	chr7:16373592-16373741	chr7:16373742-16373891	chr7:16373892-16374041	chr7:16374042-16374191	chr7:16374192-16374341	chr7:16374342-16374491	chr7:16374492-16374641	chr7:16374642-16374791	chr7:16374792-16374941	chr7:16374942-16375091	chr7:16375092-16375241	chr7:16375242-16375391	chr7:16375392-16375541	chr7:16375542-16375691	chr7:16375692-16375841	chr7:16375842-16375991	chr7:16375992-16376141	chr7:16376142-16376291	chr7:16376292-16376441	chr7:16376442-16376591	chr7:16376592-16376741	chr7:16376742-16376891	chr7:16376892-16377041	chr7:16377042-16377191	chr7:16377192-16377341	chr7:16377342-16377491	chr7:16377492-16377641	chr7:16377642-16377791	chr7:16377792-16377941	chr7:16377942-16378091	chr7:16378092-16378141	chr7:16378142-16378241	chr7:16378242-16378391	chr7:16378392-16378451	chr7:16378452-16378541	chr7:16378542-16378661	chr7:16378662-16378691	chr7:16378692-16378741	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0.523367	1.28464	0	0.305532	1.51425	1.27394	0.539237	1.69843	0.547869	0.923	0.438795	0.294288	0.350215	0.0730044	0.321756	0.413202	1.02662	0.594097	0	0	0.0448287	1.69462	0.735191	1.39873	0.707836	1.1156	0.893117	0.373133	0.450643	0.475184	0.67243	0.57829	0.48415	0	0	0	0	0	0.369231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0.515948	0.816427	0.523826	0.199162	0	0	0	0	0.779797	0.583742	0.855778	0.702758	1.5781	1.07573	0.751705	0.150954	0	0	0.433871	0.804427	0.711213	0.676345	0.729172	0.124476	0.0539396	0.876125	1.01125	0.0479203	0	0	0	0	0	0	0	0	0.826087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.226567	0.204158	0.0716494	0	0	0.0044932	0.177755	0.203078	0.166454	0.516189	0.356284	0.494472	0.857373	0.512291	0.555628	0.521429	0.774286	0.59955	0.31259	0.623412	0.339926	0.123259	0.874855	0.352069	0.217019	0.661943	0.467147	0.570668	0.964722	0.404295	0	0	0	0	0	0	0	0	0.658537
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.617392	0.686845	0.735613	1.12332	0.405879	0.26243	0.664052	0.798282	0.712917	0.472653	0.441639	0.153238	0.492313	0.777142	0.219404	0.546222	0.384931	0.491071	0.193857	0.886952	0.490749	0.888855	0.491491	0.348517	0.375697	0.788287	0.53618	0.590512	0.496401	0.360519	0.378025	0.131135	0	0	0	0	0	0	0.481132
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.653814	1.06071	1.22833	0.622098	0.592941	0.728508	0.623903	0.486912	0.344911	0.409283	0.572355	0.0482386	0.230225	0.152675	0.126205	0.63215	0.484106	0.682882	0.281453	0	0.495052	0.76061	0.483443	0.342003	0.480418	0.354475	0.287721	0.472032	0.70013	1.05417	0.470425	0	0	0	0	0	0	0	0.575758
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.842529	0.728331	0.620186	0.0470433	0.468283	0.55417	0.382165	0.772045	0.179656	0	0.0457163	1.03719	1.02276	0.556534	1.06533	1.31568	0.703259	0.288165	0.174945	1.38937	1.09091	0.658662	0.51458	0.0137221	0	0.595502	1.45387	0.496761	0.38765	0	0	0	0	0	0	0	0	0	0.667519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	1.48745	1.03841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218907	2.37437	2.45292	0.005613	0	0	0	0	0	0	0	0	0.715686
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0	0	0.0921487	1.07186	1.63746	0.354758	0	0	0	0	0	0	0.132531	0.183019	0.17797	0.13758	0	0	0	0	0	0	0	0.282805	0.345934	0.0025244	0.113598	0.839571	1.4835	0.696896	0.0265062	0	0	0	0	0	0	0	0.641593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.572248	0.373783	0.0878438	0.728747	0.521119	0.605708	1.19105	0.883267	0.553866	0.485119	0.882448	0.719322	0.630908	0.558527	0.682501	0.60985	0.516014	0.637525	0.741636	0.273859	0.302229	0.379111	0.835984	1.55249	0.475353	0.194817	0.507612	1.09095	0.689753	0.575773	0.437419	0.39767	0.0662783	0	0	0	0	0	0.44802
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.915033	0.491764	0.451253	0.0999907	0.321566	0.938533	0.707871	0.685302	0.669152	0.810458	0.811876	0.911435	0.662456	0.711782	0.732604	0.450688	0.542549	1.08602	0.722788	0.138908	0.677541	0.979817	0.330941	0.4415	0.671985	0.601956	0.830364	1.0794	1.08983	0.701312	0.97734	0.680981	0.0521758	0	0	0	0	0	0.601695
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.587428	0.594208	0.381203	0.585181	1.57973	1.24617	0.772838	0.542214	0.042104	0.262363	1.04219	0.821037	0.175807	0.391299	0.283894	0.783624	1.14112	0.436503	0.359631	0.661063	0.817737	0.74621	0.188757	0.325474	0.240673	0.169664	0.577358	0.674992	1.01613	0.722481	0.332694	0.219301	0	0	0	0	0	0	0.376997
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.640317	1.34335	2.16008	0.55984	0.824424	1.10561	1.32419	1.30372	0.474188	0.0562555	0.0639267	0.138082	0.383396	0.835878	1.31906	1.5274	0.486974	0	0	0.09589	0.145753	0.18794	0.598141	0.888315	1.12987	0.770686	0.274807	0.855054	0.903643	0.489521	0	0	0	0	0	0	0	0	0.869919
