	chr19:50510161-50510310	chr19:50510311-50510460	chr19:50510461-50510610	chr19:50510611-50510760	chr19:50510761-50510910	chr19:50510911-50511060	chr19:50511061-50511210	chr19:50511211-50511360	chr19:50511361-50511400	chr19:50511401-50511510	chr19:50511511-50511560	chr19:50511561-50511660	chr19:50511661-50511760	chr19:50511761-50511810	chr19:50511811-50511850	chr19:50511851-50511960	chr19:50511961-50512030	chr19:50512031-50512110	chr19:50512111-50512260	chr19:50512261-50512410	chr19:50512411-50512560	chr19:50512561-50512710	chr19:50512711-50512860	chr19:50512861-50513010	chr19:50513011-50513160	chr19:50513161-50513310	chr19:50513311-50513460	chr19:50513461-50513610	chr19:50513611-50513760	chr19:50513761-50513910	chr19:50513911-50514060	chr19:50514061-50514210	chr19:50514211-50514360	chr19:50514361-50514510	chr19:50514511-50514660	chr19:50514661-50514810	chr19:50514811-50514960	chr19:50514961-50515110	chr19:50515111-50515260	chr19:50515261-50515310	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0.807316	1.03154	0	1.57583	2.32379	0.702802	0.141599	0.730709	0.592004	0	0.255917	0.887269	0.553273	0.350433	0.741857	0.839155	1.33191	1.69988	0.897255	0.904302	1.587	4.30184	1.88738	1.3183	1.82627	2.77718	3.16262	4.794	2.98643	1.26573	3.74431	4.95359	2.35779	3.96176	3.41763	3.11722	2.43711	0.277703	0.289041	0.817416
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.110047	0	0.130519	0.562342	0.318294	0.206359	0.00573	0.185449	0.268439	0.147321	0	0	0	0	0	0	0	0	0	0	0.0107125	0.371175	0.400417	0.308846	0.0779336	0.0509163	0.114482	0.17969	0.471511	0.191889	0.428641	0.719963	0.182422	0.256277	0.143926	0.127577	0.27862	0.178296	0.0759616	0.14608	0.141141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0.27835	0.103182	0.663827	0.297152	0	0.627231	0.644276	0.573254	0.564878	0.350956	0.30359	0.283075	0.186948	0.25293	0.206536	0.0898809	0	0.135196	0.602995	1.17514	1.06366	0.590755	0.659923	0.0813375	0.226154	0.303962	0.272763	0.50223	1.10977	1.5235	0.950962	0.494711	0.511471	0.528284	0.475492	0.453704	0.644577	1.06511	1.01156	1.00395	0.10596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0	0.225385	0.0036684	0	0	0.406025	0.665313	0.417297	0.23923	0.339827	0	0	0.282346	0.39767	0.636164	0.39767	0.085215	0	0.201005	0.487537	0.931827	0.209703	0.32602	0.832334	0.588465	0.458618	0.580515	0.424169	0.0768829	0.275681	0.609662	0.330398	0.127672	0.724618	0.217357	0.584424	0.157081	0.455593	0.404002	0.353198	0.143243
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.211268	0.389747	0	0.00602867	0.581342	0.394861	0.0873843	0.295741	0.270966	0.231927	0.146201	0	0	0	0	0	0	0	0	0	0.0739405	0.355753	0.433787	0.493956	0.57628	0.312656	0.387232	0.366287	0.00336093	0	0.0426513	0.455354	0.91569	1.68695	0.974515	0.455885	0.214899	0.210045	0.414998	0.191573	0.109929
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0.0336017	0.000206933	0.0720215	0.0486935	0.136681	0.100247	0.0443625	0.0326703	0	0.11006	0.282295	0.164846	0.130261	0.0379456	0.0177752	0.0494809	0.0575083	0.0862751	0.0900183	0.0823272	0.0217117	0.180864	0.08982	0.146862	0.218988	0.112763	0.0821969	0.157563	0.0526268	0.0778514	0.135045	0.107866	0.0715112	0.188005	0.412844	0.414402	0.329405	0.168502	0.086454	0.0567666	0.211096
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0	0	0.397999	0.472869	0.276845	0.329422	0.236455	0.104889	0	0.10355	0.665409	0.891922	0.757314	0.193629	0.0048215	0.019346	0.444447	0.731481	1.30831	1.50388	0.938898	1.20242	0.422902	0.247798	0.570009	0.857885	0.198552	0	0.246316	0.140969	0	0.237724	0.480307	0.740495	1.02343	1.25915	0.787542	0.292615	0.258463	0.181778	0.125828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	0.309408	0.302867	0.267525	0.602025	0	0.0248233	0.71441	0.439379	0.488632	0.252105	0.212358	0.183268	0	0	0	0	0.191387	0.4409	0.932677	0.437994	0.536519	0.115646	0.354686	0.845627	0.0502987	0.262131	0.0911925	0	0.262727	0.383035	0.363658	0.103285	0.14943	0.200696	0.321315	0.133717	0.425499	0.833811	0.578886	0.643054	0.121528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	0.389557	0.671861	0.338401	0.120899	0.407241	0.0908637	0	0	0	0	0	0	0	0	0	0	0	0	0.0135245	0.488587	0.0826872	0.193293	0.331305	0.362985	0.454984	0.662529	0.653337	0.0183749	0.186632	0.243974	0.0534281	0.325975	0.916383	0.403217	0.23909	0	0	1.41144	0.931337	0.686344	0.81936
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.20346d72-f6d0-41f6-979d-2e29fa33f68f.fc.signal	0.195772	0.00432025	0.150291	0.213423	0.132224	0.0699889	0.0883154	0.204144	0.0977237	0.205527	0.14796	0.0060918	0	0.133674	0.294501	0.189001	0.225869	0.169331	0.0382455	0.0913521	0.173328	0.107103	0.283284	0.188995	0.0633499	0	0.1616	0.0187348	0.0182023	0.218175	0.0999277	0	0	0.168778	0.193873	0.432925	0.23814	0.545787	1.20492	1.09027	0.866871
