	chr17:9565871-9566020	chr17:9566021-9566170	chr17:9566171-9566320	chr17:9566321-9566470	chr17:9566471-9566620	chr17:9566621-9566770	chr17:9566771-9566920	chr17:9566921-9567070	chr17:9567071-9567220	chr17:9567221-9567370	chr17:9567371-9567520	chr17:9567521-9567670	chr17:9567671-9567820	chr17:9567821-9567970	chr17:9567971-9568120	chr17:9568121-9568270	chr17:9568271-9568420	chr17:9568421-9568570	chr17:9568571-9568720	chr17:9568721-9568870	chr17:9568871-9569020	chr17:9569021-9569170	chr17:9569171-9569320	chr17:9569321-9569470	chr17:9569471-9569620	chr17:9569621-9569770	chr17:9569771-9569920	chr17:9569921-9570070	chr17:9570071-9570220	chr17:9570221-9570370	chr17:9570371-9570520	chr17:9570521-9570670	chr17:9570671-9570820	chr17:9570821-9570970	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.b29ef53b-7262-43e2-ab26-84dcd5c07165.fc.signal	0.430436	0.359801	0.284933	0	0	0	0.0113344	0.417398	0.0453376	0.0449838	0.213765	0	0	0	0	0	0	0	0	0.118983	1.03338	0.725503	0.456147	0.438951	0.308326	0	0	0	0	0	0.259422	0.0929109	0.539038	0.870049	0.452797
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	0.506608	0.284144	0.0447767	0.403344	0.570484	0.112336	0.0110133	0.945971	0.277122	0	0.0214925	0.320053	0.117735	0	0	0	0	0.145345	0.184704	0.231178	0.0660885	0.230449	0.128337	0.232506	0	0	0	0	0	0	0	0	0.118944	0.590309	0.530452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.260391	0.600222	0.432512	1.53747	0.359326	0.158882	0.66201	0.0397206	0	0	0.154469	0.840243	0.706143	0.604636	0.269217	0	0.0398369	1.06239	0.573871	0.543368	0.822462	0.542427	0.243894	0.908273	0.339208	0	0.556088	0.278393	0	0.644356	0.316436	0.655296	0.32345	0.286747	0.448153
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.229572	0.19989	0.0411827	0	0	0	0.182042	0.520521	0.492282	0.228367	0	0.417342	0.843032	0.104737	0	0	0.150522	0.770408	0.472911	0.314607	1.11883	1.37923	0.17257	0.306609	0.0968504	0	0	0	0	0	0.0237488	0.557986	0.852836	0.755863	0.468679
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0.0393985	0.412156	0.0123605	0.323305	0.193516	0.324329	0.0730044	0.142046	0.5969	0.396733	1.01558	0.0550333	0	0	0	0	0.451533	0.12343	0	0.274634	0.0392061	0.156735	0.386647	0	0	0	0.234541	0.412117	0.0162232	0.388006	0.506055	0.423836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.ad699f10-b9f0-4846-a1ea-444cf5fe468b.fc.signal	0	0	0	0	0	0	0	0	0	0.0975403	0.245619	0	0	0	0.352632	0.580596	0	0	0	0.32973	0.242458	0	0	0	0	0	0	0	0	0	0	0	0	0.432168	0.463158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.212704	0.178825	0.228913	0	0	0.140732	0.159649	0	0	0	0	0.103957	0.147188	0.15851	0	0	0	0.297206	0.113221	0.141205	0.2065	0.353595	0.282988	0.252212	0.0759503	0	0	0.059261	0.287409	0.633595	0.006655	0.0210141	0.154357	0.337635	0.380858
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0.147728	0.217124	0.20911	0.156597	0.184741	0.0779943	0	0	0.0142176	0.0926666	0.196663	0.129004	0	0.0497675	0.262217	0.270867	0.0299851	0	0.0728981	0.195454	0.239085	0.189338	0.112381	0.0011848	0	0	0.0170617	0.175249	0.170029	0.104702	0.192034	0.493056
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.036835	0.375426	0.570101	0.215232	0	0	0.262158	1.30523	0.499731	0.413781	0.497304	0.492401	0.509285	0.288051	0	0	0	0	0	0.609108	0.897159	0.90016	0.174031	0.318057	0.327058	0	0	0	0	0	0	0.29657	0.120746	0	0.422866
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.4025739e-d017-417d-bd1b-2254ef9d0cdc.fc.signal	0.182708	0.218897	0.0438723	0.123811	0	0	0	0	0	0.243241	0.217938	0.155487	0.257029	0.0148083	0	0.110004	0.193427	0	0	0.259812	0.277362	0.198688	0	0.271088	0.332183	0.0031732	0.07933	0.227413	0	0	0	0	0.0666372	0.397039	0.453565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0	0	0	0	0	0.414603	0.44494	0	0.0915303	0.400432	0	0	1.27165	0.273253	0	0	0	0	0	0	0	0.471232	0.161796	0	0.166852	0.69269	0	0	0	0	0	0	0.801158	0.172106	0.496524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.698112	0.640416	0.498187	0	0	0.410091	0.861447	0.640141	0.905466	0.192692	0.960198	0.638026	0.477614	0.215649	0	0.357046	0.640416	1.43463	0.268367	0.11814	1.72603	0.384191	0.447962
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000155.3.65fa8cc1-284a-4261-8b82-5bca18ab1a7b.fc.signal	0.3237	0.786558	0.783816	0.177255	0.93466	0.197876	0	0	0	0	0.510492	0.410916	0.387348	0	0	0	0.436088	0.949588	0.495501	0.508404	0	0	0.75842	0.202245	0.512966	0.384266	0	0	0	0	0	0.0990716	0.537052	0	0.442857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.f937c5a8-f739-4eba-91ed-5c0fce69c73d.fc.signal	0.354729	0.643596	0.345725	0.140075	0.364511	0.0486313	0.519055	0.473374	0.176768	0.739636	0.0409665	0	0.391933	1.01711	0.0922403	0.209175	0.247259	0	0	0.052416	0.679384	0.901329	0.368691	0	0	0	0	0	0.166591	0.111807	0.0527549	0.203062	0.113795	0.33214	0.446298
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	0	0.394392	0.0726875	0	0	0	0.405652	0.191265	0.461709	0.445072	0	0	0.0285024	0.588918	0	0	0.143414	0.336824	0.11876	0.497046	0	1.08584	0.128261	0.389357	0.563477	0.19607	0.0760064	0.479342	0	0.507732	0.448474	0.131789	0	0	0.438291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.274357	0.590008	0.336719	0.0346148	0	0	0.220153	0.241924	0.52806	0.562239	0.303385	0.718528	0.442469	0.444335	0.132392	0.128363	0.215413	0.307564	0.0540396	0.151889	0.35921	0.0270599	0.0212163	0.247362	0.242701	0	0.136277	0.0536873	0.147676	0.166675	0.13064	0.427885	0.401855	0.159862	0.326682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.aa01f6f8-93b0-4f0b-8191-bde89d903aa4.fc.signal	1.20792	0.691089	0.749688	0.534399	0.432254	0.457636	0.972286	0.295376	0	0	0.267017	0.244485	1.13914	0.804421	0.475967	0.392491	0.553749	0.28544	1.39591	0.361496	0.857404	0.761803	0.776215	0.038092	0.137627	0.0753691	0.244234	0.26465	0.475802	0.532235	0.220617	0	0.0125095	0.299093	0.41136
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.6cb1979d-a688-443a-a34f-9028034c29a9.fc.signal	0.51612	0.0309672	0	0	0	0	0	0.146559	0.556124	0.319341	0.223308	0.654696	0.10662	0.110106	0.915261	0.477948	1.88188	0.389794	0.798279	1.13209	0.677841	1.4934	1.96762	0.282084	0	0	0	0.849962	0.916523	0.192958	0.362506	0.451851	0.0076766	0	0.468286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.292506	0.339962	0.15434	0.228866	0.770755	0.658775	0.313041	0.207783	0.505966	0.394133	0.489261	0.014773	0.458847	0.324923	0.397559	0.217299	0.343935	0.500323	0.191275	0.353403	0.244097	0.0347845	0.0582709	0.265528	0.281053	0.082339	0.481895	0.418995	0.123683	0.129005	0.395086	0.359014	0.115561	0.0540885	0.446461
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.5458814b-5fa1-4409-81d6-3110fe5029f7.fc.signal	0.624849	0.528109	0.721015	0.444791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219478	0.312627	0.404994	0.285553	0	0	0	0.564172	0.622002	0.448654	0	0.539737	0.481859	0.117425	0.516927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0	0	0	0.102222	0.303368	0.486498	0.514414	0.146782	0	0	0	0.0778081	0.293078	0.313274	0.174691	0.0330311	0.0292571	0.269365	0.191095	0.0481226	0.425798	0.491194	0.390339	0.539047	0.48574	0.284209	0.194923	0.0827031	0	0	0	0	0	0.126948	0.461444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.144485	0.558377	0.580129	0.551371	0.181994	0.161506	0.436121	0.463287	0.488584	0.412576	0.298857	0.483348	0.32645	0.252795	0.40637	0.307961	0.60338	0.135422	0	0.278274	0.59063	0.265663	0.312793	0.449858	0.398437	0.268904	0.17879	0.767259	0.156785	0.483692	0.352489	0.106506	0.599588	0.809538	0.842372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0	0.0443547	0.160997	0.335018	0.132259	0	0	0.0830701	0.569265	0.606959	0.594879	0.0742775	0.0336161	0.443802	0.700924	0.119467	0	0	0	0	0	0	0	0	0	0	0.12458	0.260554	0	0	0	0	0.0728159	0.296564	0.492958
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.560415	0.372062	0.0852416	0	0	0.0359437	0.611677	0.0243681	0.464551	0.45516	0.761521	0.305061	0.477201	0.0186923	0	0.008476	0.291745	0.0685133	0	0.228852	0.216894	0.180398	0.415887	0.608297	0.300854	0.270557	0.0542285	0.555201	0.471352	0.674266	0.0940171	0.0248355	0.410063	0.398377	0.430594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.81f516cc-ec89-43f9-8fca-cec4ecf96cfc.fc.signal	0	0	0.205596	0.255988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16548	0.298365	0.288336	0.35338	0.278701	0	0	0.619184	0.308341	0	0.0196654	0.332672	0.0639115	0	0.488048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	0	0.0645513	0.580563	0.715584	1.52081	0.869406	0.418063	0.580198	0.666359	0.635732	0.724031	0.0731216	0.27818	1.09351	0.422298	0	0.286837	0.325868	0	0.193912	0.228434	0.35309	0.0793877	0	0	0	0.0047688	0.302409	0.269359	0.514178	0.465075	1.05559	0.686663	0.0063584	0.455552
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.31a4c841-3d2e-437c-b7e3-cec67ef766c3.fc.signal	0.467624	0.0984446	0.359954	0.242732	0	0	0	0	0	0.39302	0.856399	0.182374	0.241134	0.424115	0	0.321926	0.601278	0.355323	0.766299	0.462348	0.896319	0.645041	0.474163	1.01135	0.738435	0.111306	0.582216	0.757737	0.440671	0.50982	0.0124348	0.588812	0.792764	0.354762	0.469626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.640448	0.0586288	0.346525	0.239667	0.0720412	0.51458	0.532371	0.623716	0.344209	0.488053	0.198971	0.57976	0.603774	0.19211	0.0994855	0.915952	1.07719	0.222985	0	0.336192	1.33448	1.17667	0.240137	0	0	0	0.113208	0.761578	0.814319	0.577557	0.507598	0.552494	0.795735	0.269107	0.438348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.660984	0.833843	0	0	0	0	0	0.207954	0.420774	0.373623	1.503	0.828945	0	0.0944146	0.444467	0.491411	0.163985	0	0	0	0	0	0	0.422217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000177.3.83b0b921-e0bc-4aa4-a2f0-7efee9bf544b.fc.signal	0	0.525445	1.23078	0.543648	0.643851	0.160963	0	0.247786	1.03377	0.113993	0	0	0	0.364533	0.440281	0.321901	1.46272	0.629649	0	0	0	0	0	0	0	0	0	0.514205	0.161903	0	0	0.0142026	0.532456	0.0804814	0.448148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.517f2632-e6c4-42fa-8f96-3f8b0c26dc19.fc.signal	0	0	0	0	0	0	0	0	0.423337	0.916563	0	0	0.674223	0.655894	0.0548773	0	0	0	0	0	0.426506	0.404629	0.582736	0.284431	0	0	0	0.978165	0.756169	0	0	0	0	0	0.451671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.165f7781-9b32-4127-9b7e-a3c22e1d8bc5.fc.signal	0.239575	0.0931913	0	0.11602	0.133179	0.177873	0.110993	0.142987	0.0616361	0.220868	0.188633	0.420253	0.548958	0.331899	0.112254	0.235561	0.0826543	0.116366	0.150209	0.300171	0.401813	0.170138	0	0.0486019	0.163119	0.225949	0.211983	0.182898	0.122219	0.0799134	0.0509223	0.100088	0.173839	0.0177896	0.437386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0	0	0.0448019	0.401874	0.349214	0.295263	0.26149	0.0871499	0	0	0.154605	0.29257	0.201555	0.28871	0.372537	0.0474079	0.194049	0.626079	0.52862	0.364564	0.357285	0.546017	0.179561	0.140357	0.309555	0.42953	0.419617	0.228486	0.00784813	0	0	0	0.102537	0.413976	0.4687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.0191384	0.501166	0.21556	0.418392	1.17855	0.350294	0.371811	1.06998	0.124718	0	0.267593	0.0740832	0	0	0	0	0	0.239712	0.305627	0.445139	0.140835	0	0	0	0.101399	0.462974	0.51922	0.578417	0.165866	0	0.0366401	0.360554	0	0.388362	0.471557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0.313256	1.0795	0.106966	0	0	1.14606	0.420222	0	0	1.07877	0.351843	0	0	0	0	0	0.909208	0.644413	0.915607	0.631356	0	0	0	0.77168	0.794602	0	0	0	0	0	0	0	0	0	0.478708
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004664.3.3e0c3e5b-0b04-413e-8945-15e328b75c75.fc.signal	0.653189	0.870321	0.783513	0.350062	0.323596	0.433907	0.241197	0.702922	0.559801	0.235161	0.503509	0.405657	0.436261	1.31996	0.807175	0.472453	0.310754	0.680873	0.941498	1.03538	0.853208	1.27839	1.48145	0.805798	0.998355	0.392229	0	0.0838751	0.482201	0.592699	0.506656	0.451147	0.589621	0.656983	0.542033
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.d5bec9f7-e2d1-494c-bb1b-19e47c2e4764.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.422513	0.274675	0.38789	0.561631	0.196389	0.372412	0.266092	0	0.532183	0.240341	0	0.609436	1.9741	0.506432	0	0.613727	0.158797	0.064377	0.600807	0.0404835	0	0.00172267	0.514092
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.92277bf1-d852-4798-9042-40cf7998125a.fc.signal	0.535659	0.514311	0.284766	0.0605169	0.065598	0.163585	0.137935	0.0048052	0.212272	0.206595	0.172332	0.172286	0.25382	0.451105	0.216092	0.191749	0.134566	0.401093	0.316452	0.233864	0.205865	0.224506	0.0982543	0	0.0174543	0.183103	0.0773985	0.170809	0.0454939	0	0	0	0	0	0.338651
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.a6c1b511-073a-4c3f-aaa3-66dd1c788117.fc.signal	0.153887	0.235827	0	0	0.0179868	0.471734	0.853507	0.215886	0	0	0	0.119912	0.269802	0	0	0	0	0	0	0.173872	0.215842	0	0	0	0.167877	0.221837	0	0	0.05592	0.282635	0.140839	0.191233	0	0.0419692	0.435484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001014.4.ad84b327-82d2-4d7b-a9a1-d84b21c47553.fc.signal	0.393649	0.226106	0.333464	0.145883	0.436014	0.514219	0.674614	0.813687	0.968198	0.15889	0.406732	0.428971	0.883514	0.765009	0.217578	0.422927	0.12046	0.30571	0.380086	0.329759	0.537819	1.05965	0.892877	0.899747	0.618715	0.407003	0.222358	0.303648	0.211876	0.249876	0.0627605	0.225647	0.581452	0.810625	0.450537
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.238887	0.130736	0.380644	0.469186	0.246547	0.476016	0.231808	0.254061	0.181035	0.186847	0.281047	0.315909	0.300439	0.18264	0.245587	0.656309	0.649613	0.281764	0.216555	0.216894	0.348515	0.867631	0.765136	0.706891	0.431771	0.491779	0.324358	0.469572	0.48732	0.0645293	0.156157	0.307151	0.230688	0.464564	0.475766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000084.3.d70df12a-56c6-409a-9efd-6ac48fef39f8.fc.signal	0.471257	0.511814	0.348536	1.1487	0.223356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0515443	0.39081	0.134505	0	0	0	0	0	0	0	0	0	0.449553	0.981223	0.0305662	0.443983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.4a84d1a8-94ea-4ca8-9f07-6c2b2d20f0f2.fc.signal	0	0	0.238553	0.495376	0.603949	0.193543	0.67515	0.171038	0.360658	0.463603	0	0.500544	0.219575	0	0	0.33051	1.06152	0.0691728	0	0.454891	1.25782	0.855272	0.236566	0.48253	0	0	0.817644	1.30595	1.10126	0.324309	0	0.040509	0.67515	0.86873	0.566617
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.bed78e40-f7b3-4ebb-ad62-e7d9c6963ec8.fc.signal	0.207278	0.0806543	0.344255	0.507753	0.42976	0.195713	0.334947	0.601605	0.569931	0.532973	0.640662	0.479705	0.116046	0.138195	0.174648	0.590322	0.559605	0.169191	0.222905	0.305973	0.100945	0.274808	0.436672	0.334381	0.442243	0.714699	0.548685	0.0629291	0.248752	0.627223	0.323568	0.705361	0.638712	0.434548	0.379691
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.291781	0.39907	0.565197	0.102509	0.523855	0.743019	0.399582	0.506442	0.83106	0.371789	0.42323	0.331872	0.505591	0.558245	0.354171	0.145909	0.438458	0.59794	0.412445	0.175936	0.141402	0.18814	0.111757	0.114559	0	0	0.0681201	0.246105	0.0307439	0.207094	0.0666769	0.115853	0.0476297	0.23486	0.46383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.047c2416-3a22-4cd4-965c-493225f5ed12.fc.signal	0.112571	0.518754	0.285619	0.620266	0.947131	0.0323577	0.115859	0.18437	0.109467	0.160405	0.112379	0	0	0	0	0	0	0.233162	0.475233	0.19979	0.147366	0.259331	0.383079	0.510899	0.0535993	0	0	0	0.0663939	0.111952	0.146432	0.380229	0.0147389	0	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0	0.159854	0.306656	0.324987	0.352851	0.322952	0.557925	1.15446	0.673304	0.0482883	0.0954903	0.0413379	0.365381	0.47622	0.290305	0.264872	0.383414	0.125946	0	0.0693949	0.0805361	0.385439	0.412674	0.0663867	0.0872055	0.137618	0.183309	0.0926904	0	0	0.00632	0.154773	0.0738448	0.17017	0.468497
