	chr2:148445067-148445136	chr2:148445137-148445216	chr2:148445217-148445366	chr2:148445367-148445516	chr2:148445517-148445666	chr2:148445667-148445816	chr2:148445817-148445966	chr2:148445967-148446036	chr2:148446037-148446116	chr2:148446117-148446186	chr2:148446187-148446266	chr2:148446267-148446316	chr2:148446317-148446416	chr2:148446417-148446566	chr2:148446567-148446716	chr2:148446717-148446866	chr2:148446867-148447016	chr2:148447017-148447166	chr2:148447167-148447226	chr2:148447227-148447316	chr2:148447317-148447466	chr2:148447467-148447616	chr2:148447617-148447766	chr2:148447767-148447916	chr2:148447917-148448066	chr2:148448067-148448216	chr2:148448217-148448366	chr2:148448367-148448516	chr2:148448517-148448666	chr2:148448667-148448816	chr2:148448817-148448966	chr2:148448967-148449116	chr2:148449117-148449266	chr2:148449267-148449416	chr2:148449417-148449566	chr2:148449567-148449716	chr2:148449717-148449866	chr2:148449867-148450016	chr2:148450017-148450166	chr2:148450167-148450240	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.3bc522e1-a1c6-492a-9fb9-e63c8afd2709.fc.signal	1.47274	0.346917	0.103525	0.314981	0.0418507	0.3304	0.046256	0	0	0	0	0	0.263287	0.790565	0.352577	0.397427	0.319391	0.272533	0.259226	0.452755	0.465218	0.562329	0.150326	0.115889	0.198821	0.570614	0.280729	0.334804	0.444935	0.123349	0.804842	0.370865	0.208597	0.355247	0.919908	0.459415	0.149961	0.114539	0.303968	0	0.673267
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21321	1.95014	0.636563	0	0	0	0	0	0.262661	0.524739	0.00360507	0.149677	0.306792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564972
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0.498154	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141527	0.614142	0.27086	0.579345	0.73232	1.07307	1.05844	0.477193	0.558707	0.292059	0.201893	0.253223	0.209686	0.116902	0.189503	0	0.0050656	0.485021	0.659151	0.534908	0.908473	1.19008	0.0339664	0.186942	0.221746	0.0774572	0.336134
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000290.2.e8dc7448-dc97-4057-a492-978243fe4033.fc.signal	0.475799	0	0	0	0	0	0	0	0	0.0385783	0.45008	0.422292	0.219174	0	0	0	0	0	0.247544	0.940688	1.07649	0.141025	0.384384	0.0730579	0	0	0	0.211644	0.130209	0	0	0.465612	1.12736	0.516282	0.0639621	0.757971	1.07679	0.763096	0.0386895	0	0.353333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.783321	0.770077	0.322268	0	0	0	0	0	0	0	0	0	0.347422	0.798367	0.181872	0.531988	0.242506	0	0	0	0	0	0	0	0.641194	0.644696	0	0.440314	0.42067	0	0	0	0.829009	1.43429	0.324108	0	0	0	0	0	0.459091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.0691c0e9-6039-4aa9-a294-80d73cee59d2.fc.signal	2.13744	1.06134	0.0045474	0	0	0.52388	0.0685413	0	0	0	0	0	0	0.360428	0.832058	0.35052	0.268341	0.397269	0.817833	0.502572	0.00329113	0.458335	1.0602	0.193809	0.401209	0.272237	0.449642	0.420053	0	0	0	0.223344	0.0963433	0.139461	0.264936	0	0	0	0.269674	0.338959	0.180952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.693097	0.301386	0	0	0.0827787	0.215286	0.0915435	0	0	0	0	0	0.0787972	0.0818766	0.250357	0.891344	0.40641	0.0170763	0.277286	0.549423	0.369255	0.345137	0.220532	0	0	0	0	0.0810622	0.406005	0.462253	0.432801	0.873009	0.433111	0.141947	0.0153797	0	0	0.280259	0.474563	0.0286801	0.072327
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.497207	0.208566	0.231162	0.181624	0.368467	0.395406	1.0842	0.549348	0	0	0.011406	0.563129	0.810188	0.228344	0.193497	0.333466	1.11607	0.476959	0.756624	1.18247	1.7335	1.05133	0.37608	0.385524	1.00833	0.671897	0.959709	0.558711	0.372641	0.707627	0.949522	0.918025	0.322903	0.377613	0.165656	0.280592	0.212912	0.0651977	0.44974	0.688745	0.481481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.318c4637-d1c5-4ab4-ab79-239ce2440f41.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051168	0.406009	0.562972	0.185363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161765
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.258969	0	0	0	0	0.195866	0.32231	0.41679	0.0963818	0	0	0	0.043764	0.76391	0.341863	0.41681	0.162458	0	0	0.10188	1.04445	0.232458	0.32789	0.457436	0.792513	1.33226	0.195862	0.30864	0.102806	0.290513	0.316297	0.152819	0.0486222	0.9976	0.284501	0.545693	0.162548	0.215083	0.0831658	0.0269203	0.273973
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.782837e5-53f4-4f13-8ca3-175155d9e819.fc.signal	0.65818	0.50632	0.364548	0	0	0	0	0	0	0	0	0.005062	0.473401	0.491127	0.3527	0.381398	0.0438707	0.0641187	0.485218	0.86066	1.30447	0.742531	0.2531	0.820147	0.864024	0	0	0	0	0	0	0	0.116453	0.50632	0.170461	0.295343	0.47931	0.0185607	0.183954	0.50632	0.873016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	1.08511	0.560147	0.141973	0	0.188591	0.129259	0.230971	0.186169	0	0	0	0.171639	0.52128	0.40503	0.443407	0.243396	0	0	0	0.0119813	0.300409	1.02464	1.03816	0.33943	0.719032	0.782571	0.270776	0.178296	0.0966753	0.17358	0.032883	0.0772115	0.0933159	0.64618	0.70889	0.635647	0	0	0	0.300669	0.504505
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.81f516cc-ec89-43f9-8fca-cec4ecf96cfc.fc.signal	0.872565	0.75204	0.067685	0	0	0.0952761	0.368568	0	0	0	0	0	0.37973	0.561239	0.21061	0.252055	0.19606	0.26577	0	0	0.120349	0.343496	0.384392	0.598078	0.17015	0	0.097369	0.490329	0.0225431	0.344109	0.360527	0.0180275	0.233946	0.0548755	0	0	0	0	0.544864	0.717449	0.345455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.cbd9af2b-c3c4-4f68-a646-ded8b3575bf4.fc.signal	0.342167	0.299089	0	0	0	0	0	0	0	0	0	0	0.45283	0.442676	0	0	0.15809	0.503008	0.332276	0.620941	1.40246	2.09736	1.3532	0.0628926	0	0.194193	0.363938	1.13089	0.601989	0.22921	0.219315	0	0	0	0	0.272786	1.68222	0.767235	0.651686	0.475506	0.5625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.517f2632-e6c4-42fa-8f96-3f8b0c26dc19.fc.signal	2.88068	1.31957	0.492449	0	0.515848	0.292904	0	0	0	0	0	0.462875	0.867674	0.477107	0.376015	0.760531	0.858365	0.181363	0	0	0.353351	0.439121	0.499448	0.117215	0.310433	0.263495	0	0.0145609	0.449438	0.382434	0	0	0	0	0	0	0.675907	0.0853779	0	0.298011	0.317757
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.206f09d2-76dd-4938-b45e-439de4017881.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0214574	0.295416	0.294153	0.0201952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220339
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	1.11965	0.457277	0.46656	0.355237	0	0.0845279	0.24929	0	0	0	0	0	0.28233	1.11329	0.418557	1.69109	0.225311	0.100743	0.39767	0.225649	0.220898	0.0740808	0.909365	0.393675	0.0459343	0.0430267	0.773857	0.160385	0.437138	0.214336	0.249928	0.449301	0.163804	0.221702	0.0723655	0.107829	0.302229	0	0.249024	0.137397	0.233333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.d5bec9f7-e2d1-494c-bb1b-19e47c2e4764.fc.signal	0.5168	0.183497	0	0.326177	0.446347	0	0	0	0	0	0.616675	0.632763	0.653952	0.782992	0.9314	0.580017	0	0	0	0.49402	0.91343	0.0722557	0.161741	0.752294	0.15861	0.874628	0.134371	0	0	0.227914	0.508502	0.227393	0.350329	0.114845	0.433881	0.172208	0.362739	0.228298	0	0.396836	0.56
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.a6c1b511-073a-4c3f-aaa3-66dd1c788117.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211515	0.129562	0.0439694	0.472774	1.00523	0.468528	0.254057	0.287692	0	0	0.0440709	0.150166	0	0	0	0.131085	0.236402	0.122045	0.125368	0.131275	0.407892	0.111408	0.150265	0	0	0.201923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.972728	0.28005	0.106353	0.0208811	0.0854507	0.627422	0.552423	0.0838563	0	0	0	0	0.0504178	0.280267	0.568728	0.525044	0.552857	0.55634	0.076942	0.348113	0.543724	0.44895	0.301343	0.679479	1.03625	0.807914	0.197096	0.345074	0.362971	0.520919	0.628376	0.221088	0.253132	0.358141	0.296014	0.234678	0.438767	0.386208	0.232389	0.0744442	0.559701
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.9ddbde16-a8c7-4357-85a1-25b734b0a68e.fc.signal	0.263495	0.11236	0.247176	0.180316	0.199251	0.220478	0.0979637	0.19457	0.245272	0.010503	0.098028	0.470443	1.41132	1.82062	0.345059	0.0671582	0.207533	0.538895	0.397662	0.283732	0.33441	0.265203	0.16053	0.573714	0.304167	0.0155016	0.24291	0.211202	0	0	0.0402414	0.475526	0.367386	0.719231	0.229342	0.105486	0.473988	0.0823429	0	0.449543	0.228448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.047c2416-3a22-4cd4-965c-493225f5ed12.fc.signal	0.564128	0.248929	0.0412895	0	0	0	0	0	0	0.0645647	0.280291	0.71286	0.999035	0.815495	0.219801	0.302673	0.386227	0.295099	0.270025	0.827408	0.611856	0.0243381	0.1071	1.07218	1.33327	0.953824	0.327564	0.707656	0.357715	0	0	0	0.204169	0.397071	0.25577	0.415431	0.247676	0.10713	0.230932	0.642177	0.319742
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.9865a077-d036-4354-ba4b-3498c98e7bc1.fc.signal	0	0	0	0	0.144474	0.168766	0.0831047	0	0	0	0	0	0	0	0	0	0	0	0	0.149162	0.264608	1.4635	1.3689	0.589205	0.774516	0.558558	0.0421916	0	0	0	0	0	0.0281277	0.170045	0.176438	0.0217351	0	0	0	0	0.182213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.87afad01-d436-4b9f-ad87-b00cd4a79273.fc.signal	1.23452	0.440948	0.182685	0.145499	0.295309	0.161894	0.502109	0.0539079	0	0	0	0	0.0311752	0.59841	0.0886157	0.429197	0.162723	0.131368	0.393402	0.383807	0.393885	0.0741767	0.169046	0.330718	0.568897	0.34754	0.254917	0.235974	0.103487	0.236929	0.793099	0.366875	0.400547	0.796132	0.357991	0.110783	0.355951	0.368268	0.145648	0	0.266551
