	chr3:73381305-73381454	chr3:73381455-73381604	chr3:73381605-73381754	chr3:73381755-73381904	chr3:73381905-73382054	chr3:73382055-73382204	chr3:73382205-73382354	chr3:73382355-73382504	chr3:73382505-73382654	chr3:73382655-73382804	chr3:73382805-73382954	chr3:73382955-73383104	chr3:73383105-73383254	chr3:73383255-73383404	chr3:73383405-73383554	chr3:73383555-73383704	chr3:73383705-73383854	chr3:73383855-73384004	chr3:73384005-73384154	chr3:73384155-73384304	chr3:73384305-73384454	chr3:73384455-73384604	chr3:73384605-73384754	chr3:73384755-73384904	chr3:73384905-73385054	chr3:73385055-73385204	chr3:73385205-73385354	chr3:73385355-73385504	chr3:73385505-73385654	chr3:73385655-73385804	chr3:73385805-73385954	chr3:73385955-73386104	chr3:73386105-73386254	chr3:73386255-73386404	chr3:73386405-73386554	chr3:73386555-73386704	chr3:73386705-73386854	chr3:73386855-73387004	chr3:73387005-73387149	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000980.8.368c97f7-f82d-4e9f-a521-00182447a421.fc.signal	0.93898	0.7924	0.577118	0.695135	0.497714	0.747391	0.49022	0	0.458945	0.425994	0.349348	0.105124	0.696657	0.841566	0.453829	0.440226	0.398285	0.364511	0.299417	0.16823	0.287833	0.388199	0	0.116085	0.489229	0.294329	0	0.210858	0.21381	0	0.0116083	1.10692	0.593866	0.688416	0.784747	0.130947	0.490042	0.458257	0	0.416084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003818.1.d9959e98-a5a9-490f-a9f0-358a1a711d27.fc.signal	0.763953	0.488243	0	0	0	0.230191	0.511056	0.48731	0.484268	0.361275	0	0	0	0	0.417623	0.912513	2.68894	1.15783	0.858384	1.92541	1.91676	1.40516	1.8373	1.12584	0.966087	1.01198	1.09432	0.763099	1.42796	2.0035	0.444219	0.8357	1.23667	0.683535	0.715763	0.602054	1.16804	0.369895	0.997283	0.352941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.009dbb10-d8f5-4bd5-9bc6-e0cf283ece54.fc.signal	0.109895	0	0	0	0.0249678	0.198986	0.264053	0.167209	0.113587	0.0030352	0	0	0.0129409	0.158199	0.379914	0.250461	0.184535	0.306571	0.287653	0.319152	0.24002	0.306788	0.284799	0.455624	0.559416	0.268087	0.143666	0.206847	0.385457	0.435571	0.185807	0	0.030548	0.569512	0.512779	0	0.138167	0.423085	0.176334	0.8594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.4e9958ba-8dfc-4908-9654-b8c3286ec999.fc.signal	0.178271	0	0.307286	0.698925	0.128423	0.312757	0	0.153353	0.250435	0.0761948	0.426641	0	0	0.0776304	0.344668	0.961154	0.449705	0.04792	0.980501	1.37947	0.415722	0.636203	1.05434	1.21588	0	0	0.308134	0.661402	0	0.411537	0.527094	0.562168	0.268745	0	0.0276588	1.11434	0.411211	0.606655	0	0.490329
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.ef220820-5419-4b81-b030-ce292c6089b7.fc.signal	0.626387	0.475269	0.447696	0.317558	0.25213	0.159644	0.187264	0.212901	0.708971	0.735833	0.308981	0.458672	0.470801	0.17417	0	0.0874611	0.297309	0.250539	0.1486	0.0108536	0.185097	0.356859	0.233061	0.29505	0.626974	0.250846	0.262773	0.16978	0.125291	0.189159	0.224065	0.31859	0.0733671	0.384048	0.405962	0.0688991	0.459892	0.640856	0.423549	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	1.12454	0.316185	0.400903	0.454489	0.51225	1.24909	0.838523	0.587046	0.247498	0.86849	0.236376	0.0728987	0.571168	1.08648	1.06897	0.432062	0.183097	0.444763	0.30186	0.753616	0.572757	0.728879	0.801369	0.676059	1.39461	0.884827	0.933531	0.421944	0.863693	1.03118	0.749327	1.14801	0.662415	0.347617	0.652171	0.28762	0.501908	0.326152	0.18098	0.663148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.8e45d3eb-43c4-4932-8fdd-020c9df5cc1a.fc.signal	1.39776	0.488665	0.520697	0.205833	0	0.172771	0.852055	1.43419	0.763236	1.46648	1.22702	0.0159764	0.407158	0.842906	1.40824	1.63396	1.65747	1.56729	1.98595	1.73616	0.825829	1.9277	2.44592	1.5329	1.32646	0.519245	0.337539	2.18958	1.77262	1.27791	1.47675	1.05237	0.559516	1.42095	1.64665	0.891289	1.26925	0.804253	0.33546	0.321995
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.c3b55191-0fbe-42ec-a1e0-0d7c8c410fde.fc.signal	0.942565	0.154272	0	0	0	0	0	0	0.306382	0.833404	0.457486	0	0	0	0.284042	0.914232	1.04853	0.58966	0.385757	0.700276	0.795873	0.789438	0.39484	0.652327	0.786047	0.402636	0.0636777	0.138206	0.364799	0.769579	0.27375	0	0.382329	2.63578	1.67474	0.014064	0	0.249849	1.31908	0.440196
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.d82f15eb-8d9c-43cf-9741-0ee88b2ded27.fc.signal	0.425036	0.547545	0.247821	0.0598095	0.00791567	1.19979	0.6283	0.230925	0.545754	0.119827	0.0385173	0	0.0531627	0.219906	0.0522604	0.426338	0.694492	0.574844	1.75685	2.14203	1.14476	0.983969	0.609952	1.77271	0.546976	1.94092	1.07108	0.959826	0.363163	0	0.312211	0.983317	0.375859	0.420013	0.777274	0.59665	0.381233	0.770582	1.182	0.133595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.57414e10-6fd1-425a-bd2a-eb610647bcb3.fc.signal	0.885619	1.51687	0.778949	1.10881	0.820722	0.680866	0.442453	1.38146	0.412969	0.949936	0.153562	0	0	0	0	0.573186	0.637918	0	0.958773	1.07293	0.66538	0	0	0	0	0	0	0.459667	0.723794	1.16341	1.39029	1.8245	0.261837	0	0	0.336025	0.88536	0	0.455677	0.629167
