	chr7:100854368-100854517	chr7:100854518-100854667	chr7:100854668-100854817	chr7:100854818-100854967	chr7:100854968-100855027	chr7:100855028-100855117	chr7:100855118-100855267	chr7:100855268-100855377	chr7:100855378-100855417	chr7:100855418-100855567	chr7:100855568-100855717	chr7:100855718-100855867	chr7:100855868-100856017	chr7:100856018-100856097	chr7:100856098-100856167	chr7:100856168-100856317	chr7:100856318-100856467	chr7:100856468-100856617	chr7:100856618-100856767	chr7:100856768-100856917	chr7:100856918-100857067	chr7:100857068-100857167	chr7:100857168-100857217	chr7:100857218-100857367	chr7:100857368-100857517	chr7:100857518-100857667	chr7:100857668-100857817	chr7:100857818-100857967	chr7:100857968-100858117	chr7:100858118-100858267	chr7:100858268-100858417	chr7:100858418-100858567	chr7:100858568-100858717	chr7:100858718-100858867	chr7:100858868-100859017	chr7:100859018-100859167	chr7:100859168-100859317	chr7:100859318-100859467	chr7:100859468-100859617	chr7:100859618-100859676	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.993ec17f-4277-433d-a284-3906706ac1fe.fc.signal	1.71526	1.17982	1.0936	0.334678	0	0.345909	0.904956	0	0.040557	0.929215	0.938732	0.409587	0.215535	0	0	0	0.700712	0.56475	0.713943	1.01495	2.37093	1.21308	0.42139	0.645815	1.88043	0.444347	1.56151	1.51204	0.605705	0.797978	0.177331	0.379499	1.75513	1.43468	2.22958	1.83753	1.69429	0.938161	0.00270387	0.16498	0.628692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.4569d4d8-c896-418a-b870-e7afcf72b7d3.fc.signal	0	0	0.10162	0.544632	0.0810982	0.0244927	0.341677	0	0.13471	0.209559	0.108006	0.0148595	0.273196	0.105691	0	0	0.0268901	0.819347	0.257579	0.516323	0.500376	0.370976	0.208333	0.319194	0.073945	0	0	0	0	0	0.133877	0.239026	0.027549	0.48842	0.617456	0.0334548	0	0.22543	0.127449	0	0.301205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.9b1c722f-92a9-4c08-873d-1b0b5f7b7e5c.fc.signal	0.0073104	1.40423	0.347171	0	0	0	0	0	0.0719912	0.491536	0.0301548	0	0	0	0	0.671979	0.187077	0.619426	0.212358	0.296864	0.399035	0	0	0	0.455052	0.733139	0.530894	0	0	0.495501	0.364042	0	0	0	0	0.15674	0.65946	0	0	0	0.554622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.c4a67634-cf89-4945-bb82-26e2fddb3f3f.fc.signal	0.281529	0	0	0	0	0	0	0	0	0.114708	0.126953	0.187906	0.20016	0.469852	0.219323	0	0	0	0	0	0.009559	0.171846	0.215993	0.0513035	0.337927	0.300854	0.486736	0.0772568	0.198048	0.495634	0.201142	0.404584	0.46521	1.12539	0.591854	0.094721	0.190316	0.182496	0.0692628	0.0477541	0.704433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000943.7.b97e43e6-4dfc-4f07-88bb-76ebefe1ddac.fc.signal	0.146473	0.580887	0.617462	0.639436	0.0707468	0.286161	0.611408	0.265856	0.453984	0.437353	0.48438	0.326445	0.438881	0.598446	0.949995	0.130284	0	0.134145	0.209282	0.234245	0.571886	0.959069	0.417998	0.360022	0.215671	0.55699	0.454454	0.410956	0.393926	0.10992	0	0.228436	0.948584	0.602153	0.471017	0.274913	0.446017	0.451326	0.569105	0.666417	0.512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001959.2.50a44db1-655c-4546-8036-e7b247f25f5a.fc.signal	0.936584	1.21335	1.60991	0.601776	0.323148	0.524984	0.854982	0.503893	0.891345	0.578282	1.02745	1.16714	0.855796	1.10607	0.736283	0.488169	0.190302	0.125858	0.433157	0.973415	0.375142	0.287308	0.555702	0.853409	0.578636	0.709378	0.845353	1.45983	0.326728	0.244939	0.75854	1.05139	0.43416	1.29102	1.01085	0.709392	1.00445	0.439549	0.735983	0.85082	0.49711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003822.3.92277bf1-d852-4798-9042-40cf7998125a.fc.signal	0	0.011867	0.225473	0.0791133	0	0	0.0220168	0.229085	0.365215	0.295519	0.216757	0.153262	0.12821	0.20318	0.319662	0.454913	0.087827	0.0917715	0.224682	0.205695	0.110759	0	0	0.00395567	0.191454	0.121043	0.212936	0.341099	0.0775311	0	0	0	0.113505	0.179357	0.00271387	0	0.007459	0.182473	0.100265	0.167474	0.453125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.ef4e5ad4-caa2-424f-9bf2-7145353fa420.fc.signal	0.557623	0.644361	0.24303	0.000652533	0.251095	0.37833	0.348277	0.227382	0.31363	0.374109	0.328164	0.451043	0.38558	0.0831899	0.191441	0.153909	0.0150083	0.170904	0.0648017	0	0	0.0332792	0.10179	0.240002	0.416802	0.263558	0.298712	0.524384	0.45592	0.352211	0	0.00456773	0.243277	0.763064	0.573274	0.570025	0.662627	0.533139	0.200106	0.348875	0.587591
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.c1b4ffc0-5671-47c4-baaa-5f1958b2a0b4.fc.signal	0.196663	0.117557	0.147221	0.216076	0.393047	0.097594	0.0131891	0.234805	0.245773	0.0316358	0	0	0.220836	0.46557	0.268393	0.042848	0	0	0	0	0	0.141708	0.258542	0.101213	0	0	0.007181	0.228791	0.0985894	0.283437	0.0689093	0.423773	0.57227	0.205496	0	0.144262	0.43418	0.265646	0.0196077	0	0.602941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.8c536fb3-0ded-452e-bfa9-602b72d66c00.fc.signal	0.637965	0.906951	0.135099	0.0634615	0	0.326634	1.43112	0.0509702	0.872485	0.798699	0.337574	1.39781	1.53952	1.3155	0.666034	0	0	0.961129	0.985579	0.86571	1.71263	1.47443	1.1388	0.474238	1.56651	0.0737627	0.345369	0.7166	0.224807	0.133581	0	0.36156	0.598255	1.20741	0.561413	0.180343	0.355662	0.878743	0.213792	0.394789	0.465409
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.445e6e0a-1317-4ac0-8603-79bdacbbaeb7.fc.signal	0	0.252665	0.579803	0	0	0	0	0	0	0.105589	0.94886	0	0.863271	1.44745	0.989455	0.167701	0	0	0	0	0.387567	0.859812	0.222752	0	0	0.707128	0.549255	1.00705	0.244127	0	0.00795313	1.21055	0.113493	0.0240292	2.36767	0.275672	1.69996	1.09153	0	0	0.580189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.223aa04f-e316-48e4-abf6-e6d88a4e9390.fc.signal	0.293533	0.266028	0.0597963	0	0.122033	0.18305	0.1828	0.505696	0.943094	0.500701	0.995859	0.574823	0.268468	0.39897	0.552819	0.756043	0.517482	0.306297	0.163525	0.0890843	0	0	0	0	0.685904	1.47552	0.598046	0.268477	1.13139	0.899513	0.989847	1.46456	1.33498	0.517086	0.441251	0.599269	0.841469	0.966585	0.978881	2.02319	0.397849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.7fe9234c-b18e-418e-a5fa-41324c8b4b69.fc.signal	0.0546693	0	0	0	0.323706	0.664298	0.314911	0	0	0.0481049	0.480225	0.281476	0.008632	0	0	0	0	0	0.0369854	0.275036	0.145305	0.353918	0.2158	0.12948	0.185588	0.128041	0	0.198536	0.181272	0.051792	0.335278	0.0544828	0	0	0.0358391	0.240336	0.00525187	0	0.0124944	0.177244	0.57754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.05f731d1-35d3-4327-ad52-34ab22707910.fc.signal	0.322817	0.193252	0.236197	0	0	0	0	0	0	0.0759729	0.0774027	0.0357867	0.178933	0	0	0	0	0	0	0.0787307	0.135989	0	0	0.178933	0.0662281	0.152598	0.0558272	0.566993	0.0214724	0	0	0.188954	0.231898	0.0085888	0	0	0	0	0	0	0.75
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.fc.signal	0.0504787	0.0963781	0.0034394	0	0	0	0	0	0	0	0.00985733	0.0410165	0.0168605	0	0.00296629	0.0595341	0.161935	0.224264	0.133525	0.143013	0.096916	0.021465	0	0.0354533	0.164985	0.151976	0.0331648	0	0	0	0	0	0	0	0	0.0768429	0.0854487	0	0	0	0.695652
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.beff36be-023d-4a6e-8a49-a553932bd6ce.fc.signal	0.163789	0.449151	0.184916	0.107851	0.364962	0.653042	0.66156	0.22892	0.164712	0.371534	0.467245	0.345562	0.534498	1.03395	1.22995	0.345827	0.134676	0.0601173	0.180772	0.721181	0.467017	0.443939	0.755817	0.396367	0.963729	0.503132	0.265589	0.659746	0.516704	0.391758	0.228621	0.664141	0.266138	0.513803	0.528623	0.583936	0.810955	0.46485	0.284532	0.225879	0.620482
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.53d89d9f-5949-4fc0-a0f7-bbac9f0fea51.fc.signal	0	0	0	0	0.0885693	0.285147	0.0659709	0.423807	0.567558	0.111227	0.0708867	0.520801	0.630135	0.393947	0.4252	0.111778	0.207322	0.488417	0.243297	0.312611	0.136158	0.035971	0.126385	0.220467	0.151086	0	0	0.1874	0.2714	0.109298	0	0.133885	0.0994435	0.0904937	0.211732	0.401558	0.27826	0.241744	0.139729	0.360099	0.554622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.fc.signal	0.0904533	0.293016	0.493531	0.389636	0.207981	0.261801	0.304871	0.176885	0.0174442	0.177781	0.332264	0.208759	0.191197	0.196365	0.181617	0.254216	0.156601	0.07753	0.0485855	0	0.0723613	0.07753	0.0682264	0.07753	0.0496192	0.00800587	0.0762898	0.106478	0.152476	0.149896	0.172104	0.392222	0.434609	0.149369	0	0	0	0	0.0610382	0.132199	0.682927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	0.355709	0.358224	0.527609	0.202359	0.0486907	0.160201	0.42669	0.473025	0.523142	0.82261	0.83708	0.605809	0.31674	0.274583	0.404002	0.395774	0.273403	0.498125	0.294093	0.269599	0.463791	0.636308	0.639153	0.634127	0.55807	0.495396	0.86142	0.926921	0.467544	0.269606	0.119996	0.368913	0.238787	0.326171	0.358858	0.379592	0.308597	0.491416	0.441789	0.466519	0.570175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.d64b3583-2ef0-4033-af25-2e355c9dc564.fc.signal	0.176334	0.255946	0.406984	0.486596	0.457577	0.665909	0.562977	0.387214	0.346007	0.322752	0.345512	0.351993	0.316104	0.619405	0.664847	0.345229	0.172612	0.32365	0.541653	0.8415	0.53347	0.597085	0.693676	0.519725	0.223271	0.546862	0.814714	0.741798	0.494035	0.567695	0.6607	0.220729	0.36886	0.649059	0.474842	0.535398	0.306645	0.51678	0.642769	0.48378	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.38776233-86ec-4c86-bd21-d6388683dbd2.fc.signal	0.326838	0.23173	0.0336367	0.16771	0.187153	0.0560711	0	0	0	0.0578526	0.261405	0.539174	0.419617	0.20803	0.0792589	0.0977899	0.104484	0.287587	0.282487	0.168262	0.0083788	0.272573	0.387084	0.266612	0.0880102	0.462066	0.521537	0.202569	0.0428988	0	0	0	0	0.0619307	0.148885	0.546513	0.533123	0.614001	0.529814	0.455238	0.129278
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.e6bec3c5-fcb0-48f1-bb2d-dd0add2596dc.fc.signal	0.197087	0.289741	0.0395468	0.24043	0.169758	0.407445	0.46576	0.192048	0.143575	0.154403	0.452785	0.394789	0.132826	0.354018	0.168398	0.219333	0.0644974	0	0	0	0.246873	0.172847	0.25806	0.49447	0.192623	0.0977881	0.153649	0.165953	0.280399	0.57539	0.675989	0.668882	0.408495	1.01568	0.749086	0.506563	0.560913	0.376611	0.729304	0.66031	0.567244
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.fc.signal	0.11825	0.35475	0	0.0110367	0.2365	0.231244	0.228617	0.164087	0.400978	0.463883	0.119772	0	0	0.0768625	0.611521	0.619451	0.312455	0.110424	0	0	0	0	0	0	0	0	0	0.01419	0.45881	0	0	0	0	0	0.129601	0.249077	0	0	0	0	0.788177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.5d7cb2f3-47cf-4b96-8e52-3efecb6dacae.fc.signal	0	0	0	0.285236	0.0672708	0	0.141416	0.120947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159801	0.383138	0.006458	0	0	0.435995	0.188258	0	0	0	0	0	0.0659779	0.27792	0.340909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.b61c4709-ddec-4f74-8351-f61eb4c7615d.fc.signal	0.289359	0.141652	0.325679	0.204613	0	0.240125	0.480651	0.944234	1.06221	0.473335	0.286936	0.0569045	0.490309	0.33239	0	0.123741	0.518982	0.391032	0.696023	0.245775	0.307519	0.230642	0.112598	0.0665899	0.435854	0.378953	0.261514	0.418891	0.596817	0.345276	0	0.250615	0.112596	0.062957	0.482211	0.59558	0.293923	0.160016	0.304033	0	0.795833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.795c5285-fcfe-49fc-86bb-822787a24420.fc.signal	0.555147	0.364366	0.812423	0.216325	0	0.347364	0.182793	0	0.122212	1.39682	1.42129	1.22827	0.272277	1.22147	1.08723	0.0901229	0	0.382364	0.751199	0.590245	0.612765	1.06981	0.408999	0.182791	0.336232	0.389395	0.29097	0.195363	0.919111	0.260434	0	0.0845153	1.58124	0.919037	0.409217	1.1131	1.11108	0.879786	0.765983	0.418188	0.557522
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.7fa161be-cf7b-4429-a672-c1d72473e2c1.fc.signal	0.245674	0.185221	0.18868	0.195332	0.210104	0.160884	0.0290917	0.113178	0.15397	0.329292	0.49802	0.582368	0.448729	0.254233	0.180331	0.237696	0.151776	0.20454	0.381529	0.219546	0.0614521	0.148255	0.193509	0.188557	0.309293	0.312012	0.214149	0.308458	0.258712	0.150241	0.0656002	0.0504657	0.116793	0.242035	0.248029	0.149363	0.0573307	0.334569	0.672079	0.487431	0.447368
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.d1a8257b-a783-46cb-9494-1d7cf28c907b.fc.signal	0	0	0	0	0	0	0.047019	0.0966568	0.100884	0.0581743	0.0106228	0.0377475	0.0884047	0.0842242	0.0933506	0.0904853	0.0781787	0.134897	0.180023	0.083024	0.0848325	0.157704	0.157731	0.134076	0.0515609	0.00476313	0	0	0	0.0448677	0.0666375	0.0552767	0.092622	0.175491	0.147001	0.0372677	0	0.0186897	0.054758	0.0529473	0.573529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.0c69eda8-716f-44e4-bc94-dce057d4c5a3.fc.signal	0.206739	0.0766934	0.178946	0.213074	0.02306	0.0709771	0.262386	0.204593	0.268925	0.181784	0.0051544	0	0	0	0	0.217843	0.330799	0.0839384	0.502716	0.0839392	0.0765592	0.164648	0.13836	0.041508	0.298861	0.5433	0.457515	0.0239824	0	0.0202928	0.247203	0.357893	0.281333	0.320995	0.119912	0.123602	0.0913176	0.0996193	0.445958	0	0.461039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.0997810a-4867-4ba8-9534-ea6e95022077.fc.signal	0	0	0	0.24379	0.310329	0.333626	0.170762	0.253864	0.0162005	0	0.251504	0.348911	0.109545	0.289834	0.387877	0.193177	0	0	0.144262	0.191231	0	0	0	0	0.0358209	0.377079	0.209857	0	0.0905824	0.244908	0	0.0536799	0.281813	0	0	0	0	0.0827546	0.252736	0	0.706767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000353.2.cd5f62f8-3dde-4835-8446-eb6b0b81ddfb.fc.signal	0.175907	0.572232	0.312723	0.428487	0	0	0.863371	0.288761	0	0	0.120529	0.889421	0.602704	0.390904	0.48863	0.100984	0.0228027	0.948051	0.603056	0	0.280363	0.376236	0.681963	0.549583	0	0.236533	0.766603	0.834921	0	0	0.415116	0.439855	0.488515	0.567911	1.47144	0.449587	0.329041	1.13541	0.991058	0.0331275	0.572254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004618.1.72623753-44fb-49f2-a9eb-e1a5603547b0.fc.signal	0.528245	0.200677	0.301718	0.218249	0.490768	0.373155	1.03145	0.224049	0.16536	0.194067	0.184173	0.158746	0.0692417	0.271617	0.363265	0.245301	0.304469	0.0143337	0.28497	0.734042	0.559665	0.463183	0.33091	0.215052	0.458795	0.65572	0.494567	0.144321	0	0.0404607	0.164366	0.350145	0.531051	0.330066	0.313226	0.661651	0.607649	0.28714	0.0903757	0.405171	0.452991
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.a76c9ec7-a103-4b17-9625-01cbf3f2cce7.fc.signal	0.178519	0.0704158	0.06937	0	0.0257052	0.105686	0.108966	0.0753048	0	0.0714846	0.0836942	0.0755472	0	0	0	0	0	0	0	0.282986	0.0329647	0	0	0	0.0272757	0.244522	0	0	0	0	0	0	0	0	0	0.101941	0.335726	0	0	0	0.371795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000265.2.06fd3dc4-16ec-427e-bc47-17e294f4c8b9.fc.signal	0.51403	0.438443	0.0034968	0	0	0.361297	1.02443	0.0238418	0	0	0.017484	0.52452	0.528114	0.705704	0.8534	0.52312	0	0.404305	0.223771	0.906729	1.30767	0.886342	0.52452	0.444094	0.664355	0.755247	0.034968	0	0	0	0.156422	0.470274	0.221598	0.433603	0.195821	0.157347	2.02801	0.818168	0.772696	0	0.609137
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.da6810f6-9895-4595-a0d7-9cc3f7019bd2.fc.signal	0.254481	0.747995	0.338029	0.623699	0.511124	0.357748	0.238024	0.724597	0.805824	0.929518	0.752024	0.173959	0.508545	0.3835	0.764041	0.978665	0.269867	0.0975465	0.549607	0	0.0370877	0.354356	0.215158	0.12111	0.815914	0.530605	0.469789	0.570501	0.141374	0.243938	0.37052	0.251483	0.34786	1.18946	0.461153	0.675257	0.573299	0.824792	0.598902	0.980568	0.633094
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.227d235e-5d49-4e40-8c2e-3e1ec3df47e3.fc.signal	0.147977	0.101519	0	0	0	0	0.001723	0.20931	0.195239	0.13446	0.109211	0.105453	0.0857358	0	0	0	0	0	0	0	0	0	0	0	0.0275307	0.425865	0.0455977	0	0	0.184972	0.064525	0	0	0.0101962	0.241872	0.119222	0.127342	0.0651051	0	0	0.864322
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.8880c654-a0c9-41d0-997c-100c289384a4.fc.signal	0.783161	0.344222	0.309036	0.215132	0.103609	0.317838	0.796847	0.547466	0.741759	0.83706	1.15305	0.684604	0.605853	0.813706	0.489565	0.175044	0.43109	0.140818	0	0	0	0	0.0288412	0.215052	0.774333	0.781815	0.610617	0.7016	1.52937	0.980644	0.384013	0.278559	0.976859	1.4089	1.30817	1.05857	0.560164	0.408801	0.410015	0.187581	0.457895
