	chr1:240331618-240331767	chr1:240331768-240331917	chr1:240331918-240332067	chr1:240332068-240332217	chr1:240332218-240332367	chr1:240332368-240332517	chr1:240332518-240332667	chr1:240332668-240332817	chr1:240332818-240332967	chr1:240332968-240333047	chr1:240333048-240333117	chr1:240333118-240333267	chr1:240333268-240333417	chr1:240333418-240333567	chr1:240333568-240333717	chr1:240333718-240333867	chr1:240333868-240334017	chr1:240334018-240334167	chr1:240334168-240334317	chr1:240334318-240334467	chr1:240334468-240334617	chr1:240334618-240334767	chr1:240334768-240334917	chr1:240334918-240335067	chr1:240335068-240335217	chr1:240335218-240335367	chr1:240335368-240335517	chr1:240335518-240335667	chr1:240335668-240335817	chr1:240335818-240335967	chr1:240335968-240336117	chr1:240336118-240336267	chr1:240336268-240336417	chr1:240336418-240336507	chr1:240336508-240336567	chr1:240336568-240336621	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.208056	1.2894	0.156122	0.281381	1.32761	1.36065	0.948696	1.63301	2.28755	0.871814	0.658839	0.602816	0.953785	0.10684	0	0.0610512	0.821518	1.05804	1.11139	0	0	0.0101752	0.371395	0.0131243	0.408879	0.496448	0.763745	1.46921	0.314647	0.256387	0.65136	0.24742	0.792613	0.761039	0.220665	0.915149	0.514872
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.10143	0	0	0.332901	1.2	1.03478	0.269223	0.83923	2.93825	1.81733	0.641305	0.0262962	0.755278	0.656536	0	0	0.114063	0.696107	0.610666	0.0112698	0.597994	0.285805	0.657138	0.0310851	0	0.117081	0.427705	0	0	0.518994	0.238168	0	0.723647	0.493983	0	0	0.482805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0.632855	0.098358	0.683834	0.571882	0.265026	0	0.107359	0.623482	0.779365	0.963695	0.398019	0	0	0.461113	0.892085	0.285971	0	0	0	0.0468951	0.505404	0.076234	0	0	0	0	0.231718	0.545798	0	0	0	0	0	0	0	0	0.16646
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.503815	0.569958	0.516591	0.304939	0.610716	0.395271	0.511835	1.27037	1.73622	1.84956	1.06133	0.65689	0.924443	0.654551	0.599418	0.0529325	0.115193	0.611821	0.500807	0.3075	0.190955	0.588946	0.38087	0.479095	0.202665	0	0.132501	0.634092	0.528588	0.789582	0.247297	0	0.354365	0.62171	0.25384	0	0.770359
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.640699	0.0657294	0.343872	0.495814	1.14508	0.778543	0.650653	0.455678	0.363876	0.221594	0.0640221	0.354199	0.293461	0.0239016	0	0	0.20317	0.660462	0.368296	0.674848	0.280303	0.210522	0.192437	0.246472	0.947773	0.468572	0.320519	0.109053	0	0.307179	0.430229	0.547717	0.597473	0.584993	0.123428	0.276639	0.712707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	2.32895	0.136394	0.64916	0.0299396	0	0	0.0364971	1.80037	0.748149	0	0.249434	0.929606	0.25057	0.092505	0.520513	0	0	0.491882	0.013215	0.286026	0.44077	0	0	0	0.302578	0.254119	0.399696	0.272911	0.179129	0	0	0	0	0	0	0.475598
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0.598522	0.49335	0.177957	0.74813	1.30382	1.54596	0.304108	0.518899	0.507479	1.19744	0.804503	1.62871	2.21412	1.19355	1.89843	2.48224	1.30599	0.29406	0.735216	0.526283	0.732872	0.471349	0.549699	0.0568388	0.518441	0.472003	1.28218	1.75419	0.225458	1.05491	0.119592	0.625937	0.598938	0	0	0.0780794	0.213018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.488994	0.677068	0.805931	0.839764	0.441885	0.150299	0.115332	0.0337623	0.0933976	0.114305	0.203755	0.287386	0.162482	0.179811	0.0371587	0.298136	0.747942	0.876057	0.801841	0.341574	0.332928	0.271932	0.582987	1.16141	0.973836	0.701956	0.116117	0.109894	0.192083	0.171309	0.277793	0.447535	0.46578	0.364532	0.37262	0.432613	0.766082
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.4385ecaa-47ed-48e3-8af5-20303d73a7da.fc.signal	0.873288	1.5813	2.05014	0.458148	0	0	0	0.269194	1.21401	0.815345	0.227409	0.38826	0.111301	0.698868	0.621215	0.295078	0.38826	0.256252	0.264017	0	0.287312	0.660042	0.126832	0.675572	0.269194	0	0.168246	0.421843	0.379006	0.390182	0.477331	0.446064	0	0	0	0	0.513889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0	0	0	0	0	0	0	0.162563	0.563572	0	0	0	0.735062	0.396802	0	0.36907	0.569516	0.750013	0.426458	1.03054	0.142432	1.0501	0.120353	0.500183	0.103196	0	0	0	0	0	0	0	0.648455	1.72959	0.69804	0.27146	0.721944
