	chr1:180834022-180834171	chr1:180834172-180834321	chr1:180834322-180834471	chr1:180834472-180834621	chr1:180834622-180834771	chr1:180834772-180834921	chr1:180834922-180835071	chr1:180835072-180835221	chr1:180835222-180835371	chr1:180835372-180835521	chr1:180835522-180835671	chr1:180835672-180835821	chr1:180835822-180835971	chr1:180835972-180836121	chr1:180836122-180836271	chr1:180836272-180836421	chr1:180836422-180836571	chr1:180836572-180836721	chr1:180836722-180836871	chr1:180836872-180837021	chr1:180837022-180837171	chr1:180837172-180837321	chr1:180837322-180837471	chr1:180837472-180837621	chr1:180837622-180837771	chr1:180837772-180837921	chr1:180837922-180838071	chr1:180838072-180838221	chr1:180838222-180838371	chr1:180838372-180838521	chr1:180838522-180838671	chr1:180838672-180838821	chr1:180838822-180838971	chr1:180838972-180839121	chr1:180839122-180839216	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	1.38444	0.39203	0.662462	0.607146	0.921346	0.301426	0.298889	0.70402	1.37473	0.593671	0.675245	0.384731	0.90824	1.6541	3.09596	2.62553	4.83836	5.28228	7.55908	8.57589	7.67975	5.92989	9.53335	12.3017	6.47797	3.63588	2.79093	2.5323	1.4782	1.36687	1.07076	0.70196	1.0829	1.29962	0.469846	0.894118
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.106528	0	0	0	0.815774	1.14986	0.346521	0	0	0	0	0	0	0	0.0824736	0.505419	1.52196	0.606374	0.195275	0.248414	0.348287	0.129912	0.509829	0.316923	0.248033	0	0.248579	0.210932	0	0.227607	0.222738	0	0	0	0	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.814789	0.658766	0	0	1.04882	0.712606	0.322815	0.450392	0.359512	0.422055	0.58656	0.853584	0.554982	0.0364731	0	0.537416	0.767116	0.490671	0.974417	0.359052	1.68577	1.38167	0.132632	0.859356	0.466439	0.856141	0.456006	0.348642	0.277714	0.775252	0.320007	0.863226	1.6263	0.552774	0	0.617647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0	0	0	0.271213	0.757678	0.391984	0	0	0	0	0	0	0.347174	0.377483	0.150066	0	0	0.24209	0.28815	0	0.0630569	0.638481	1.19314	0.905009	0	0	0.155443	0.629956	2.27002	0.716418
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0	0	0.227084	0.2879	0	0	0	0	0	0	0.121807	0.369884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306333	0.478033	0.162885	0.911475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.456891	1.72886	0.96522	0.557163	0.101505	0	0	0.204149	0.426447	0	0	0	0.449772	0.147641	0.145395	0.863888	0.73441	0.574874	0.776761	0.0532053	0.42107	1.29412	0.391654	0.594804	0.659139	0.697167	0.486696	0.599604	0.68574	0.195185	0.297288	0.264011	0.302387	0	0.546262	0.628483
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.224517	1.21427	0.391313	0	1.34543	1.45531	1.23354	0.510898	0.0275484	0.668345	0.125219	0	0.202673	0.890501	1.22041	0.207449	0.736958	0.0851496	0.0899005	0.513941	0.239047	0.2038	0	0	0	0	0.113428	0.68788	0.775566	0.642247	0	0	0.183826	0.168632	0	0.956113
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	2.69571	0.0782747	0.0165615	0.768848	1.28378	1.72751	0.962808	0.621066	1.93538	1.54372	0.391314	1.19145	0.893918	0	0	0.93117	1.64147	0.915562	0.396334	1.152	0.933502	1.39762	1.4357	1.5227	2.1589	1.58131	1.28243	0.0055186	0.896742	1.04954	0.910469	0.525831	0	0.749264	2.40337	0.674897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.594494	0.197058	0.10185	0.287837	0.808399	0.999012	0.342937	0.531715	0.155406	0.218774	0.381839	0.0773605	0	0	0.312215	0.584365	0.464509	0.851436	1.06109	0.218092	0.152775	0.404973	0.101713	0.0720325	0.331906	0.288875	0.397065	0.781587	0.886755	0.650954	0.798195	0.810372	1.15907	1.16236	0.3496	0.7875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.923111	0.0420464	0	0	0.767766	0.878524	0.463577	0.275971	0.107497	0.722419	0.900633	0.707971	0.346126	0.807132	0.335793	0.408761	0.171995	0.379591	0.135114	0.244821	0.401175	0.219747	0.337302	0.30928	1.00279	0.676619	0.338912	0.671554	0.1744	0.265492	0.300939	0	0.434801	0.87756	0.862122	0.26212
