	chr2:158674239-158674388	chr2:158674389-158674538	chr2:158674539-158674688	chr2:158674689-158674838	chr2:158674839-158674988	chr2:158674989-158675088	chr2:158675089-158675138	chr2:158675139-158675218	chr2:158675219-158675288	chr2:158675289-158675438	chr2:158675439-158675588	chr2:158675589-158675738	chr2:158675739-158675888	chr2:158675889-158676038	chr2:158676039-158676188	chr2:158676189-158676338	chr2:158676339-158676488	chr2:158676489-158676638	chr2:158676639-158676788	chr2:158676789-158676938	chr2:158676939-158677088	chr2:158677089-158677238	chr2:158677239-158677388	chr2:158677389-158677538	chr2:158677539-158677688	chr2:158677689-158677838	chr2:158677839-158677988	chr2:158677989-158678138	chr2:158678139-158678288	chr2:158678289-158678438	chr2:158678439-158678588	chr2:158678589-158678738	chr2:158678739-158678888	chr2:158678889-158679038	chr2:158679039-158679188	chr2:158679189-158679338	chr2:158679339-158679367	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	1.36467	0.910789	0.953741	0.738699	0.310298	0.696792	0.828879	1.69054	1.0825	0.922967	1.72502	1.38628	0.310332	1.38283	3.13297	2.03896	2.51197	3.15034	3.978	5.60426	3.89518	3.05992	1.71074	2.34727	3.99383	1.61335	1.62222	1.59749	3.92087	1.94109	2.092	1.2644	0.570291	0.579924	0.966466	1.6633	2.32835	0.870255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.06432	0.86865	1.32125	0.966155	0.516313	1.12389	1.63809	1.00016	0.270001	0.87979	1.00358	0.302287	0.141344	0.184549	0.975771	0.383576	0.903885	0.675601	0.207711	0.190806	0.377085	0.303366	1.01663	3.99391	1.46658	1.08629	0.800464	0.501355	0.737903	1.21868	0	0	0.387831	0.243992	0	0.176407	0.611431	0.47549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0936367	0.859453	0.188781	0	0.3907	0.231681	0	0.0445057	0.993868	0	0.118782	0.392926	0.55786	0.564168	0.233141	0	0	0	0	0	0.565858
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.0335751	0	0	0	0	0.0505956	0.265151	0.272882	0.0501943	0.24644	0.376116	0	0	0.235143	0.845968	0.213341	0	0.223996	0.27977	0.340173	0.115677	0	0	0	0	0	0	0.571623	0.163786	0.377079	0.11092	0.223423	0.325821	0	0	0	0	0.369565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	1.16761	0.548063	0	0.0736736	0.866365	1.02225	1.44022	1.14969	0.806773	0	1.00558	1.95346	0.411974	2.2033	0.862619	0.432009	2.50899	3.68974	1.45187	2.46707	0.972569	1.85306	1.73563	0.018783	0	0	0.0669933	0.901585	1.39084	1.05275	1.34118	0.376493	1.2391	0.195395	0	1.58709	2.14474	0.930737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0.511656	0.437952	0.52721	0.587383	0.328004	1.13022	0.661232	0	0	0	0.571056	0.185823	0	0.513917	0.241278	0	0.0220855	0.470691	0.625488	1.18731	0.932221	0.158828	0.232732	0	1.17451	1.38966	0.491352	0.572336	0	0.236494	0.456354	0	1.49385	0.0668964	0.622496	0.465097	0.413043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.311836	0.249758	0.452461	0.707962	0.488633	0.515767	0.45358	0.222835	0.0226086	0.267841	0.96673	0.59343	0.50691	0.531885	0.366512	0.373337	0.168596	0.204963	0.223353	0.0205324	0.101409	0.242913	0.218246	0.148455	0.163539	0.630897	0.322993	0.393283	0.36085	0.320127	0.464185	0.285168	0.00535753	0	0	0.0507521	0.295595	0.542017
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0	0.461585	1.16177	0.139339	0	0	0	0.312727	0.708449	0.244962	0	0.251141	0.734447	0	2.18552	1.91764	0.477517	0	0	0	0	0	0	0	0.540065	0.0649353	0	0	0.838227	0.720921	0.456651	0	0	0	0	0.275012	1.09043	0.566149
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0	0	0.493786	1.53896	1.03277	0.076468	0.246199	0.41378	0.502613	0.630089	0.0772393	0.586307	0.211486	0.279809	0.502704	0.171526	0	0	0	0	0	0.55717	0.260503	0	0	0	0	0.610842	2.04111	0.00962013	0	0	0	0	0.611842	0.77123	0.517131
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	0.251146	0.0544481	0	0	0.0318647	0.355314	0.368283	0.268859	0.385787	0.3467	0.478092	0.367113	0.171579	0	0.179095	0.374662	0.402192	0.663509	0.622798	0.5501	0.985314	0.599379	0.0455623	0	0.129204	0.312576	0.0573686	0.299997	0.713463	1.17947	0.649631	0.0301872	0	0	0.419101	0.54106	0.43452	0.566474
