	chr15:41740046-41740195	chr15:41740196-41740345	chr15:41740346-41740495	chr15:41740496-41740645	chr15:41740646-41740795	chr15:41740796-41740945	chr15:41740946-41741095	chr15:41741096-41741245	chr15:41741246-41741395	chr15:41741396-41741545	chr15:41741546-41741695	chr15:41741696-41741845	chr15:41741846-41741995	chr15:41741996-41742145	chr15:41742146-41742295	chr15:41742296-41742445	chr15:41742446-41742595	chr15:41742596-41742745	chr15:41742746-41742895	chr15:41742896-41743045	chr15:41743046-41743195	chr15:41743196-41743345	chr15:41743346-41743495	chr15:41743496-41743645	chr15:41743646-41743795	chr15:41743796-41743945	chr15:41743946-41744095	chr15:41744096-41744245	chr15:41744246-41744395	chr15:41744396-41744545	chr15:41744546-41744695	chr15:41744696-41744845	chr15:41744846-41744995	chr15:41744996-41745145	chr15:41745146-41745295	chr15:41745296-41745445	chr15:41745446-41745595	chr15:41745596-41745672	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	1.36372	0.690515	0.158726	0.0422272	0.204416	0.187778	0.132004	0	0.0468372	0.394268	0.239754	0.515902	0.270387	0.402845	0.51914	0.531988	1.80771	0.716285	0.508987	0.419412	0.273575	0.463244	0.0536184	0.323889	0.581873	0.124672	0	0	0	1.02212	0.492209	0.181159	0.713191	0.866028	0.219232	0.547692	0.24196	0.420013	0.496503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.345431	0.644416	0.291519	0.199795	0	0	0	0.11317	0.249677	0.260662	0.368673	0.774967	1.76263	1.64869	0.399603	0.696068	0.660803	0.445824	0.566238	0.651005	0.155835	0.0924601	0.0059352	0.379233	0.61461	0.163007	0	0.144997	0.293987	0.753862	0.930299	0.0175594	0.857784	0.329123	0.717193	0.818936	0.432168	0.435006	0.541538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0	0	0	0	0.309276	0.378004	0	0	0	0	0	0.34364	0.34364	0	0	0.362958	0.288658	0.178693	0.508587	0.258446	0.362042	0	0.109603	0.293952	0.0829364	0.268478	0.21916	0.618552	0.51546	0.552641	0.189002	0	0.360825	1.42277	0.278348	0	0	0.457845
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.649208	0.511388	1.19735	0.325074	0.310688	0.530544	1.90655	0.87081	0.260302	0.306423	1.26538	0.539973	0	0	0	0	0.104016	0.845128	1.26017	0.285167	1.49272	0.316382	0	0.606758	1.65124	0.55716	0.528744	1.26552	0.503974	0.830076	1.85726	0.753126	0.232168	0	0.283142	0.683558	0.661346	0.651805	0.599602
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.726169	0.732124	0	0	0	0	0	0	0.0979602	0.649631	0	0	0	0.592917	0.154674	0	0	0	0	0	0	0	0.678104	0.0782037	0	0	0	0	0.022473	0.52019	0	0	0	0	0	0	0	0	0.497175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0	0	0	0	0	0	0.234757	1.18083	0.131768	0	0	0	0	0	0.320793	0.887426	0.164148	0	0.458894	1.01679	1.22934	1.14957	0.0147239	0.242289	0.314986	0.293055	0.260796	0	0	0.0304512	0.703078	0.324037	0	0.379113	0.0249845	0	0.314149
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.93513	0.144269	0.512334	1.16486	0.19753	0.447414	0.466616	0.385971	0.0407981	0.20915	0.839844	0.928879	0.389262	1.86581	1.25039	0.344796	0.424449	1.52911	0.10674	0.162495	1.25222	1.10743	0.523597	0.271775	0.4769	0.13936	0.377796	0.29745	0.382417	0.865157	0.669418	0.231234	0.683927	0.823516	0.314135	0	0.0850806	0.628272	0.404412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.61161	0.558301	0.333425	0.45197	0.644294	0.496297	0.238544	1.00779	0.373393	0	0	0.246683	0.609903	0.652525	0	0.056349	1.02407	1.34299	0.317877	1.20148	0.930517	0.910595	0.37102	0.393943	1.9839	0.437538	0.567655	0.0488358	0.877384	1.1324	0.924874	0.740865	1.40648	2.016	0.233521	0	0.260458	0.616701	0.677741
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.746438	0.923245	0.0340266	0.458846	0.440059	1.10823	0.450101	0.652019	0.118927	0.575077	1.79663	0.742607	0	0	1.61991	1.42834	0.0146995	0	0	0.771178	0.00743293	0	0	0	0.138012	0.364286	0	0	0.222913	1.82285	0.732089	0	0	0.229454	1.10016	0	0.211968	0.173302	0.422849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.453069	0.211095	0.209836	0.423465	0.492202	0.3073	0.444079	0.264589	0.131741	0.546891	0.207021	0.0376403	0.33212	0.284516	0.457219	0.47936	0.60003	0.309979	0.199156	0.137326	0.13411	0.367225	0.347134	0.231965	0.131292	0.0315061	0.132185	0.457866	0.60218	0.12067	0	0.236107	0.183341	0	0.253518	0.443934	0.482681	0.595228	0.483871
