	chr20:47210142-47210291	chr20:47210292-47210441	chr20:47210442-47210501	chr20:47210502-47210591	chr20:47210592-47210741	chr20:47210742-47210891	chr20:47210892-47211041	chr20:47211042-47211191	chr20:47211192-47211341	chr20:47211342-47211491	chr20:47211492-47211641	chr20:47211642-47211791	chr20:47211792-47211941	chr20:47211942-47212091	chr20:47212092-47212241	chr20:47212242-47212391	chr20:47212392-47212541	chr20:47212542-47212661	chr20:47212662-47212691	chr20:47212692-47212801	chr20:47212802-47212841	chr20:47212842-47212991	chr20:47212992-47213141	chr20:47213142-47213291	chr20:47213292-47213441	chr20:47213442-47213591	chr20:47213592-47213741	chr20:47213742-47213891	chr20:47213892-47214041	chr20:47214042-47214191	chr20:47214192-47214341	chr20:47214342-47214491	chr20:47214492-47214641	chr20:47214642-47214791	chr20:47214792-47214941	chr20:47214942-47215031	chr20:47215032-47215091	chr20:47215092-47215161	chr20:47215162-47215225	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.220851	0	0	0.297423	1.44361	1.1983	0.221346	0.728988	0.322541	0.332462	0.607585	1.36721	1.28814	0.417189	0.142383	0	0	0.760453	0.81115	0.31326	0.289846	0.392885	1.56497	0.61747	0.149272	0.355524	0.392897	0.0615151	0.571962	0.780904	0.210188	0.150182	0.212893	0.762524	1.07081	0.757064	0.81103	0.787861	0	0.505882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	1.56271	0.169161	0	0.24994	0.167779	0.359487	0.829186	0.514065	0.196661	0	0.757796	0.451413	0.834015	1.18155	0.423688	0.0475304	0.292183	0.416638	0.673418	0.552099	0.209164	0.24565	0.0011484	0.396492	0.302672	0.775024	0.214055	0.84524	1.52002	0.798552	0.0329015	0	0	0	0.0295163	0.299217	0.548397	0.606425	0.855578	0.22791
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.635734	0.996572	0.491578	0.247759	0	0	0	0.202748	0.44441	0.178107	0.629458	0.481096	0.328873	0.418545	0.263275	0.931264	0.529206	1.31022	2.06197	1.39183	0.657212	0.560133	0.487969	0.283655	0.303924	0.19034	0.170227	0.413501	0.319372	0.454327	0.259756	0	0	0.357386	0.329894	0	0.428555	0.379442	0.334642	0.600212
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.01437	1.02364	0.103617	0.483171	0.501951	0.0421105	0.757664	0.380489	1.20772	0.450957	0.592441	0.524688	0.328272	0.199131	0.875463	1.33487	0.154743	1.00939	0.6501	1.09334	2.15882	1.27626	2.47434	1.55811	0.299634	0.9663	0.676655	0.20978	0.126242	0.257526	1.4994	0.776943	0.017336	0.6501	0.22563	0.6501	0.465905	0	0	0.535211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0.691336	0.749456	0	0.541808	0.0294989	0	0	0	0.0269676	0.888122	0.346711	0	0	0.175975	0.810338	0.46363	0	0.567138	0.77337	0.251345	0	0	0	0	0	0.129002	0.631529	0.34826	0	0.257933	0.29635	0.573857	0	0	0.37274	0.73323	0.900784	0.770843	0.563553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12305	0.608816	0	0	0	0	0	0	0.244635	0.285464	0	0	0	0	0.274862	0.457223	0	0	0	0	0.172401	0.354485	0	0	0	0.550926
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	1.11634	0.866361	0.60727	0.522926	1.09308	0.732769	1.34451	1.3623	2.06057	0.977692	0.870349	0.584483	0.435912	0.711562	1.15997	0.764371	0.525214	0.517946	0.325253	0.732618	1.18056	0.610764	1.20441	2.83987	1.17399	0.119412	0.578434	1.16537	0.773402	0.0968293	0.588132	0.0851293	0.902791	0.550295	0	0	0	0	0.0332019	0.596567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.430408	0.470411	0	0	0.313479	0.400287	1.19929	0.226936	0	0.536111	2.11315	0.9787	0.0224751	0.501599	0.0864018	0	0.350421	1.33991	2.25408	2.15691	1.33517	0.534918	0.492115	0.147337	0.564325	0.111864	0.40029	0.289456	0.225396	0.490731	0	0.406547	0.348301	0.395631	0.229153	0	0	0.292478	0.91663	0.244087
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0.745099	0.0769038	1.15124	0.711769	0	0	0	0	0.873319	0.784138	0.658005	0.356996	0.725109	1.04932	0	0.49429	0.35771	0	1.75838	3.03795	1.02564	0.776742	0.193256	0.598351	0.683488	0.889971	0.611873	0	1.19913	0.881827	0.605784	0.174674	0	0.635516	0.24157	0	0	0	0.561368
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.335919	0.607174	0.555182	0.397351	0.371428	0.451683	0.35869	0.998567	0.680842	0.312193	0.301873	0.322129	0.223743	0.0997047	0	0	0	0.016606	0.221413	0.439304	0.66424	0.591174	0.885649	0.51019	0.0706813	0.140464	0.0699678	0.103275	0.233449	0.326303	0.278686	0.197525	0.440206	0.629305	0.338018	0.733182	0.733837	0.504252	0.322923	0.472656
