	chr9:133664266-133664415	chr9:133664416-133664565	chr9:133664566-133664715	chr9:133664716-133664865	chr9:133664866-133665015	chr9:133665016-133665165	chr9:133665166-133665315	chr9:133665316-133665465	chr9:133665466-133665615	chr9:133665616-133665765	chr9:133665766-133665915	chr9:133665916-133666065	chr9:133666066-133666215	chr9:133666216-133666365	chr9:133666366-133666515	chr9:133666516-133666665	chr9:133666666-133666815	chr9:133666816-133666965	chr9:133666966-133667115	chr9:133667116-133667265	chr9:133667266-133667415	chr9:133667416-133667565	chr9:133667566-133667715	chr9:133667716-133667865	chr9:133667866-133668015	chr9:133668016-133668165	chr9:133668166-133668315	chr9:133668316-133668415	chr9:133668416-133668465	chr9:133668466-133668515	chr9:133668516-133668565	chr9:133668566-133668615	chr9:133668616-133668765	chr9:133668766-133668895	chr9:133668896-133668915	chr9:133668916-133669065	chr9:133669066-133669145	chr9:133669146-133669215	chr9:133669216-133669268	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.18751	0.611094	0.17336	0.632764	0.104016	0	0.862463	0.923138	0.424732	0.39826	1.14242	0.308237	0.121352	1.04016	1.04882	0	0.415885	0.709141	1.12058	1.06182	0.04334	0	0.564272	1.77631	0.654431	0.871131	0.537416	0	0	0	0	0	0	0	0	0	0	0	0	0.663934
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.235695	0.186369	0.284261	0.476346	0.417335	0.18251	0.0481924	0	0.0657247	0.416473	0.238971	0.335522	0.345268	0.216002	0.0160472	0	0	0	0.117349	0.481574	0.115135	0.311185	0.15022	0.528446	0.412125	0.166972	0.0221413	0	0	0	0	0	0	0	0	0	0	0	0	0.676504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0	0	0	0	0.792465	0.522069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61126
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.140274	0.540317	0.846207	0.650075	0.543455	0.414545	0.498481	0.358792	0.219948	0.350921	0.394169	0.374611	0.222928	0.304117	0.554024	0.252443	0.135357	0.243026	0.0274233	0	0	0.298867	0.951855	1.10943	0.978792	0.677675	0.668235	0.142904	0	0	0	0	0	0	0	0	0	0	0	0.539536
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	0	0.207576	1.71932	1.75959	1.00673	0.879859	0.669201	2.01362	0.653704	0.622798	1.86672	0.192075	1.95416	3.17189	0.656807	1.99813	1.19329	0.740079	0.540523	0	0	0	0.342649	0.831114	0.982569	0.250202	1.16171	0.269538	0	0	0	0	0	0	0	0	0	0	0	0.319018
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0	0	0	0.257832	0.145944	0.23113	0.670933	0.714982	0.116994	0.172941	0.15261	0.020348	0.25528	0.164698	0	0	0	0.0208692	0.139974	0.152209	0	0	0.0513763	0.462173	0.30413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361582
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.103484	0.212833	0.164544	0.042019	0.266057	0.321325	0.238989	0.28965	0.496114	0.623607	0.340783	0.104898	0.173112	0.363567	0.196987	0.167389	0.176204	0.00891687	0.130535	0.411903	0.39637	0.308665	0.429092	0.425711	0.698456	0.671035	0.126224	0	0	0	0	0	0	0	0	0	0	0	0	0.621429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0.145502	0.0259606	0.36837	0.338503	0.513225	0.0755347	0	0	0	0.0203821	0.168204	0	0.054896	0.485824	0.155081	0.197519	0.0036238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.908333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.73d1e6ec-7a5c-4a36-af2c-6b95660100b5.fc.signal	0.288144	0.478354	0	0.492768	0.300672	0.697433	0.889552	0	0	0.2088	0.58464	0.860332	1.36984	0.150336	0	0.416342	1.38642	0.514546	0.489013	0	0	0	0	0	0.587199	0.171216	0	0.570024	0.6264	0.613872	0	0	0	0	0	0	0	0	0	0.617647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.ac8d699d-9ae8-4731-8d5c-e996a9937a09.fc.signal	0.888374	0.374754	0.0727189	0.167671	0.173577	0.127337	0.20279	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21357	0.956538	0.284032	0	0.0090816	0.499587	0.0314774	0	0	0	0	0	0	0	0	0	0	0	0	0.383721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.135407	0.2138	0.240894	0.380642	0.192133	0.157496	0.280822	0.24232	0.253728	0.339283	0.4277	0.145411	0.0627147	0.386346	0.34214	0.312194	0.36353	0.072692	0	0.129705	0.2138	0.089796	0.2138	0.122579	0	0.182443	0.202397	0.115452	0.2138	0.2138	0.2138	0.2138	0.0228053	0	0	0	0	0	0	0.935897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.0d70dbb5-6bd0-48ac-bde1-b73edc6398bb.fc.signal	0.779966	0.405674	0.787251	0.705019	0.478879	0.926531	0.228402	0	0.461365	0.986913	0.149909	0.768292	0.522605	0	0	0	0	0	0	0.478881	1.05146	0.959846	0.376857	1.33779	1.26628	0.258749	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.efaf5424-48a2-426f-8f4e-0fdd590e949e.fc.signal	0.573868	0.884917	0.632304	0.531171	0.334363	0.288252	0.483659	0.306992	0.0884547	0.367886	0.601293	0.611349	0.807668	0.465731	0.0542181	0	0.235578	0.647626	0.54047	0.50525	0.607791	0.393205	0.214001	0.546928	0.270934	0.129723	0.156248	0.0256331	0	0	0	0	0	0	0	0	0	0	0	0.634717
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0.218761	0.202942	0	0.0457577	0.338513	0.776418	0.370287	0.231038	0.227065	0	0	0	0.324779	1.16966	0.247554	0.290716	0.476325	0.282029	0.0418149	0.185268	0.278847	0	0	0.135323	0.181557	0.27765	0	0	0	0	0	0	0	0	0	0	0	0	0	0.583333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.b39bd01e-3692-461c-860c-2c0569187cd6.fc.signal	0.363564	0.0553033	0.804191	0.725826	0.435628	0.106697	0.591677	0.391236	0.331207	0.485201	0.0662371	0.58554	0.313783	0.344996	0.385639	0.0793726	0.224362	0.477735	0.601922	1.40086	0.778513	0.459729	0.707696	0.394053	0.029759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885496
