	chr4:41636432-41636581	chr4:41636582-41636731	chr4:41636732-41636881	chr4:41636882-41637031	chr4:41637032-41637181	chr4:41637182-41637331	chr4:41637332-41637481	chr4:41637482-41637631	chr4:41637632-41637781	chr4:41637782-41637931	chr4:41637932-41638081	chr4:41638082-41638231	chr4:41638232-41638381	chr4:41638382-41638531	chr4:41638532-41638631	chr4:41638632-41638681	chr4:41638682-41638831	chr4:41638832-41638981	chr4:41638982-41639051	chr4:41639052-41639131	chr4:41639132-41639281	chr4:41639282-41639431	chr4:41639432-41639581	chr4:41639582-41639731	chr4:41639732-41639881	chr4:41639882-41640031	chr4:41640032-41640181	chr4:41640182-41640331	chr4:41640332-41640481	chr4:41640482-41640631	chr4:41640632-41640661	chr4:41640662-41640781	chr4:41640782-41640931	chr4:41640932-41641081	chr4:41641082-41641231	chr4:41641232-41641381	chr4:41641382-41641467	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.779624	1.40642	0.367702	1.33199	1.12924	1.48789	1.46474	0.816383	1.68365	1.46999	1.49289	0.74265	0.73352	0.766002	1.13756	1.77923	1.12113	1.39454	1.21971	1.19733	0.394375	1.39878	0.679061	1.03511	1.14354	1.84196	1.36707	1.12465	1.01324	1.63024	0.76296	0.15261	0.776948	1.80358	1.54887	2.63137	1.47272	0.993311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.833549	0.570549	0.345743	0.91986	1.21854	1.60636	0.277996	0	0.0353181	0.582685	0.0826069	0	0.293462	0.960878	0.287946	0.28175	0.693093	0.569318	0	0.183134	0.567153	0.375526	1.03406	0.423431	1.17877	1.24628	0.145973	0.618745	0.399684	0	0	0.308288	0.588535	1.72221	1.2091	0.307028	0	0.95744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.910676	0.536414	0.152888	0.278085	0.284637	0.476183	0.163644	0.0983116	0	0.23609	0.404862	0.170554	0.280153	0.530251	0.572084	0.516764	0.474809	0.531816	0.251359	0.0643114	0.215262	0.396712	0.170599	0.291048	0.404565	0.170024	0.151607	0.245887	0.243233	0.221103	0.132123	0.432448	0.432618	0.0562927	0.250874	0.615946	0.203441	0.208696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0	0.0442203	0.434516	0.0398053	0	0.403924	0.691154	0.29008	0.100106	0.310249	0.428663	0.513409	0.806951	0.368206	0.45609	1.02466	1.00714	0.468165	0.542837	0.500735	0.205447	0	0	0	0	0	0	0	0	0.113515	0.460093	0.479477	0.0666659	0.0707059	0.588014	0.871808	0.531476	0.584665
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	1.53637	1.23306	1.69094	1.80042	0.966046	0.988035	0.264554	1.04913	1.64359	1.87766	1.86801	0.129448	1.98143	2.04903	1.63927	1.2436	3.61556	2.82934	2.18256	1.18247	2.18351	1.9691	2.41045	0.560879	0.770155	1.73151	1.12808	0.52636	1.00576	1.08003	0.890756	0.42452	0	0	0	1.54975	1.45543	0.519196
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0.13241	1.06719	0.144721	0.0684108	0.622711	0.0179376	0	0.346887	0.989715	0.181992	0	0	0	0	0.36973	0.90142	1.56906	1.19215	0.764766	0.709758	0.38038	1.71945	0.203172	0.547543	0.0781587	0	0.449247	0.247127	0	0.671214	1.10978	0.605768	0	0	0	0	0.0689635	0.987141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.430419	0.579747	1.15244	0.541828	0.821377	0.991782	0.151245	0.808402	0.681143	0.283302	0.505542	0.581252	0.577413	1.18847	1.02768	0.553393	0.26745	0.478115	0.41076	0	0.0408939	0.974193	1.99453	1.33243	0.71478	1.0984	0.718519	0.434556	0.506892	0.610392	0	0.415357	1.59844	2.35008	1.78527	1.13052	0.968445	0.0721154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0.105503	0.489803	0.604944	1.27861	0.884855	1.00922	0.13054	0.704558	0.509768	0	0	0	0.31914	0.62171	0.285974	0	0.213092	0.281722	0.135674	0.393517	0.988466	0.234167	0	0.369564	1.07591	0.568346	0.353146	0.0642299	0	0	0.440358	1.09212	0.213431	0	0	0.202414	0.989755
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.163818	0.0767795	0.208611	0.0426633	0	0	0	0.300603	0.489213	0.303666	0.402136	0.399454	0.455025	0.486067	0.524142	0.600248	0.592877	0.419546	0	0	0.200741	0.233869	0.0776413	0.239538	0.121291	0.204765	0.435313	0.616352	0.41102	0.0406223	0	0	0	0	0.143338	0.672231	0.464009	0.593023
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.215975	0.513159	0.699596	0.448507	0.115624	0.869381	0.644716	0.201523	0.0664769	0.339572	0.48637	0.565969	0.296679	0.431901	0.430999	0.563324	0.665372	0.380945	0.46543	0.651875	0.500563	0.713186	0.453227	0.28248	0.0454569	0.31643	0.278534	0.13131	0.432697	1.36332	1.70226	1.28384	0.869948	1.61683	1.4276	1.01516	1.04029	0.659051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	0.501497	0.85605	0.99931	0.672969	0.579049	0.580164	0.589004	0.634335	0.731182	0.950834	0.38273	0.718083	1.25659	1.03656	1.46848	1.56966	0.614837	0.0446551	0.458934	0.852919	0.790334	0.863498	1.1447	0.586162	0.417399	0.513771	0.252262	0.653326	0.748576	0.604013	0.364025	0.483791	0.934257	0.780229	1.08605	0.654245	0.48695	0.993106
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0.759046	1.87709	0.616256	1.88013	2.13828	0.314948	0	0.285507	0.260406	0.208893	0.380813	0.62848	0.50775	0.675292	0.243608	0.340966	0.314389	0.546585	0.282314	0.175023	0.186028	0.739249	0.60401	0.517657	0.324356	0.810693	0.739911	0.96246	0.400599	0.263148	0	0	0.540081	1.11051	0.185866	0.80783	0.217095	0.951557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.495505	0.129329	0.495615	0.627413	0.462113	0.53986	0.506881	0.693247	0.912651	0.626898	0.615573	0.230984	0.217353	0.455688	0.705299	0.189608	0.00496667	0.792919	0.806769	0.674583	0.614841	0.533464	0.748613	0.613196	0.329977	0.22974	0.124141	0	0.0233739	0.379473	0.116869	0	0.217234	0.208544	0.176888	0.537755	0.0911293	0.159851
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.136327	0.0300331	0.0198687	0.23285	0.0848387	0	0.0427613	0.271015	0.0561977	0.0644992	0.105106	0.0982381	0.0142813	0.303105	0.734766	0.56433	0.428229	0.22756	0.487385	0.560794	0.175215	0	0.328611	0.689497	0.499712	0.148957	0.563464	0.250494	0.145217	0.105394	0	0	0.144604	0.188467	0.008992	0	0	0.71159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.362455	0.0424939	0.196862	0.404344	0.313933	0.527952	1.32424	1.31485	0.468876	0.0605989	0.399625	0.0186639	0.235073	0.10557	0	0	0.407797	0.277306	0.79961	0.494058	0.522577	0.493553	0.299256	0	0	0.516769	0.519015	0.169768	0.497034	0.563288	0.484686	0.134532	0.379731	0.915892	0.365017	0.0139426	0.344318	0.956721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.fb1fbd8e-766e-4e8e-92ba-d9148c15ec81.fc.signal	0.314664	0.404686	0.388374	0.444108	0	0	0	0	0	0	0	0	0	0	0.127902	0.67317	0.498146	0	0	0	0	0	0	0	0	0	0	0	0.0985339	0.255992	0	0	0	0	0	0	0	0.469595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	0	0	0	0	0.240902	0.866752	0.0818546	0.174262	0.504352	0	0	0.461277	1.19892	1.36786	0.788912	1.67875	1.60189	0.950687	1.49685	0.517632	0.472548	0	0	0	0.534038	0.45738	0.610528	0.0783731	1.20199	1.1702	0	0.173672	0.30414	0.265582	0.0746196	0	0.968335
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0	0	0	0	0.238854	0.361091	0.329617	0.294277	0.109839	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225301	0.419603	0.787779	1.00388	0.497836	0.0998131	0	0	0	0.349776	0.883959	1.02814	0.996398	0.708521	0.458391	0.203433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.285e51c7-b00d-4bd1-94fb-890aaf69f0f5.fc.signal	0	0	0	0	0.390506	0.513659	0.0336903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191116	0.697996	0.468098	0	0	0	0	0	0	0	0	0	0.141224	0.822487	0.30208	0	0.14624
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0.10471	0.790778	0.12789	0.135853	0.672782	0.198676	0.393638	0.121726	0.352294	0.438634	0.620432	1.92526	2.99843	5.50139	6.83153	15.2881	21.9719	24.7187	18.4258	6.30235	4.7468	2.47732	2.05661	1.75569	0.535022	0.513253	1.10499	0.937912	1.76798	0.877007	0.82343	0.490628	0.505563	0.168951	0.241746	0.317036	0.41172	0.269896
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0.525309	0.0335716	0	0	0.0734776	0.668788	0.38428	0.653233	0.244796	0.465441	0.188218	0.100342	0.675607	0.634539	0.0324886	0	0	0.0860949	0.556127	0.792106	1.25481	0.756645	0.399113	0	0	0.0903037	0.508835	0.106694	0.205854	1.55852	0.896059	0.104064	0.153918	0.444588	0.109133	0.563763	0.091417	0.308688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0.579584	0.355898	0.38695	0.585795	0.482432	0.186436	0.26895	0.0589806	0.139774	0.271528	0	0	0	0.0527445	0.476983	0.795229	0.387454	0	0	0	0.153949	0.458411	0.773193	0.754279	0.0417196	0.321307	0.800724	0.0269022	0.343325	0.0914943	0.014538	0.361859	0.482237	0.535731	0.165831	0.318052	0.670351	0.708816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.624472	0.361243	0.267589	0.310448	0.40322	0.34663	0.302867	0.282818	0.12274	0.158793	0.249489	0.140136	0.070357	0.217466	0.149836	0.017816	0.119036	0.339421	0.529618	0.491166	0.440926	0.5025	0.686611	0.570768	0.702539	0.821623	0.657962	1.16392	1.25762	0.9295	0.87923	0.897809	1.08796	1.17223	0.77334	0.261718	0.230137	0.917404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	0.893084	0.0345847	0.269617	0.0765484	0	0.695961	0.588576	0.385798	0	0	0.257098	0	0	0.277023	0.047991	0	0.322818	0.305708	0.620314	0.722449	0.593634	0.225914	0.977319	0.327295	0.538197	0.676107	0.291355	0.521789	0.0859499	0.373758	0	0	0.221325	0.391323	0.598891	0.736498	0.328258	0.668611
