	chr4:8596953-8597102	chr4:8597103-8597252	chr4:8597253-8597402	chr4:8597403-8597552	chr4:8597553-8597702	chr4:8597703-8597772	chr4:8597773-8597852	chr4:8597853-8598002	chr4:8598003-8598152	chr4:8598153-8598302	chr4:8598303-8598452	chr4:8598453-8598602	chr4:8598603-8598752	chr4:8598753-8598902	chr4:8598903-8599052	chr4:8599053-8599132	chr4:8599133-8599202	chr4:8599203-8599352	chr4:8599353-8599502	chr4:8599503-8599652	chr4:8599653-8599802	chr4:8599803-8599952	chr4:8599953-8600032	chr4:8600033-8600102	chr4:8600103-8600182	chr4:8600183-8600252	chr4:8600253-8600402	chr4:8600403-8600552	chr4:8600553-8600702	chr4:8600703-8600852	chr4:8600853-8601002	chr4:8601003-8601152	chr4:8601153-8601302	chr4:8601303-8601452	chr4:8601453-8601602	chr4:8601603-8601752	chr4:8601753-8601902	chr4:8601903-8601985	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.0588607	0.178836	0.293876	0.0437549	0.491143	0.63026	0.397406	0.390182	0.989682	1.04049	0.224205	0.327524	0.311243	0.402859	0.195836	0	0	0.0230176	1.12738	1.29456	0.283762	0.327066	0.350045	0.35021	0.585989	0.495543	0.530692	0.707621	0.935381	0.110372	0	0.217197	1.14127	0.521585	0.264507	0.383569	0.486901	0.205774	0.0377685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0.235242	0	0	0	0	0	0.634421	1.36872	0.0106928	0.122967	0.80196	0.406326	0.646914	0	0	0	0	0	0	0	0	0.80196	0.350857	0	0	0	0	0	0	0	0	0	0.080196	0.80196	0.577411	0.518601	0.598797	0.705338	0.259036
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.337867	0.417591	0.204487	0.13534	0.141869	0.130261	0.181959	0.179551	0.0952457	0.0853052	0.335881	0.429008	0.419814	0.446616	0.379143	0.379183	0.393517	0.3563	0.191391	0.156325	0.0867183	0	0	0	0	0.008797	0.162139	0.346703	0.623894	0.771479	0.599034	0.270702	0.0226962	0.0390637	0.384314	0.821677	0.487114	0.242464	0.415112
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111265	0.242231	0.0416464	0	0	0	0	0	0	0	0	0.0294491	0.142865	0	0	0.0537764	0.14191	0.61872
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0	0.109519	0.514904	0.651323	0.898708	0.0244594	0.70422	0.87988	0.126892	0.133642	0.540202	0.0528717	0.519515	0.924834	0.00815253	0	0	0.31979	0.71956	0.0608749	0	0	0	0	0	0	0	0	0.490706	0.875418	0.103611	0	0	0	0	0	0.0397575	0.31723	0.134594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0	0.315193	0.198461	0.66544	0.910375	0	0	0.0671972	0.708779	0.307384	0	0	0	0.243194	0.300793	0	0.0582833	0.495988	0.571186	0.542387	0.764778	0.484788	0.801239	0.69439	0.578985	0.47999	0.283953	1.34945	0.572173	0.331191	0.689581	0.28959	0.280494	0	0.119017	1.46824	1.27517	0.482881	0.139028
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0.65804	0.845305	0.585876	0.623188	0.464941	0.369539	0.510514	1.47197	1.00656	0.889824	0.289381	1.12464	0.932891	1.33143	1.74704	0.198871	0.492361	0.34738	0.485099	1.22661	1.10057	0.758037	0.879758	0.9313	0.781096	1.14444	1.08267	1.83986	0.843269	0.78705	0.248653	0.540557	0.48532	0.376224	0.35862	0.335144	0.291897	0.0585946	0.276596
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.62666	0.359246	0.79116	0.702787	0.272266	0.4277	0.4277	0.386321	0.175316	0	0	0	0.102624	0.211709	0.131131	0.2138	0.2138	0.287957	0.4277	0.272275	0.787863	0.880127	0.0915893	0.204637	0.2138	0.204837	0.0654656	0	0	0.025656	0.322166	0.573084	0.344992	0.2138	0.252302	0.19242	0	0	0.427673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	2.2972	1.70062	0.440082	1.76335	1.68047	1.01318	1.07454	0.777378	1.45103	1.03687	1.68402	1.89042	1.75218	1.04109	0.519682	0.0456829	1.23941	1.88276	2.52326	1.68945	0.886807	1.1394	1.2878	0.468065	0.240707	1.64171	2.13643	2.20429	1.31605	0.947385	1.75186	3.30205	2.85373	0.943001	1.06075	1.81769	2.50096	0.917541	0.724932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.793fc11e-e9ef-4476-a0d2-85f945a7ed27.fc.signal	1.14108	1.03782	0.185041	0	0	0	0.0981967	0.167209	0.223848	0.150827	0.0969706	0.263909	0.568135	0.473381	0.0394677	0	0	0.0297758	0.315574	0.514717	0.420029	0.516726	0.424507	0.167405	0	0	0.058442	0.85452	1.24316	0.776417	0.331753	0.0473808	0.289322	0.371489	0.126402	0.125727	0.387435	0.602677	0.290076
