	chr2:218649201-218649350	chr2:218649351-218649500	chr2:218649501-218649650	chr2:218649651-218649800	chr2:218649801-218649950	chr2:218649951-218650100	chr2:218650101-218650250	chr2:218650251-218650400	chr2:218650401-218650550	chr2:218650551-218650700	chr2:218650701-218650850	chr2:218650851-218651000	chr2:218651001-218651150	chr2:218651151-218651300	chr2:218651301-218651450	chr2:218651451-218651600	chr2:218651601-218651750	chr2:218651751-218651900	chr2:218651901-218652050	chr2:218652051-218652200	chr2:218652201-218652350	chr2:218652351-218652500	chr2:218652501-218652650	chr2:218652651-218652800	chr2:218652801-218652950	chr2:218652951-218653100	chr2:218653101-218653250	chr2:218653251-218653400	chr2:218653401-218653550	chr2:218653551-218653700	chr2:218653701-218653850	chr2:218653851-218654000	chr2:218654001-218654150	chr2:218654151-218654300	chr2:218654301-218654450	chr2:218654451-218654520	chr2:218654521-218654600	chr2:218654601-218654650	chr2:218654651-218654750	chr2:218654751-218654800	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.881006	1.39119	0.747263	1.59363	2.3032	1.1346	0.47497	0.280123	0.230863	0.0497657	0	0	0.302631	0.817782	1.6993	0.655346	0.186385	0.321591	0.35451	0.12209	0.966254	0.33575	0.0575572	0.735909	1.83471	0.357449	0.198814	0.483554	0.771811	1.59524	0.904869	1.01589	0.0527251	0	0	0.370449	1.00941	0.968034	0.678948	0.577216	0.346705
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.226802	0.498278	1.18633	1.8661	0.919404	0.259347	0.863753	0.613346	0.120402	0	0	0	0	0.0235163	1.12358	0.466324	0.492286	0.735595	0.369507	0.444163	0.375043	0	0	0	0.780203	0.484532	0	0	0.127147	0.481064	0.483079	0.142777	0.0309276	0.51546	0.140892	0	0	0	0.144329	0.51546	0.627249
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.52123	0	0	0	0.17879	0.767226	0	0	0	0.0132637	0.579853	0.229702	0.754396	1.59194	0.491769	0.0221053	0.653834	1.04169	0.156024	0	1.05542	1.55326	0.578727	2.13572	2.14965	0.853794	0.475001	0.673059	0.445509	0.869413	0.367749	0.723777	1.28285	0.182813	0	0.495311	0.99477	0.814864	0.408319	0.852408	0.460967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.186247	0.343463	0.438216	1.21852	0.359047	0	0	0	0	0	0	0	0	0	0	0.480941	0.0795841	0.831004	0.311319	0	0	0	0	0.318134	0.101674	0	0	0	0	0	0	0	0	0	0	0.415875	0.760367	0.410584	0	0	0.542553
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	1.35399	0.48711	0.263141	0.797048	0	0	0	0	0	0	0.148123	0.47043	0.178026	0.888579	0.0662099	0.185512	0.410583	0.567293	0	0.397177	0.272361	0.156629	0	0.0093698	0.918497	0.142177	0	0	0	0	0	0	0.357284	0.177383	0.168135	0.549803	0.267911	0	0	0	0.542222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.0057996	1.2191	0.567869	0.362339	0.815798	0.693918	0.811701	0.115353	0.550311	0.658401	1.54374	0.63693	0.726997	1.16096	0.718445	1.2441	1.04882	0.624321	0.60727	0.372442	1.4979	0.959296	1.04651	0.947289	0.789094	0.781725	1.22643	1.08208	1.07281	1.55256	0.885211	0.417159	0.68025	0.169037	0.0959059	0.896472	0.912208	0.543962	0.539834	0.573805	0.509259
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.953544	0.31162	0	0.449152	0.575649	0.246168	0.817168	1.25708	0.464813	0.427845	0.698501	0.964228	0.527927	0.190338	0.613117	0.0617765	0.248037	0.262554	0.572306	1.36694	1.46565	0.919922	0.456843	0	0.246067	1.45004	0.6542	1.37043	2.19113	0.536134	0.950776	0.482532	0.452673	0.423185	1.04013	1.19673	0.489231	0	0.0150264	0.37566	0.511254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.0297317	0	0	0	0.341915	2.49952	0.858008	0	0	0.407668	0.440587	0.564903	0.286168	1.05168	0.226704	0.0837635	1.08065	0.297317	0	0	0.780458	0	0.73649	0.586645	0.505509	0.0725607	0.720995	0.0594635	0.594635	0.185823	0.44226	0.43111	1.40299	0.0334482	0	0	0.390973	0.469083	0.483157	0	0.466942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	1.6605	0.434358	0.142987	0.493619	1.00358	0.515117	0	0.0092296	0.33382	0.614708	0.0674436	0	0.115628	0.418617	0.579448	0.534022	1.09404	0.39761	0.771258	0.419906	0.0365429	0.0198877	0.294683	0.434019	0.336194	0.258447	0.37131	0	0	0.284225	0.363069	0.459678	0.256859	0.379503	0.24171	0.52542	0.627251	0.52542	0.396723	0.225999	0.293333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.119297	1.02451	0.0415539	0	1.93823	1.44622	1.16321	0.328066	1.21696	1.1483	0.920682	1.22704	0.463511	0	0	0	0	0	0	0	0	0.126679	1.4241	2.09673	2.20763	0	0	0	0	0.135592	1.09187	0.360142	1.05918	1.14752	0.37834	0	0	0	0.41318	1.12535	0.6
