	chr19:6922178-6922327	chr19:6922328-6922477	chr19:6922478-6922627	chr19:6922628-6922777	chr19:6922778-6922857	chr19:6922858-6922927	chr19:6922928-6923077	chr19:6923078-6923227	chr19:6923228-6923377	chr19:6923378-6923527	chr19:6923528-6923677	chr19:6923678-6923827	chr19:6923828-6923977	chr19:6923978-6924127	chr19:6924128-6924277	chr19:6924278-6924427	chr19:6924428-6924577	chr19:6924578-6924727	chr19:6924728-6924877	chr19:6924878-6925027	chr19:6925028-6925177	chr19:6925178-6925327	chr19:6925328-6925477	chr19:6925478-6925627	chr19:6925628-6925777	chr19:6925778-6925927	chr19:6925928-6926077	chr19:6926078-6926227	chr19:6926228-6926377	chr19:6926378-6926527	chr19:6926528-6926677	chr19:6926678-6926827	chr19:6926828-6926977	chr19:6926978-6927127	chr19:6927128-6927217	chr19:6927218-6927277	chr19:6927278-6927372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.708677	0.499049	0	0	0	0	0	0.42996	0.720193	0.553204	1.22138	0.253654	0	0.300281	0.120032	0.340029	0.61584	0.590225	0.251282	1.56114	1.20919	0.671998	0.680438	0.6501	0	0.578506	0.760413	0.293674	0	0.751506	0.573347	0.440832	0.140587	0.5812	0.231147	0	0.102647	0.632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637532	1.43263	0	0	0	0	0	0	1.31446	0.640624	0.707986	3.33398	2.21688	0.284945	0	0	0	0	0	0.78125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	2.12247	0.621651	0	0	0	0	0.588027	2.36592	1.23231	1.51303	1.3886	2.03298	1.89118	1.00814	0.842859	0.243634	0.0688069	0.80967	1.36431	1.95739	2.18886	0.524243	1.01532	1.61125	1.36007	5.12691	8.10039	5.08872	5.09075	3.42083	0.763108	0	0.406859	1.06069	0.0505983	0	0	0.611559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.972282	0.293601	0	0.616933	0.306609	0	0	0.287639	0.488328	0	0.842525	2.11077	0.810133	1.99183	2.18504	2.21905	1.00471	1.90343	0.780458	0.219272	0.802757	0.650382	1.10023	1.78593	0.742157	1.57012	0.723445	2.01455	0.623924	0.144305	0.810107	0.750662	0	0	0	0	0	0.453704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	0.476618	0.352772	0.459943	0.510185	1.15951	0.811658	0.432887	0.320801	0	0	0	0	0	0	0	0	0.273807	0.426034	0	0.776873	1.05959	0.394237	0	0.365025	0.432439	0.808803	1.34112	3.02037	5.13638	1.76827	0.1864	0.57203	0.288436	0.57976	0.103068	0	0.158671	0.371084
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.c463eafa-ded1-4a7b-ab31-187e5f8f0b63.fc.signal	0.245602	0.0431568	0.339898	0.638601	0.167185	0	0	0.487899	0.292902	0	0.00908147	0.67733	0.678854	0.506066	0.0644386	0.338728	0.323341	0	0	0	0	0.250789	0.734127	1.57768	0.907394	2.04278	0.966672	1.38014	0.831196	0.340176	0.518792	2.03423	0.893686	0	0.124881	0.562703	1.30314	0.701221
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	0.994934	0.863485	0.548371	0.306715	0	0	0.316011	1.73169	1.48698	0.18279	0.195182	0.749554	0.877999	1.50548	3.24208	2.22437	1.63481	1.7807	1.27155	0.316013	0.731167	0.198282	0	0	0.590619	1.59008	1.25738	4.70063	7.34799	8.51672	4.2283	2.077	0.355779	0.462207	1.45307	0.873641	0.197061	0.619835
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	1.58396	1.35265	0.27576	0.118589	0	0.432768	0.829576	0.960705	1.15428	1.10989	0.740195	0.535782	0.640015	0.664227	0.271821	0.230585	0.4205	0.370868	0.169437	0.322098	0.433852	0.610569	0.535555	1.31972	1.25317	0.654267	0.368665	1.03154	1.75698	1.55698	0.953901	0.162734	0.125639	0.528379	0.747555	0.543057	0.615513	0.666163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000101.3.7aca552f-d7f4-4773-8438-94768d4b35a1.fc.signal	0.0379218	0.81261	0.380602	1.07627	0.741475	0	0	0	0	0	0	0	0.27087	1.4232	0.709984	1.37592	0.785523	0.671758	0	0.725932	0.357548	0	0.216696	0.81261	1.00216	1.29468	2.05308	4.01947	3.19069	1.8016	0.982454	0.130018	0	0	0	0	0.453351	0.600928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.252896	0.613232	0.265475	0.373256	0.406194	0.156967	0.0091566	0	0	0	0	0	0.194003	0.334015	0.105207	0.0103655	0.19376	0.153222	0.241107	0.102073	0	0	0.0707733	0.327039	0.609035	2.34728	3.15402	2.11965	1.17948	0.196812	0.0700099	0.186515	0.165483	0.124179	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.73d1e6ec-7a5c-4a36-af2c-6b95660100b5.fc.signal	1.64908	0	0	0.476683	1.23883	0.85041	0.439925	0.203556	0.315683	0.360554	1.11538	0.309026	0.735002	1.29468	1.9921	1.32835	1.01106	1.59078	1.2696	2.27699	0.187951	0.133632	0.75171	0.647243	0.647336	0.981461	0.119099	0.62595	0.883615	0.535142	0.146521	1.16011	0.734869	0.058464	0	0	0.145066	0.374194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.aa73485b-a7d2-4bb9-8721-ffbe86f89aca.fc.signal	1.04354	0.68647	0.109835	0.614824	0.246248	0	0.105259	0.653789	1.18062	1.61704	0.626976	1.20039	2.31858	0.24334	0	0.62121	0.810873	0.55572	0.633889	0.0705609	0	0.159484	0.687567	0.562394	0.887551	1.69414	1.09704	2.63135	2.23878	1.82616	0.997759	1.09649	0.358061	0.416458	0.640705	0	0	0.362832
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.0d3caa4b-28a0-4453-8e54-753c7ab24211.fc.signal	0.2488	0.598165	0.417791	1.28207	0.915497	0.251866	0.547508	1.15357	0.961075	0.436276	0.307657	0.623085	0.988846	1.02951	1.4509	1.46981	0.798758	0.32006	0.12396	0.784288	0.294357	0.498243	1.10728	0.724868	0.626409	1.27739	2.64744	2.72703	5.07393	5.45649	2.25542	2.36538	2.23236	1.24688	0.409608	0	0.489327	0.488095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.ac8d699d-9ae8-4731-8d5c-e996a9937a09.fc.signal	0.399352	0	0	0	0.259669	0.379807	0.380741	0.391865	0.496474	0.664305	0.840396	2.11039	1.04312	2.19926	2.30147	2.19611	0.699762	0.964723	0.663159	0.335789	0.407724	0.0754602	0.101937	1.53888	3.33983	3.39143	5.86803	6.40109	6.51058	3.48316	2.96324	1.46316	1.73225	2.32078	1.27493	1.0155	0.832183	0.434272
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.9bfe73dc-10ea-4d00-8b81-764ba209e4a8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.458446	0.552283	0.533417	0.600512	0.728898	0	0	0.650865	1.93449	2.5764	2.79005	1.39555	0.125672	0	0.699574	0.85457	0.0795923	0	0	0	0.60181
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.088d52ff-571b-447d-8cd1-62f5248229a2.fc.signal	0.888252	1.17992	1.06454	0.364192	0.333721	0.226016	0.657768	0.188383	0.132553	0.190364	0.363939	0.569855	1.19404	1.08252	0.429095	0.795966	0.343338	1.12825	1.70001	0.303646	0.869145	0.82228	1.08766	1.08433	1.80434	1.83981	1.83466	0.354274	1.34801	4.83497	2.47678	1.63804	0.800844	0.57343	0.650902	0.218369	0.0442407	0.509259
