	chr1:154544979-154545128	chr1:154545129-154545278	chr1:154545279-154545428	chr1:154545429-154545478	chr1:154545479-154545578	chr1:154545579-154545728	chr1:154545729-154545878	chr1:154545879-154546028	chr1:154546029-154546178	chr1:154546179-154546328	chr1:154546329-154546478	chr1:154546479-154546518	chr1:154546519-154546628	chr1:154546629-154546778	chr1:154546779-154546928	chr1:154546929-154547078	chr1:154547079-154547228	chr1:154547229-154547338	chr1:154547339-154547378	chr1:154547379-154547528	chr1:154547529-154547588	chr1:154547589-154547678	chr1:154547679-154547828	chr1:154547829-154547978	chr1:154547979-154548128	chr1:154548129-154548278	chr1:154548279-154548428	chr1:154548429-154548578	chr1:154548579-154548728	chr1:154548729-154548878	chr1:154548879-154549028	chr1:154549029-154549178	chr1:154549179-154549328	chr1:154549329-154549478	chr1:154549479-154549628	chr1:154549629-154549778	chr1:154549779-154549928	chr1:154549929-154550078	chr1:154550079-154550178	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0.460232	0.0381728	0.531076	0.741366	0.429639	0.24271	0.0466561	0	0	0	0	0	0	0	0.537433	2.32747	0.662623	0.62958	0.45447	0.178191	0.345106	0.957856	1.48444	2.19626	1.17971	1.37669	1.66472	1.70571	0.753692	1.08166	0.876899	1.52998	1.9122	0.25022	0.211533	0.840649	1.22885	1.17694	0.498575	0.776786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.65982	0.741511	0.392604	0	0	0.083851	0.185116	0.0918067	0.0919771	0.175474	0.0739523	0.0273945	0.0789336	0.279014	0.484572	0.476829	0.491663	0.579688	0.513269	0.492406	0.367177	0.314314	0.134189	0	0.0160259	0.168497	0.181183	0.0317468	0.171574	0.412896	0.628495	1.07972	0.967924	0.408906	0.585088	0.816281	0.584405	0.232548	0.0910545	0.780142
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0	0	0	0	0	0.16238	0.198353	0.0213249	0	0	0.14522	0.360909	0.296394	0.291028	0.009646	0	0	0	0.104177	0.155398	0.112618	0.041323	0.234029	0.212366	0.185235	1.19892	1.40615	0.614926	0.756428	1.17177	0.92947	1.34297	1.39893	0.684005	0.361359	0.292943	0.310012	0.107551	0	0.488281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0.389201	0.567441	0.0951604	0.486519	0.593532	0.912461	1.32761	0.406499	0	0	0.257305	0.981108	1.74845	1.63681	0.773609	1.00449	0.711332	0.337682	0.158363	0.0907673	0	0	0	1.33865	0.73626	1.84941	1.03577	0.296336	0.984017	1.01399	1.09121	1.67626	1.67937	2.54935	1.34088	0.960142	0.422867	0.33688	0.337724	0.633588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.7b47d1c2-54cf-477b-9e3d-3dc271ede832.fc.signal	0.0547171	1.03811	0.02968	0.57112	0.500646	0.30244	0.214308	0.39342	1.12499	0.0767532	0	0.153304	1.53051	0.817477	1.03661	0.473006	0	0.489387	0.440237	0.72194	1.8297	1.17855	0.724533	0.417168	0	0.0275156	0.456735	0	0	0.449687	0.515672	0.0688705	1.77565	0.436419	0.276674	1.71088	1.05485	0.22964	0.697133	0.798206
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.02700347-df20-47c4-9f0c-4c735f739be2.fc.signal	1.70157	1.42972	0.89867	1.57282	0.702545	0.599612	0.394985	0.0943678	0.961084	0.619705	0.947949	1.5138	4.12145	3.18433	1.90446	2.16995	2.9344	2.29386	2.17989	3.61537	2.43734	2.39943	2.56329	2.16222	3.12084	3.83108	3.43765	3.2726	2.65023	4.72052	4.2137	2.78804	1.65397	2.49094	1.81613	1.88188	2.98742	2.42741	2.37202	0.557692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.3d784b78-f4bc-495c-ac9b-3091418dd4cd.fc.signal	0.201937	0.758667	0.786813	1.12802	0.41683	0.227501	0.307538	0	0	0	0.269491	0.455368	0.520204	0.448372	1.64291	0.618181	0	0.229423	0.74713	1.12554	0.99611	0.246867	0.349951	0.556857	0.603894	0.482633	0.638568	0.155673	0.247442	0.247121	0.153125	0.129575	0.31554	0.351026	0.261014	0.507917	1.27638	0.919487	0.39205	0.665689
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.31fbe29d-1182-47f5-a555-ef5b23fa0332.fc.signal	1.60753	1.55583	1.78915	0.306621	0	0.609393	1.01115	0.22813	0	0	0	0	0.913633	1.65456	1.5748	1.11329	0.423213	0.833543	0.698367	0.803248	1.34558	0.672303	0.865581	0	0.117931	1.81891	0.233834	0.316661	0.0982716	1.22805	0.29154	2.50473	2.18744	2.63411	0.83352	0.807549	0.249576	0.610366	0.88138	0.659341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.f1a05120-9b28-47d7-97dd-561e9dce1de5.fc.signal	1.03502	1.95389	1.66867	0.694686	0.699538	0.185154	0	0	0	0	0	0	0	0.53082	1.19623	1.26939	0.650628	1.5969	0.736426	0.381101	0.421226	0.590746	0.708016	0.192673	0.310824	0.253898	0.938436	0.691869	0.503632	2.15	0.736014	2.07158	2.42586	1.26349	0.852675	0.638981	0.832243	0.408118	0.416535	0.504425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.ccd0be12-ccb0-4c4e-b1e2-a054444b344c.fc.signal	0.395433	0.541854	0.239901	0.286874	0.083636	0.307434	0.293652	0	0	0	0	0.0223003	0.740883	1.46702	0.618128	0.559528	0.435141	0.657905	0.682577	0.561476	0.434714	0.289715	0	0.544411	1.45595	2.18231	1.65021	1.19906	0.833542	2.10239	2.27209	2.67716	2.44088	2.68372	3.13153	2.24963	1.26353	0.120982	0.0508974	0.432692
