	chr16:88001795-88001944	chr16:88001945-88002094	chr16:88002095-88002244	chr16:88002245-88002394	chr16:88002395-88002544	chr16:88002545-88002694	chr16:88002695-88002844	chr16:88002845-88002994	chr16:88002995-88003144	chr16:88003145-88003294	chr16:88003295-88003444	chr16:88003445-88003594	chr16:88003595-88003744	chr16:88003745-88003894	chr16:88003895-88004044	chr16:88004045-88004194	chr16:88004195-88004344	chr16:88004345-88004494	chr16:88004495-88004644	chr16:88004645-88004794	chr16:88004795-88004944	chr16:88004945-88005094	chr16:88005095-88005244	chr16:88005245-88005394	chr16:88005395-88005544	chr16:88005545-88005694	chr16:88005695-88005844	chr16:88005845-88005994	chr16:88005995-88006144	chr16:88006145-88006294	chr16:88006295-88006444	chr16:88006445-88006594	chr16:88006595-88006744	chr16:88006745-88006894	chr16:88006895-88006911	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.0627679	0.656955	0.18061	0.273359	0.295081	0.0050876	0.842859	1.23107	0.402937	0.688539	0.915229	0.870123	0.579707	0.158992	0.459749	0	0.774129	0.443611	0.234015	0.0876631	0.83038	1.24713	0.793221	0.59153	0.500163	0.0329895	0.615788	0.408406	0.791219	0.614981	0.763188	0.64702	0.3438	0.725685	1.44454	0.546755
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.0549123	0	0	0.47394	1.62304	0.13242	0	0.463826	0.545676	0.14398	0	0	0.219843	0.421686	0.51546	0.443296	0.632298	0.892228	1.40138	0.147177	0.674516	0.982093	1.06538	1.77749	3.79302	6.00759	5.20494	1.5375	0.51233	1.33567	0.66158	0.674997	0.662464	0	0	0.509091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.271899	1.20356	1.40687	0.395704	0.514888	0.832125	0.394966	0.972838	0.437734	0.615427	1.76392	1.39554	1.29586	2.00663	0	0	0	0	0.131306	0.340732	0.414587	0.31904	0.424423	1.15868	0.514111	0.710245	1.25055	0.933667	1.14715	0.297904	0	0.560264	0.0961621	0.255706	0.623151	0.4125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	0	0	0	0	0	0	0	0	0	0.258221	1.23619	0	0	0	0	0	0	0	0	0	0	0	0.321812	3.3211	0.862455	0	0	1.1199	1.13278	0	0	0	0	0	0	0.501124
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0.484128	0.229745	0	0	0	0	0	0	0.666534	0.796952	0.371218	0.99653	0.0668054	0	0	0.299036	0.520736	0.752638	0.632094	0	0.498477	0.432604	0.424573	0.908895	0.201076	0	0	0	0	0	0	0	0.287805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.13299	0	0.200537	0.310337	0	0	0	0	0	0	0.268975	0.462126	0	0	0	0.333572	0.343732	0	0	0	0	0.560343	0.0843282	0	0	0.165865	0.56868	0	0	0.196762	0.197976	0	0	0	0	0.29932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0	1.09304	1.12948	0.0242848	0.228293	0.367889	0.0647595	1.17603	1.67601	0.659556	0.914944	1.11532	2.16989	0.459478	0.597121	0.831373	0.385497	0.290299	0.983401	1.74996	1.6482	1.09509	1.2564	1.61329	1.51813	2.84394	1.40474	0.213874	1.70837	1.26308	0.467584	0	0.920986	1.10518	1.21454	0.559859
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.153442	0.356712	0.00298147	0.592023	1.22841	0.260611	0.384084	0	0	0.0166965	0.309158	0.0413233	0	0	0	0.0905489	0.71486	0.610015	2.55934	2.22571	1.568	1.55367	1.06753	0.752986	2.15673	2.62598	0.900377	0	0.0969754	0.942088	0.636187	0.185477	0.621353	1.07919	1.3763	0.595745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0.498007	0.438543	0.624366	0	0	0	0.773025	0.00743293	0.185823	1.88033	0.215658	0	0	0	0.427394	0.353064	0.338198	0.44226	1.32298	0.237854	0	0	0.587202	0.182028	0	0.0966281	1.27832	0.185823	0	0.0854787	1.89153	0.364174	0	0	0.605178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.397539	1.11034	1.16462	0.804835	0.30077	0.240285	0.631028	0.741067	0.568572	0.233927	0.177956	0.1386	0.0215111	0.178808	0.29799	0.284205	0.0842534	0.0948347	0.30915	0.208824	0.29852	0.0197581	0	0.148594	0.388162	0.232905	0.210725	0.0171844	0	0.183483	0.220933	0	0	0	0	0.539326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.534312	0.180558	0.516409	0.052558	0.374875	0.850295	0.304074	0.544789	0.292072	0	0.177622	0.270228	0	0.1354	0.295669	0.127369	0.432334	0.50005	0.0539925	0.471143	0.311792	0.920812	0.157029	0.0515066	0.661053	0.708117	0.0912691	0.427868	0.469719	0.0839322	0.006728	0.818785	0.385456	0	0	0.551471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	3.08471	1.95135	1.15888	0.170424	0	0	0	0	0.828543	2.22121	2.37285	0.525163	0.920616	1.23556	0.477184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0	0.64353	1.38375	0.782115	0.432161	0	0.165738	1.49686	0.919559	0.384941	0	0.041378	0.676783	0.30868	0	0	0	1.03841	0.839768	0.556026	0.398838	0	0	0	0	0	0.22804	0.657607	0	0	0	0.556026	0.433058	0	0.383673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	0	0.425157	0.931475	0.292666	1.22085	0.491443	0.347815	0.203718	0.360398	0.238172	0.323483	0	0	0.401327	0.269695	0.376501	0.6524	1.21624	0.973597	0.456078	0.587003	0.457234	0.653114	0.479692	0.304441	0	0.329269	0.346608	0.0502459	0.495578	0.0994133	0	0	0	0	0.515021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	1.11789	0.984983	0.451766	1.30197	1.14545	0.604425	0.683466	0.358207	0.417013	0.88022	1.65417	1.89245	1.04757	0.956717	1.15334	1.64051	2.70356	3.51721	2.00668	1.04684	0.360305	0.157311	0.373711	0.448715	0.59715	0.667734	0.541364	0.347324	0.196598	0.715096	0.814428	0.0725208	0	0	0	0.617021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.147273	0.582817	0.416705	0.612622	0.455172	0.123711	0.061106	0.163279	0.304762	0.368951	0.129245	0	0	0.0554081	0.272038	0.227754	0.00664933	0	0	0	0	0.123174	0.236421	0.210647	0.192271	0.617899	0.27859	0.011396	0	0	0.130109	0.397749	0.530021	1.4793	1.71452	0.623047
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003834.5.f42a7840-4039-4ec1-810a-c63548aca642.fc.signal	0	0	0	0.762587	0.652092	1.9042	1.3927	1.89315	0.249038	0	0	0	1.14633	1.70914	1.00751	0.409957	0.187668	1.6303	0.643029	0.31914	1.09794	1.28462	0.964588	1.58455	0.433963	1.34276	1.22385	0.779432	0.386893	0.854513	0.0845171	0.306476	0.186141	0.616357	0.34336	0.482456
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0	0.0044352	0.144659	0.175843	0.367107	0.173949	0.201464	0.370345	0.307464	0.0816049	0.149581	0.601904	0.396887	0.436675	0.389572	0.0862565	0.276695	0.582081	0.215407	0.0056992	0	0	0.313289	0.793068	0.152192	0	0	0	0	0	0	0	0	0.162831	0.36192	0.546559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.30485	0.803296	1.00949	0.905769	1.31561	0.410711	0.794833	0.185817	0.305706	0.56542	0.390773	0.518835	0.326485	0.82201	0.498409	0.0405681	0.424243	1.00007	0.306151	0.339023	0.569265	0.202376	0.516642	0.635083	0.0746261	0.289699	0.646453	0.00505947	0.960148	0.73701	0.47977	0.255331	0.996484	0.644938	0	0.478632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0.548891	0.438924	0.122569	1.27731	1.33342	0.522386	1.53052	0.542359	1.44618	0.915974	1.03857	1.80837	1.03533	0.512302	0.24956	0.701441	1.35755	1.46069	1.24773	1.72016	0.106485	0	0.293444	0.0733637	0	0.216849	0.902354	0.0025968	0.251114	0.944962	0.545657	0.0366043	0.49915	0.0465873	0	0.505747
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.282518	0.0956573	0.0562337	0.399899	1.80513	1.76244	0.505128	0.863224	0.442418	0.299058	0.0600888	0.0047888	0.475463	1.21327	0.883866	0.147354	0.112957	0.625529	0.712813	1.63205	0.699156	0.48927	1.53459	1.77252	0.506547	0.0702581	0.304065	0.694485	0.976905	1.22212	0.593991	0	0	0	0	0.539683
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.09447dfd-b5f7-40f0-a631-e697e858aafa.fc.signal	0	0.0582253	0.669789	0.29714	1.43257	1.3665	0.586221	0	0	0.412139	0.570714	0.08148	0.914204	1.0081	0.768655	0.0616863	0	0.753155	1.33975	0.13615	0	0.0130883	0.44822	0.342626	0.375363	0.116134	0.649191	0.31871	0.619893	0.507254	0.228354	0	0	0	0	0.442786
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000142.3.04c97833-79e3-4e15-a844-d12897753030.fc.signal	0.84581	0.274479	0.667015	1.1888	0.836215	0.796953	0.447595	0.376519	0.168153	0	0.480089	0.74629	0.0677932	0	0.140062	0.5387	0.184539	0.434691	1.06993	1.22439	0.004724	0.51767	0.772401	0.85876	0.163758	0.740561	1.29346	2.37682	4.50174	3.40422	1.42525	1.07025	0.32374	0	0	0.396226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000094.3.758d5d10-4216-453a-8922-829185023225.fc.signal	0.24556	0.942607	0	0	0	0	0	0	0	0	0	0	0.747461	0.836331	0	0	0	0	0.0755435	2.23219	2.67066	0.552502	0.56091	0.886129	0.140633	0.643436	0.179173	0	0	0	0.138453	1.46965	0.222173	0	0	0.616438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.c463eafa-ded1-4a7b-ab31-187e5f8f0b63.fc.signal	0.934792	0.266765	0	0	0	0	0.164153	1.07695	1.29027	0.851827	1.4159	0.485833	0.499297	0	0.157289	0.205341	0	0	0.703806	0.752131	2.01531	0.943563	0.0647701	0	0	0.636924	1.12177	0.297149	0.307047	1.52254	0.810891	0.0221027	0	0	0	0.425656
