	chr1:111345174-111345323	chr1:111345324-111345473	chr1:111345474-111345623	chr1:111345624-111345773	chr1:111345774-111345833	chr1:111345834-111345923	chr1:111345924-111345993	chr1:111345994-111346073	chr1:111346074-111346223	chr1:111346224-111346293	chr1:111346294-111346373	chr1:111346374-111346523	chr1:111346524-111346673	chr1:111346674-111346823	chr1:111346824-111346973	chr1:111346974-111347123	chr1:111347124-111347273	chr1:111347274-111347423	chr1:111347424-111347573	chr1:111347574-111347723	chr1:111347724-111347873	chr1:111347874-111348023	chr1:111348024-111348173	chr1:111348174-111348323	chr1:111348324-111348473	chr1:111348474-111348623	chr1:111348624-111348773	chr1:111348774-111348923	chr1:111348924-111349073	chr1:111349074-111349223	chr1:111349224-111349373	chr1:111349374-111349523	chr1:111349524-111349673	chr1:111349674-111349823	chr1:111349824-111349973	chr1:111349974-111350123	chr1:111350124-111350272	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.422189	0.704534	0.0178066	0.806249	1.34158	2.28896	3.09013	7.42003	9.16347	11.6737	10.9059	11.0786	8.77534	8.65123	6.69621	2.40085	2.1694	2.66862	1.43849	0.335112	1.37524	0.83419	0.666353	0.399329	0	0	0	0.361161	0.401852	0	0	0.00957033	0.292661	0	0.0434151	0.865261	1.05053	0.419162
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.695686	0.686266	0.314539	2.62129	3.2183	2.24573	2.62437	4.53931	9.34688	20.5787	29.1119	37.5764	33.3032	23.1005	12.5704	5.06237	5.18064	0.867366	0.371727	0	0	0.922318	0.75299	0	0.405087	0.452745	0.147738	1.3268	1.45834	1.94454	2.38777	0.352664	0.244179	1.15808	0.53332	0.585294	1.36256	0.589147
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.0675921	0.892476	0.413634	1.92856	2.38509	3.42185	3.28322	1.76743	0.434579	2.4194	1.9572	1.38468	1.58919	1.52528	3.54064	2.5668	0.844274	1.46771	1.25687	1.52955	3.08955	3.16707	1.26113	1.26113	1.95924	2.49482	1.31369	0	0	0	0	1.04914	0.23998	0	0.903195	2.91025	1.56214	0.298851
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.392935	0.968375	1.29792	1.76437	1.46578	1.95688	5.65499	13.787	22.6628	31.7942	41.5935	41.3711	27.7087	30.853	19.7881	12.5777	7.82045	7.09809	2.34954	1.07627	1.17437	0.777026	0.318129	0.533956	0.221052	0.657147	0.466905	0.289152	0.325514	0.792173	1.00298	0.886346	0.636286	1.30705	0.349352	0.182407	0.112208	0.457256
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.295238	0.376511	0.123929	1.15334	1.10148	1.00022	2.61014	3.85838	11.7743	22.7235	22.8384	23.865	22.6198	19.716	13.6088	4.85102	2.64325	1.68567	0.166038	1.08051	1.49034	0.668831	0.447974	0.421695	0.203514	0	0.0198135	0.30643	0.573723	1.21749	0.787175	0.279	0.625785	0.326271	0.128513	0.254689	0.856356	0.804196
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	1.51386	0.376547	0.667244	1.26288	3.19286	3.22958	3.52705	10.817	26.1094	42.0057	49.6879	62.5545	38.439	47.681	21.6531	7.17083	3.12931	2.7998	1.34265	0.461016	0.193376	0.647761	0.148035	0.0376516	0.792918	1.16141	1.50277	0.419351	1.87942	0.594118	0.497378	0.509869	1.31606	1.64061	1.51805	2.29157	0.854656	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.105365	0.381369	0.388061	0.294645	0.737132	2.13854	4.20419	5.31076	6.52702	8.00577	9.04659	7.6912	3.94952	5.47703	8.63286	8.24406	8.38675	5.46354	1.52879	0.30273	0.0635537	0	0	0.0719161	0.481753	0.421523	0.0117073	0	0.0200696	0.705876	1.80812	1.48697	0.567056	0.259235	0.214076	0.491792	0.367086	0.496422
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0.480409	2.23018	3.96062	10.271	15.4496	25.4708	30.6028	50.7446	48.5587	39.5613	65.1719	62.5918	16.94	60.3835	50.1379	39.6863	18.6523	8.73675	6.96913	2.39518	1.86824	0.746172	0.348054	0.167815	0.106564	0.270496	0.0221542	0	0	0	0	0	0	0.10794	0.139785	0	0	0.503692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0	0	0.264586	2.46011	3.45327	4.00959	4.45637	6.5027	12.9207	22.2287	34.1654	41.8432	24.9421	25.7554	18.7607	7.47495	2.10359	1.84198	0.418958	0	0	0	0	0	0.171554	0.305972	0	0	0	0	0.439221	0.715519	0.33997	0.671004	0.230753	0.429454	0.0103413	0.383155
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0.260163	0.300045	1.15613	1.62582	2.5343	4.86755	6.9721	8.05707	14.8826	31.5959	39.5258	33.3586	21.5424	19.6714	9.70928	4.34776	1.85183	1.57479	1.18677	0.215725	0.282937	0.604787	0.247012	0.592573	0.421651	0.789586	0.466399	0.719978	0.0111995	0.529746	1.02682	0.688985	0.0332631	0.165757	0.936303	0.480508	0.262142	0.496855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.576093	1.44059	2.3165	3.27912	4.86108	5.39983	9.49709	10.9194	10.9511	10.4549	14.2832	14.5355	9.56124	12.095	12.6456	8.49478	5.73409	4.54563	2.44583	2.05218	2.2561	2.00264	1.92699	1.5666	1.19121	0.934367	0.739773	0.346974	0.27765	0.380529	0.59066	0.95451	0.904784	0.470381	0.890873	0.931861	0.786748	0.317881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	0.293028	1.09837	1.19988	0.801003	1.14521	0.927876	0.656419	0.664666	2.15951	6.81094	7.213	8.79532	3.27089	7.36729	4.07871	0.217227	0.657079	0.954992	0.313396	0.695446	1.0061	0	0.070186	0.335971	0.438156	0.674612	0.0072568	0	0	0.200688	1.01598	0.386756	0.110708	0	0	0.25145	0.779787	0.375987
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0.0994713	0.349921	0	0	0.257945	0.934227	1.75247	4.67011	14.0635	29.3909	53.0542	42.599	31.8367	43.4347	23.4196	10.9912	6.5539	3.68124	2.01267	0.446499	0.94675	0.614445	0.335724	0.393122	0.149873	0.311353	0.689271	0.781354	0	0.269552	1.00281	0.211598	0	0	0.0776888	1.2608	0.690983	0.810573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.74e68fe6-66c5-49bf-a809-80390106feb5.fc.signal	0.259549	0.418283	0.316091	2.04138	3.97043	3.56369	2.92181	10.1827	31.3973	48.5306	63.9242	42.6863	25.7275	24.1242	26.0833	12.6241	6.90662	3.88175	3.12073	1.01876	1.51738	0.711407	0.584887	0.751934	0.530759	0.577982	0.604525	0.543799	0.549306	0.314235	0.450726	0.292929	0.0923653	0	0	0.00706133	0.780464	0.732143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.793fc11e-e9ef-4476-a0d2-85f945a7ed27.fc.signal	0	0	0.297837	0.692304	0.741083	2.19289	3.78217	4.20691	4.31004	4.3136	6.60142	9.0701	10.1594	13.6714	13.233	14.3398	15.7893	7.66128	2.35519	0.408385	0	0	0	0	0	0	0	0	0.512782	1.64546	1.19141	0.0030704	0	0	0.0368448	0.558834	0.825378	0.453348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0.424658	1.80138	2.68438	3.07672	3.35642	8.75616	5.50327	10.1495	9.78593	20.5136	32.9113	27.966	11.2712	32.9932	26.1624	10.3654	6.74798	3.39334	0.804538	0	0.111901	1.33405	1.87493	0.934431	0.380412	0.29206	0.419829	0	0	0	0.168092	0.683134	0.55492	0.0095748	0.392287	0	0.188865	0.351852
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.29b88f8a-5864-41d5-9d2e-8cf436621ef7.fc.signal	0	0	0	0.0195311	0.236152	0.889845	2.29217	3.88915	5.9091	6.82432	7.15506	7.20026	6.22081	7.86634	8.5062	3.30245	1.66128	1.83072	0.08431	0	0	0	0	0	0	0	0	0	0	0.211602	0.47626	0.165751	0	0	0	0	0	0.545455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.072627d2-ab52-4b94-ab51-9e9d905bc824.fc.signal	1.48014	1.87606	1.43991	1.38921	1.83477	2.28292	3.73187	7.72341	7.01676	4.34036	8.15909	7.86166	4.43401	6.2309	4.09009	3.25337	1.77754	0.905286	0.343276	0.262951	0.956493	0.563185	0.448765	0.536384	0.533343	1.01422	0.466845	0.132507	0.186426	0.386992	0.33536	0.375112	0.876235	0.643571	0.949038	0.530945	0.600049	0.347826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.c621361d-dad0-4fef-8483-b87bec22a86a.fc.signal	0.0389419	0.30208	0.504031	0.510388	1.30092	2.81464	7.12371	12.6854	17.7723	16.0037	14.5039	14.8025	10.7767	9.15049	10.5122	4.93095	3.27276	2.69359	0.686876	0.0381472	0	0	0	0	0	0	0	0	0.129566	0.520724	0.91263	0.499245	0.0445207	0	0	0.118425	0.225699	0.528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.7b47d1c2-54cf-477b-9e3d-3dc271ede832.fc.signal	0	0	0	0	0	0	0.257629	0.719325	2.10463	3.80859	5.79708	7.13464	4.79509	6.29918	3.34693	0.43687	0.960121	2.28203	0.947919	0.358495	1.73711	1.03467	1.38525	0.330223	0.352991	0.26982	0.275179	0.122654	0.941236	1.86307	0.795352	0.807815	0	0.258015	0.863027	1.62972	0.259189	0.366788
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.9a67dbab-2305-42d6-a0ec-7cb7b956e3e2.fc.signal	0.772213	0.668421	0.80349	1.56499	2.28461	4.5152	4.82215	6.4069	9.11757	11.6728	11.7824	11.669	8.11758	6.23203	5.27294	3.65845	5.00097	3.91312	2.08426	1.21231	1.61845	0.479569	0.763435	0.907883	1.07541	1.44574	1.02131	0.242874	0.548021	0.528735	0.536908	0.385348	1.23775	0.276408	0.445524	0.197346	0.380338	0.427778
