	chr1:202442546-202442695	chr1:202442696-202442845	chr1:202442846-202442995	chr1:202442996-202443145	chr1:202443146-202443295	chr1:202443296-202443445	chr1:202443446-202443595	chr1:202443596-202443745	chr1:202443746-202443895	chr1:202443896-202444045	chr1:202444046-202444195	chr1:202444196-202444345	chr1:202444346-202444495	chr1:202444496-202444645	chr1:202444646-202444795	chr1:202444796-202444945	chr1:202444946-202445095	chr1:202445096-202445245	chr1:202445246-202445395	chr1:202445396-202445545	chr1:202445546-202445695	chr1:202445696-202445845	chr1:202445846-202445995	chr1:202445996-202446075	chr1:202446076-202446145	chr1:202446146-202446225	chr1:202446226-202446295	chr1:202446296-202446445	chr1:202446446-202446595	chr1:202446596-202446745	chr1:202446746-202446895	chr1:202446896-202447045	chr1:202447046-202447195	chr1:202447196-202447345	chr1:202447346-202447495	chr1:202447496-202447645	chr1:202447646-202447728	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.0060442	0.61669	1.50622	0.700364	0.812411	1.22775	0.623669	0.149661	0.762647	1.64288	0.69398	0.157716	0.0483322	1.07076	0.218763	0.296851	0.65117	2.39512	0.482566	0.0914014	0.665754	0.623441	0.371395	0.238481	0.566796	0.76296	0.295843	0.755678	0.824411	1.46861	0.951027	0.713047	0.0114837	0.968782	0.21874	0.556989	0.648084	0.103834
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.0584188	0.51546	0.113401	0	0.0618552	0.467695	0.0685911	0.116286	0.405935	0.0314952	0	0.006999	0.545664	0.284723	0	0	0	0.101829	0.458388	0.0240548	0.0959537	0.51546	0.0618552	0	0	0	0	0	0	0	0.359236	0.157194	0.388313	0.298967	0	0	0	0.432836
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.355388	0.381392	0	0.198614	0.455206	1.19372	0.41297	0.897126	0.00354647	0.192313	0.820686	0.398453	0.501818	0.207788	0.289889	2.05801	1.03617	0.0640857	0.448955	0.210555	1.63354	1.46055	1.03149	0.617595	0	0	0	0	0	0	0	0.832123	0.641429	0	0.6501	0.08668	0	0.58125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	1.30534	0.0988346	0	0	0	0	0	0	0	0	1.14657	0.165912	0.831389	0.932964	0.587485	0	0	0	1.01316	0.264449	0	0	0	0	0	0	0	0	0	0	0.720858	1.53182	0	0	0	0	0	0.0873016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0	0.0662032	0.392268	0	0	0	0.293686	0.438158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.348624
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.690141	0.300243	1.63572	0.394443	0.583157	0.454538	0.277434	0.721802	0.168698	0.108942	1.04046	0.856269	0.083272	0	0	0.47596	0.31817	0.389853	0.449336	0.460184	0.272293	0.643374	0.214458	0	0	0	0.929324	1.28199	0	0.455781	1.37103	2.56411	0.200161	0.843537	0.729157	0.0142972	0	0.200957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.0903802	0.337683	0.465202	0.448527	0.918337	0.222722	0.409306	1.88214	0.476931	0.935483	0.614767	0.36989	0.179748	0.992971	0.752278	0.0815249	0	0	0	0.373379	0.512234	0.981899	0	0	0	0	0.0653557	0.681155	0.418171	0.187944	0.0456628	0.704701	0.552286	0.75588	0.535628	1.13399	0	0.392523
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.676255	0.12907	0.168762	0.385665	0.131341	0.271044	0.400531	1.02237	0.541771	0.181537	0	0	0	0.0336239	0.232549	0.304545	0.228953	0.0267988	0.521336	0.411614	0.428864	0.340552	0	0	0	0	0	0	0.162912	0.42914	0.0223167	0	0.110341	0.539435	0.837605	0.807467	0.614072	0.929461
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.566146	1.06094	0.621498	0	0	0	0.85571	1.00793	3.47846	0.427248	0	0.809204	2.48918	0.323805	0.715777	0.605003	0	0	0.270607	0.93664	1.11915	1.41877	0	0.663335	1.21703	0.639088	0	0	0	0	0.562683	1.08774	1.9472	0.0894726	2.16729	0.391973	1.77866	0.743682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	1.03837	0.792235	0.3621	0.820542	0.421666	0.361032	0	0	0.260856	0.415245	0.111108	0.362296	0	0	0	0.34737	0.861875	2.1411	0.962373	0.155333	0.685483	0.374911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146686	0.491892
