	chr19:6751663-6751812	chr19:6751813-6751962	chr19:6751963-6752112	chr19:6752113-6752262	chr19:6752263-6752412	chr19:6752413-6752562	chr19:6752563-6752712	chr19:6752713-6752862	chr19:6752863-6753012	chr19:6753013-6753162	chr19:6753163-6753312	chr19:6753313-6753462	chr19:6753463-6753612	chr19:6753613-6753762	chr19:6753763-6753912	chr19:6753913-6754062	chr19:6754063-6754212	chr19:6754213-6754362	chr19:6754363-6754512	chr19:6754513-6754662	chr19:6754663-6754812	chr19:6754813-6754962	chr19:6754963-6755112	chr19:6755113-6755262	chr19:6755263-6755412	chr19:6755413-6755562	chr19:6755563-6755712	chr19:6755713-6755862	chr19:6755863-6756012	chr19:6756013-6756072	chr19:6756073-6756162	chr19:6756163-6756312	chr19:6756313-6756462	chr19:6756463-6756612	chr19:6756613-6756751	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.663225	0.309276	0	0	0	0.0378004	1.27495	3.04577	2.88672	8.43683	25.5648	34.3029	40.5772	54.6593	29.8811	11.1723	3.96025	1.35261	0.952519	0.856081	1.34764	1.08255	0.13402	0.8969	0.663225	0.460478	0.625425	0.594497	0.285221	0.51546	0.42955	0	0	0.18197	1.63916	0.804714
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0.386685	0.360906	0.285585	0.661961	3.16161	5.02635	13.8469	17.904	4.31212	2.54199	0.436697	0.777037	0.584614	0.0382907	0	0.400547	0.720206	1.40081	0.984706	0.175297	0.077337	0.664136	0.980663	0.440591	0	0.0146644	1.19862	0	0	0.865942
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.188857	0	0	0	0	0.250171	1.05411	0.819177	0.33963	6.0375	16.949	16.1592	31.7227	35.3121	19.7632	11.9547	4.46394	0.720314	0.105625	0.320285	1.01832	1.24181	0.790002	0.181725	0	0	0	1.53618	0.608572	0.440486	0	0	0.0249861	0.639148	1.41382	0.900474
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	1.49387	0.676371	2.05126	0.460842	0	0	0	0	0	0.754425	1.27837	1.18178	1.54956	0.698673	0	0	0	0	1.39389	0.133793	0	0	0	0.00630933	1.50181	0.0536361	0	0	0	0	0.180609	0.694992	0	0.0368017	0.872852
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	1.34412	1.40912	1.98053	1.27881	1.22601	1.6471	2.24918	1.81111	1.73401	0.902062	0.978885	1.62309	1.65222	0.67787	0.851252	1.13853	1.04398	0.821466	0.861791	1.02996	0.537228	0.318565	0.753694	1.07372	1.05433	0.665495	0.653112	0.285956	0.474718	1.051	0.837875	0.599052	0.867318	2.23693	2.28709	0.638048
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.826588	0.064538	0.64538	0.752943	0.963767	0.774456	0.980757	1.16333	2.38745	7.04623	6.59412	3.47531	4.04424	2.46957	1.18313	0.564846	1.26233	2.15443	1.32132	1.02052	0.632029	0.24021	1.03044	0.757254	0	0	0	0	0.520267	0.64538	0.5665	0.0387228	1.23052	1.1875	0.951819	0.700447
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.511451	0.430057	0.689594	0.807342	1.25229	2.35002	1.70905	2.14466	1.70263	2.45549	2.87812	1.37227	2.00857	3.51431	2.3285	0.87927	0.825867	0.624557	0.832344	0.911298	1.11587	2.37824	0.403734	0.727118	0.569096	0.310248	0	0.0107476	0.431856	0.008864	0	0	0.0567079	0.981343	0.400562	0.515021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.09447dfd-b5f7-40f0-a631-e697e858aafa.fc.signal	2.49112	1.35596	1.34914	2.85409	4.65738	2.58814	3.06776	1.50118	1.70917	2.1162	2.81371	2.72263	4.33022	6.09928	4.80509	1.65032	0.465716	0.129836	0	0	0	1.05613	0.586062	0.540549	1.22478	0.63123	0.808661	1.52813	0.965957	0.850918	0.665915	0	0.157533	2.05477	0.793914	0.694286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.3053275a-04d9-4877-878d-0e1bc4a6f2cf.fc.signal	0.624381	0.120437	0.0301473	0.32482	0.125059	0.0326752	0.836281	0.579861	2.20357	10.949	21.6111	27.1103	51.6388	58.6663	25.6136	13.3591	2.89581	2.28463	0.443179	0	0	0	0	0	0.235569	0.454401	0.200403	0.54362	0.0761068	0	0	0	0	0	0	0.60687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	1.1433	0.0359249	0.208687	0.532198	0	0.727987	1.07496	1.34448	0.861231	0.638221	1.42504	2.13443	9.8721	16.8245	9.4113	4.39588	0.545261	0.173495	0.929412	2.76926	0.705475	0.608839	0.616533	0.628925	0	0.130122	0.73026	0.455014	0.533663	0	0	0	0.720502	0.976342	1.69954	0.703063
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.08666978-1909-4d2b-9188-2fa56b97d68c.fc.signal	0.522892	1.58614	0.769824	0.86889	0.64222	0.867605	2.15501	2.41703	4.90317	8.68782	7.81978	4.71736	5.59594	6.30661	3.60574	1.29082	0.650454	0.619946	0.795157	0.343733	0.516787	0.70787	0.239666	0.0100249	0.593052	0.715921	0.348912	0.965336	1.07313	1.23861	0.675683	0.0910103	0.0437859	0.375494	0.284977	0.568116
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	1.04001	1.31381	1.23677	0.785907	0.868844	0.594074	0.589987	0.691159	1.17968	1.71767	2.65618	6.23916	12.3862	14.6212	8.21355	3.30684	1.84456	1.35785	0.690933	0.257394	0.66375	0.47954	0.476021	0.840698	0.48108	0.320805	0.531902	0.484583	0.318066	0.347862	0.679063	0.741844	0.561365	0.755999	1.10799	0.172727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.951207	0.501131	0.836878	0.25059	1.12993	2.39683	3.90273	2.57497	5.95738	11.4061	6.6941	6.30044	8.70932	14.1866	5.8955	2.64567	1.75694	1.17273	0.618625	0.715076	0.960093	0.690041	0.396798	0.69696	1.15973	0.472588	0.488942	0.846438	1.55027	1.38149	0.227782	0	0.006318	0.331997	0.470231	0.560188
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.203956	0.27913	0.183507	0.31498	0.821971	0.833586	1.28369	0.462898	1.61072	5.50489	14.1799	24.1134	19.1046	15.39	8.94205	3.67112	3.07911	2.05772	1.09136	0.423168	0.406327	0.472909	0.714154	0.673437	0.447616	0.187172	0.0172958	0	0	0	0	0	0.0315359	0.301759	0.0952118	0.812301
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.456444	0.259248	0.182395	0.107022	0.237637	0.654065	1.02709	0.834105	0.209979	0.365065	1.4926	3.06302	3.5754	2.10117	0.96216	0.641614	0.276861	0.139055	0.679274	0.878992	0.547251	0.533398	0.409985	0.291377	0.267307	0.188069	0.168929	0.174361	0.260437	0.208887	0.160072	0.007748	0	0	0.061265	0.450276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.285e51c7-b00d-4bd1-94fb-890aaf69f0f5.fc.signal	0.385216	0.569954	0.345275	0.323421	0.451825	0.296059	0.0577827	0.0169815	0.289431	0.67749	1.47776	2.74565	4.03885	4.44206	2.47023	1.42506	0.964469	0.685762	0.307582	0.0561547	0.226941	0.380628	0.204034	0.503164	0.574504	0.286864	0.181322	0.0301563	0.153772	0.188145	0.126066	0	0	0	0.050191	0.537859
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0	0	0	0.0462219	0.367419	0.182896	0.194714	0.699364	1.53998	3.87456	8.10147	11.8588	12.8532	13.7559	4.91247	1.6415	0.864777	0.239703	0.16606	0.369176	0.0837164	0	0	0	0	0	0.13175	0.264873	0.208451	0.41172	0.217297	0	0	0	0.0784327	0.489157
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.aa73485b-a7d2-4bb9-8721-ffbe86f89aca.fc.signal	0.91797	0	0.805521	0.788028	0	0.42178	1.5705	0.633935	0	0.070966	1.21744	0.612121	1.08112	2.40659	1.91779	1.18239	0.324149	0.0858649	0.742596	0.474103	0.269452	0.605022	0.132718	0.665558	0.772852	1.72087	0.773442	1.14422	0.695629	0.709357	1.47225	1.64851	0.411233	1.03913	1.25368	0.924303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0.0150513	0.401439	0.28856	0.510372	0.0824504	0.095169	0.90081	3.86552	5.67562	7.05646	9.18164	8.89879	6.48619	9.53951	4.38314	1.08616	1.59021	0.564583	0.346776	0.427123	0.444396	0.0538369	0	0.282147	0.359593	0	0	0	0	0.232603	0.63432	0.399658	0.469227	0.53054	1.87577	0.613169
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001467.1.cce25949-4874-486b-8e10-e945d4818d87.fc.signal	0	0	0.215305	0.598912	0.384871	0.496608	0.964325	1.51892	4.4078	9.42395	18.2962	25.758	69.9533	75.313	33.7722	14.9243	9.16734	2.7564	0.620827	0.0655438	1.02194	0.872779	0.645236	0.144844	0.316874	0.433601	0	0.975258	0.975714	0.320726	0.62076	0.612483	0.54213	0	0.665479	0.571429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.0d3caa4b-28a0-4453-8e54-753c7ab24211.fc.signal	0.307186	0	0.190954	0.442591	1.33738	0.355316	0	0.547958	0.572866	0.782084	2.00255	2.12383	2.37529	3.73911	1.52407	0.878544	0.926288	0.102878	0.802013	1.03116	1.72033	1.10588	0.275639	1.32677	2.6951	0.883377	1.0707	1.55015	0.904963	1.17064	0.639285	0.581167	0.577846	0.0710714	0.734676	0.868932
