	chr17:43640988-43641137	chr17:43641138-43641287	chr17:43641288-43641437	chr17:43641438-43641587	chr17:43641588-43641737	chr17:43641738-43641887	chr17:43641888-43642037	chr17:43642038-43642187	chr17:43642188-43642337	chr17:43642338-43642487	chr17:43642488-43642637	chr17:43642638-43642787	chr17:43642788-43642937	chr17:43642938-43643017	chr17:43643018-43643087	chr17:43643088-43643237	chr17:43643238-43643387	chr17:43643388-43643537	chr17:43643538-43643687	chr17:43643688-43643837	chr17:43643838-43643987	chr17:43643988-43644137	chr17:43644138-43644287	chr17:43644288-43644437	chr17:43644438-43644587	chr17:43644588-43644737	chr17:43644738-43644887	chr17:43644888-43645037	chr17:43645038-43645187	chr17:43645188-43645337	chr17:43645338-43645447	chr17:43645448-43645487	chr17:43645488-43645637	chr17:43645638-43645707	chr17:43645708-43645787	chr17:43645788-43645937	chr17:43645938-43646087	chr17:43646088-43646160	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	4.59128	3.44524	7.90182	14.1209	16.8774	17.0325	7.76757	9.18738	9.76741	6.8645	5.70823	4.90247	3.59098	3.3108	1.9933	0.205494	0.554289	1.86035	2.48774	1.55423	1.71438	2.12332	2.70532	1.74636	1.39325	2.69594	0.765214	1.0221	1.11531	0.383948	0.755895	1.78974	2.87007	2.12368	2.472	7.1475	5.45463	9.47345	0.430769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.525695	0.0433589	1.37776	3.08388	0.631962	0.430523	1.43081	1.50846	0.730371	0.0210581	0.0284154	0.606532	0.214214	0.513451	0.44676	0.0847685	0.571717	1.75059	1.71166	0.387906	0.291388	0.677619	1.04364	1.2221	0.138384	0.501026	0.717701	0.458105	0.66118	0	0.623139	1.17312	0.558738	0.215442	2.31988	2.24313	0.768864	1.47016	0.54386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	0	0.762693	0.0682335	0.942989	0.757123	0.455077	1.77506	0.591547	0.790032	1.17411	2.45687	0.966594	1.0744	0.730351	0.604139	0.260244	0.783835	1.65737	1.11734	0.120827	0.724969	1.08277	0.8241	0.0619063	1.42485	0.375386	0.387269	1.26515	0.189891	0	0.49429	1.789	1.31968	0.604139	0.894553	5.52969	2.39775	3.16361	0.302326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.276436	0.06578	0.121876	0.0319283	0	0.00730087	0.285487	0.724843	0.201597	0.108917	0.345177	0.213659	0.34801	0.264896	0.145694	0.12883	0.645354	0.458791	0.143029	0	0.161811	0.201092	0.062019	0.507906	0.47206	0.308601	0.693161	0.687904	0.352647	0.402	1.04696	1.45578	4.7112	11.5371	19.7374	36.4151	72.5144	79.428	0.248927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.0d3caa4b-28a0-4453-8e54-753c7ab24211.fc.signal	1.72163	3.14691	4.67612	6.86814	2.38829	3.65959	3.63994	1.95118	1.72082	0.696709	0.672902	0.740573	1.34167	1.12394	0.757891	0.519729	1.71869	1.23625	0.769128	0.417111	0.883378	0.904964	0.6576	1.28677	0.731636	0.901465	0	0.141831	0.8848	1.40481	1.42428	1.22861	0.528977	0.935709	0.851567	3.96149	0.614405	0	0.409091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0.673835	1.01152	0.233318	2.3433	2.25811	2.45824	0.741922	1.60346	0.786677	1.32103	1.40519	0.619004	0.585964	0.259467	0.64867	0.220547	0.448859	1.40412	0.0372996	0.0932051	0.754506	1.47139	1.13393	0.574724	1.28667	0.986891	1.31958	0.479188	0.759421	0.410114	2.11543	3.01631	3.34496	3.42594	3.51171	3.38478	4.23148	4.44738	0.773438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.088d52ff-571b-447d-8cd1-62f5248229a2.fc.signal	0.123365	0.792455	1.55667	2.07159	2.32411	2.49001	2.66152	1.82587	0.273573	0.82397	1.88473	0.934737	0.979136	0.667364	0.699174	0.533907	0.49203	0.836855	1.13784	1.01515	1.27386	0.402101	0.545408	0.598187	1.28143	0.656283	0.674033	0.685541	0.932711	0.113735	0.449546	0.457246	0.201038	1.10528	1.78899	4.3513	2.55098	0.321709	0.453846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	0.516503	0.628476	0.928551	0.916775	0.761815	0.789133	1.3093	1.07821	1.48855	1.86028	0.145628	0.454315	0.302	0	0	0.138314	0.316653	1.09845	2.85871	0.380356	0.267346	0.734468	1.47469	1.80422	0.818581	0.423683	0.420655	0.766159	1.46757	0	0	0.150661	0.740447	0.877347	2.04732	1.69363	1.36393	1.26468	0.941472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.0d70dbb5-6bd0-48ac-bde1-b73edc6398bb.fc.signal	2.99665	5.71944	4.74177	2.95301	4.00363	3.31177	1.59047	1.96322	2.20347	0.790386	0.323502	0.796842	0.411212	0.579538	0.739079	0.536471	0.823172	0.0456417	0.261635	0.0969697	0.0581809	2.02499	1.25615	0.762341	0.789219	0.344661	0.418646	0.0061604	0	0.449674	0.560605	0.964955	0.758092	1.23158	3.12283	7.32173	8.25344	7.0335	0.429688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.793fc11e-e9ef-4476-a0d2-85f945a7ed27.fc.signal	0.108737	0.111661	0.869185	1.20058	0.481641	0.0141881	0	0.007168	0.18595	0.277993	0.32997	0.27772	0.0835113	0.285555	0.312371	0.418704	0.24556	0.0410309	0.154005	0.184601	0.0164727	0.401907	1.15482	0.826741	0.163779	0.270715	0.375385	0.308797	0.438848	0.218685	0.221598	0.369576	0.430579	0.340867	0.88048	2.60799	5.51301	7.52658	0.574074
