	chr8:130158285-130158434	chr8:130158435-130158584	chr8:130158585-130158734	chr8:130158735-130158884	chr8:130158885-130159034	chr8:130159035-130159184	chr8:130159185-130159334	chr8:130159335-130159484	chr8:130159485-130159634	chr8:130159635-130159784	chr8:130159785-130159934	chr8:130159935-130160084	chr8:130160085-130160234	chr8:130160235-130160384	chr8:130160385-130160534	chr8:130160535-130160684	chr8:130160685-130160834	chr8:130160835-130160984	chr8:130160985-130161134	chr8:130161135-130161284	chr8:130161285-130161434	chr8:130161435-130161584	chr8:130161585-130161734	chr8:130161735-130161884	chr8:130161885-130162034	chr8:130162035-130162184	chr8:130162185-130162334	chr8:130162335-130162484	chr8:130162485-130162554	chr8:130162555-130162634	chr8:130162635-130162704	chr8:130162705-130162784	chr8:130162785-130162934	chr8:130162935-130163084	chr8:130163085-130163234	chr8:130163235-130163293	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.620596	0.849496	0.541721	0.612942	0.999519	1.67093	0.371337	0	0	0	0.231486	0.15774	0.519525	0.810313	1.21059	0.109383	1.08344	0.715181	1.60586	0.591589	0.570377	0.509603	1.03019	0.933443	1.26481	0.798369	0.989019	0.829131	0.981	0.739146	1.0028	0.815455	0.618951	0.871084	1.09934	0.868972	0.586847
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.259851	0.377625	0.582324	0	0	0.109182	0.43679	0.0333652	0	0	0.0490432	0.461722	0.335437	0.149374	0	0	0	0.0251958	0.570528	0.300375	0.594513	0.521837	0.160351	0	0.239888	0.346365	0	0.0166643	0.498007	0.494198	0.311066	0	0.5464	1.2579	0.0111981	0	0.492063
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	0	0	0.849583	1.4031	1.51895	0.810965	3.64292	0.785222	0.952563	1.30012	1.53652	0.342356	0	0.711162	1.65882	1.61764	2.05698	0.0678405	1.09802	1.00971	0	0	0	0	0	0	0.536492	1.17984	0	0	0	0	0	0	0.906653	3.1378	0.459459
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0.590664	0.0532264	0.587894	0.0882371	0.826395	0.016294	0	0	0.0423644	0.458862	0	0	0	0	0.398997	0.0161543	0	0	0	0	0.0808178	0.193409	0	0	0	0.602043	0.00892973	0	0	0	0	0.377967	0.25936	0	0	0.437209
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0	0	0	0	0	0	0.320507	0.552789	0.965664	0.519705	0.0771419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360902
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.301127	1.40946	0.702036	0.866545	0.100545	0.307177	0.358382	0.139572	1.10379	0.118497	0	0	0.277546	0.570668	1.00391	0.620352	0.0399726	0	0	0.216711	0.236251	0	0.0107188	0.499364	0.913059	0.569019	0.103203	0.898931	0.261026	0	0	0.423114	0.844452	0.392632	0.964114	0.368271	0.466805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.18996	0.708759	0.694939	0.646182	0.617799	0.383609	1.53375	1.45917	0.426764	1.16984	1.10629	0.981075	0.755095	0.953527	0.0563495	0.471863	0.581001	0.908944	1.04396	0.467897	0	0	0.0525924	0.861441	0.97562	0	0.374549	0.324967	0	0	0	0.112698	1.21882	0.955759	1.22762	0.929429	0.826255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.223483	0.342512	2.06587	0.0798313	0	0	0.242874	0.431981	0	0.507759	0.210413	0.794362	0.650734	0.646068	0.334487	0.0299698	0.160076	0.221421	0.346487	0.925232	0.0568439	0.632694	0.420853	0	0	0.104368	0.852985	0.3715	0	0	0	0.0226495	1.30184	1.20816	0	0	0.569948
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.157625	0.389692	0	0	0	0.144587	0.372551	0.298774	0.860498	0.436662	0	0.186641	0.25913	0	0.257943	1.13043	1.09693	0.0893002	0.317438	1.05753	0.689089	0.426498	0.370705	0.308067	0.161319	0.526639	0.33304	0.0239827	0	0	0.198814	0.69778	0.659105	0.8339	0.217055	0	0.404215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0	0.472703	0.84663	0	0.199112	1.0609	0.0165717	0	0	0	0	0	0.787612	0.509535	0.769172	1.69145	0.782059	3.49367	1.87496	0.582702	0.484124	1.12406	0	0	0.705518	1.19635	0.0495915	1.87466	1.64337	0	0	0	1.05662	2.0439	1.41151	1.11764	0.34507
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0.196957	0.491605	0.419238	0	0	0.604998	0.710325	0	0.774703	0.197817	0	0	0	0	0	0	0	0	0	0.391009	0.561372	0	0.636222	0.352862	0.799839	0.688758	1.00182	0.567052	0	0	0	0	0	1.2563	0.721709	0	0.111111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	0.611797	0	0	0	0	0.220573	0.41681	0.172703	0.508066	0	0.160615	0.464064	0.0298068	0.181203	0.316939	0	0	0	0	0	0	0.502508	0.183373	0.527037	0.575449	0.474276	0.564243	0	0	0	0	0	0	0	0	0	0.45977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	1.01043	0.611283	0.00912833	0.359208	1.0433	1.03644	0.30722	0.307198	1.8493	1.53275	0.669347	0.44478	0.202495	0.741373	1.75472	1.76767	0.113191	0.345983	1.03857	1.01661	0.376167	0.427434	0.755176	0.409362	0.209017	0.93497	0.85954	1.06011	1.12917	0.617432	0.00885114	0	0	0	0.147479	0.510569	0.679012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.283261	0.328206	0.196571	0.305806	0.226032	0.360732	0.430599	0.459942	0.210571	0.590017	1.228	0.818951	0.457338	1.18812	0.302882	0	0.472826	0.578561	0.47661	0.03396	0.685647	0.30783	0.097521	0.0385233	0.209353	0.303936	0.381102	0	0	0	0	0	0.0877503	0.354063	0.490425	0.67939	0.385655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003834.5.f42a7840-4039-4ec1-810a-c63548aca642.fc.signal	0.682461	0.645371	0.52648	1.5775	0.66035	1.89405	1.16442	0.714629	0.565084	1.56966	0.249784	0.301769	0.375653	0.449378	0.0371119	0	0	0	0	0	0.0804877	0.815443	0.321268	0.723977	0.232044	0	0.203443	0.397475	0	0.503736	0.989134	1.06588	0.860884	0.563347	0.28612	0	0.276917
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	1.05041	0.642239	0.141528	0.0180994	0.42052	0.67395	0.78943	0.540231	0.169857	0.161243	0.282765	0.672205	0.381484	0.487531	0.417544	0.848088	0.0898046	0	0.119032	0.245245	0.0471791	0.290354	0.0560243	0.196252	0.717285	0.458754	0.654669	1.2576	0.71564	0.346911	0.0350656	0	0.384825	0.730904	0.0708388	0	0.0753769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0.431685	1.25264	0.6862	0.62934	0.250963	2.2005	1.59164	0.36177	0	0.464905	0.791798	0.13934	0.56926	2.08302	1.57082	1.7981	0.951412	0.590161	0.176157	0.864322	1.19975	1.18282	0.218112	0.156201	0	0.723089	1.01693	0.175192	0.420026	0.456153	0.00653386	0	0.384491	0.161812	0.12295	0.638686	0.59
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.0331156	1.9184	1.13093	2.3966	0.308527	0.403429	0.366283	0.159087	0	0	0	0	0.743438	0.705145	0.755491	0.603318	0.221946	0	0	0.787712	1.27347	0.139425	0	0.621636	0.623518	0.465182	1.26508	0.435043	0	0	0	0	0	0.740862	1.60351	0	0.633508
