	chr10:4996700-4996799	chr10:4996800-4996849	chr10:4996850-4996999	chr10:4997000-4997049	chr10:4997050-4997149	chr10:4997150-4997299	chr10:4997300-4997449	chr10:4997450-4997529	chr10:4997530-4997599	chr10:4997600-4997749	chr10:4997750-4997899	chr10:4997900-4998049	chr10:4998050-4998199	chr10:4998200-4998349	chr10:4998350-4998499	chr10:4998500-4998649	chr10:4998650-4998799	chr10:4998800-4998949	chr10:4998950-4999099	chr10:4999100-4999139	chr10:4999140-4999249	chr10:4999250-4999309	chr10:4999310-4999399	chr10:4999400-4999549	chr10:4999550-4999699	chr10:4999700-4999849	chr10:4999850-4999959	chr10:4999960-4999999	chr10:5000000-5000149	chr10:5000150-5000299	chr10:5000300-5000449	chr10:5000450-5000599	chr10:5000600-5000749	chr10:5000750-5000899	chr10:5000900-5001049	chr10:5001050-5001199	chr10:5001200-5001349	chr10:5001350-5001499	chr10:5001500-5001649	chr10:5001650-5001777	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0	0	0	0	0.0228942	0.661256	0.0864892	0	0	0	0.189674	0.813269	0.218064	0.331083	0.457174	0.425284	0.249736	0.0397147	0.332548	0.104932	0	0	0.674778	0.755117	0.0585074	0.282362	0.135284	0	0	0	0.0727987	0.35767	0.971539	0	0.325606	0.409539	0.0262514	0	0.471631	0.709982	0.551913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.650523	0	0	0	0.616492	0.225396	0.600482	0.482531	0	0.371727	1.21528	0.99646	0.364501	1.30105	0.379102	0.633055	0.718856	0.624383	0.760039	0	0.110478	0.71486	1.17555	0.643375	0	0	0	0	0.50043	1.70301	0.00939167	0	0	0.25735	0.600482	0	0.341004	0.495636	0	0	0.46875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.292266	0.345405	0.373081	0.458326	0.433417	0.153626	0	0	0.0521903	0.647631	0.846864	0.323511	0.493394	0.267996	0.268064	0.402646	0.579809	1.16423	1.26312	0.805386	0.439304	0.033212	0.16606	0.125099	0.16606	0.0941007	0.312495	0.66424	1.31734	2.20845	2.19224	1.91287	1.58631	1.13252	3.12473	4.76156	3.77364	4.64769	5.81055	9.98028	0.526658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0	0	0	0	0	0.711516	1.3506	2.54836	1.15948	1.11201	0.545354	1.20095	1.05405	1.49555	0.583433	1.01719	0.372554	0.982312	1.12905	0.447363	0	0.181074	2.1729	2.40727	0.178944	0	0	0	0	0	1.19432	1.1844	0	0	0.903241	1.59772	2.05788	3.2935	2.21551	2.04708	0.447552
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.72711	0.970079	0.0970992	0.606667	0.130427	0.328266	0.249018	0	0	0	0	0	0	0	0	0.220539	0.80196	0.128314	0	0	0	0	0	0	0.347516	0.641568	0	0	0.431635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0	0	0	0	0	0	1.0111	1.29076	1.15246	0	0	0	0	0	0.197917	0.64538	0.274725	0.189311	0.64538	0.64538	0.152544	0	0	0	0	0	0	0	0.365715	1.28643	1.39831	0.860507	0.563632	0.223732	0.64538	0.571953	0.644785	0.735733	0.789925	0.64538	0.632472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.56886	0	0	0	0	0	0.596839	0.435192	0	0	0	0	0	0	0	0.507727	0.321214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165755	0.31079	0.327397	1.35735	0.889007	0.107741	0.468299	1.76066	0.483516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.314852	0.249681	0.10371	0	0	0	0.202644	0.377748	0.509217	0.903425	0.670646	0.290706	0.0265305	0	0.138712	1.12411	1.17098	0.444012	0.0313543	0	0	0	0	0	0	0	0	0.26236	0.648967	1.73693	1.12693	0.991471	0.814165	0.66342	2.58006	3.697	2.62709	2.83216	3.88394	4.56947	0.399808
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.37945	0.231467	0.0910704	0.497166	1.0721	0.544474	0.129693	0	0	0.221942	0.378552	0.175155	0.154034	0.236033	0.221087	0.645138	0.67754	0.120091	0.309861	0	0	0	0	0	0	0	0	0	0.28206	0.231468	0.826047	0.765363	0.9298	0.328881	0.432611	0.444111	1.32138	1.4535	1.25234	0.787208	0.680101
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0	0	0	0	0	0	0	0	0	0	0.306341	2.7663	0.728358	0.825591	0.880128	0.663528	1.08163	0	0	0	0.298391	0.429825	1.14099	0.487656	0	0.634578	0.200348	0	0.934626	0.628292	0	0.252592	0.526594	0	0	0	0.228198	1.39444	1.44249	1.43904	0.512085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.09447dfd-b5f7-40f0-a631-e697e858aafa.fc.signal	0	0	0	0	0.693917	1.6748	0.0647612	0	0	0	0.709332	1.32616	0.345671	3.05277	1.51835	0.559217	0.360874	0	0	0	0	0.485706	0.874952	0.290061	0.120271	0.86039	0.176621	0	0	0.286798	1.06149	0.627911	0.092516	0	0	0	0.292964	0.817216	0.354642	1.49628	0.51227
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.08666978-1909-4d2b-9188-2fa56b97d68c.fc.signal	0	0	0.718724	1.14892	0.898398	0.442817	0.0889252	0	0	0.186924	0.631559	0.603109	0.0639776	0.326667	1.02516	0.841962	0.848296	0.0290371	0	0	0.103939	0.535376	0.54445	0.127037	0	0	0.346467	0.993704	1.47776	1.49309	0.58544	0.237351	0.534439	0.149836	0.286742	0.451892	0.201443	0.264961	0.50274	1.2123	0.478324
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.381536	0.0247488	0	0.177365	0.41247	0.0921193	0.155366	0.353179	0.176777	0.0879948	0.888603	0.62887	0.286317	1.0255	0.335281	0.364126	0.31471	0.433168	0.451796	0.0043715	0	0.182177	0.368189	0.103129	0	0.06225	0.474342	0.469186	0.31348	0	0.192478	0.863291	0.222734	0	0.256084	0.139686	0.336832	0.698364	1.40224	1.0552	0.648148
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0	0	0	0	0.0698666	0.923335	0.509615	0	0	0.306865	0.928815	0.243848	0	0.108099	0.181595	0.36995	0.082196	0.0916228	0.332731	0	0	0.294536	0.589071	0.950734	0.0575372	0	0	0	0	0.394541	1.09047	0.383714	0	0	0	0.128232	0.781239	0.586331	1.10965	0.744901	0.532468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0.82565	0.264208	0	0	0	0.666024	0.104582	0	0	0	0	0.44818	0.0616672	0	0	0	0.658352	0.07048	0	0	0	0	0	0	0	0	0	0	0	0	0.302738	1.17723	0.698137	0	0.737458	0.384713	0	0	0.338174	1.51172	0.511745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0	0	0	0	0	0	0	0	0	0	0.252559	0.50183	0.232486	0	0.102589	1.05635	2.33	1.16689	0.0234187	0	0	0	0	0	0	0	0	0	0.43155	0.993535	0.546943	0.00167247	0	0	0	0.406466	0.496811	1.29127	2.45544	1.48579	0.488851
