	chr9:136419476-136419625	chr9:136419626-136419775	chr9:136419776-136419925	chr9:136419926-136420075	chr9:136420076-136420225	chr9:136420226-136420375	chr9:136420376-136420525	chr9:136420526-136420675	chr9:136420676-136420825	chr9:136420826-136420975	chr9:136420976-136421125	chr9:136421126-136421275	chr9:136421276-136421425	chr9:136421426-136421575	chr9:136421576-136421725	chr9:136421726-136421875	chr9:136421876-136422025	chr9:136422026-136422175	chr9:136422176-136422325	chr9:136422326-136422475	chr9:136422476-136422625	chr9:136422626-136422775	chr9:136422776-136422925	chr9:136422926-136423075	chr9:136423076-136423225	chr9:136423226-136423375	chr9:136423376-136423525	chr9:136423526-136423675	chr9:136423676-136423825	chr9:136423826-136423975	chr9:136423976-136424125	chr9:136424126-136424275	chr9:136424276-136424425	chr9:136424426-136424575	chr9:136424576-136424725	chr9:136424726-136424875	chr9:136424876-136425025	chr9:136425026-136425175	chr9:136425176-136425325	chr9:136425326-136425475	chr9:136425476-136425595	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.158159	0.210136	0.872184	0.581672	0.843988	0.456952	0.417334	0.751419	0.862574	0.577504	0.0486696	1.06275	0.84453	0.208198	0.229829	0.505621	0.264979	0.0838199	0.908448	0.638195	0.511028	0.800406	0.388518	0.680674	1.37472	0.705165	0.130927	0.621662	1.11103	0.559695	0.69759	0.229828	0.719221	0.159118	0.377388	0.708896	1.57378	0.5381	0.132489	0.367726	0	0.551724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	3.38765	0.564635	0.948212	0.171119	0	0.0101752	0.910508	1.23094	0.894974	1.10592	0.161847	0.264555	0	0	0.571412	0.13031	0	0.112992	0.315839	0.346817	1.25386	1.13432	1.47002	0.872373	0.338307	0.0152628	0.711689	0.683436	0.506124	1.39117	0.943579	0.27473	0.0964463	0.926679	1.68767	0.559541	0.715462	0.400662	0.501539	0.809636	1.02742	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0.154638	0.486801	0.268291	0.432986	0	0	0	0	0	0.216493	0.470787	0	0	0	0	0.0495291	0.394037	0.113383	0.350793	0.784164	1.14768	1.89675	0.635736	0	0.38144	1.46541	1.61664	0.214431	0.29745	0.464507	0.363212	0.0756008	0.511128	0.278348	1.28496	0.289352	0.400732	0.216493	0	0	0.674342
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.326409	0.217799	0.352712	0	0	0.2167	0.52008	0.434734	0.864661	0.353372	0.205358	0.0891945	0	0	0.336322	0.985379	0.590378	0.520804	0.718596	0	0.255706	0.481074	0.62843	0.143022	2.52862	1.57029	0.567754	0.247357	0.411031	0.186362	0.719443	0.567754	0.56342	0.17336	0	0.170211	0.308917	0	0	0	0	0.731481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0	0	0	0	0.0334027	0.807579	0.634163	0	0	0	0	0	0	0.101023	0.490003	0.533498	0.072239	0.360095	0.7438	0	0	0.00716933	0.916259	0.201076	0	0	0	0.3438	0.363566	0.350031	0.101353	0.369846	1.52187	0	0	0.548387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0	0	0	0	0	0	0	0.661886	0.865685	0.116581	0	0.033173	0.949915	0.882421	0.278792	0	0	0	0	0.538903	0.644504	0.273003	0.742753	0.693281	0	0.187373	0.361824	0.383095	1.67294	0.779124	0	0.505363	0.0499721	0.402966	0.0112432	0	0.415542	0.274862	0	0.628399
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0	0.192292	0.556654	0.518196	1.07687	0.651776	0.607793	0.487919	0	0.844928	2.00026	0.135615	0	0	0.380552	0.577895	0.447324	0	0.417409	0.338935	0.555674	1.28739	1.29062	1.88049	1.04853	1.6983	0.637601	1.99179	1.95739	2.07276	0.77929	0.457448	1.50601	1.46955	0.742877	0	0	0.0850038	1.06674	2.23263	1.12343	0.543103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0	0	0	0	0	0	0	0.430804	0.18954	0	0.298013	0.408901	0.159808	0.595387	0	0	0	0	0	0	0.226704	0.469162	0	0.226704	0.553754	0	0	0	0	0.405095	1.11863	0.0371647	0.691312	0.0520305	0	0	0	0	0	0	0.450262
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	2.29259	0.71957	0.183345	1.2577	1.14198	0.349728	0.446622	0.500739	0.935228	0.830254	0.629737	0.78642	0.394116	0.649845	1.00331	0.540983	0.182666	0.0774947	0.320965	0.155881	0.822853	1.03879	0.637631	0.536174	0.0154611	0.43101	0.624461	0.667359	0.36525	0.373277	0.195951	0.10185	0.168274	0.902254	0.932189	0.16903	0.436328	0.45729	0.3717	0.0132848	0	0.24311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.467794	0.533741	2.69776	1.73363	0.517146	0.572724	0.793466	0.807481	0.839028	0.0350387	0	0.0858119	0.484674	0.152385	1.9302	1.89867	0.638039	0.417079	0.116156	0.962211	1.09148	0.499177	1.1385	0.581529	1.07267	0.446926	0.633912	1.47935	1.18389	0.88041	0.470654	1.26286	3.15435	1.80067	0.755778	0.752307	0.439211	0.425174	1.11221	1.33119	0.341555	0.893878
