	chr11:49146139-49146288	chr11:49146289-49146438	chr11:49146439-49146498	chr11:49146499-49146588	chr11:49146589-49146668	chr11:49146669-49146738	chr11:49146739-49146888	chr11:49146889-49147038	chr11:49147039-49147188	chr11:49147189-49147338	chr11:49147339-49147488	chr11:49147489-49147638	chr11:49147639-49147788	chr11:49147789-49147938	chr11:49147939-49148088	chr11:49148089-49148168	chr11:49148169-49148238	chr11:49148239-49148388	chr11:49148389-49148538	chr11:49148539-49148688	chr11:49148689-49148838	chr11:49148839-49148988	chr11:49148989-49149138	chr11:49149139-49149288	chr11:49149289-49149438	chr11:49149439-49149588	chr11:49149589-49149738	chr11:49149739-49149888	chr11:49149889-49150038	chr11:49150039-49150188	chr11:49150189-49150248	chr11:49150249-49150338	chr11:49150339-49150438	chr11:49150439-49150488	chr11:49150489-49150638	chr11:49150639-49150728	chr11:49150729-49150788	chr11:49150789-49150878	chr11:49150879-49150938	chr11:49150939-49151088	chr11:49151089-49151231	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.287862	0.202698	0.232891	0.922527	0.8487	0.490922	0.481373	0	0	0.43203	1.17741	0.669747	0.871518	0.0657604	0.16037	0	0	0	0	0	0.31536	0.661279	0.302712	0.246749	0.257004	0.290114	0.575586	0.157105	0	0	0	0.216223	0.782078	1.114	0.529415	0.378274	0.305256	0.733306	1.44143	1.52083	0.822372	0.590047
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	0.619545	0.595717	0	0	0.724487	0.982815	0.567125	1.14855	0.602839	0.689962	0.555977	0.851284	0.706013	1.38207	0.402109	0	0	0.71486	0.142972	0	0.395209	0.166801	0	0	0.0920374	0.388184	0.736198	2.04495	2.3003	0	0	0	0.671968	0.603569	0	0	0	0	0	0.604882	0.394737
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.773836	0.810368	0.33212	0.219568	0.0145303	0	0	0.133955	0.197058	0.933252	0.651427	0.653562	1.3174	0.911087	0.530285	0.278151	0.182666	0.674203	0.704094	0.649848	0.426221	0.163846	0.16606	0.170488	0.21145	0.299735	0.509969	0.0318951	0	0.108493	0.312746	0.243555	0.146133	0.16606	0.360904	0.284147	0.107939	0.0922556	0.354261	0.596709	0.635209	0.487465
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.837803	0.0794783	0	0	0.121595	0.940877	1.09866	1.13122	1.01683	0.880131	0.0926224	1.21897	0.831979	0	0.916083	0.657034	0	0	0.528995	0.583527	0.568414	1.4118	1.78073	0.528311	0.792466	0.613523	0.707256	0.711021	1.36456	1.0267	1.03123	0.875544	0.262165	1.91722	1.63582	0.841063	0.824691	1.69393	1.90524	0.283494	0.983611	0.522222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.112164	0.670647	0.503617	0.0482498	0	0	0	0.272645	0.439085	0.330343	0.750931	0.87568	0.698389	0.112174	0.179592	0.153756	0.18089	0.160389	0	0	0	0	0	0	0	0	0.0759557	0.317465	0.0971994	0.340207	0.310628	0.249279	0.282267	0.220717	0.388437	0.524721	0.50965	0.67145	0.72974	0.815971	0.601445	0.521443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0	0.326327	0.352581	0	0	0	0	0	0.112624	0.308442	0.00505947	0.0884371	0.324882	0.325887	0.855177	0.403177	0.054208	0	0.0455345	0.364968	0.147316	0.410093	0.32465	0	0.247141	0.216287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0525626	0.72315
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.0602771	0	0.315085	0.611904	0.637019	0.475563	0.797301	0.786342	0.494113	0.471082	0.556393	0.212916	0.933133	2.07695	0.61921	0.791136	0.375753	0.334264	0.158912	0	0.0986352	1.51791	0.989101	0.61647	0.589071	0.134253	0	0	1.18636	1.08225	0.41098	0.0547973	0	0	0.0958953	0.41098	0.376732	0	0	0.361662	0.137951	0.542773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	0	0	0	0	0.766675	0.412825	0	0.316719	0.205557	0.604192	1.11154	1.73903	0.903383	1.74237	1.10438	0	0.418329	0.352277	0	1.07467	0.303922	0.0690103	0.771752	0.389385	0	0.498734	0.732076	1.25509	1.15048	0.467868	0	0	0	0.211782	0.779781	0	0.137608	0.82565	0.357782	0.427259	0.679967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0.0911962	0.314351	0.677882	0.646208	0	0	0	0	0	0	0.300526	0.715427	0.866614	0.638882	0.154042	0.353689	0.308517	0.361227	0.0183101	0.704005	0.837949	0.456619	0.725848	0.413959	0.70512	0.750729	0	0	0	0.0399983	0.42399	0.466657	0.0815966	0	0	0	0	0.0799976	0.47999	0.294878	0.318558	0.754098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.efaf5424-48a2-426f-8f4e-0fdd590e949e.fc.signal	0.0731522	0	0	0.0843904	0.176568	0.1769	0.0436329	0.0241687	0.174036	0.0912957	0.136377	0.0423725	0.132939	0.377873	0.331916	0.26529	0.137703	0.0288741	0.0406081	0.124292	0.241376	0.198432	0.18841	0.202234	0.0179897	0	0	0.0506805	0.266613	0.191561	0.0162048	0	0	0	0	0	0	0.0147317	0.129683	0.301161	0.167185	0.535862
