	chr2:100999815-100999964	chr2:100999965-101000114	chr2:101000115-101000264	chr2:101000265-101000414	chr2:101000415-101000564	chr2:101000565-101000714	chr2:101000715-101000864	chr2:101000865-101001014	chr2:101001015-101001164	chr2:101001165-101001314	chr2:101001315-101001464	chr2:101001465-101001614	chr2:101001615-101001674	chr2:101001675-101001764	chr2:101001765-101001914	chr2:101001915-101002064	chr2:101002065-101002214	chr2:101002215-101002294	chr2:101002295-101002364	chr2:101002365-101002514	chr2:101002515-101002664	chr2:101002665-101002814	chr2:101002815-101002964	chr2:101002965-101003114	chr2:101003115-101003264	chr2:101003265-101003414	chr2:101003415-101003564	chr2:101003565-101003714	chr2:101003715-101003864	chr2:101003865-101004014	chr2:101004015-101004164	chr2:101004165-101004314	chr2:101004315-101004464	chr2:101004465-101004614	chr2:101004615-101004764	chr2:101004765-101004914	chr2:101004915-101005064	chr2:101005065-101005202	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.937439	0.5982	0.246456	0.889009	0.796003	0	0	0.989535	1.12107	0.710659	0.187136	0.665834	1.51161	3.5735	4.80911	12.401	4.93423	11.5837	26.7394	30.9996	19.1867	15.42	12.9077	20.3999	14.3825	11.9807	5.55409	5.53547	4.3805	2.40974	0.592105	0.380639	1.00389	0.955419	0.853695	1.14081	1.53043	1.60117	0.387855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.514037	0.285192	1.02906	0.707775	0.392211	0.420143	1.29454	0.493787	0.928017	0.75197	2.05386	2.65571	4.77914	7.21292	9.08548	14.779	12.3477	8.03045	25.7453	36.0028	32.6558	22.6785	23.9472	24.2101	13.1119	12.2501	7.16605	4.76606	2.58996	1.38893	1.6897	1.24888	0.660491	1.30275	0.511246	1.85148	1.44204	1.23598	0.469704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.104343	0	0	0.153978	0.375605	0.238358	0.671696	0.590867	0.00799867	0.0146981	0.552568	1.01338	1.8602	3.0153	13.2474	35.6817	37.8542	38.0347	55.9342	75.708	72.4063	34.4173	17.4446	5.61683	3.60284	3.73344	2.88984	2.24572	1.57599	1.15103	1.09231	1.1791	0.958228	0.159999	0.4838	1.8982	0.746892	0	0.503521
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.53856	0	0.0679736	0.782961	1.90729	1.73284	0.595173	1.62203	0.869495	1.13642	1.71814	1.48275	1.06107	1.06293	0.633316	2.37913	1.64344	4.48227	7.85731	11.8032	12.5484	7.21018	9.40791	8.13154	3.78069	4.55457	1.97559	4.61529	2.47298	0.65574	2.35229	0.259747	0.323592	0.49483	1.19798	1.37387	0.676101	0.681995	0.600347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	0	1.18427	1.23576	3.26961	1.06842	0	0	1.19714	3.25672	6.6678	1.63028	0.309517	1.00397	8.51815	27.6625	45.2075	45.1689	46.2196	50.6157	44.8213	40.3804	20.5184	23.2989	21.1878	6.28166	2.34279	2.46826	4.48591	2.23884	0.347908	0	0.117977	1.88535	3.53748	2.45865	0	2.47152	2.21071	0.416357
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.0887071	0	0	0	0.684628	0.0481593	0.546729	0.231375	0.457861	0	0	0.747591	0.219122	3.13755	14.5039	31.0575	26.256	25.6245	74.3785	130.983	140.175	91.7265	67.5279	60.9278	23.5659	13.4811	7.88942	3.82204	1.78691	1.02347	1.42615	1.55113	0.708409	0.783597	0	0	0	0	0.503154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.636081	0.269786	0	0	0	0	0	0	0	0.138356	0.270511	0	0.18942	2.11817	10.496	19.3761	22.8531	24.2163	67.316	104.756	112.452	69.406	61.0275	46.8989	30.0477	22.2737	11.7751	9.9061	3.68008	1.09515	0.85671	1.70802	0.785817	0.474037	0.588786	0	0.0986213	0.489943	0.417575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0	0	0.003875	0.97316	0.459165	0	0	0	0.377665	1.62537	2.71118	1.60373	2.46502	5.82769	22.2796	37.165	21.2301	14.3589	33.9955	74.8435	79.307	41.0503	24.6506	19.161	9.82176	11.9965	11.3827	5.72833	2.66704	1.99695	0.351959	1.0859	2.3564	3.19169	2.88198	0.793352	2.26421	1.87699	0.440605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.0976716	0.350818	0.440195	0	0.579997	0.634179	0.534545	1.08581	0.378166	0.590317	0.470086	1.18531	3.55721	8.96835	26.5187	42.9577	27.8816	16.7998	27.6328	28.1024	39.7424	29.191	19.0052	13.9369	15.9876	18.1044	7.30694	5.33012	6.8755	2.65601	2.072	1.16135	0.720416	0.36983	0.545326	2.29664	2.70302	1.14948	0.546864
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.719423	0.546321	0.427394	1.91377	0	0.0260153	1.53476	0.628083	0.728427	0.194862	0.598351	1.50508	3.31669	1.54881	1.773	1.91543	1.22254	5.24868	17.8433	16.8128	11.2259	13.1931	6.33138	8.68368	5.62029	4.16242	5.02068	3.66289	2.83111	1.00335	1.53646	1.72318	2.73024	2.43307	1.70197	1.63507	1.43443	1.55916	0.47363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.470368	0.580118	0.863667	0.824548	0.349834	0.00595933	0	0.0521716	0.670032	1.16806	0.865083	3.39816	8.3429	14.1869	24.1664	26.7173	13.2578	14.5836	22.9414	35.1831	60.373	60.2178	41.2126	31.8863	22.5057	18.2664	12.3066	3.0515	2.49801	1.21801	1.43623	1.26791	1.34427	0.858093	0.744734	0.950944	0.699453	0.514234	0.47126
