	chr4:15593585-15593734	chr4:15593735-15593884	chr4:15593885-15594034	chr4:15594035-15594184	chr4:15594185-15594334	chr4:15594335-15594484	chr4:15594485-15594584	chr4:15594585-15594634	chr4:15594635-15594704	chr4:15594705-15594784	chr4:15594785-15594934	chr4:15594935-15595084	chr4:15595085-15595234	chr4:15595235-15595384	chr4:15595385-15595534	chr4:15595535-15595684	chr4:15595685-15595834	chr4:15595835-15595984	chr4:15595985-15596134	chr4:15596135-15596284	chr4:15596285-15596434	chr4:15596435-15596584	chr4:15596585-15596734	chr4:15596735-15596884	chr4:15596885-15597034	chr4:15597035-15597184	chr4:15597185-15597334	chr4:15597335-15597484	chr4:15597485-15597634	chr4:15597635-15597744	chr4:15597745-15597784	chr4:15597785-15597874	chr4:15597875-15597934	chr4:15597935-15598084	chr4:15598085-15598234	chr4:15598235-15598384	chr4:15598385-15598534	chr4:15598535-15598684	chr4:15598685-15598707	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	1.13408	0.444345	0.31565	0.703195	0.594476	0.748203	0.764399	1.38865	1.36517	0.310073	0.178163	0.124613	0.110706	0.714061	1.01075	0.974933	1.15532	0.984059	0.518048	0.0666039	0.631713	0.391454	0.616333	0.798203	0.0396851	0.765268	0.379714	0.132232	0.417299	1.16616	0.76924	0.593967	1.07454	1.05686	0.614908	0.557277	0.517122	1.07808	1.3253	0.574702
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.367991	0.894035	1.34537	0.401124	0	0	0.15327	0.564494	1.06338	0.358691	0	0	0.725969	2.53436	1.63347	0.0352099	1.65527	2.60639	1.58518	0.973661	0	0	1.19143	2.2179	0.63145	1.00607	2.93008	1.80988	0.780236	0.83539	0.095374	0	0	0.761988	1.23495	1.39521	0.361591	1.34336	1.16089	0.956522
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0	0	0.356738	1.31301	0.327348	0.798894	0.55171	0.471811	0.225464	0.505652	1.01928	0.99549	0.0204129	0	0	0	0	0	0	0.238706	0.393268	0.455438	0.406866	0.0788329	0	0	0	0	0	0	0	0	0	0	0	0	0.0150362	0.746864	0.34
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.187615	0.406208	0.293145	0.358495	0.859975	0.229985	0.31079	0.0062158	0	0	0	0	0.0600861	0.565744	0.200204	0.355405	0.223696	0	0	0	0	0.292143	0.13882	0.837191	0.389566	0	0	0.261071	0.48076	0.218437	0.485536	0.518875	0.403246	0.00709253	0	0	0.144881	0.520123	0.62171	0.742254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	1.14744	0.706387	0.504187	0.933077	0.545865	0.926862	0.416491	0.388284	0.709667	0.590446	0.27835	0.218231	0.209612	0.196285	0.169629	0.82834	0.687504	0.556214	0.249399	0.169651	0.400273	0.0901379	0.403187	0.378846	0	0.142303	0.253496	0.259275	0.317308	0.200854	0	0.458739	0.697648	0.45759	0.665047	0.487845	0.552761	0.290202	0.210023	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0.333622	0.362894	0.580264	0.613521	0	0	0.715222	2.88394	2.98307	2.14191	0.53172	0.0063622	0.268684	0.951279	0.226365	0.779846	1.00545	0.323338	0.614893	0.552202	0.213133	0	0.250043	0.562256	0.280239	0.209158	0.549167	0.683897	1.50314	0.885257	0	0	0	0.718241	1.13869	1.49786	1.15764	0.398168	0.52439	0.768519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.149025	0.0323597	0	0.121585	0.312378	0.592063	0.319917	0.30222	0.283118	0.345579	0.300041	0.0392331	0	0.502889	0.26462	0.482869	0.260407	0.0893706	1.08021	0.809329	0.130724	0	0	0	0.235076	1.39398	0.0756198	0.288486	0.48776	1.17112	0.76228	0.477874	0.0260805	0	0.323389	0.433025	0.403736	0.294779	0	0.266667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0.146829	0.270163	0	0	0.444688	0.181031	0.528967	0.122155	0	0.170415	0.340483	0.264107	0	0	0.0267879	0.939602	0.848894	0.0383012	0	0.417975	0.33026	0	0.644007	0.125435	0	0.402215	0.32836	0	0.208496	0.484572	0.313857	0.306346	0.999562	0.473978	0.339208	0.422636	0.0595696	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0	0	0	0	1.39831	2.72973	1.81647	1.0989	0.978138	0.854504	1.43771	0.882443	0.0935444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.354486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0.142884	0	0	0	0	0.127058	0.470678	0.508281	0.104264	0.21182	0.168756	0.253715	0.350221	0.226553	0.251338	0.350818	0.522205	0.367802	0.0974404	0.284087	0.168805	0	0.141357	0.395251	0.340355	0.427042	0.29131	0.343226	0.220488	0	0	0	0	0.447743	0.430602	0.0041172	0	0.138612	0.20586	0.783715
