	chr3:21439186-21439275	chr3:21439276-21439335	chr3:21439336-21439485	chr3:21439486-21439635	chr3:21439636-21439785	chr3:21439786-21439875	chr3:21439876-21439935	chr3:21439936-21440005	chr3:21440006-21440085	chr3:21440086-21440235	chr3:21440236-21440385	chr3:21440386-21440535	chr3:21440536-21440685	chr3:21440686-21440835	chr3:21440836-21440985	chr3:21440986-21441135	chr3:21441136-21441285	chr3:21441286-21441435	chr3:21441436-21441585	chr3:21441586-21441735	chr3:21441736-21441795	chr3:21441796-21441885	chr3:21441886-21442035	chr3:21442036-21442185	chr3:21442186-21442335	chr3:21442336-21442485	chr3:21442486-21442635	chr3:21442636-21442785	chr3:21442786-21442935	chr3:21442936-21443085	chr3:21443086-21443155	chr3:21443156-21443235	chr3:21443236-21443385	chr3:21443386-21443535	chr3:21443536-21443685	chr3:21443686-21443835	chr3:21443836-21443985	chr3:21443986-21444135	chr3:21444136-21444242	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	0	0.367697	0.386937	0	0	0	0	0	0	0.275906	0.158531	0	0	0.286959	0.478383	0	0	0	0.409769	0.473065	1.36725	1.16668	0.082271	1.19027	0.775029	0.601	0.592322	0.644257	0	0.37566	0.415814	0.250245	0.284417	0	0.173185	0.411974	0.401229	0.92576	0.162879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158622	0.704996	0.412863	0.744058	1.50373	0.893838	0	0.300465	0.973956	0.35949	0.363561	0.421182	0.216325	0.177873	0.21349	0	0	0	0	0	0	0.361671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.797132	1.0105	2.01343	0.848774	0.0584289	0	0	0	0	0	0.195064	0.999513	0.336281	0.432441	0.253299	0.340603	0.295871	0.114378	0	0.25277	0.472627	0.76767	1.39897	1.36297	0.213787	0	0.531534	1.09097	0.449338	0.41646	0.41098	0.123294	0	0.291425	0.38126	0.303765	0.500962	0.705663	1.0793	0.22449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0.541373	0.0880693	0.030835	0.987529	0.506399	0	0	0.0471996	0.780979	0.790116	0.602137	0.172237	0	0.938766	0.33736	1.75282	0.737956	0.297234	0.460116	0	0	0	0.489886	0.434551	1.18358	0.704858	0	0	0.154386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0.636885	0.528181	0	0	0	0	0	0.554707	0.5602	0.100042	0.616193	0.122779	0	0	0	0	0	0	0.58898	1.01108	0.0658593	0	0	0.0908291	1.87625	0.608127	0.110045	0.625527	0.0721047	0.789461	0.613879	0.386188	0.913497	1.75462	0.0948468	0	0.76017	0.613473	0	0.34058
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000938.7.1659b47b-476e-4682-be7c-d4be233323ec.fc.signal	0.557604	0.71692	0.869866	1.73496	2.18423	1.44978	0.191179	0	0	0	0.477948	2.94895	1.94047	0.0812515	0	0.415814	0.673905	0.71692	0.167281	0.71692	0.0836407	0.196901	0.509456	0.678684	0.82794	1.81875	1.82577	2.06112	1.22409	1.69755	0.360401	0.249207	0.0984514	0	1.06115	1.26656	0.353681	0.415814	0.690119	0.560976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	0.202879	0.542561	0.241031	0	0	0	0	0	0	0	0.0739855	0.228524	0.0234144	0	0	0.362809	0.355122	0.477186	0.258248	0.554521	1.1849	1.39629	1.46335	1.03494	0.655865	0.391425	0	0	0	0	0	0.224392	0.263566	0.311654	0.115268	0.173148	0	0	0	0.35589
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.74e68fe6-66c5-49bf-a809-80390106feb5.fc.signal	0.473566	0.145015	0	0.0370748	0.252447	0.350332	0.470399	0	0	0	0	0.290115	0.642244	0.14301	0	0	0	0	0.0273832	0.311245	0.0331025	0	0.485479	0.116266	0.258396	0.755174	0.866472	0	0	0.423847	0.62775	1.00949	1.07143	0.494332	0.877494	0.423082	0.0970975	0	0.129734	0.170213
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0736971	0.370112	0.634665	0.3182	0.266306	0.29309	0.976876	1.32129	0.67994	0.0870965	0	0	0	0	0.103836	0.538233	1.19318	0.909334	0.00837467	0	0	0	0.159888	0.183624	0.163636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0	0	0	0.393561	0.182618	0.434396	0.503759	0	0	0	0.189187	0.889549	0.165287	0.256369	0.100893	0.170286	0.0430707	0.237461	0.125378	0.48124	1.13546	0.903798	1.39561	1.56173	0.344611	1.87416	0.589324	0.823108	0.554324	0.163863	0.815855	0.660089	0.236008	0	0.145609	0.0663033	0.255068	0.166961	0	0.584795
