	chr22:43134581-43134730	chr22:43134731-43134880	chr22:43134881-43135030	chr22:43135031-43135180	chr22:43135181-43135330	chr22:43135331-43135480	chr22:43135481-43135630	chr22:43135631-43135780	chr22:43135781-43135930	chr22:43135931-43136080	chr22:43136081-43136230	chr22:43136231-43136380	chr22:43136381-43136530	chr22:43136531-43136680	chr22:43136681-43136830	chr22:43136831-43136980	chr22:43136981-43137130	chr22:43137131-43137280	chr22:43137281-43137430	chr22:43137431-43137580	chr22:43137581-43137730	chr22:43137731-43137810	chr22:43137811-43137880	chr22:43137881-43137950	chr22:43137951-43138030	chr22:43138031-43138180	chr22:43138181-43138330	chr22:43138331-43138480	chr22:43138481-43138630	chr22:43138631-43138780	chr22:43138781-43138930	chr22:43138931-43139080	chr22:43139081-43139230	chr22:43139231-43139380	chr22:43139381-43139530	chr22:43139531-43139680	chr22:43139681-43139798	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.584226	0	0	0	0	0	0.527677	0.656185	1.16415	0.444305	1.50773	0.710497	0.499451	1.07875	1.02273	0.722392	0.896751	0.993022	1.40619	0.42047	0.669444	0.229661	0.648567	0.913287	0.656483	0.248501	0.49345	0.105643	0.459391	0.75164	0.60226	0.943543	1.1722	0.576397	0.947586	0.11665	0.355142	0.348398
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.419056	0.778117	0.470949	1.45188	0.576419	0.377058	0.459404	0.637098	0.0298434	0.395286	0.0243159	0	0.112684	0.77145	1.04015	0.286044	0.632763	0.979479	0.598091	0	0.355348	0.0891118	0.370491	0.90025	0.780184	0.165611	0.588556	0.567993	0.0540156	0.162706	0.573048	0	0.331929	1.52305	2.50035	0.125686	0.374633	0.561983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.619978	0	0.336173	0	0	0	0	0.448648	0.958312	0	0	0.844546	0.423365	0.422568	0	0.593275	0.0358468	0	0	0	0	0	0	0.0995084	0.5738	0.181333	0	0	0	0	0	0.371813	0.554443	0.483835	0.0749515	0.462953	0	0.475524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	1.04108	0.639961	0.411909	0.275951	0.259194	0.221671	0.715389	0.430131	0.211756	0.379417	1.18316	2.82693	2.20046	0.955432	1.07491	2.8951	0.829702	0.839888	0.816959	1.25619	1.32162	0.199505	0.0354246	0.620372	0.557235	0.0651144	0	0.0694973	0.637386	1.091	0.175909	1.04936	1.62871	0.915538	1.57726	0.739797	0.17483	0.359375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0.780458	0.535171	0.940266	0.0854787	0	0	0	0	0.553724	0.85101	0.156092	0	0	0	0	0	0.553754	0.249003	0.524022	0.234137	0.159725	0.62735	0.423696	0	0	0.696989	0.0520305	0	0	0.560059	0.055747	0	0	0.139751	0.528421	0	0.584906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.528557	0.185463	0.0269693	0.220758	0.105466	0.195283	0.282141	0.219821	0.186461	0.112044	0.124698	0.150971	0.20087	0.392164	0.211633	0.404658	0.699776	0.557998	0.417446	0.664709	1.11043	0.536422	0.742059	0.912515	0.607175	0.356411	0.613315	0.303302	0.201996	0.476597	0.0680577	0	0.0839649	0.331657	0.352542	0.680742	0.52914	0.552434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.700625	0.00350387	0	0	0	0.315041	0.378347	0.714659	0.48343	1.11235	0.775397	0.366108	0.408995	0.218712	0.687918	0.703384	1.65772	1.99994	1.24186	1.24009	1.0274	0.637821	0.316959	0.142657	0.0969995	0.556462	1.41836	1.90873	0.596732	1.07549	0.590255	1.17008	1.19984	0.577992	0.0402945	0.585044	0.904594	0.541284
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.541092	0	0	0.596481	0.724298	0	0	0	1.384	0.660546	0	0	0	0	0	0	0	0	0.040871	0.707673	0.203367	1.72553	2.21855	1.07732	0	0	0	0	0	0	0.528412	0.73619	2.06031	1.54687	0	0	0	0.658451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0.582494	0.197695	0	0	0	0.588104	0.40098	0	0.0427712	1.92844	0.409897	0	0	0.326706	0.45406	0	0	0	0.486522	0.502562	0	0	0	0	0	0.384941	1.19217	1.60912	1.14407	0.363997	0.159038	0.775984	0.0160392	0.0378488	0.689806	0.146219	0.624549
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	0.0253707	0.409283	0.552691	1.43561	0.181557	0	0.575895	0.823252	1.45317	0.162333	0	1.04269	2.14138	2.34258	3.19104	1.08129	0.699706	0.074556	0.635523	1.81613	0.499899	0.300944	0.193501	0.0932	0.673748	0.919194	0	0.440618	0.68798	0.67252	0.465888	0.327151	0.00708107	0.491614	0.68332	0.667742	0.99284	0.752381
