	chr15:56425105-56425254	chr15:56425255-56425404	chr15:56425405-56425554	chr15:56425555-56425704	chr15:56425705-56425854	chr15:56425855-56426004	chr15:56426005-56426154	chr15:56426155-56426304	chr15:56426305-56426454	chr15:56426455-56426544	chr15:56426545-56426604	chr15:56426605-56426664	chr15:56426665-56426754	chr15:56426755-56426904	chr15:56426905-56427054	chr15:56427055-56427204	chr15:56427205-56427354	chr15:56427355-56427504	chr15:56427505-56427654	chr15:56427655-56427804	chr15:56427805-56427954	chr15:56427955-56428104	chr15:56428105-56428254	chr15:56428255-56428404	chr15:56428405-56428554	chr15:56428555-56428704	chr15:56428705-56428854	chr15:56428855-56429004	chr15:56429005-56429154	chr15:56429155-56429304	chr15:56429305-56429454	chr15:56429455-56429604	chr15:56429605-56429754	chr15:56429755-56429904	chr15:56429905-56430054	chr15:56430055-56430204	chr15:56430205-56430239	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.714548	0.490865	0.32815	0.460345	1.39878	0.785884	0.370695	0	0.266004	0.46574	0.0933688	0.439461	0.602907	0.0642421	0.239081	1.03258	0.941003	0.0762984	0.0025438	0.906879	0.971197	0.122131	0	0	0	0.150081	1.89982	1.74467	0.55193	0.26259	0.692878	0.789037	0.195005	0.836055	2.0437	0.931135	1.18812	0.734899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.897953	0.321417	0	0	0.13753	1.0271	0	0	0	0	0	0	0	0.133611	0.520713	0.482283	0.486367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260538	0.0772711	0	0	0.585885
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.356452	0	0	0	0	0.201848	0.188733	0.534003	1.01443	0.338505	0	0	0	0.249228	0.479784	0	0	0	0.207525	0.500957	0	0.205527	0.0400722	0.150339	0.275458	0.026668	0.0255672	0.207655	0.13918	0.115505	0	0	0	0.111029	0.210552	0	0.00985057	0.567398
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.602984	0.632404	0.44909	0.556822	0.239173	0.416955	0.431613	0	0.428916	0.71486	0	0	0.173221	0.959212	1.90934	1.60023	0	0	0	0	0	0	0	0.107809	0.870477	1.06485	0.391816	0.679412	0.577239	0	1.01865	0.45539	0	0	0.0645097	0.784671	0.568857	0.796296
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.547424	1.89636	0.898716	1.02597	0.327917	0.669228	0.77353	0.292019	0.359242	0.838359	0.163999	0	0	0	0.258222	0.565795	0.796876	0.796313	1.3498	0.8439	0.572201	0	0.348227	1.70087	2.04137	1.25302	0	0.007336	0.825484	0.815853	1.02368	1.15094	0.486108	0.711016	0.457487	0.680682	0	0.55536
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.00430253	0	0	0.0715637	0.821564	1.26324	1.61891	0.704724	0.483734	0.672144	0.487794	0.402783	0.471458	0.43599	0.513445	0.535405	0.930104	0.939557	0.196048	0.605767	0.58656	0.563754	0.3412	0.664956	0.431944	0.12186	0	0.147574	0.487859	1.62752	2.18517	1.48312	2.17987	1.5286	0.64538	0.56833	1.27802	0.640496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.810491	0.599338	0.625178	0.924918	1.0139	1.08619	1.23493	1.15877	0.694566	0	0	0	0.828457	1.41677	0.325488	0.201673	0.203813	0.156414	0.345049	0.334562	0.0927291	0.373591	0.214776	0	0.19777	1.02258	0.20883	0.895322	1.10522	0.363785	1.08162	1.50049	0.212175	0	0.232699	0.555058	0.399045	0.712766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.69485	0.298958	0.737297	0.616579	0.420998	0.930675	0.456044	0.381763	0.739932	0.342329	0.0485433	0	0.0479473	0.720945	0.988089	0.271526	0.156085	0.189901	0.272782	0.234205	0.217252	0.287652	0.151046	0	0.448488	0.398203	0.820301	0.242138	0.290553	0.177474	0.377628	0.0107639	0.0583859	0.341334	0.261313	0.186413	0.125522	0.6703
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	1.57715	1.61041	1.08013	1.13861	1.35731	0.65725	2.55971	1.03529	0.349004	0	0	0	0	1.54752	0.801057	0.666916	0.282794	0.393493	0.262968	0.536186	1.00989	0.803193	1.18495	0.860991	0.476032	0.82487	0.525378	0.157738	0.713911	0.478641	0.500083	1.38388	0.341535	0.491449	1.15284	0.273843	0	0.610727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.747114	0.253206	0.528294	0	0.512664	0.438731	2.17829	3.02568	0.774616	0	0	0	0	0.501415	1.19901	0.422515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296969	3.5994	0.59633
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.09447dfd-b5f7-40f0-a631-e697e858aafa.fc.signal	1.71509	0.644525	0.218955	0.46258	0.637166	2.01415	0.782498	0.318898	0.600992	0	0	0.353051	1.41437	1.64734	1.06896	3.59609	1.48032	0.558176	0.647606	0	0.129522	0.801798	0.178864	0	0	0	0	0	0	0	0.0370064	0.696949	1.17194	1.22746	0.197367	0.616772	1.38788	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	1.38665	0.958752	0.584318	1.44205	3.17861	1.64843	1.06658	0.829696	0.469428	0	0	0.198312	0.488125	0.197291	0.66585	0.147013	0.0222649	1.29571	0.840266	0.136779	0.753432	0.919537	0.274048	0	0.657441	0.748771	0.136784	0	0.663163	0.400046	0.886624	0.412937	0	0.303735	0.661597	0.658138	0.15087	0.601852
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.441098	0.184238	0.241984	0.0290331	0.272827	0.246843	0.362795	0.562354	0.904619	0.275103	0	0	0.0572879	0.878445	0.365698	0	0	0	0	0	0	0.378098	0.0481217	0	0	0	0.265455	0.11653	0	0	0.207606	1.29019	0.195233	0	0	0	0.135528	0.520202
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	1.37798	0.394376	0	0	0.359737	1.01919	0.307011	0.033196	0	0	0	0.125752	0.263369	0.289309	0.316287	0.245516	0.0701136	0.373534	0.341926	0.0070936	0.644442	0.164674	0	0.208816	0.171376	0.571208	0.719891	1.1875	2.47043	1.55843	0.532176	0.712541	0.0127484	0.252548	0.908317	0.37234	0.3648	0.671053
