	chr12:54280579-54280678	chr12:54280679-54280728	chr12:54280729-54280788	chr12:54280789-54280878	chr12:54280879-54281028	chr12:54281029-54281178	chr12:54281179-54281328	chr12:54281329-54281478	chr12:54281479-54281628	chr12:54281629-54281778	chr12:54281779-54281928	chr12:54281929-54282078	chr12:54282079-54282228	chr12:54282229-54282378	chr12:54282379-54282528	chr12:54282529-54282678	chr12:54282679-54282828	chr12:54282829-54282978	chr12:54282979-54283128	chr12:54283129-54283278	chr12:54283279-54283428	chr12:54283429-54283578	chr12:54283579-54283728	chr12:54283729-54283878	chr12:54283879-54284028	chr12:54284029-54284178	chr12:54284179-54284328	chr12:54284329-54284478	chr12:54284479-54284578	chr12:54284579-54284628	chr12:54284629-54284778	chr12:54284779-54284928	chr12:54284929-54284978	chr12:54284979-54285078	chr12:54285079-54285158	chr12:54285159-54285228	chr12:54285229-54285378	chr12:54285379-54285528	chr12:54285529-54285678	chr12:54285679-54285734	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	3.24891	5.80018	12.6414	26.9144	41.9777	39.7522	31.4702	26.9413	14.6889	12.4351	14.5467	10.7926	6.82763	7.61462	8.11489	7.59299	6.15983	6.03758	5.13519	6.85749	5.71012	7.09788	7.47487	3.49647	2.81767	4.58018	4.66968	6.51948	5.19178	2.86359	1.13029	0.516436	0.40558	0.571863	0.95315	1.71439	1.42576	1.14343	0.916952	0.289677	0.209894
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	5.16137	6.3486	12.1031	24.6451	19.6612	27.6761	24.4334	24.9242	31.3892	18.9471	20.7138	10.837	4.9136	9.94427	12.8818	12.6834	12.3082	8.27548	7.91762	10.3802	10.2076	11.1537	6.91775	8.91746	13.8166	16.6606	13.6473	7.78591	7.03093	3.92177	2.75947	6.39449	4.6218	1.40656	1.77704	4.66708	8.21359	7.34702	4.93128	3.22228	0.640246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	6.30723	16.8357	20.3582	38.0059	55.5976	84.4451	70.0429	34.3521	30.4138	21.5921	10.516	5.60947	3.37793	1.62549	1.63555	1.70111	4.2648	3.42972	1.38839	1.63665	1.464	2.12561	1.5757	2.03108	1.48355	2.30526	2.16694	1.16681	0.743927	0.51546	0.226802	0	0	0.252575	0.51546	0.97201	0.749152	1.98637	2.667	1.80424	0.221877
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.963582	0.945257	2.01687	1.66762	3.30338	10.4759	10.7519	5.16349	9.27131	6.64274	3.0733	0.984827	0.407557	4.42697	2.42012	2.99589	4.2876	2.32071	2.09673	3.77955	5.35859	2.72409	2.17647	0.436498	0.633566	2.42377	3.70986	1.73097	1.10906	0	0	0.301031	0.625056	0.295729	0.121453	1.00039	1.20534	1.10086	0.662062	0.901226	0.331292
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	1.68747	10.8065	33.9237	76.5203	103.438	100.014	110.817	63.7238	36.3711	33.4182	22.2181	15.8316	4.84077	6.40794	8.42316	5.70743	4.07778	7.43178	5.23079	6.40096	2.60724	2.6593	2.86215	3.95782	3.13431	2.77468	2.04222	3.4182	3.41019	0.74242	0	0.427931	0.77337	0.0928044	0	0.0883851	1.47364	0.736759	1.25763	0.787177	0.274468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	2.31889	7.19409	18.6725	40.6935	77.4371	59.0619	71.1732	41.7545	55.8434	47.8555	34.2248	18.6546	6.70596	8.02168	13.2542	11.6662	8.36085	9.20841	5.6132	11.7244	16.7119	12.3322	7.8684	4.93349	5.10059	7.39721	5.32089	4.30572	5.80851	3.7819	1.52596	2.32217	0.597114	0	0.639765	1.59434	2.9715	2.51837	0.744607	0.967462	0.254656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	1.47709	6.14353	16.5579	36.4726	44.6418	39.7655	26.3496	14.9192	19.8174	21.134	16.649	9.41918	3.76949	3.64807	6.9058	8.81888	4.91097	7.16863	8.39135	9.56277	8.44895	4.10614	4.01049	6.32006	3.91543	5.56332	7.05539	7.21514	5.02049	1.64517	0.217749	4.26092	2.78464	0.504191	1.9413	4.28257	6.26543	4.9407	4.71107	3.59989	0.360923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	4.36085	6.80294	10.2592	28.4514	41.0404	42.0678	43.7565	33.2991	27.3381	16.4547	11.5297	5.35049	2.1136	3.97049	6.88689	7.19664	9.18883	5.84311	4.02227	4.32366	1.99145	2.00171	5.453	3.83185	2.97396	3.4414	3.93618	2.31941	1.85773	1.4404	0.109612	1.83073	2.75953	0.521875	0	0.633162	1.63948	5.52857	1.56796	1.42973	0.378151
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0.914147	4.33854	19.1752	14.4631	14.6006	12.2446	7.85587	12.9011	11.5882	5.95135	6.64923	2.74114	3.02677	3.76801	3.4643	4.08303	4.58483	3.82078	3.47528	3.76607	7.25191	6.12828	4.81768	4.04194	4.48907	7.82129	3.71649	2.19344	0.636706	0.682252	2.47729	0.401861	0.104462	1.49071	3.53203	5.32981	2.33901	1.30422	3.13547	0.293168
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	9.00112	19.7837	38.9944	66.1917	96.1647	101.693	78.2843	49.1235	42.3105	23.2301	19.076	9.68965	2.82617	2.27045	3.01439	2.01582	2.38337	3.63876	4.25423	4.1524	3.50593	2.44757	1.15677	1.04129	2.05316	1.7782	1.17433	0.72552	0.592834	0.654276	0.586745	0.571246	0.47161	0.479913	0.280226	0.23392	0.407059	1.64524	1.53981	1.50033	0.277248
