	chr21:41989389-41989538	chr21:41989539-41989688	chr21:41989689-41989838	chr21:41989839-41989988	chr21:41989989-41990138	chr21:41990139-41990288	chr21:41990289-41990438	chr21:41990439-41990588	chr21:41990589-41990738	chr21:41990739-41990888	chr21:41990889-41991038	chr21:41991039-41991188	chr21:41991189-41991338	chr21:41991339-41991488	chr21:41991489-41991638	chr21:41991639-41991788	chr21:41991789-41991938	chr21:41991939-41992088	chr21:41992089-41992238	chr21:41992239-41992388	chr21:41992389-41992538	chr21:41992539-41992688	chr21:41992689-41992838	chr21:41992839-41992988	chr21:41992989-41993138	chr21:41993139-41993288	chr21:41993289-41993438	chr21:41993439-41993588	chr21:41993589-41993738	chr21:41993739-41993888	chr21:41993889-41994038	chr21:41994039-41994188	chr21:41994189-41994338	chr21:41994339-41994488	chr21:41994489-41994638	chr21:41994639-41994788	chr21:41994789-41994938	chr21:41994939-41994993	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	1.15145	0.35043	1.85258	1.7245	0.937632	0.244531	0	0.208137	0.589733	0.563713	0.0545629	0.355999	0.361296	0.488363	0.399303	0.0138763	0.607888	0.609432	1.28408	0.630028	0.957879	0.681367	0.408279	0.318712	0.951098	0.652694	0.690652	0.187793	0.507446	1.01055	0.938324	0.912147	0.22123	1.12379	1.04179	0.0904969	0	0	0.939189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.0814016	0.944033	0.852273	0.188095	1.47581	1.29128	0.381511	1.1343	0.0228942	0	0	0.286157	0.568473	0.658767	0.907973	0.393159	0	0.22599	0.507353	0.323418	0.875575	1.05339	0.961477	0.713814	0.0928527	1.3165	0.165259	0.108065	0.276878	0.921502	0.287928	0.379851	0.081782	0.324459	0.694468	1.09831	0.233754	0.319131	0.617486
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0	0	0	0	0	0	0	0.103364	0.444962	0.30379	0	0.648472	0.948431	0.034364	0.0962192	0.51546	0.0867989	0.420856	0.285221	0.525146	0.487141	0.434675	0.268915	1.02413	1.03788	0.278348	0.893464	0.625425	0.941574	0.0103092	0	0	0	0	0	0	0	0.778736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.211103	0.92841	0.196361	0	0.332625	0.0795792	0.401092	1.00666	0.897957	1.21772	0.600705	1.12536	1.12956	0.620667	0.311495	0.940633	0.0930329	0.505531	0.359741	0.75998	1.3766	0.457932	0.0761975	1.09637	1.10591	0.753535	0.617468	0.522034	0.443457	1.10881	0.483518	0.376584	0.583205	0.199895	0.67025	0.0150043	0	0	0.578947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0.200541	0.33995	0	0	0	0	0	0	0	0	0.675492	0	0.19406	0.87493	0.53312	0.0562142	0	0	0	0	0	0	0	0	0	0	0.126537	0.42416	0.250429	0.634622	0.446988	0.455334	0	0	0	0	0	0.787234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.24393	0.311536	0	0	0	0	0	0	0	0	0	0.237566	0.283292	0.440363	0.0944099	0.480356	0.59818	0.40345	0	0	0	0	0	0.108528	0.744482	0.0674692	0	0	0	0	0	1.04985	0.292013	0	0	0	0	0	0.813559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.0873512	0.947931	1.51554	1.26435	1.02794	0.651707	0.336672	0.353038	0.453406	1.13027	0.734052	0.245487	0.465498	0.759081	0.462359	0.16962	0.512209	0	0.0745363	0.995511	1.70618	2.30823	0.889227	0.925921	0.463473	0.116141	0.136991	0.777963	0.424136	0.553085	0.509962	0.361022	0	0.552112	0.138779	0.351281	0.589063	0.554841	0.865672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	0.549369	0.234778	0.506318	0.269463	0.742555	0.185326	0.51139	1.45176	0.0300528	0.343814	1.08834	0.588184	0.863428	1.4074	0.338518	1.0637	1.21094	1.20532	1.40147	0.482237	0	0.280868	0.187688	0.169048	0.907006	0.726102	1.72993	1.16246	0.477854	0.631498	0.432002	1.69025	0.766346	0.467071	1.81728	0.504937	0	0.622711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.555885	0.55106	0.577561	0.136063	0.287868	0.0345463	0.632387	0.366491	0.312927	0.239953	1.40465	1.09863	1.34458	0.478247	0.305845	0.534354	0.406448	0.884394	0.838136	0	1.22283	0.20002	0.269557	0.447708	0.498871	1.94425	1.6282	2.65306	0.608774	0.968471	0.29604	0.88897	2.10333	0	0	0.241558	1.3057	0	0.82808
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.206746	0.421309	0.670084	0.348145	0.419397	0.364352	0.538173	0.589497	0.197984	0.536669	0.21928	0.0383565	0.272408	0.628846	0.546128	0.324361	0.177642	0.344248	0.40622	0.350812	0.459048	0.491436	0.235939	0	0	0.136854	0.604005	0.552864	0.0535891	0.139136	0.212434	0.227147	0.126201	0.339267	0.481973	0.213072	0.295268	0.148349	0.652582
