	chr1:159949762-159949911	chr1:159949912-159950061	chr1:159950062-159950211	chr1:159950212-159950281	chr1:159950282-159950361	chr1:159950362-159950511	chr1:159950512-159950661	chr1:159950662-159950811	chr1:159950812-159950961	chr1:159950962-159951111	chr1:159951112-159951261	chr1:159951262-159951331	chr1:159951332-159951411	chr1:159951412-159951561	chr1:159951562-159951711	chr1:159951712-159951861	chr1:159951862-159952011	chr1:159952012-159952161	chr1:159952162-159952311	chr1:159952312-159952461	chr1:159952462-159952611	chr1:159952612-159952761	chr1:159952762-159952911	chr1:159952912-159953061	chr1:159953062-159953211	chr1:159953212-159953361	chr1:159953362-159953511	chr1:159953512-159953661	chr1:159953662-159953811	chr1:159953812-159953961	chr1:159953962-159954111	chr1:159954112-159954201	chr1:159954202-159954261	chr1:159954262-159954411	chr1:159954412-159954561	chr1:159954562-159954631	chr1:159954632-159954711	chr1:159954712-159954791	chr1:159954792-159954861	chr1:159954862-159955011	chr1:159955012-159955034	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.c463eafa-ded1-4a7b-ab31-187e5f8f0b63.fc.signal	0.401614	1.0822	0.728346	1.11319	1.43059	1.51506	1.87496	0.290758	0.488282	0.554383	0.932389	0.231209	0.651877	1.83197	2.04675	1.20365	0.651878	2.30604	1.19873	1.84011	1.49486	2.05612	0.921537	1.82847	1.98806	1.1193	1.91517	2.91457	0.947545	3.59565	4.79688	3.25264	2.10889	0.0957556	0.457812	1.10373	0.68397	0.153893	0	0	0	0.588235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000043.3.5bed80d6-eb1b-4fb5-93cf-fb84cc149a27.fc.signal	1.2624	2.65713	1.38726	1.22166	1.38315	2.49013	1.41047	1.69666	2.49462	2.55007	0.235646	0.311818	0.757431	2.77867	1.38747	1.32596	1.14216	1.5132	0.896498	0.322232	0.405553	1.67838	0.521788	1.0649	2.87291	1.74634	1.14377	0.903746	3.45466	3.52867	3.40656	5.26254	3.85639	1.14018	1.31921	2.47352	3.76068	3.25758	1.41911	0.166409	0.6052	0.435644
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.b39bd01e-3692-461c-860c-2c0569187cd6.fc.signal	0.544218	1.73117	1.24494	1.47518	2.42057	2.47583	1.92986	2.11073	1.42659	1.01071	0.695519	1.25192	1.33136	1.41362	1.63388	0.445138	0.369689	0.181551	0.546389	0.706009	1.27233	0.854387	0.656261	1.42976	0.733175	1.12492	1.10597	1.07551	1.99713	1.95375	5.20358	5.38769	4.12741	3.33758	2.60634	1.46023	0.383541	0.0371775	0	0	0	0.452941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.a52cd623-a184-4ce6-8066-ac70ff355274.fc.signal	0.752277	2.12431	1.89918	1.91002	2.03742	1.39145	1.35182	0.21557	0.0131271	0.281041	0.0948929	0.23083	0.860337	0.640248	0.456775	1.90949	1.5679	1.1241	0.735022	0.18498	0.413565	0.0249139	0.447062	0.486624	0.4023	0.529052	0.592616	0.670658	0.729558	0.399041	2.26705	2.95776	2.71808	2.94072	3.18771	1.67795	0.886393	0.332679	0	0	0	0.553642
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.3324a0e7-9091-4952-b04e-d0a7fa0902ef.fc.signal	0.363824	0.282967	0.254113	0.0283697	0	0.0911636	0.273529	0.189172	0.0922895	0.385519	0.265335	0	0	0	0	0	0.197	0.350052	0.130301	0.0262784	0.423126	0.450068	0.0726697	0.854005	0.898069	0.693235	0.986454	0.770947	0.459478	0.878409	2.0002	2.69887	2.97668	1.91329	0.775189	0.302122	0.0030015	0	0	0.407895	0.38328	0.568085
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.a7d4c357-64b4-4c12-b765-27001a7f1edf.fc.signal	0.300059	1.51567	0.778122	0	0.236137	1.29753	0.915648	0.234557	1.4074	0.964301	0	0	0	0	1.30415	1.71333	0.937373	0.554111	0	0	0	0	0	0	0.0992824	1.05791	0.66019	1.20166	1.34989	1.23827	5.98606	5.15831	2.42714	1.50511	3.18899	2.11664	1.44941	0.279226	0	0	0	0.560606
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.572015db-a516-4eed-8b5a-e618b75e15df.fc.signal	1.34905	1.82869	0.739913	0.779913	1.02438	1.29166	1.8074	1.19053	0.609825	2.33736	1.22839	1.08364	0.680677	0.871134	1.21434	0.437111	0.670685	1.60774	1.33567	0.967739	1.36609	1.31215	2.67693	1.55391	1.2043	2.4073	0.786377	1.13069	1.83097	1.63984	4.05689	4.30317	2.58297	1.19974	1.59296	3.4971	2.22961	1.36303	0.00574043	0.143285	0.395893	0.438247
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.d1f4129b-e6ff-405f-b3b6-109916a68dc5.fc.signal	1.09943	1.41337	0.28103	0.298933	1.04541	1.59909	0.388501	1.80769	0.988715	0	0.412938	0.798439	1.28836	1.46924	1.67891	0.804002	0.987362	1.62401	1.37462	0.512563	2.18653	3.055	2.29602	2.97812	4.39688	3.372	5.39382	6.1329	3.87479	2.01709	3.37482	6.36273	5.62219	4.16734	3.56378	0.522416	0	0	0.500305	0.545654	0.276022	0.46696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000161.3.83061f51-ee60-414a-8d1a-f39f15277497.fc.signal	6.76005	3.84162	0.990352	0.599111	0.915645	1.82025	1.04667	1.81642	0.22733	0.184622	0.601805	0.750197	0.688159	1.35345	0.506681	0.496206	0.836463	1.30741	1.50972	1.03103	0.385974	0	0.518053	1.89623	1.28398	1.71455	0.958438	1.18361	2.33355	6.00537	4.46207	0.571599	0.288905	0.723196	0.974702	0.910655	0.454326	0.55917	0.55917	0.0521892	0	0.64
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000174.3.5faf25b7-5b6a-4afc-97ea-2be45d35d279.fc.signal	0.726288	0.742997	1.01523	0.498303	0.579239	1.0957	1.06682	0.38804	0.30312	1.06044	2.15897	2.11029	2.20025	0.993798	1.42679	1.37647	2.4427	1.57001	0.891234	0.0948464	0.861072	1.0564	0.386316	0.451796	1.00325	0.443428	0.790276	0.797708	1.13753	2.39256	4.07608	3.25634	1.90574	1.45956	1.69005	1.84774	1.52915	1.28579	0.876564	0.401067	0.866977	0.419048
