	chr16:19708872-19709021	chr16:19709022-19709171	chr16:19709172-19709321	chr16:19709322-19709471	chr16:19709472-19709621	chr16:19709622-19709771	chr16:19709772-19709921	chr16:19709922-19710071	chr16:19710072-19710221	chr16:19710222-19710371	chr16:19710372-19710521	chr16:19710522-19710671	chr16:19710672-19710821	chr16:19710822-19710971	chr16:19710972-19711121	chr16:19711122-19711271	chr16:19711272-19711421	chr16:19711422-19711571	chr16:19711572-19711721	chr16:19711722-19711871	chr16:19711872-19712021	chr16:19712022-19712171	chr16:19712172-19712321	chr16:19712322-19712471	chr16:19712472-19712621	chr16:19712622-19712771	chr16:19712772-19712921	chr16:19712922-19713071	chr16:19713072-19713221	chr16:19713222-19713371	chr16:19713372-19713521	chr16:19713522-19713671	chr16:19713672-19713821	chr16:19713822-19713940	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.254906	0.26777	1.7291	0.734428	1.73761	1.5735	1.60933	1.04832	0.363734	0.096656	2.31945	2.42534	1.84895	1.80319	1.04529	0.10684	0.633408	0.57464	0.344897	0.247038	0.537727	0.666242	0.957622	0.600075	0.758031	0.462064	1.80063	0.793509	0.821496	0.801165	2.51787	2.34948	1.931	2.2549	0.282974
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0	0.328505	0.221034	0.884132	1.64226	0.858129	0.186362	0.212769	0.158051	0.281852	0.946003	0.562544	0.897167	0.581328	0.878513	0.388659	0	0.151689	1.30019	1.5689	1.18751	1.66858	1.56457	1.05316	0.303961	0	0	0	0	0.447335	0.532616	0.325427	0.307714	0.540839	0.83004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.800183	0.790599	0	0	0	0.362432	0.312444	0.441742	0.122368	0.329952	0	0	0	0	0	0.315601	0.655912	0.254698	0.751755	0.426081	0.2047	0.797388	0.340424	0	0	0.287238	1.45161	0.215878	0	0.0321085	0.443197	0	0.118945	0.484851	0.720207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	2.02022	0.583568	0.635842	0.475463	0.49833	1.52568	0.528662	0	1.0123	2.36988	1.71559	0.723712	0.975774	0.22696	0.723028	1.96386	0.728669	0.446632	0.130229	0.862795	0.433482	0.862814	0.69857	0.627543	0.811432	1.56413	2.80998	1.6482	1.74223	0.425743	0.541666	0.670773	0.943831	1.71942	0.478405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.564903	0	0	0	0	0.758147	0.67267	0.130076	0	0	0.393945	0.386513	0	0	0	0	0	0	0	0	0.761876	0.0185823	0	0	0	0	0	0.579769	0.200689	0.568619	0.211839	0	0.299675	1.12634	0.726316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.150626	0.488643	0	0	0.0402945	0.683136	1.21035	0.382681	0.527399	0.484032	0.790006	0.0665735	0.525475	0.735693	0	0.362376	0.896759	0.346651	1.08439	0.416681	0.478136	0.61128	0.917846	1.68692	2.48666	0.443016	0.332737	0.282305	1.26674	1.19207	1.1894	0.960016	2.43225	2.88016	0.674419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0.272177	0.397021	0	0	0	0	0	0.272645	1.65189	0.903527	1.50755	0.574419	0	0.109339	1.32441	0.485615	0.331477	0.657607	0	0.652261	0.305125	0.422393	0.324383	0.518871	0.32275	0.635534	0.101582	0	0.753842	0.876796	0.566718	1.12204	0.581811	0	0.592
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.804648	0.0713484	0	0.370116	1.1683	1.57888	2.49604	1.38603	0.185001	0	0.809945	1.49657	0.615654	0.963957	0.883656	1.51082	1.5183	0.745874	1.70351	1.03769	0.484011	0.431272	0.446097	1.06259	1.4578	1.24221	0.936481	0.64337	0.656979	0.689878	0.438564	0.489058	0.412144	1.36201	0.597806
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.45724	0.670109	0.231061	0.252858	0.22673	0.124449	0	0	0.0191512	1.03895	1.54587	0.257293	0	0	0.410832	0.463832	0.882019	0.649229	0.512119	0.455341	0.706366	0.836745	0.587389	0.845632	1.37217	1.4765	0.640907	1.48091	0.809211	1.44447	0.668714	0	0.569028	1.13695	0.398802
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	3.28349	1.12395	1.35844	1.59518	1.47621	0.866559	1.00552	1.41681	1.61164	0.667953	1.31561	3.02212	2.19227	1.06008	2.78304	3.12206	2.84124	3.4952	2.39467	0.620527	0.791656	1.42597	0.736944	1.17628	1.02865	0.773165	0.692307	0.579587	1.04088	0.810576	0	0	0.10663	0.987331	0.508403
