	chr1:52057335-52057484	chr1:52057485-52057634	chr1:52057635-52057784	chr1:52057785-52057934	chr1:52057935-52058084	chr1:52058085-52058234	chr1:52058235-52058384	chr1:52058385-52058534	chr1:52058535-52058684	chr1:52058685-52058834	chr1:52058835-52058984	chr1:52058985-52059134	chr1:52059135-52059284	chr1:52059285-52059434	chr1:52059435-52059584	chr1:52059585-52059734	chr1:52059735-52059884	chr1:52059885-52060034	chr1:52060035-52060184	chr1:52060185-52060334	chr1:52060335-52060484	chr1:52060485-52060634	chr1:52060635-52060784	chr1:52060785-52060934	chr1:52060935-52061084	chr1:52061085-52061234	chr1:52061235-52061384	chr1:52061385-52061534	chr1:52061535-52061684	chr1:52061685-52061834	chr1:52061835-52061984	chr1:52061985-52062134	chr1:52062135-52062284	chr1:52062285-52062401	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	3.16703	3.06099	1.61665	1.58982	1.78736	1.6008	0.586169	0.746691	0.0946353	0.199781	0.708468	0.668285	0.0646963	0.845462	1.73876	0.340586	1.04919	0.621902	1.03088	0.155961	0.323254	0.656983	0.678779	0.801328	0.59049	0.0616145	0	0	0.0135193	0.475879	0.486694	0.164936	0.359614	0	0.578378
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	10.4783	5.76562	6.76516	6.46503	4.05399	3.53178	2.48842	2.12361	2.79255	2.31435	1.62008	2.77725	4.66186	3.60637	2.09822	1.63421	1.83382	2.59982	2.81285	0.643453	1.98631	1.15592	0.98897	0.93995	0.0228942	0.935955	1.19534	0.134821	0	0	0.193329	0.295081	0.315431	0.38157	0.184713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	1.85186	2.50414	3.25784	1.8232	0.576054	0.217713	0.338477	0.33455	0.031496	0.017182	0.60137	1.39871	1.10657	0.353129	0.293392	0.0100784	1.10108	0.727834	0.447219	0.105823	0.261026	0.312646	0.2808	0.00209973	0.166694	0.454934	0.387784	0	0.422677	0.264603	0	0	0.512024	0.387696	0.622739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.78978	0.812372	1.63335	0.554986	0.430692	1.1915	1.08342	1.12125	0.434383	0	0.186362	0.550418	1.26994	2.284	0.663097	1.4355	2.8192	1.04449	0.411052	0.498732	1.04349	0.0965791	0	0.36839	1.24647	1.06183	0.247038	0	0	0	0	0.650098	0.823457	0	0.537344
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	1.10919	1.91585	0.946092	0.0457928	3.23268	1.96625	0	0	1.2694	0.356973	0	0	0.234686	1.17152	0	0.992842	2.52619	0.292546	1.01735	3.18437	1.3737	0.151377	1.32351	0.10298	0	0	0	1.0298	1.22288	0	0	0	0	0.528101	0.575916
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	11.1817	6.12069	7.56494	6.21622	3.58915	1.57151	1.37768	0.382909	0.263285	0	0.799949	0.923901	2.56874	1.07502	1.00007	0.25496	0.0360906	0.698246	0	0	0.173854	0.750094	0.207882	1.13368	0.0635466	0.638097	0	0.293184	0.180861	0	0	0.175297	0.572294	0	0.505342
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	4.93064	6.05209	5.97238	2.22163	0.786477	0.958923	0.810369	0.582897	0	0.398076	0.864838	0	0	0	0.788374	0.483378	0	0.614344	0.0890023	0.0171777	0.49601	0.251167	0.483378	0	0	0	0	0	0	0	0	0.677677	0.056868	0	0.760274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	3.42328	3.17533	4.56888	2.34941	2.7749	2.56978	0.888286	0.988823	0.99947	1.59244	1.04792	1.25717	1.18842	0.480349	0	0.0549395	0.876621	0.565651	0.563684	0.235099	0.347311	0.294065	0	0	0.0728258	0.730165	1.25283	0.615272	1.01242	1.82405	1.06802	0.52891	0.271095	0	0.563211
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	4.03043	7.66603	5.12379	2.1892	2.0275	2.11688	2.82148	2.21144	2.64987	2.66897	1.31098	0.542585	0.471601	0.599118	0.734213	1.50581	0.789263	0.0864021	0.319304	0.600482	2.0875	1.47616	0.654644	0.114378	1.04159	2.37361	0.840402	0.985891	0.109193	0.337558	0	0.114212	1.53196	0.842897	0.398025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.972524	1.15086	0.829799	1.29741	1.09863	1.12008	0.719437	0	1.682	1.33036	0.0594635	1.65181	0.335061	0.617372	0.400025	0.273953	0.982981	0.544617	0	1.20794	0.941559	1.05294	0.422241	0.561983	0.340502	1.72755	2.2452	0	0.0966281	0.68383	0	0	0	0.171529	0.595308
