	chr3:122624327-122624476	chr3:122624477-122624626	chr3:122624627-122624776	chr3:122624777-122624926	chr3:122624927-122625076	chr3:122625077-122625226	chr3:122625227-122625376	chr3:122625377-122625526	chr3:122625527-122625676	chr3:122625677-122625826	chr3:122625827-122625976	chr3:122625977-122626126	chr3:122626127-122626276	chr3:122626277-122626356	chr3:122626357-122626426	chr3:122626427-122626576	chr3:122626577-122626726	chr3:122626727-122626876	chr3:122626877-122627026	chr3:122627027-122627176	chr3:122627177-122627326	chr3:122627327-122627476	chr3:122627477-122627626	chr3:122627627-122627776	chr3:122627777-122627926	chr3:122627927-122628076	chr3:122628077-122628226	chr3:122628227-122628376	chr3:122628377-122628526	chr3:122628527-122628676	chr3:122628677-122628826	chr3:122628827-122628976	chr3:122628977-122629126	chr3:122629127-122629276	chr3:122629277-122629426	chr3:122629427-122629533	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.259893	0.738706	0.769824	0.18042	0.707109	0.320454	0.107826	0.458068	2.4715	1.06884	0.171365	0.537209	0.445163	0	0.222224	1.06075	0.857785	0.191005	0.0574414	0.0173292	1.00106	2.07345	0.805512	0.626266	0.220463	0.349989	0.671399	0.446535	0.311933	0.0430047	0.340001	0.907369	0.829301	0.180543	0.481814	0.454608	0.112121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0.13592	0.506999	0.41652	0	0	0	0	0	0.0062992	0.360866	0.108485	0	0	0.755664	1.71386	1.47771	1.12671	1.10733	0.471181	0	0.407873	0.712661	0.64468	1.33165	0.566813	0.13228	0	0.440948	0.615293	0.261412	0	0.186452	0.263282	0.121728	0.460892	0.535777
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.17708	0.56598	0.0284447	1.15582	1.60462	0.381392	0.353649	0	0.262111	0.114947	0.824551	1.03351	0.772992	0.576964	0.00928714	0.6501	1.74095	0.447272	1.01465	1.20743	0.17717	0.922357	0.899895	0.218731	0.524367	0.618597	0.659027	0.975829	0.30427	0.323772	1.39426	1.67884	1.79713	0.95803	0.19674	0.434654	0.506438
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.625299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.519012	0.541954	0.158051	0	0	0	0	0	0	0	0	0	0	0	0.686637	0.392308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.265822	0	0	0	0	0	0	0	0.0499723	0.453459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226133	0.460381	0.336062	0.208782	0	0	0	0	0	0	0	0	0.529412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0.51511	1.54986	0.732295	0.107442	0	0	0	0.219272	0.432068	0	0	0	0.29964	0.684415	0.277617	0.201901	0.152778	0	0.143122	1.06224	0.897594	0.0104006	0.434858	1.0386	1.74965	0.834152	0.348186	0	0.263815	0.163461	0.195631	0.244452	0.502419	0.176953	1.45292	0.538927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.538776	0.326955	0.306246	0.156706	0	0.200172	0.551514	0.59334	0.714264	0.415152	0.333968	0.991766	0.0784208	0	0	0	0	0.209269	0.381573	0.346358	0.234698	0.374906	0.466669	0.780043	0.549027	0.414831	0.88014	1.42166	0.51116	0.459873	1.04274	0.226295	0.0082826	0.200847	0.079645	0	0.518519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0.744774	0.232002	0.324383	1.00165	0.776945	0.825316	0.668151	0	0.495771	1.09801	0.13886	1.2644	0.461732	0	0	0.340291	0.155808	0.441956	0.498516	0.383008	0.30742	0	0	0.170111	0.214768	0.633104	1.28239	1.19045	1.653	0.356175	0.861699	0.704175	1.21244	0.486848	0	0.604254	0.430303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	1.54877	0.733758	0.72918	1.26756	1.67574	0.128059	0.999195	1.6297	0.806511	1.38405	0.960721	0.607677	0	0	0.220606	1.16411	0.756613	0	0	0	0	0.193493	1.1633	1.60809	0.429549	0.444363	0.687385	1.13773	0.127172	0	0	0.0653471	0.541054	0.985415	1.1817	1.10139	0.449519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000142.3.04c97833-79e3-4e15-a844-d12897753030.fc.signal	0.118907	0.708386	0.882155	0.888019	0.182632	0	0	0	0	0	0	0	0	0	0.477134	0.531517	0	0	0	1.00728	1.25324	0.754105	0	0.316363	0.553262	0.446258	0.473628	0.0569886	0	0	0.636677	0.732208	0	0	0.21548	0.5387	0.523039
