	chr11:70418970-70419119	chr11:70419120-70419179	chr11:70419180-70419269	chr11:70419270-70419419	chr11:70419420-70419569	chr11:70419570-70419719	chr11:70419720-70419869	chr11:70419870-70420019	chr11:70420020-70420169	chr11:70420170-70420319	chr11:70420320-70420409	chr11:70420410-70420469	chr11:70420470-70420529	chr11:70420530-70420619	chr11:70420620-70420769	chr11:70420770-70420919	chr11:70420920-70421069	chr11:70421070-70421219	chr11:70421220-70421369	chr11:70421370-70421519	chr11:70421520-70421579	chr11:70421580-70421669	chr11:70421670-70421819	chr11:70421820-70421969	chr11:70421970-70422119	chr11:70422120-70422269	chr11:70422270-70422419	chr11:70422420-70422569	chr11:70422570-70422719	chr11:70422720-70422869	chr11:70422870-70423019	chr11:70423020-70423169	chr11:70423170-70423319	chr11:70423320-70423469	chr11:70423470-70423619	chr11:70423620-70423769	chr11:70423770-70423919	chr11:70423920-70424069	chr11:70424070-70424080	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.305256	0	0	0.0178066	0.595189	0.604751	0.968983	0.608174	1.22275	0.806346	0.38157	0.26074	0	0.0683578	0.469158	0.289993	1.58956	2.67631	1.34249	0.714677	0.737534	0.614642	0.467963	0	0.328134	0.922875	0.27108	0.438514	0.596473	0.482743	0.862217	0	0.109383	0.270951	0	0.223826	0.913073	0.277274	0.38157	0.251355
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0.177104	0.280433	0.875471	0	0.07404	0.546045	0.30307	0.174869	0	0	0.0752775	0.313021	0	0.286258	0.157171	0	0	0.0635462	0.260807	0.247982	0.0985194	0.0758538	0.33412	0.0257206	1.20154	0.583577	0	0	0	0	0.345235	0.0889433	0	0	0	0.229829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.565947	0	0	0.066346	0.666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0355593	0.51173	0.450586	0	0.322626	0.442876	0	0	0	0	0	0	0.401555	0.304903	0	0.282603	0.397529	0.426988	0.287822	0	0.25777
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.228321	1.26167	1.69059	0.788976	0.844642	0.335385	1.2007	0.950831	0.930293	0.715695	1.08412	2.53317	3.46639	2.43845	0.285355	1.35964	0.475424	1.02757	1.21245	1.50299	2.85689	2.65831	1.24842	1.15081	1.19215	1.97087	1.42022	0.800647	0.717853	1.57808	1.00344	0.550968	0	1.06276	0.652141	0.841413	0.735786	1.03777	0.56349	0.501629
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0	0	0	0	0.12994	0.388313	0.119087	0.0416415	0.237615	0.502235	0.532655	0.203567	0.116847	0.176837	0.156169	0.231874	0.298062	0.435393	0.410558	0.268447	0.289569	0.227191	0.371919	0.304895	0.278126	0.233861	0	0.0713819	0.26198	0.178935	0.383531	0.467929	0.21923	0.0467068	0.18362	0.252941	0.0679507	0	0	0.874562
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.171471	0	0	0	0.258282	0.216662	0	0	0	0.00515	0.375421	0.52542	0.380974	0.0613177	0	0	0	0.173397	0.492154	0.420368	0.306562	0.0875967	0	0	0	0	0.353031	0.862193	0.36448	0	0	0.117334	0.42736	0.225971	0.427371	0.0052558	0	0	0	0.654829
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.597867	0	0	0	0	0	0.648362	0.265143	0	1.90027	6.14962	2.38596	0.149121	0.944426	0.754121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136237	0.701704	0.0878744	0	0	0	0	0	0	0	0.781426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0	0	0	0	0.939481	0.865478	0	3.288	1.83267	0.504128	0.588104	0.213856	0.765813	0.595273	0.994394	0.705725	0	0.40098	0.956977	0.766196	0.490213	0	0	0	0.416371	0.352261	0	0	0	0	0	0	0	0	0	0.40098	0.588104	0	0.869226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0	0	0.513446	0.868036	0.623218	0.111181	0.224518	0.472729	0.878115	0.666126	0.0596369	0	0	0	0	0	0	0.450558	1.7922	1.90301	1.87269	0.739076	0.682749	1.49274	0.97135	0.950695	0.483695	0.047925	0	0	0.150175	1.06047	1.01767	0.294363	0.725621	0.915689	0.432289	0.717098	1.02499	0.572636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0.464458	0.726876	0.732122	0.291079	0.138772	0.247865	0.350105	0.0230205	0.0611801	0.698382	1.20186	1.54096	1.18459	0.34764	0.21867	0.625072	0.418003	0.0466966	0.190503	0.0995443	0	0.226133	0.484761	0.278614	0	0	0	0	0	0.318792	0.393669	0.0557014	0.651182	0.462742	0.0265094	0	0	0	0.539562
