	chr5:157292283-157292432	chr5:157292433-157292582	chr5:157292583-157292732	chr5:157292733-157292882	chr5:157292883-157293032	chr5:157293033-157293182	chr5:157293183-157293332	chr5:157293333-157293482	chr5:157293483-157293632	chr5:157293633-157293782	chr5:157293783-157293932	chr5:157293933-157294082	chr5:157294083-157294232	chr5:157294233-157294382	chr5:157294383-157294532	chr5:157294533-157294682	chr5:157294683-157294832	chr5:157294833-157294982	chr5:157294983-157295132	chr5:157295133-157295282	chr5:157295283-157295432	chr5:157295433-157295582	chr5:157295583-157295732	chr5:157295733-157295882	chr5:157295883-157296032	chr5:157296033-157296182	chr5:157296183-157296332	chr5:157296333-157296482	chr5:157296483-157296632	chr5:157296633-157296782	chr5:157296783-157296932	chr5:157296933-157297082	chr5:157297083-157297232	chr5:157297233-157297360	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.0648928	1.32229	1.39801	0.716541	0.332732	0.903893	0.305537	0.651626	0.170344	0	0.283906	0.632699	0.922047	1.21415	0.581063	0.917557	0.824559	0.65129	0.49835	0.499681	0.559765	0.852094	0.23774	0.835675	1.31138	0.232334	0.498567	0.665768	0.353252	0.338698	0.270781	0.151403	0.334995	0.170144	0.432371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.338298	0.0550072	0.146631	0.233588	0.586133	0.296446	0	0	0	0.318464	0.360836	0	0.147224	0.198592	0.416739	0.102549	0.151279	0.69966	0.571834	0.180347	0.360978	0.380551	0.245146	0.240969	0.226047	0.29701	0.585475	0.149886	0.143654	0.0721077	0.803213	0.500232	1.20692	1.06005	0.615204
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0	0.105826	0.620945	0.106384	0	0.184769	0.890841	0.303531	0.472721	0.491259	0.267004	0.51546	0.0618552	0.483617	0.216493	0.439703	0.0999589	0.551546	0.398479	0.472016	0.738037	0.989014	0.707455	0.870736	0.951891	0.914082	0.690716	0.522333	0.479159	0.364258	0.408932	0	0	0.428119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0	1.03169	0.800795	0.75858	0.567156	0.303869	1.0528	0.165215	0.176848	1.01422	0.807645	0	0.132629	0.628057	0.0970429	0.0473453	1.01958	0.113879	1.33788	0.753483	0	0.0215523	0.344425	0.194305	0.129871	0.863969	0.728668	0.34817	0.412097	1.27649	1.72981	0.302294	1.48815	1.75221	0.429818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	0	0	0.811561	1.00453	0	0	0	0	0	0	3.06629	1.16439	0	0.522624	0.656218	0.711708	2.94227	0.758613	1.40841	0.50152	0.51864	2.00483	0.666745	0	0	3.11514	1.39023	0	0	0	0	0	0	0.331868	0.777778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0	0	0	0	0.572288	0.0830994	0	0	0	0	0	0	0.665093	1.31291	0	0	0	0	0	0	0	0	0	0.268851	0.428609	0	0.0790258	0.544653	0.5625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.0672843	0.545335	0	0	0	0	0	0	0	0	0.47111	0.862747	0.127686	0	0	0.0648067	0.405157	0	1.07923	0.978051	0.295429	0.736575	0.374969	0	0	0	0	0.226175	1.06458	0	0	0	0.898503	0.860777	0.455285
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0	0.111779	1.06875	0.301586	0.591053	1.98164	1.17162	0.334161	0.361974	0.190421	0.791028	0.763083	0	0.318547	0.324783	0.655031	1.6865	1.05602	0.00404747	0.493885	0.247867	0	0.0141661	0.470258	0.720304	1.32208	0.802939	1.2773	1.10591	0.585406	1.1387	0.827887	0.477718	0.317867	0.592417
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.0100176	0.604394	0.686257	0	0.477282	1.5045	1.1661	1.24763	0.473223	0.586308	0.239796	0	0	0	0	0	0.807711	1.97099	0.0454615	0.259341	1.20366	0.300812	1.03457	0.865414	1.34703	0.183662	0.282791	1.13224	0.111401	0.488736	0.292445	0.0449503	0.786882	1.39004	0.570477
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0	0.353731	0.514252	0.0611447	0.45158	0.356767	2.3226	0.524752	0	0	1.48644	0.311831	0	0	0.256048	0.356671	0.845654	0.337424	0.0641974	0.514879	1.30672	0.891604	0.559384	0.625819	2.14048	0.30475	0.579769	0.885665	0.846273	0.667759	0.804988	0.104723	0	0.41928
