	chr7:43111657-43111806	chr7:43111807-43111896	chr7:43111897-43111956	chr7:43111957-43112106	chr7:43112107-43112166	chr7:43112167-43112256	chr7:43112257-43112406	chr7:43112407-43112556	chr7:43112557-43112626	chr7:43112627-43112706	chr7:43112707-43112856	chr7:43112857-43113006	chr7:43113007-43113156	chr7:43113157-43113306	chr7:43113307-43113456	chr7:43113457-43113606	chr7:43113607-43113756	chr7:43113757-43113906	chr7:43113907-43114056	chr7:43114057-43114206	chr7:43114207-43114356	chr7:43114357-43114506	chr7:43114507-43114656	chr7:43114657-43114806	chr7:43114807-43114956	chr7:43114957-43115106	chr7:43115107-43115256	chr7:43115257-43115406	chr7:43115407-43115556	chr7:43115557-43115706	chr7:43115707-43115856	chr7:43115857-43116006	chr7:43116007-43116156	chr7:43116157-43116306	chr7:43116307-43116456	chr7:43116457-43116606	chr7:43116607-43116756	chr7:43116757-43116891	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	3.16616	2.90363	3.92554	5.52629	6.34417	10.7268	7.51722	4.74218	7.73958	10.4434	10.2124	10.7585	7.41832	11.2537	13.4258	13.8346	15.4829	18.3941	15.2791	15.6033	12.7928	8.16435	8.2884	6.10596	5.37296	5.03072	6.43062	2.61599	2.74873	2.4451	3.60976	2.67954	3.19386	1.6708	2.15895	2.06739	0.578793	0.643511	0.476667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.741105	1.36163	1.88155	1.38216	0.870316	2.05476	3.94339	8.20265	15.7576	30.496	43.1803	34.3106	32.2807	35.785	24.1832	25.3528	18.9751	21.8568	16.5735	10.5077	8.21465	2.4784	2.94216	4.79246	2.58089	2.84229	5.00673	2.56019	1.54054	2.15914	1.33833	1.87212	0.710314	2.09113	1.63984	0.187749	0.595165	1.73393	0.654045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	1.36184	1.58126	1.47477	2.05836	2.80593	2.56345	0.579439	0	0	0	0	0	0	0.208768	1.11201	0	0	0	1.69573	4.48901	0.417537	0.0383454	1.09357	4.05324	5.32796	0.711187	1.55573	1.27072	1.16641	0.957665	0.792951	0.657127	0	0.115696	0.915933	0.908359	1.20393	0.0501044	0.583501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	2.54555	4.15663	6.77571	7.23176	8.34828	15.9886	21.5092	11.1453	13.7933	21.4518	29.5547	26.0198	31.2867	30.0704	24.5206	33.5649	36.531	39.4954	41.6892	45.0955	31.441	33.9956	35.4089	26.579	23.8872	31.8878	24.253	10.9741	9.26981	8.11277	8.01364	8.60777	6.3805	4.4851	5.81218	3.13862	2.44615	3.89411	0.564189
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	1.58126	1.79431	2.62643	3.05041	4.07044	5.13717	5.6721	7.33861	9.87251	18.3697	27.9219	32.6201	30.5041	19.1038	12.3232	32.344	21.2101	18.2509	15.8781	11.1216	8.76514	7.17326	5.61015	3.32852	3.26199	3.41561	4.11343	1.76783	3.44221	2.6153	2.21942	1.70425	0.569892	0.803277	1.28475	2.02653	0.984311	1.25322	0.479241
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	2.2025	0.168127	0.74677	4.3697	4.07316	3.5376	8.8114	15.3059	23.1971	31.6644	27.855	48.8606	35.0513	34.9706	35.5965	39.8803	32.2437	21.508	13.2943	10.1916	8.66307	9.79358	9.79205	9.84224	6.48471	3.47019	4.28579	4.41407	4.31069	3.45781	1.72814	3.44046	3.12955	1.60589	1.67616	0.89461	1.03324	1.22469	0.633498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0.844934	0.390155	1.13226	3.23282	3.11807	3.13563	4.06123	10.8499	17.8505	36.2033	62.1974	49.7672	57.3528	45.6493	31.4922	42.633	30.5845	27.463	17.7513	8.65914	6.27451	6.01972	5.29136	3.61476	2.0347	2.72854	2.58726	1.92811	1.94613	0.82739	0.851937	2.51177	3.33722	1.4166	1.89556	1.62905	1.81261	0.463532	0.367841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	5.70093	7.24987	11.54	19.914	24.1044	31.4994	23.83	12.1354	18.5192	37.0775	41.8369	27.1184	34.7427	36.7187	42.2675	40.3768	21.3014	27.7535	34.923	44.405	40.6142	33.5949	35.2765	30.2841	27.1989	41.1944	26.0104	16.619	18.1075	15.7518	16.7548	18.1527	9.31234	5.7643	3.37634	2.2935	2.06221	3.32078	0.506849
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.74e68fe6-66c5-49bf-a809-80390106feb5.fc.signal	1.52153	1.69895	1.49612	3.21918	6.08491	8.09187	14.4599	12.8318	11.2797	7.43373	0.688428	1.29173	0.377805	10.9659	13.9487	1.63783	14.9903	19.0555	15.4439	5.65889	6.28893	6.25085	3.3349	3.57447	4.6434	5.2696	3.8752	2.77938	2.1423	2.78208	2.13085	4.12973	4.67196	2.09002	2.42108	2.13093	1.85765	0.800275	0.617378
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0.67194	0.332462	0.475741	1.17682	2.30328	2.52042	7.01087	7.46011	14.8699	28.6268	30.1259	33.9112	33.5217	31.2918	37.4312	33.981	21.4043	21.6334	21.4614	11.0036	9.32134	8.82822	6.81744	6.11381	5.32144	3.66743	1.92348	0.41957	1.22373	1.35076	0.199073	0.843213	0.727249	0.793875	1.34771	1.24549	0.828809	0.476701	0.404959
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.b0b3e62c-a424-40a0-81dc-b67047b2608e.fc.signal	0.421511	0.267607	0.307437	1.0446	2.28922	3.44781	5.27907	3.63249	4.42329	7.47342	11.2425	7.37449	11.0814	8.36247	6.82501	7.95405	9.40358	8.41918	7.00778	9.79027	11.2741	9.04573	8.67313	6.61824	5.94956	4.38537	3.66887	1.93404	1.47742	1.08785	1.6042	1.25426	1.0859	0.716336	0.732979	1.70553	1.83999	0.968491	0.54902
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.7418f6bc-6e40-4cd9-9c59-6013c4a60b00.fc.signal	1.58814	1.38148	1.18186	2.40637	3.41693	3.4068	4.66404	4.92782	6.07534	8.6733	11.1027	7.77936	7.22604	9.72661	12.1779	9.58312	13.1471	16.9174	13.6113	10.2679	8.37247	8.12649	7.61888	3.12923	3.29725	2.7336	1.72036	2.35174	1.39498	1.92945	2.93893	4.14524	2.90936	2.35818	2.02562	1.64944	1.78062	2.08648	0.469697
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.c5ef21e4-195e-4160-bc6c-4a5cf2e91a44.fc.signal	2.66043	2.1732	3.31639	3.81301	4.31328	3.95612	3.72703	7.56622	9.42944	12.6216	20.8529	27.1706	25.7722	25.6272	23.1807	32.2152	16.9703	18.3682	20.6784	7.85975	10.0616	13.5974	12.1075	5.41336	5.82372	2.19481	2.66299	4.48135	2.41361	3.45435	7.06912	4.14586	3.48398	4.14832	6.67087	7.43742	5.34499	2.13504	0.824561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.f0f49cb4-faa4-493d-95f6-28ba67fd8f5a.fc.signal	1.32553	1.46452	5.71266	4.9742	2.76811	3.73511	9.24012	12.2358	13.2913	8.23817	2.94946	4.72832	2.21637	15.4473	13.8636	10.0482	24.5264	27.193	28.276	11.7576	12.2255	8.66676	2.89271	3.41321	4.66222	4.11061	4.21576	3.36326	2.19805	2.1802	2.29467	2.3083	3.95619	4.12596	1.96043	1.66198	1.7279	2.73036	0.716374
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.7d48c8fd-5c5b-4bd0-8645-6d9ecb6d3b35.fc.signal	0.834585	1.01274	1.15888	2.16711	5.5575	10.5687	13.9663	22.4613	25.1475	32.9683	21.7782	63.8553	34.4522	36.2553	53.4897	56.6094	52.3177	46.194	29.5236	24.8922	29.9628	19.257	7.26823	5.71745	6.53564	9.77966	11.3485	7.14043	4.22196	5.30525	4.65365	2.4291	5.65598	4.27017	4.23005	6.75224	4.07778	3.1498	0.713559
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.d30ba9b4-7d2d-48aa-b02d-99eb8d60aa7d.fc.signal	0.653252	0.609668	2.33474	4.33208	5.11434	4.20562	5.22275	6.89269	12.4125	20.5616	24.5878	16.9004	10.945	9.08909	9.2188	11.3709	10.0131	9.38926	9.24606	5.89125	7.47305	11.8393	6.59596	1.93181	0.262881	1.10874	1.34225	0.367126	0.503576	0.352149	0	0.626824	1.44775	0.900922	0.867794	1.35906	0.910689	0.117315	0.818681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8143faf4-bd87-4c0f-98f7-a0083493be0c.fc.signal	0.734035	2.07868	3.27602	5.11314	7.70528	10.1701	9.58124	5.56372	6.79504	12.7707	13.7863	11.6172	13.5358	12.1699	13.7134	15.9497	13.5143	14.8783	15.9764	18.9809	18.9667	16.8671	13.9063	12.5991	7.52942	3.91734	2.90807	2.73864	2.85919	2.04371	2.15347	3.08936	2.82326	2.5015	2.17669	3.09956	3.9878	2.03577	0.740977
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.61c76aeb-6fcd-4225-8505-91d356c76671.fc.signal	2.84911	1.74242	2.18562	4.36483	4.39744	3.82153	4.94052	4.07437	4.50694	2.91034	0.307045	2.26732	0.828646	5.3124	5.43919	1.27873	9.61865	12.7832	10.0406	7.46451	5.7794	3.98522	4.21382	3.86761	3.32988	3.38089	3.18022	1.42217	1.62801	1.19077	2.46315	1.4854	1.5214	1.72884	1.51506	1.8002	1.47456	1.31684	0.704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.3299a56a-ce48-45d7-8505-1c5e17cfb4ce.fc.signal	0.711603	0.036192	0.250209	0.247254	0.487307	0.83737	2.03059	3.41168	9.82401	17.2036	26.1537	21.3051	22.1669	21.679	15.9554	13.9317	11.2861	9.54056	7.16321	2.59452	3.04212	3.33075	0.792399	0.0262845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307692
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.5297888b-bbdb-457e-a4df-2ac89d088d0f.fc.signal	1.34153	0.722482	1.58205	2.57508	2.08016	2.61765	4.60622	2.29106	7.06967	9.79054	9.41862	9.22981	9.74046	11.7897	9.69039	12.7325	11.8569	11.4213	6.34929	5.89814	8.92316	5.5816	4.54945	3.05689	1.72993	3.27201	3.09928	1.47037	2.12064	1.84947	2.34859	3.50335	3.58202	2.20264	3.34221	1.67764	1.57002	2.92657	0.437956
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.c871d95c-ddfd-4bb4-92b3-f51bf93d4a52.fc.signal	0	0	0	0	0	0.132001	1.01709	2.26561	2.74696	4.08815	9.39498	16.762	19.1431	15.2178	7.02146	6.62466	8.74693	4.50641	2.85008	1.49882	0.451696	0.879875	0.40401	0.398117	0.270439	0	0	0	0	0.151553	0.279378	0	0.0435773	0.646688	0.649619	0.207871	0.558218	0.0680579	0.134615
