	chr16:29991406-29991555	chr16:29991556-29991705	chr16:29991706-29991855	chr16:29991856-29992005	chr16:29992006-29992155	chr16:29992156-29992305	chr16:29992306-29992455	chr16:29992456-29992605	chr16:29992606-29992755	chr16:29992756-29992905	chr16:29992906-29993055	chr16:29993056-29993205	chr16:29993206-29993355	chr16:29993356-29993505	chr16:29993506-29993655	chr16:29993656-29993805	chr16:29993806-29993955	chr16:29993956-29994105	chr16:29994106-29994255	chr16:29994256-29994405	chr16:29994406-29994555	chr16:29994556-29994705	chr16:29994706-29994855	chr16:29994856-29995005	chr16:29995006-29995155	chr16:29995156-29995305	chr16:29995306-29995455	chr16:29995456-29995605	chr16:29995606-29995755	chr16:29995756-29995905	chr16:29995906-29996055	chr16:29996056-29996205	chr16:29996206-29996265	chr16:29996266-29996355	chr16:29996356-29996505	chr16:29996506-29996655	chr16:29996656-29996805	chr16:29996806-29996955	chr16:29996956-29997105	chr16:29997106-29997255	chr16:29997256-29997343	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.765518	1.11566	1.66368	0.4517	0.692098	1.93031	1.11394	1.20059	1.50346	1.58445	0.490889	0.62566	0.244205	0.626052	1.08574	1.6048	0.521414	1.79047	1.46237	1.17429	1.59283	3.14657	4.4838	10.3435	12.5282	12.9749	16.3915	18.0907	12.8473	14.2457	21.8907	6.2686	8.2179	14.012	14.0225	17.3696	12.8762	11.8333	7.70603	6.05202	6.59576	0.814492
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0	0	0.41173	0.654434	0.780118	0.364056	0	0.632764	0.104016	0.429627	0.624688	1.10758	0.0744758	0	0.175736	0.607508	0.778062	1.26985	2.10631	0.918804	0.257829	0	0.0253561	1.57189	2.52685	3.80697	6.9746	7.22213	4.23346	9.0535	7.19577	1.10123	3.306	8.97355	10.3134	5.80781	2.61101	0.870016	0.852103	0.984421	0.72154	0.323404
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.148724	0	0.795679	0.587946	0.370106	0.0536547	0.521001	0	0	0	0	0.177355	0.352515	1.7923	1.9661	0.984888	0.294848	0.697603	0.457995	1.937	3.09648	4.57753	15.0785	27.9604	66.8022	83.4081	122.353	108.654	50.5667	122.723	127.029	34.9304	55.2895	107.719	118.635	120.043	67.0077	15.9299	9.56392	3.01747	2.59656	0.448819
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.209692	0.571888	0.285944	0	0.142972	0.652062	0.261894	0.581867	1.48453	2.46999	1.51845	1.85068	0.865441	1.71141	2.02557	0.262116	0	1.22958	1.79676	1.80323	2.73739	6.7397	9.7764	9.9342	18.1699	30.8132	42.8842	27.916	13.299	20.8978	24.4425	10.3183	17.6282	29.5918	45.3529	23.2544	17.7394	11.3316	4.63311	1.07673	0.890087	0.274945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	1.96952	0.0966281	0	0	0	0	0	0.752949	0.738289	0	0	0.245287	1.31554	0	0	0.483141	0.297317	0.0371647	0.743293	0	0	0.880747	0.921609	4.56415	5.77485	7.68496	5.76741	5.45155	5.5816	18.759	18.3019	0.802675	1.5329	6.3298	7.44951	5.92153	5.13935	4.18063	2.7871	1.80603	1.39358	0.751724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.665422	0.565509	0.596937	0.303346	0.20903	0.407543	0.865018	0.182645	0.158769	0.53903	0.689776	0.317733	0.256759	0.230868	0.333128	0.400161	0.314529	0.61286	0.691336	0.718479	0.493593	1.71295	3.45747	6.93553	17.1717	34.1923	69.5047	73.8594	38.1628	59.8818	53.5322	28.233	41.3603	70.6586	112.117	96.2359	49.0372	19.7971	7.07621	3.09142	2.15654	0.559664
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	1.54579	2.15954	1.22958	3.07746	2.75695	2.16664	1.93195	1.48073	1.30459	3.03375	2.53153	1.93864	2.59953	2.37939	2.4823	2.18886	2.18294	3.99771	4.41158	6.24577	8.72116	6.4204	9.46712	13.1164	15.7277	24.3339	36.2991	40.6272	44.0383	73.9504	83.9058	53.9092	58.6816	81.9324	102.817	98.7078	76.003	50.5669	32.0746	17.6594	19.3048	0.511053
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0	0	0	0	0	0	0	0	0	0	0.464403	0.856375	0	0	0	0	0	0.878698	0.336585	0	0	0	0	1.09923	4.47802	1.0268	0	0	0.115036	3.81756	12.1089	1.12908	0	0.702997	2.10048	2.73533	1.48962	1.94312	4.56789	6.65916	2.81934	0.566502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0	0	0	0.298568	0.572065	0.745214	1.30129	0.19247	0.579187	1.12756	0.924904	0.106928	0.0183903	1.56067	1.17614	0.080196	1.87391	1.00505	0.716375	0.997493	2.52428	4.46928	6.37784	19.6093	33.7763	38.6252	34.7701	26.4588	37.9193	41.6083	19.2552	15.6298	38.8621	73.187	58.4722	48.1799	17.3058	14.8978	6.0838	4.5974	0.244361
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.606dcf87-a1e5-4987-b1a6-d323c19f0fba.fc.signal	0.363669	0.234983	0.517745	1.05449	0.2535	0.330339	0.645834	0.098376	0.430071	0.0669158	0	0	0.622611	1.50658	1.64034	1.33922	0.440561	0.633948	1.5076	2.21926	3.45392	7.71281	10.9971	20.1936	34.4237	47.7002	70.5772	86.9098	65.3053	56.2963	72.3911	25.8813	34.4497	71.9286	86.5319	59.1483	32.6916	12.4683	6.11446	1.99574	0.34473	0.191489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	1.62827	2.18556	1.43369	0.515247	1.20315	1.57142	0.68883	0.393355	0.711765	1.27288	0.736732	0.275183	0.382224	0.348306	0.41361	0.192187	0.239359	0.684958	0.373961	0.458196	1.31443	2.2793	3.13027	3.37281	4.36829	5.07803	8.98528	10.4609	11.6847	20.0418	17.374	5.92889	11.1298	20.6528	35.7355	32.8706	18.8125	7.36295	3.42026	0.421637	0	0.729252
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.250704	0.163683	0.292373	1.0962	0.674844	1.44857	2.04852	3.15555	1.09301	0	0.130085	0.497016	0.102944	0.143984	0.314048	0.396433	0.640116	0.916705	0.707878	1.97984	4.77761	7.98148	13.2111	16.6699	25.2991	29.9825	43.9791	37.7393	26.6958	40.0499	38.9293	21.1171	23.3725	31.2393	40.4556	38.7834	32.4101	25.0655	12.9396	11.6029	8.83098	0.805846
