	chr1:151101062-151101211	chr1:151101212-151101361	chr1:151101362-151101511	chr1:151101512-151101661	chr1:151101662-151101811	chr1:151101812-151101961	chr1:151101962-151102111	chr1:151102112-151102261	chr1:151102262-151102411	chr1:151102412-151102561	chr1:151102562-151102711	chr1:151102712-151102861	chr1:151102862-151103011	chr1:151103012-151103161	chr1:151103162-151103311	chr1:151103312-151103461	chr1:151103462-151103611	chr1:151103612-151103761	chr1:151103762-151103911	chr1:151103912-151104061	chr1:151104062-151104211	chr1:151104212-151104361	chr1:151104362-151104511	chr1:151104512-151104661	chr1:151104662-151104811	chr1:151104812-151104961	chr1:151104962-151105111	chr1:151105112-151105261	chr1:151105262-151105411	chr1:151105412-151105501	chr1:151105502-151105561	chr1:151105562-151105711	chr1:151105712-151105861	chr1:151105862-151106011	chr1:151106012-151106161	chr1:151106162-151106175	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	1.7472	0.924827	0.62087	1.17128	1.38084	0.959317	0.494538	0.593094	1.05936	1.22332	1.27886	0.858721	1.44478	0.4232	0.834219	0.190753	0.422252	0.956318	1.58713	2.55969	1.63024	0.517001	0.480413	1.07971	1.54182	0.195707	0.691434	0.815264	0.890327	0.357924	1.13115	0.427079	0.42043	0.0695831	0.819619	0.372766	0.558313
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0	0.388313	0.917519	0.068728	0	0	0	0	0	0	0.241171	0.340144	0	0	0.301393	0.646647	0.654571	0.884051	0.100416	0	0.264804	0.184777	0	0.0274912	0.51546	0.144329	0.154638	0.506544	0.0286367	0	0	0.274912	0.412368	0	0	0.641873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.091014	0.645766	0.099682	0.637098	0.868651	0.528549	0.0835586	0	0	0	0.333718	1.40421	1.07049	0.138688	0	0.17336	0.40681	0	0	0.832123	0.990528	0.176938	1.04274	0.384082	0.339415	0.144332	0	0.918713	0.79312	0.6501	0.02167	0	0	0	0	0	0.651741
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.304192	0.443399	0	0	0	0	0	0	0	0	0	0	0.603229	0.144362	0	0.639319	0.108272	0	0.36155	0.496101	0.0898912	0.504864	0	0	0	0	0	0	0	0	0	0	0.366062	0.371896	0	0	0.678571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.710795	0.00468433	0	0	0	0.399704	0.240479	0.312774	0.421771	0	0	0.450205	0.28434	0	0	0	0.269004	0.455618	0.0768277	0	0	0.095367	0.378867	0.404409	0.415959	0.276848	0	0.075168	0.653388	0	0	0	0	0.314696	0.412293	0	0.683333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	1.88452	1.04044	1.22263	0.283381	0	0	0.368378	0.347412	0	0	0	0	0	0	0.0202383	0.60727	0.121269	0	0	0	0.307364	0.236566	0.827797	0.92958	0.353329	0.518785	1.77483	1.38004	1.11128	0	0.47062	0.560707	0.653817	0.844095	0	0	0.597938
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.851418	0.355525	0.512097	0.606919	0.122982	0	0.387578	1.28961	0.819051	0	0.450792	0.610905	0.358129	0	0	0	0	0	0	0.289479	0.528996	0	0	0.571888	0.509933	0.70764	1.44944	2.05415	1.4015	0.418923	0	0	0.114378	0.71486	0.0235487	0	0.382812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0	0	0.0111494	0.615265	0.476781	0.0171257	0	0.993198	1.56487	1.22113	1.02288	0.614195	0	0	0	0	0.195089	0.655067	0.0855604	0.390886	0.129284	0.0459507	0.501384	0.235735	0.671151	0.243918	0.394514	0.714189	0.463185	0.524868	0	0	0.458548	0.0657738	0	0	0.632353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.292546	0.455385	0.106868	0.105116	0.441378	0.0840928	0	0.390564	0.817993	0.800474	0.704114	1.4866	0.681322	0.143625	0.0245271	0.313078	0.445368	0.13471	0	0	0.335394	0.768635	0.462975	0.0310417	0.631608	0.532463	0.0805889	0	0	0	0.499194	0.898585	0.438806	0.806503	0.284675	0.257652	0.487654
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0	0	0	0	0	0.989849	0.164034	0.0553878	1.19053	0.0509402	0	0	0	0	0	0	0	1.0268	1.92152	2.08768	0.247113	0	0	0	1.22136	2.80356	1.76814	0.681692	0	0	0	0.127818	1.65736	0.856375	0	0	0.560976
