	chr18:3126732-3126881	chr18:3126882-3127031	chr18:3127032-3127181	chr18:3127182-3127331	chr18:3127332-3127401	chr18:3127402-3127481	chr18:3127482-3127631	chr18:3127632-3127781	chr18:3127782-3127931	chr18:3127932-3128081	chr18:3128082-3128231	chr18:3128232-3128381	chr18:3128382-3128531	chr18:3128532-3128601	chr18:3128602-3128681	chr18:3128682-3128771	chr18:3128772-3128831	chr18:3128832-3128981	chr18:3128982-3129131	chr18:3129132-3129281	chr18:3129282-3129431	chr18:3129432-3129581	chr18:3129582-3129731	chr18:3129732-3129791	chr18:3129792-3129881	chr18:3129882-3130031	chr18:3130032-3130181	chr18:3130182-3130331	chr18:3130332-3130481	chr18:3130482-3130631	chr18:3130632-3130781	chr18:3130782-3130931	chr18:3130932-3131081	chr18:3131082-3131231	chr18:3131232-3131381	chr18:3131382-3131531	chr18:3131532-3131681	chr18:3131682-3131831	chr18:3131832-3131981	chr18:3131982-3132019	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.52839	0.280396	0.445105	0	0.00522443	0.361754	0.584382	0.281988	0	0.366443	0.77703	0.209014	0.0933155	0	0	0.297426	0.881574	0.796784	0.850789	0.878746	1.47399	1.23621	1.94858	1.44338	1.76902	2.11079	0.883059	0.440114	0.468195	0	0.407262	0.127037	0.0411979	0.314282	0.417043	0.889697	0.871039	0.958025	0	0	0.835859
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	0	0.662441	0.987639	0.49019	0.71486	0.247818	0.263522	1.16	0.0338094	0.0810175	0.71486	0.0619545	0	0	0	0.107229	1.52279	1.13956	0.529483	1.25462	3.8205	3.64007	1.94299	2.54879	2.5412	0.700137	0.133986	0.467195	0.0210373	0	0.0850631	0.608828	1.13412	0.725024	0	0.13995	1.05674	0.188249	0	0.821622
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.405308	0.368483	0.185131	0.270124	0	0	0	0.0470537	0.268837	0.0825697	0.273274	0.420116	0.430824	0.325998	0.424318	0.465875	0.352484	0.289657	0.319051	0.0191265	0.0690461	0.280482	0.605306	0.777785	0.511748	0.352739	0.074685	0	0.0184903	0.256183	0.475888	0.251008	0.346451	0.180645	0.0350606	0.276741	0.110638	0.248468	0.141009	0.162006	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.100758	0.417689	0.279891	0	0	0	0	0	0.119556	0.227355	0.0542935	0.882155	0.793108	0.0336669	0	0	0	0	0.167263	0.394293	0.468526	0.99899	0.508168	0.217345	0.220242	0.208665	0.193416	0.414103	0.0853939	0.266164	0.141983	0.0260947	0.22063	0.39279	0.370989	0.0720336	0	0.162686	0.33553	0	0.87218
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0	0	0	0	0	0.0243261	0.514244	0.270408	0.0150487	0.0547749	0.36897	0.215649	0.664314	0.666291	0.31229	0.348173	0.603748	0.989524	0.618066	0.325226	0.769754	0.701206	0.699136	0.297656	0.311687	0.447138	0.399662	0.406433	0.616509	0.798529	0.112212	0.24346	0.245271	0.328146	0.232549	0.149143	0.0073604	0	0	0	0.282927
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0	0	0	0	0	0	0	0.24319	0.113292	0	0	0.172854	0.306137	0.287665	0	0.0589173	0.363572	0.267704	0.127573	2.05444	2.72741	2.42087	2.72237	1.31041	0.759673	0.521247	0.922404	0.280245	0	0	0	0.0687249	0.486686	0.0429745	0	0.0457141	0.232799	0.566398	0.336348	0	0.280303
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	2.32033	1.22991	0.122801	0	0	0	0.262287	0.632245	0.104272	2.63577	1.48987	1.30362	0.31106	0	0	0.131362	0.629966	1.34486	1.17397	0.442636	1.27079	0.889588	1.39874	1.34344	0.276174	0.863763	1.186	0.67539	0	0	0.0526683	0.916088	0.808144	0.0260655	0.402609	0.193765	0.603126	0.727043	0.163202	0	0.205607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.0627637	0	0	0	0	0	0	0	0	0	0	0.172639	0.246508	0.189275	0.232528	0.235627	0.15261	0.086951	0.430235	0.524945	1.61547	5.00529	5.64299	3.4587	1.77814	0.582941	0.165968	0	0	0	0.0242524	0.226447	0.0687299	0.166577	0.33345	0.174848	0.166756	0.0125638	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	1.88424	1.09221	0.323262	0.236567	0	0.205088	0.350989	0.639205	1.02254	0.0807116	0.187899	0.256305	0.0909183	0	0	0.078112	0.19528	0.192186	0.383043	0.841199	3.48511	7.19205	3.0461	1.95233	1.5903	1.17738	0.919576	0.78016	0.0671502	0.626955	0.111808	0	0.270682	0.535411	0.684791	0.956914	0.454444	0.536753	0.258958	0	0.852941
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	0	0.169149	0.122748	0	0	0.26911	0.19822	0	0	0.0234928	0.947911	0	0	0	0	0	0	0.290727	2.36279	3.41386	7.18055	11.5263	7.19538	6.05796	1.58429	0.560609	0.432555	0.166651	0.455428	0.223649	0	0	0.347777	0.270028	0.619485	0.1005	0.571243	0	0	0.7
