	chr2:74469858-74470007	chr2:74470008-74470157	chr2:74470158-74470307	chr2:74470308-74470457	chr2:74470458-74470607	chr2:74470608-74470757	chr2:74470758-74470907	chr2:74470908-74471057	chr2:74471058-74471207	chr2:74471208-74471357	chr2:74471358-74471507	chr2:74471508-74471657	chr2:74471658-74471807	chr2:74471808-74471867	chr2:74471868-74471957	chr2:74471958-74472107	chr2:74472108-74472257	chr2:74472258-74472407	chr2:74472408-74472557	chr2:74472558-74472637	chr2:74472638-74472707	chr2:74472708-74472857	chr2:74472858-74473007	chr2:74473008-74473157	chr2:74473158-74473307	chr2:74473308-74473457	chr2:74473458-74473607	chr2:74473608-74473757	chr2:74473758-74473907	chr2:74473908-74474057	chr2:74474058-74474207	chr2:74474208-74474357	chr2:74474358-74474507	chr2:74474508-74474657	chr2:74474658-74474807	chr2:74474808-74474957	chr2:74474958-74474970	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.973438	0.191974	1.52037	0.967104	0.811335	0.492546	0.456371	0.545624	0.551619	1.75494	0.676939	1.86485	3.43416	4.1372	4.91721	13.4755	19.2677	15.15	33.871	24.3949	13.2195	7.94757	13.2451	6.86286	3.9215	1.72742	0.575941	0.0621889	0	0.0243348	0.497509	0.775801	0.222708	1.26032	0.468551	0.782042	0.960765	0.343558
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	1.34208	0.151531	0	0	0.384036	0.455263	0.445135	0.836791	1.17247	2.75591	2.68939	4.67979	2.33981	1.37974	10.2155	21.3318	21.2573	20.621	18.4126	20.0622	5.00845	15.4055	15.225	19.1008	15.9159	5.57214	3.17558	1.89222	0.261972	0.501033	0	0.691	1.24283	0.751458	0.852902	0.202063	0.316513	0.449695
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0.0206184	0.484143	0.0923883	0	0.386426	0.692786	0.647171	0	0.484532	0.184915	0.271476	1.71236	1.52872	4.03489	15.8716	33.3991	39.3311	41.4241	26.8646	23.3175	32.4306	46.3388	26.7057	8.77828	2.26895	0.752425	1.32384	0.247421	0	0	0	0.73636	0.354661	0	0.596511	1.54651	0.373832
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.169111	1.57992	1.38309	2.08031	0.741773	0.17906	0	0	0.351691	1.52096	1.31535	1.36244	2.37068	2.30784	2.39677	1.98671	6.44388	6.97335	6.86162	5.91265	1.25053	1.77658	2.70885	1.61373	0.40971	0.728416	0.0365843	0.326716	0.481073	0	0	0.221034	0.410561	0.952493	0.255326	0.267586	0	0.44153
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0.616827	1.57248	0.527377	1.70725	0.515575	0	0	1.10465	1.98106	4.0778	5.46493	8.9969	24.3929	61.7619	99.6098	118.05	107.366	73.3803	37.9628	52.6135	67.5554	45.1032	17.5992	4.92841	0	1.31602	0.127086	0.0670254	0.680566	0.171087	0.258095	0	0.289586	0.167979	0.150406	0.37468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.424131	0.268271	0.366098	0.353571	0	0.09744	0.660884	0.555525	1.02682	2.31497	2.39329	2.23893	5.60758	6.24362	13.9137	21.7371	56.6913	87.1486	68.9235	39.2779	29.6619	45.4672	67.9529	46.7522	14.9188	2.77179	0.104258	1.23553	0.0468433	0	0	0	0.400015	0.553723	0.454175	0	0	0.496479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.880512	1.20236	0.190277	0.542489	1.05866	1.04651	2.82371	3.06456	1.34202	1.89261	4.41671	6.75259	5.51178	5.05532	10.2827	27.2161	44.4676	66.7762	56.7933	29.9341	14.7041	21.8989	23.1699	12.4336	6.18981	4.63987	3.43815	1.30357	0.578911	0.69632	1.04247	1.37036	1.61571	0.813229	0.758054	1.46347	2.42893	0.616022
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	1.21106	0.481556	0.315211	0	0.10836	1.42392	2.08717	2.8447	2.29912	2.55633	3.85305	3.67767	4.92225	6.02983	5.77679	5.79448	16.7311	28.6025	25.0721	23.9236	12.0543	12.2964	13.1103	7.4806	4.02126	2.80356	0.640005	2.31422	2.49554	0.521116	0.700398	1.17652	1.15447	1.72182	0.678387	0.313519	2.07657	0.401523
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.698684	0.624767	0	0	0.780458	0	1.3341	0.226704	0	0	0.11521	0.755914	0.908599	1.34716	3.36929	6.27652	4.10258	6.04985	7.45082	8.62605	2.79502	3.11238	3.63227	3.49724	1.47039	0.882204	0	0	0	0	0	0	0	0	0	0	0	0.383128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.749355	0.467302	0.367156	1.48779	1.04487	0.663554	0.511394	0.848842	0.665327	2.6906	3.78905	5.78752	7.00501	12.3594	18.3991	26.826	38.8585	53.7405	44.5424	27.344	16.7846	18.4297	23.9952	15.601	9.65045	5.66997	2.44554	1.23425	0.0249248	0	0	0.236056	0.231959	0.141404	0.484503	0.549468	0.895822	0.767967
