	chr9:83766318-83766467	chr9:83766468-83766617	chr9:83766618-83766767	chr9:83766768-83766917	chr9:83766918-83767067	chr9:83767068-83767217	chr9:83767218-83767367	chr9:83767368-83767517	chr9:83767518-83767667	chr9:83767668-83767817	chr9:83767818-83767967	chr9:83767968-83768117	chr9:83768118-83768267	chr9:83768268-83768417	chr9:83768418-83768567	chr9:83768568-83768717	chr9:83768718-83768867	chr9:83768868-83769017	chr9:83769018-83769167	chr9:83769168-83769317	chr9:83769318-83769467	chr9:83769468-83769617	chr9:83769618-83769767	chr9:83769768-83769917	chr9:83769918-83770067	chr9:83770068-83770217	chr9:83770218-83770367	chr9:83770368-83770517	chr9:83770518-83770667	chr9:83770668-83770817	chr9:83770818-83770967	chr9:83770968-83771117	chr9:83771118-83771267	chr9:83771268-83771417	chr9:83771418-83771470	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.132057	0.565058	0.172563	0.269546	0.833378	0.320356	0.623368	0.365428	0.294707	0.384671	0.444499	0.431503	0.88281	0.405665	0	0	0.143464	0.802118	0.559097	0.498547	0.676899	0.192764	0.110605	0.142583	0	0.574447	0.0941403	0.121181	0.600456	0.483509	0.210912	0.768	0.903076	0.317781	0.10451	0.549102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0	0.471603	0.713851	0	0	0	0	0	0	0.450168	0.708883	0.109186	0	0	0.00279953	0.773521	0.546388	0.151561	0.562817	0.50659	0.0865335	0.165172	0.346821	0	0	0	0	0	0	0	0	0	0	0	0.705882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	2.45573	1.15567	0.506467	0.64802	1.15697	0.52648	0.834247	0.876588	0	0.531093	0.373593	1.58628	0.27526	0.224326	0.429047	0.849658	0.0857479	0.347773	0.457082	0.199501	0.592211	1.1674	0.403099	0.546141	0.80407	1.59082	0.684771	0.104016	0.632764	0.658765	0.836458	1.13721	0.203697	0.888841	1.09907	0.443299
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0.329971	0.41762	0	0	0	0	0	0	0.890281	0.399957	0.700665	0.622591	0	0	0	0	0	0.0521408	0.500618	0	0	0	0	0.386663	0.283476	0	0	0	0	0.710145
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.458726	0.22247	0.333711	0.329011	1.51821	1.49129	0.88781	1.09417	0.688314	0.83023	1.31696	0.318758	0.100177	0.817687	0.503672	0.422799	0.432009	1.60725	1.10493	0	0	1.16589	0.91916	1.11277	0.410722	0	0.495173	0.145255	0	0	0	0.110047	0.515971	0.00298147	0	0.760274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.961021	0.986703	0.198496	0.975203	1.24895	1.43387	0.249244	0	0.661796	0	0.250577	0.466163	0.0321478	0	0.559594	0.946294	0.320356	0	0	0.400957	0.871364	0.534659	0.731461	0.828582	0.183753	0.445134	0.659752	0.0916185	1.20575	1.35357	1.14507	0.655653	0.574229	0.186287	0.315866	0.538012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.715055	0.924011	0.5835	0.43502	0.428783	0.756536	0.268351	0.357113	0.122542	0.0237973	0.269061	0.303465	0.222606	0.453713	0.589284	0.921593	0.65672	0.13057	0.102673	0	0.115604	0.58268	0.106195	0	0	0.0285525	0.287898	0.531427	0.277796	0.287241	0.501872	0.259576	0.159865	0.0425309	0.126384	0.607727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.240541	1.54072	1.95162	0.629349	1.94505	0.674146	1.50707	0.339386	0	0	0	0	0	0	0.917614	1.31971	0.638904	0.163175	0	0.559435	1.12135	0.0677724	0.749368	0.174993	0.133166	0.547557	1.51319	1.15218	0	0	0	0.097549	2.16012	1.01136	0.366238	0.418502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.570752	0.273905	0.362494	0.617883	0.724908	0.817038	0.344118	0	0	0	0	0	0	0.614323	0.770943	0.728811	0.328465	0.502316	1.17559	0.425237	0	0.150589	0.64538	0.321883	0	0	0.446191	0.633818	1.0056	0.561704	0.30548	0.64538	0.167799	0.193614	0.643337	0.462222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.350556	0.663898	0.472173	0.0633515	0	0.221899	0.579938	0.313134	0.26113	0.0830078	0.408347	0.213353	0.0532671	0.461969	0.494542	0.125715	0	0	0.142104	0.165192	0.0342895	0.281551	0.0584805	0.643994	0.844056	0.727495	0.502861	0.753371	0.428205	0.265925	0.0651933	0.36673	0.524586	0.380279	0.721779	0.583796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	0.422146	0.348098	0.105929	0.264222	0.222329	0.330524	0.809349	0.379968	0	0	0.176482	0.229164	0	0	0.0961715	0.25896	0.0376275	0.193446	0.202002	0.342008	0.291272	0.55478	1.2617	0.720985	0.130467	0.32278	0.437868	0.484713	0.652654	0.363134	0.043343	0.0232253	0.113166	0.150624	0.114433	0.589744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.240452	0.595707	0.246196	0	0.0454101	0.283739	0.366881	0.72065	0.606982	0.333056	0.0898707	0.13612	0.337361	0.310558	0.273561	0.539845	0.406808	0.293179	0.251085	0.829665	0.218454	0	0.149476	0.488289	0.932371	1.0511	0.242666	0.275433	0.260523	0.521537	0.143769	0.569108	0.255916	0.153676	0.184965	0.607004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0.348143	0.522437	0.560247	1.11118	1.01755	0.785257	0.381112	0.722037	0.116468	0.95823	0.12645	0.24512	1.25846	0.798633	0.554764	0.195929	0.456513	0.645493	0.228159	1.74557	1.52222	1.00148	0.655503	0.705388	1.71309	0.783656	1.9067	1.58376	1.26437	0.34275	0.582322	1.32426	0.668813	0.550026	0.204716	0.465686
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001016.4.09447dfd-b5f7-40f0-a631-e697e858aafa.fc.signal	0	0	0	0.404331	0.624131	0.307275	0.794505	0.380478	0.415724	0.0103512	0.408215	0.577933	0.824325	0.0757081	1.47931	0.902184	0.326846	0.296489	0.401958	0.0358035	0.74634	1.16493	1.11737	1.83353	1.33862	0.0361842	0.401333	0.6768	0.801625	0.899356	0.209046	0.912376	0.73093	0.225982	0	0.289617
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.3053275a-04d9-4877-878d-0e1bc4a6f2cf.fc.signal	0	0	0.0938797	0.232946	0.0303585	0	0	0	0	0	0.144013	0.251596	0.0392096	0	0	0	0	0	0	0	0	0	0.0980063	0.481437	0.144965	0	0	0	0	0	0	0	0	0.233505	0.530043	0.584906
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	0	0.0247933	0.585376	0.556929	0.524969	0.985682	0.96857	1.84413	0.0195958	0	0	0.778081	0.425468	0.632431	1.09576	0.21871	0	0	0	0	0	0.551169	0.525571	0.878422	0.332949	0	0	0	0	0	0	0	0	0	0	0.487874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.08666978-1909-4d2b-9188-2fa56b97d68c.fc.signal	0.818487	0.379919	0.167089	0.214555	0	0	1.65371	3.07456	1.07991	0	0.147	1.17065	1.20803	0.389188	0.659367	0.431413	0.300638	0.520855	0.620672	0.330296	0.0127036	0.517224	0.722534	0.806948	0.285004	0	0.354146	0.386839	0.565669	1.34492	0.395943	0.6028	1.44631	2.53031	1.30189	0.417391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.60764	0.0831661	0.423471	0.769854	0.487114	0.347021	0.251591	1.40778	0.633431	0.607616	0.244718	0	0.460719	0.134627	0.304616	0.416061	0.408248	0.135503	0	0.229611	0.196613	0	0	0.341841	0.391035	0	0	0	0.279641	0.552588	0	0.367847	0.824318	1.31181	0.525295	0.557971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.187176	0.0146435	0.0845145	0.12753	0.120343	0.463764	0.131042	0	0.222792	0.171399	0	0	0	0.0859576	0.130543	0.104073	0	0.181773	0.174573	0.0874502	0.162409	0.193507	0.199613	0.196384	0.0228005	0	0	0.0390743	0.133572	0.282968	0.180032	0	0	0	0	0.573015
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.022132	0.00697153	0.66979	0.634106	0.525726	0.685572	1.64975	0.37225	0.620542	0.131459	0	0	0	0	0.173032	0.210651	0.0318699	1.13429	1.51796	0.082196	0	0.0438379	0.480283	0.735472	0.0219189	0.570968	0.662882	0.79929	0.112335	0	0.342483	0.168619	1.11193	1.30084	0.304407	0.805405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	0	0	0	0	0.258432	0.860249	0.525403	0	0	0.00587307	0.417909	0.284182	0.577829	0.320633	0.258246	0	0	0.535305	0.735967	0	0	0.682015	0	0.0881	0.542324	0	0.0136796	0.619316	0.344072	0.291937	0.661145	0	0.526887	0.359148	0.971831
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.124656	0	0	0	0	0.093223	0.366045	0.460524	0.403782	0.533457	0.684122	0.353045	0.0699195	0	0.352961	0.39958	0.0333111	0	0	0	0	0	0	0	0	0	0	0.0813966	0.247207	0.44853	0.355557	0.25876	0.258647	0.218261	0.228586	0.523311
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.285e51c7-b00d-4bd1-94fb-890aaf69f0f5.fc.signal	0	0	0	0	0	0	0	1.08294	1.49284	0.493029	0.83095	0.171729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175538	1.09615	1.31193	0.307265	0	0.16342	0.83095	0.83095	0.600694
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0	0	0	0.143404	0.175322	0.456092	0.352063	0.0268549	0	0	0	0	0	0	0	0	0.17155	0.054896	0.197626	0.0288204	0.044088	0.423568	0.37093	0	0	0	0	0	0	0	0	0	0	0	0	0.507583
