	chr19:42345772-42345921	chr19:42345922-42346071	chr19:42346072-42346221	chr19:42346222-42346371	chr19:42346372-42346521	chr19:42346522-42346671	chr19:42346672-42346821	chr19:42346822-42346971	chr19:42346972-42347021	chr19:42347022-42347121	chr19:42347122-42347271	chr19:42347272-42347351	chr19:42347352-42347421	chr19:42347422-42347571	chr19:42347572-42347721	chr19:42347722-42347871	chr19:42347872-42348021	chr19:42348022-42348171	chr19:42348172-42348321	chr19:42348322-42348471	chr19:42348472-42348621	chr19:42348622-42348771	chr19:42348772-42348921	chr19:42348922-42349071	chr19:42349072-42349221	chr19:42349222-42349371	chr19:42349372-42349521	chr19:42349522-42349671	chr19:42349672-42349821	chr19:42349822-42349971	chr19:42349972-42350121	chr19:42350122-42350271	chr19:42350272-42350421	chr19:42350422-42350571	chr19:42350572-42350721	chr19:42350722-42350871	chr19:42350872-42350972	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.249262	0.673969	1.56669	0.72739	0.844512	0.946024	0.0926155	0	0	0.957586	1.0351	0.43877	0	0.427331	0.582435	0.127965	0.0788578	0.396826	1.0631	1.07329	0.373939	0.0661388	0	0	0	0	0.218737	1.1623	0.144997	0	0.437438	0.306924	0.315431	0.429879	0.244205	0.295081	0.713893	0.421237
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.43888	0.030338	0	0.472608	0.143022	0	0	0.331216	0.564582	0.485479	0.468624	0	0	0	0.4334	0.996815	0.67098	0.569673	0.172429	0.925227	0.19503	0	0.091014	0.333541	0	0.15169	0.574262	0.537416	0.757777	0.494059	1.20289	3.39105	1.10624	0.663102	0.840793	1.11572	0.514931	0.460432
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152999	0.340545	0.668648	0.482302	0.15173	0	0	0	0	0.273257	1.0311	0.190765	0.272596	0.146646	0	0	0	0	0.0553996	0.277811	0	0.513699
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0.0150189	0.511192	0.00370867	0	0.125326	0.450462	0.212697	1.11927	0.672636	0.467878	0	0	0	0.303755	0.19286	0.480195	0.0793422	0	0.120954	0.228631	0.128016	0.555333	0.198631	0.141173	0.514459	0.190518	0.331267	0.549413	0.117545	1.71234	0.846442	0.0793265	0.621432	1.15597	0.0510237	0.535484
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	1.73929	0.605286	0	0	0.514857	0.783687	0.284348	0	0	0	0	0	0.356662	0.707406	0.786347	1.78923	0.920897	1.44714	1.2248	1.3249	0.972215	0	0	0.262115	0.595717	0.112698	0.818758	1.32453	0.38693	0.513734	0.335288	0.599363	0.705329	0.571891	1.14378	0.771486	0.66168
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0.298046	0.159354	0.0643681	0.722519	0.590286	0.43109	0.546926	0.0157674	0	0	0	0	0	0.0998506	0.663823	0.466277	0.0965802	0.348745	0.0408323	0.170326	0.304028	0.313949	0.687023	0.0770419	0.399964	0.144822	0.373075	0.257483	0.0202887	0.9372	0.376792	1.04218	0.658599	0.904438	0.498586	0.640835	0.426609	0.699515
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0.243421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257913	1.66618	0.698733	0	0	0	0	1.10349	0.217289	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652261	0.844723	1.25097	0.620137	0.248269	0	0	0	0.288706	0.700378	0	0	0	0.705725	0.855414	0.417019	0	0.62014	2.02079	0.32613	0.374244	1.43806	0.165738	0	0.516129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0.454792	0.466984	0.58769	0	0	0	0	0.120803	0.666794	1.21096	0.919963	0.0306552	0	0.473108	0.958472	2.09978	1.93037	0.438968	0.394455	0.243511	0	0.276833	1.27044	0.592272	0	0.817481	1.22959	0.187443	0.413382	1.73766	1.32231	0.934057	1.47264	1.01002	0.736552	1.65428	1.94487	0.498542
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0.0740303	0	0	0.292143	0.401993	0.134676	0.147107	0.267279	0	0	0	0.0893521	0.31046	0.810104	0.9026	0.134683	0	0	0.105678	0.801968	0.534644	0.215481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.566745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.173284	0.390862	0.858949	0.56927	0.338976	0.0113838	0	0	0	0	0	0.0107956	0.335777	0.761065	1.0105	0.634542	0.283582	0.0695677	0.413652	0.521217	0.600914	0.444006	1.00443	0.222647	0	0.0784201	0.457918	0.966468	1.51043	0.271966	0.322534	0.136604	0.163175	0.559335	0.128978	0.174937	0.298526	0.512397
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.189359	0.417628	0.129904	0.188702	0.690295	0.693054	0.839933	1.07722	0.126125	0.455785	0.0826778	0	0.381151	1.33144	0.751931	0.171946	0.493406	1.2927	0.835403	0.751042	0.0709395	0.652241	1.2673	0.374757	0.150239	0.262464	0.790366	1.20616	0.665083	0.572108	0.43911	0.361377	0.704623	0.267618	0.203636	0.609635	1.10899	0.348837
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.c463eafa-ded1-4a7b-ab31-187e5f8f0b63.fc.signal	0.526246	0	0	0.590532	0.22799	0	0.373904	0.44686	0.848117	1.43633	1.78743	1.60732	2.0519	0.902835	0	0.749286	2.14274	0.454502	0.0866362	1.35638	0.196071	0	0	0	0	0	0	0.203806	0.540983	1.31415	0.0775161	0.606431	1.18637	0.134422	0.668625	0.150473	0	0.694915
