	chr8:48728848-48728997	chr8:48728998-48729147	chr8:48729148-48729297	chr8:48729298-48729447	chr8:48729448-48729527	chr8:48729528-48729597	chr8:48729598-48729747	chr8:48729748-48729807	chr8:48729808-48729897	chr8:48729898-48729967	chr8:48729968-48730047	chr8:48730048-48730197	chr8:48730198-48730347	chr8:48730348-48730497	chr8:48730498-48730647	chr8:48730648-48730797	chr8:48730798-48730947	chr8:48730948-48731097	chr8:48731098-48731247	chr8:48731248-48731397	chr8:48731398-48731547	chr8:48731548-48731697	chr8:48731698-48731847	chr8:48731848-48731997	chr8:48731998-48732147	chr8:48732148-48732227	chr8:48732228-48732297	chr8:48732298-48732447	chr8:48732448-48732597	chr8:48732598-48732747	chr8:48732748-48732897	chr8:48732898-48733047	chr8:48733048-48733117	chr8:48733118-48733197	chr8:48733198-48733347	chr8:48733348-48733497	chr8:48733498-48733647	chr8:48733648-48733717	chr8:48733718-48733797	chr8:48733798-48733947	chr8:48733948-48734003	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.142083	0.548703	0.52061	0.610377	0.29958	0.816089	0.359586	0	0.0760104	0.890259	1.20354	0.207218	0.139733	0.353443	0.490436	1.23568	0.246588	0	0.389061	0.104115	0	0.0385101	0.422326	0.465777	0.649348	0.46749	0.0880671	0.367142	0.126034	0	0.241108	0.660383	0.589004	0.558233	0.325664	0.296189	0.376016	0.184435	0.0308235	0.623428	0.638442	0.298507
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0	0	0.832553	0.555988	0	0.02359	0.711227	0	0	0	0	1.18072	0.096919	0.878754	0.439063	0	0	0.330337	0.385303	0	0	0	0.555938	1.65369	0.0935737	0	0	0	0.361749	0.490275	0.660971	0.205577	0.969193	0.542385	0.58017	0.849486	0.58615	0	0	0	0	0.512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0.491999	1.18058	0.696238	0.376227	0.989217	0.653303	1.16361	1.30815	0.291139	0.318722	0.022593	0.0367574	0.696572	1.0005	0.902489	0.782102	0.188679	0.0731013	0.446267	0.703321	0.708132	0.721022	0.764297	1.02567	0.694724	1.07994	1.18304	1.74709	1.96999	2.97522	1.15653	1.94099	1.03722	0.476406	0.436768	1.88979	1.19139	1.27792	0.329196	0.818033	0.842889	0.52809
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0.12412	0.25028	0.177766	0.78637	0.089498	0	0	0	0	0.116931	0.470165	0.27885	0.481112	0.244409	0	0	0	0	0.625999	1.27551	0.924935	0.520203	0	0.539359	0.902281	0	0	0.333443	0.218229	0	0.0701477	0.47347	0.0203297	0	0.414605	0.136463	0	0	0.158807	0.417751	0.0122832	0.498127
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.74e68fe6-66c5-49bf-a809-80390106feb5.fc.signal	0.00224187	0.157465	0.0941563	0	0	0	0.169369	0.975809	0.937875	0.700372	0.591365	0.394608	0	0.208494	0.845942	0.117461	0	0	0.26304	0.131867	0	0.746546	0.455509	0	0.0033628	0.592671	1.00259	0.863274	0.0861201	0	0	0.267676	0.506124	0.170242	0	0	0	0.181591	0.422742	0.702049	0.571785	0.303704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.29b88f8a-5864-41d5-9d2e-8cf436621ef7.fc.signal	0	0	0.222728	0.944956	0.817305	0.245454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.494781
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.7b47d1c2-54cf-477b-9e3d-3dc271ede832.fc.signal	0.806995	0	0	0.196352	0.920214	0.169548	0	0	0	0.710247	0.61097	0	0	0	0	0	0	0	0.0763947	1.02934	0.136221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.5ec97f16-e54d-4318-8ca6-fd123c69fcf5.fc.signal	1.64534	1.04092	0.775661	0.341114	0.247152	0.73932	0.844512	0.997984	0.59055	0.386841	0.567748	0.111241	0.144401	0.525715	0.479606	1.19658	0.344097	0.865932	0.632336	0.962513	0.416951	0	0	0.283641	0.25437	0.265029	0.408436	0.808248	0.318264	0	0.0943965	1.01167	1.106	0.763654	0.143953	0.175652	0.644509	0.218451	0.0042305	0.78519	0.761471	0.466667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.7418f6bc-6e40-4cd9-9c59-6013c4a60b00.fc.signal	0.326328	0.413378	1.24653	0.37478	0	0.0429529	0.783611	1.31267	1.10703	0.379957	0.309223	0.85745	0.410494	0.700077	0.855932	0.43474	0	0.232775	0.201382	0.75716	0.11294	0.9877	1.07408	1.25397	0.491713	0.355021	0.2884	0.034608	0.101256	0.880427	0.839903	0.595843	0.395056	0.336121	0.379572	0.882508	0.420105	0.318906	0.464936	0.542714	0.616524	0.284946
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.02700347-df20-47c4-9f0c-4c735f739be2.fc.signal	1.60645	0.815559	0.562688	0.984071	0.496813	0.0725034	1.356	1.20955	0.186502	0.150487	0.488726	0.664868	0.535255	1.12671	1.50858	0.654154	0.427842	1.23973	1.22634	2.49447	1.77561	0.374032	0.793799	1.77103	1.79458	1.04689	1.04415	1.86386	1.66115	3.71853	2.72493	2.03122	1.10934	0.678077	1.378	1.54878	3.48537	1.41058	2.20934	1.48106	0.523074	0.72479
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.c5ef21e4-195e-4160-bc6c-4a5cf2e91a44.fc.signal	0	0.193359	1.03101	0.538085	0.192622	0.0686997	0.895052	0.199164	0.577482	0.992752	0.537369	0	0.521694	0.320282	1.27067	1.64512	0.657817	0.221313	0.623241	0.955853	0	0	0	0	0	0.271417	0.546134	0.0854884	0.00971533	0.462551	0	1.13654	1.31833	0.35576	0.566916	1.5972	0.851553	2.02444	0.881854	0	0	0.464435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.9815b17b-4b2f-4371-98fe-9b674b10f52b.fc.signal	1.21116	1.26391	0.741141	1.17958	0.388184	0.362002	0.358135	0.104528	0	0.33427	0.71231	0.659637	0.39402	0.765577	1.15928	0.862016	0.368401	0.787911	0.99268	0.584642	0.773591	0.920945	0.670405	1.51609	1.00332	0.667762	0.67452	0.814242	0.439022	0.843275	0.665889	0.420958	0.136076	0.207947	1.01337	1.30293	0.635917	0.653001	0.816063	0.299052	0.118201	0.42449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.455df784-1bb9-4cc0-95a0-4a32fe765d2d.fc.signal	0.168321	0.786731	0.448659	0.287575	0.365493	0.372358	0.073656	0.08091	0.1674	0.0381903	0	0	0.138384	0.251146	0.790031	0.760195	0.0553039	0	0.0898095	0.776536	0.538438	0.0256539	0.171807	0.122481	0.136707	0.274607	0.160039	0.252805	0.120819	0.327528	0.269831	0.775888	0.333237	0.326737	0.197475	0	0	0	0.217394	0.242359	0.0832229	0.684411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.946d9db5-c2ec-4c13-9689-dc803ab18892.fc.signal	0.524833	0.703343	0.097503	0.192982	1.33111	1.0867	0.0742104	0.321646	0.37113	0.275648	0.84878	1.54108	1.39223	1.51271	1.14779	1.22878	1.54107	0.9153	0.786661	1.2496	0.516426	0.461729	1.39242	1.12813	0.251813	0.142092	1.50401	2.12847	0.878528	0.973402	0.496247	2.01382	1.87246	0.492065	0.349278	1.26801	1.05725	1.20494	1.80424	2.21445	2.27787	0.696751
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.d16ca01b-df2f-4c07-a1a8-144b866b6330.fc.signal	0.414807	0.214387	0.0353544	0.760081	0	0	0	0	0.0312551	0.423312	0.644363	0	0	0.665372	0.0975546	0	0.527228	0.202371	0	0	1.16018	0.491382	0.699046	1.06361	0.388113	0.603962	0.885759	0.352468	0.465083	0.62602	0.266708	0.890319	0.44864	0.754873	0.499057	0.490671	0	0	0.682616	0.33371	0	0.732673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.7d48c8fd-5c5b-4bd0-8645-6d9ecb6d3b35.fc.signal	0	0.372538	0.535997	0.430886	0	0	0.308668	0.58209	0.019403	0	0	0	0	0	0	0	0	0	0	0.357641	0.397939	0.80169	0.700137	0	0	0	0	0	0.228305	0.789859	1.43973	0.0654836	0.507318	0.75558	0.115856	0.0750249	0.37587	0	0	0	0.0125991	0.268293
