	chr12:85049677-85049826	chr12:85049827-85049976	chr12:85049977-85050126	chr12:85050127-85050276	chr12:85050277-85050426	chr12:85050427-85050576	chr12:85050577-85050636	chr12:85050637-85050726	chr12:85050727-85050796	chr12:85050797-85050876	chr12:85050877-85050946	chr12:85050947-85051026	chr12:85051027-85051176	chr12:85051177-85051326	chr12:85051327-85051376	chr12:85051377-85051476	chr12:85051477-85051626	chr12:85051627-85051776	chr12:85051777-85051926	chr12:85051927-85052076	chr12:85052077-85052226	chr12:85052227-85052376	chr12:85052377-85052526	chr12:85052527-85052676	chr12:85052677-85052826	chr12:85052827-85052976	chr12:85052977-85053126	chr12:85053127-85053276	chr12:85053277-85053426	chr12:85053427-85053486	chr12:85053487-85053576	chr12:85053577-85053726	chr12:85053727-85053876	chr12:85053877-85054026	chr12:85054027-85054176	chr12:85054177-85054326	chr12:85054327-85054476	chr12:85054477-85054626	chr12:85054627-85054751	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.200206	0	0.211719	0.0917163	0	0.211505	0.338581	0.111085	0	0	0	0	0	0.305917	0.628881	0.552582	0.237538	0.25851	0.105312	0	0	0	0.0994946	0.303224	0	0.115179	0.190162	0.146402	0.307303	0.294149	0.172132	0.020242	0.432348	0.276885	0.0260627	0.277296	0.54175	0.285444	0.17921	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.569892	0.621507	0.71148	0.395575	0.00896347	0.340257	0.510274	0.372468	0.525128	0.411223	0.544513	0.283888	0.577958	0.337626	0.0788766	0.122299	0.0580969	0.0713149	0.411401	0.617684	0.15731	0.059754	0.430724	0.270098	0.0146073	0.119994	0.94837	0.730293	0.0876392	0	0.0741414	0.479552	0.277934	0.632368	0.392079	0.647465	0.420277	0.390142	0.0895176	0.645161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0	0.115411	0.950051	0.871445	0.0367961	0	0	0	0	0	0.0107516	1.86291	3.10777	2.93215	1.47027	0.549457	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217421	0.585235	0.844844	0.943877	0.550607	0.115734	0	0	0	0	0.57384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284087	0.263501	0	0.321203	0.516017	0.0672476	0.0288204	0.336238	0.0878336	0	0	0	0	0.0809716	0.41172	0.345387	0	0	0	0	0	0	0	0	0.38512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0	0.104387	1.36523	0.277147	0.404046	0.226462	0.954729	1.82534	1.11908	0.358197	0	0	0.328976	0.399332	0	0.31142	0.581003	0	0	0	0.0277051	1.30253	1.07327	0.0318987	0	0	0	0	0	0	0	0	0	0.493812	0.597344	0.0660698	0	0	0	0.858025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.072627d2-ab52-4b94-ab51-9e9d905bc824.fc.signal	1.1961	1.09352	0.618253	0.798517	1.26747	1.85745	1.65705	1.0146	0.0607583	0.275571	0.477773	0.657487	0.424095	0.700925	0.35557	0.263582	0.838262	0.506855	0.198624	0.23603	0.00834467	0.261301	1.04963	0.606125	0.356728	0	0.492805	0.444479	0.452004	0.466028	0.445046	0.242143	0.76244	0.731403	0.838709	0.667512	0.618883	1.1944	0.370499	0.212435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.7418f6bc-6e40-4cd9-9c59-6013c4a60b00.fc.signal	0.817963	0.678123	0.516526	0.777613	0.578714	0.355052	0.718148	1.37264	1.3223	0.550014	0.397372	0.601607	0.88889	0.977368	0.707702	0.352345	0.142233	0.356369	0.529573	0.18661	0.216316	0.381527	0.700115	0.592785	0.525581	0.275137	0.181129	0.2237	0.283181	0.340698	0.903113	0.796204	0.335225	0.393341	0.013952	0.282414	0.484396	0.331549	0.117761	0.803922
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.c5ef21e4-195e-4160-bc6c-4a5cf2e91a44.fc.signal	1.1207	0	0.150203	0.60081	0.345125	1.02882	1.68338	0.957103	0.416363	0.158288	0.726229	1.31066	0.870982	1.26658	0.420593	0.271062	0.768587	0.0566575	0.678501	0	0	1.1736	0.242559	0	0.0194307	0.74891	0.199231	0.160299	0.44208	0	0	0.496313	0.225692	0	0.222818	1.09099	0.258768	0.0998732	0	0.520833
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.ccd0be12-ccb0-4c4e-b1e2-a054444b344c.fc.signal	0.369932	0.182124	0.30415	0.341412	0.32803	0.418727	0.420878	0.480485	0.380618	0	0	0	0.172606	0.401691	0.0363288	0	0.45822	1.11447	0.172773	0.090822	0.575345	0.833714	0.884169	0.64394	0.154392	0.566961	0.374537	0.298775	0	0.264502	0.501551	0.604825	0.43602	0.234119	0.33505	0.137242	0.383532	1.07796	0.380285	0.296774
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.a1786588-e489-4c70-a7da-27b695059d11.fc.signal	0	0.297126	0.408691	0.031381	0	0	0	0	0.166856	0.345651	0.273871	0.0970103	0	0.193406	0.284464	0.0181004	0	0	0.129439	0.288694	0	0	0.128578	0.439167	0	0	0	0.0400768	0.474136	0.132738	0	0	0	0	0	0	0	0	0	0.387363
