	chr17:62521736-62521885	chr17:62521886-62522035	chr17:62522036-62522185	chr17:62522186-62522335	chr17:62522336-62522485	chr17:62522486-62522635	chr17:62522636-62522785	chr17:62522786-62522885	chr17:62522886-62522935	chr17:62522936-62523015	chr17:62523016-62523085	chr17:62523086-62523155	chr17:62523156-62523235	chr17:62523236-62523385	chr17:62523386-62523535	chr17:62523536-62523615	chr17:62523616-62523685	chr17:62523686-62523775	chr17:62523776-62523835	chr17:62523836-62523985	chr17:62523986-62524065	chr17:62524066-62524135	chr17:62524136-62524175	chr17:62524176-62524285	chr17:62524286-62524435	chr17:62524436-62524585	chr17:62524586-62524735	chr17:62524736-62524885	chr17:62524886-62525035	chr17:62525036-62525185	chr17:62525186-62525335	chr17:62525336-62525485	chr17:62525486-62525635	chr17:62525636-62525785	chr17:62525786-62525935	chr17:62525936-62526085	chr17:62526086-62526235	chr17:62526236-62526385	chr17:62526386-62526475	chr17:62526476-62526535	chr17:62526536-62526685	chr17:62526686-62526831	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.135192	0	0.240644	0.803039	0.5624	0.759778	0.478583	0.235236	0	0	0	0	0	0	0	0	0	0	0	0.248756	0.40558	0.075322	0	0	0	0	0	0	0	0	0.227125	0.508324	0.713813	0.0513735	0	0	0	0	0	0	0	0.341683	0.532258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.897778	0.518292	0	0	0.114471	0.267099	0.679089	1.19409	0.557009	0.378789	0.092667	0	0.319563	0.612126	0.461852	0.295717	0	0.0306213	0.408575	0.506836	0	0.376075	0.76296	0.773394	0.272187	0.3078	0.455092	0.746048	0.538423	0.111553	0	0	0	0	0.0814016	0.501922	0.658651	0.600234	0.351836	1.32248	0.846914	0.820522	0.566949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0	0	0.0756008	0.51546	0.0962192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292094	0.395186	0	0	0	0	0	0	0	0	0	0	0	0.223366	0.51546	0.0847332	0.712199
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0	0	0	0	0	0	0.069344	0.6501	0.6501	0.032505	0	0	0.170651	0.645766	0	0.32505	0.6501	1.04738	0.6501	0.10835	0	0	0	0	0	0	0	0	0	0	0	0	0.23837	0.602426	0.632764	0	0	0	0	0	0	0	0.482323
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	0	0	0	0	0	0	0.218832	1.93087	1.93087	0.193087	0	0	0	0.605006	1.64768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0.665098	0.123739	0	0	0	0.486118	0.77337	0.108272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0.270123	0.464422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612717
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.522227	0.624179	0.51454	0.0681447	0	0.958118	1.16669	1.05056	1.20847	0.493377	0	0.477136	0.84255	1.11736	0.769638	1.0817	0.837147	0.354237	0	0.489348	0.482014	0.117087	0.326338	0.60727	0.465539	0.445326	0	0.301555	0.142823	0	0.316657	0.747169	0.906056	0.93316	0.529599	0.60727	0.115375	0	0.516174	0.60727	0.358281	0.594789	0.553471
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.624275	0	0	0	0	0.443839	1.13425	0	0	0	0	0	0	0.957918	0.75372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159029	0.46531	0	0	0.0713754	0.647248	0.0524231	0.456206	0.56349	0.55681	0.533697	0.409904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.895604	1.69088	1.50506	0.743293	0.378772	0.808226	1.00478	0.222737	0.922758	0.359165	0	0	0	0.0706129	0.709845	0	0	0	0	0	0	0	0	0.506791	0.408811	0.00371647	1.57711	2.77778	0.219272	1.33782	1.16585	0.483603	0	0	0	0.133793	0.646665	0	0	0	0.390229	0.416193	0.415366
