	chr3:56000599-56000748	chr3:56000749-56000898	chr3:56000899-56000988	chr3:56000989-56001048	chr3:56001049-56001118	chr3:56001119-56001198	chr3:56001199-56001268	chr3:56001269-56001348	chr3:56001349-56001498	chr3:56001499-56001648	chr3:56001649-56001798	chr3:56001799-56001948	chr3:56001949-56002098	chr3:56002099-56002248	chr3:56002249-56002398	chr3:56002399-56002548	chr3:56002549-56002698	chr3:56002699-56002848	chr3:56002849-56002998	chr3:56002999-56003148	chr3:56003149-56003298	chr3:56003299-56003448	chr3:56003449-56003598	chr3:56003599-56003748	chr3:56003749-56003898	chr3:56003899-56004048	chr3:56004049-56004198	chr3:56004199-56004348	chr3:56004349-56004498	chr3:56004499-56004558	chr3:56004559-56004648	chr3:56004649-56004798	chr3:56004799-56004948	chr3:56004949-56005098	chr3:56005099-56005168	chr3:56005169-56005248	chr3:56005249-56005318	chr3:56005319-56005398	chr3:56005399-56005488	chr3:56005489-56005548	chr3:56005549-56005634	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.00638	0.476223	0.1676	0	0.0606329	1.44505	1.44968	0.0269175	1.12269	1.3237	1.06559	0.442883	1.41479	0.423087	0.675814	0.282329	1.27672	0.49853	1.46464	0.326972	0	0	0	0.755697	0.603128	0.0713815	0.0298537	1.23281	0.521842	0.103	0.355966	0.101882	0	0	0	0	0.288424	0.821971	0.984923	0.585275	0.957069	0.513393
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0.4774	0.309482	0.0215079	0	0.272666	0.475017	0.465349	0	0	0	0	0	0	0	0	0.507863	0.0112364	0	0.0122203	0.456653	0	0	0	0	0	0	0	0.150319	1.04691	1.00623	0.487506	1.58211	1.44269	0.11388	0.261285	0.904635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	0	0	0	0	0.052173	0.497296	0.396791	0.318132	0.463315	0.225397	0.129398	0.893301	0.633843	0	0.381259	0.476573	0	0	0	0	0.209692	0.548236	0	0.69254	0.780275	0.76502	0.693579	0.40133	0	0	0	0	0	0	0	0	0	0	0.44083	0.71486	0.409954
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0.0367065	0.511357	0.851513	0.920188	0.793722	0.80167	0.548174	0.434312	0.330264	0.318924	0.251195	0.188885	0.616052	0.402515	0.348529	0.377081	0.300112	0.954584	0.526446	1.68131	1.45294	0.198262	0	0.928265	1.18448	0.453421	0.320397	0.124116	0	0.0384179	0.512785	0.21898	0	0	0.003605	0.477008	0.575917	0.387467	0	0	0.520295
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0.681249	0.218502	0.98519	0.958915	0.568464	1.40259	1.55792	0.76904	0.454421	0.650777	0.438699	0.0788891	0	0.179125	1.11727	0.103456	0	0.154269	1.0789	0.832909	0.257498	1.31984	1.96826	0.403973	0.58932	1.08171	0.538397	0.796456	0.0678588	0	0.193032	1.18114	0.383865	1.14666	2.18145	1.24447	0.538839	0.767396	1.24484	1.55111	1.26072	0.380952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.453884	0.411498	0.264352	0.550519	0.294348	0.217249	0	0	0	0	0.687122	1.11204	1.06191	0.886678	1.66542	0.369633	0.163995	0.928727	0.306451	0.499197	2.17419	1.64996	0.241312	0	0.234964	0.268826	0.661442	0.145083	0	0	0.463228	1.37447	0.164269	0.125768	0.348386	0.163363	0	0.524369	0.642669	0.270556	0.244348	0.405848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0.38206	0	0	0	0	0.127066	0.811855	0.577955	1.15831	1.00183	0.0935737	0	0	0.303205	1.00836	0.576915	0	0	0	0	0	0.519509	0.145365	0	0	0.483689	0.0235964	0.057265	0.73568	0.0550625	0	0.656195	0	0	0	0	0	0.657755	0.440497	0	0	0.31509
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.488236	0.364363	0.339	0.340806	0.292401	0.522375	0.635181	0.716237	0.352438	0.76286	1.32588	1.54582	1.71758	1.3651	1.22146	0.527773	0.580723	1.31627	1.52183	0.934075	0.343427	0.14882	0.0931505	0.0362742	0.370027	0.361104	0.0581451	0.230766	0.222348	0.218386	0.248612	0.38628	0.416184	0.329691	0.1211	0.146161	0.399879	0.425533	0.609412	0.538902	0.691695	0.303448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0	0	0	0	0.16605	0.648891	0.607254	0.576305	1.17288	0.0882699	0.409329	0.39541	0.252776	0.439	0	0.432474	0.529307	0.627773	0.417013	0.767856	0.22563	0	0.532679	0.430287	0	0.405567	0.213857	0	0	0	0	0	0.0772526	0.401241	0.0294797	0	0	0	0	0	0	0.417083
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	0	0	0	0	0	0	0	0.0306416	0.275424	0.0058032	0.208771	0.320861	0.234444	0.821291	0.684171	0.630097	0.320244	0	0	0.374206	0.465791	0.386853	0.175689	0	0	0.0628684	0.65494	0.447376	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472973
