	chr4:174260295-174260444	chr4:174260445-174260594	chr4:174260595-174260744	chr4:174260745-174260894	chr4:174260895-174261044	chr4:174261045-174261194	chr4:174261195-174261344	chr4:174261345-174261494	chr4:174261495-174261644	chr4:174261645-174261794	chr4:174261795-174261944	chr4:174261945-174262094	chr4:174262095-174262244	chr4:174262245-174262394	chr4:174262395-174262544	chr4:174262545-174262694	chr4:174262695-174262844	chr4:174262845-174262994	chr4:174262995-174263144	chr4:174263145-174263294	chr4:174263295-174263444	chr4:174263445-174263594	chr4:174263595-174263744	chr4:174263745-174263894	chr4:174263895-174264044	chr4:174264045-174264194	chr4:174264195-174264344	chr4:174264345-174264494	chr4:174264495-174264644	chr4:174264645-174264794	chr4:174264795-174264944	chr4:174264945-174265094	chr4:174265095-174265244	chr4:174265245-174265394	chr4:174265395-174265419	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	2.01378	3.01806	1.72775	1.45831	1.94815	1.16233	0.679076	2.24923	1.04022	3.77081	1.78004	0.947207	1.13539	1.03183	1.69979	1.83907	1.17311	0.711428	0.983407	0.65776	0.260693	0.948452	1.90677	1.43784	0.603451	0.266004	0.56026	0.404206	0.172978	0.223854	0.979207	2.04967	1.36318	0.735005	2.13632	0.489545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.180924	0.811426	0.244278	0	0	0	0.11509	0.466399	0.0404369	0	0	0	0	0	0.249278	0.176796	0	0	0	0	0	0	0.166398	0.246009	0	0	0.202562	0.3799	0.39328	0.300207	0.29135	0	0.119136	0.439162	0.167972	0.391645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.88026	1.17053	1.88785	0.859755	0.771494	0.702382	0.665917	0.482356	0	0	0.159549	1.77083	1.34382	0.0265275	0.470515	0.475289	0.519129	0.774537	1.85005	1.20856	0.34728	0.776398	0.85285	1.2288	0.953125	1.57278	0.617271	0.112737	0.734494	0.519479	0.760924	0.917785	1.0448	0.184295	0.48761	0.637255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.327509	0.356918	0	0.575163	0.514879	0.399114	0.809802	0.0051558	0	0	0	0	0	0	0	0.609289	0.0390848	0	0.525465	0.126224	0	0	0	0	0.0553996	0.424964	0.270195	0.392094	0.34909	0	0	0	0	0	0	0.435088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	1.10037	0.495474	0.111476	0.586676	0.403379	0.646402	0.718525	0.75138	0.414465	0.96574	0.668227	0.65303	0.49947	0.510129	0.700127	0.65299	0.748311	0.0499804	0.121888	0.43189	0.649588	1.02024	0.164023	0.409963	0.00561153	0	0	0	0	0.0060654	0.238123	0.0576516	0.117891	0.6366	0.939556	0.545455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	2.06221	2.85023	0.215378	1.52907	2.1692	0.906934	0.526064	0.405722	0.0795151	0	0	0	0	0	0.421582	0.885967	2.80132	2.19543	4.08918	0.943633	0.629077	0.348745	0.0338094	1.03187	1.24133	0.95315	1.09612	0.857837	0	0.462276	0.791113	1.12472	0.195395	0	0	0.402844
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	1.74154	0.678071	0.392637	0.29509	0.762853	0.343315	0.563373	0.444992	1.05344	1.34563	0.905558	0.098281	0.2248	0.413971	0.211396	0.248815	0.234296	0.354589	0.760207	1.08267	0.515257	0.955031	0.518991	0.552304	0.631325	0	0	0.230028	1.03823	0.704809	1.53243	1.43137	0.812971	0.125166	0.25077	0.54717
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	5.24161	7.53029	10.5567	11.9413	10.3605	9.18783	9.6102	10.3971	10.111	8.40996	5.64574	7.06051	12.2734	16.0649	14.5461	14.3069	15.6664	16.594	12.6066	4.69353	3.66191	2.27476	0.203702	0.896647	0.468312	0.0894711	0.203967	0.33272	0.0700175	0.212674	0.738459	0.526004	0.847064	0.469396	0.724022	0.49789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	5.14235	8.05375	14.354	23.8452	26.4731	26.4264	24.2818	27.74	22.8515	17.2976	15.7378	18.391	27.7077	22.3529	26.8857	29.1211	22.6941	17.4123	9.46457	4.87057	3.04445	2.48898	3.34978	2.20729	2.16428	1.4092	0.948264	0.78301	0.963841	0.882565	1.17039	0.918148	1.23418	0.140598	0	0.39
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	2.3529	1.29441	1.31753	0.882073	1.25791	0.833192	0.663349	0.519532	0.524029	0.403579	0.542558	0.568985	0.710997	0.51491	1.70705	1.01125	0.365743	0.460479	0	0	0.864948	0.591198	1.33261	1.15503	0.770156	0.438759	0.911783	2.54345	2.23787	1.07251	1.28046	0.440358	1.12132	0.223668	0	0.477905
