	chr16:31459695-31459774	chr16:31459775-31459844	chr16:31459845-31459934	chr16:31459935-31459994	chr16:31459995-31460144	chr16:31460145-31460294	chr16:31460295-31460444	chr16:31460445-31460594	chr16:31460595-31460744	chr16:31460745-31460834	chr16:31460835-31460894	chr16:31460895-31461044	chr16:31461045-31461194	chr16:31461195-31461344	chr16:31461345-31461494	chr16:31461495-31461644	chr16:31461645-31461794	chr16:31461795-31461944	chr16:31461945-31462094	chr16:31462095-31462244	chr16:31462245-31462394	chr16:31462395-31462544	chr16:31462545-31462694	chr16:31462695-31462844	chr16:31462845-31462994	chr16:31462995-31463144	chr16:31463145-31463294	chr16:31463295-31463444	chr16:31463445-31463594	chr16:31463595-31463744	chr16:31463745-31463894	chr16:31463895-31464044	chr16:31464045-31464194	chr16:31464195-31464344	chr16:31464345-31464494	chr16:31464495-31464644	chr16:31464645-31464794	chr16:31464795-31464944	chr16:31464945-31465094	chr16:31465095-31465244	chr16:31465245-31465272	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	5.73984	2.03322	2.37163	5.37443	10.8922	14.3823	18.801	8.53474	5.92745	4.564	5.011	2.18752	2.21966	1.40097	0.984212	1.37038	0.909377	0.325857	0.270209	0.260691	0.771829	0.18754	0.975231	1.54125	0.698377	1.53167	0.989367	0.302712	0.256326	0.205059	0.652677	0.437195	0.946103	1.47003	0.256906	0	0	0	0.777533	0.670379	1.14453	0.868421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	3.17526	1.74202	0.628475	0.860224	1.48702	4.33105	5.27032	2.33715	1.96744	3.75852	3.7339	0.741078	1.22911	1.92362	1.13325	0.319972	0	0.133073	0.383418	0.953385	0.307714	0.810456	0.385726	0.013002	1.25685	1.44376	0.0431071	0.514728	0.122686	0.628427	1.08349	1.22462	0.932001	0.762779	0.156035	0.932241	0.970226	0.653343	0.981822	0.683895	1.30019	0.735818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	55.5215	10.4621	3.1604	16.2126	73.7253	56.1049	22.0307	9.12297	3.85119	1.19819	1.05327	1.72123	0	0.680042	0.611157	0.606367	0.128895	0.611203	0	0.574774	0.170141	0.410118	0.569351	0.317103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.816243	1.33476	0	0.696809
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	22.9751	8.37457	8.67413	17.2529	18.5383	15.4263	17.3573	10.8275	7.25082	5.44915	3.27661	1.47282	0.442234	0.324707	0.310127	0.0713757	0.889024	0.840801	0.67197	2.5927	1.21532	0.53855	2.62132	2.3163	2.3878	2.61179	1.53716	1.8921	1.28823	0.629853	0.023667	0.503921	1.03992	0.442411	0.846583	1.28612	2.22124	0.590951	0.948384	0.61226	0.56349	0.540179
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	42.4436	14.5709	4.1242	2.3525	2.6992	4.39455	4.64756	2.68286	1.62145	1.16436	0.892327	0.745087	0.569325	0.892725	1.64935	1.92587	2.36781	3.75655	5.34313	6.21312	17.8518	47.7445	53.3658	41.4671	39.2583	28.3123	16.9215	7.25115	4.33176	3.08175	2.73124	1.7409	1.90384	2.04622	1.12514	0.551564	0.398451	0.481222	1.03383	1.59724	1.54773	0.33057
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	17.9643	7.90075	9.5051	15.4312	15.2911	12.0726	13.6457	11.9034	10.1147	6.91117	4.57643	3.08763	2.45102	1.69699	1.56862	0.642094	0.844081	2.71313	0.980888	0.463753	0.0828657	0.780285	2.62147	1.73262	1.31319	0.797119	0.0972279	1.1823	1.14379	0.45365	0.998388	1.58863	0.253999	0.154151	1.36272	1.03343	1.29616	0.614769	0.52545	0.90559	1.051	0.635231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	5.24774	1.73844	3.99073	5.93279	22.3288	38.2017	32.7822	24.1718	15.7787	3.5638	0.707997	1.41841	0.807537	0.883607	2.08494	1.9192	0.983717	0.106928	0	0	0.386197	0.358291	0	0	0	0.290318	0.545333	0.503975	0.300615	0	0	0.211579	0.562995	0.203741	0.560013	0.80196	1.49152	0.866067	0.80196	0.80196	0.80196	0.571429
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	7.32221	4.55317	1.8122	1.62939	3.59929	5.25035	2.26756	0.830234	0.798013	0.616251	0.673051	0.388557	0.457076	0.811112	0.450314	0	0	0	0	0.323163	1.21481	0.727286	0.544834	0.858791	0.40543	0.58892	0.364543	0	0	0.310945	0.657132	0.988377	1.97722	1.08388	0.224643	0	0.021908	0.670312	1.44562	0.929347	0.507084	0.466501
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	11.949	6.1288	6.26217	9.93276	29.4783	34.3179	24.5589	14.7145	9.77657	3.88191	3.7072	3.29126	2.18688	1.36942	0.478568	0.787784	0.708122	0.796853	0.0538028	0.611359	0.535215	0.604398	0.375221	0.993148	0.759439	0.116126	0.943128	1.39571	0.935074	0.206574	0.276925	0.337845	0	0	0.110841	0.480927	0.19144	0.03184	0.597792	0.640836	0.618243	0.921875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	34.8515	12.8098	5.00829	4.07542	8.01034	11.7355	13.3632	11.4564	6.78605	2.17596	0.672191	0.271028	1.16758	0.884359	0.986467	1.83184	2.52735	3.00269	5.07571	4.85511	13.0957	35.5935	37.2785	39.0539	38.689	22.9247	12.6993	7.68271	6.42233	2.78391	0.737413	0.522573	0.561497	1.13705	1.41783	1.13348	0.437733	0.287164	0.0626817	0	0.0591786	0.409375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	9.45206	4.00596	1.62395	1.22137	3.50128	7.09033	5.05882	3.03422	3.42072	2.75266	2.72856	1.86513	1.21703	1.51459	0.71285	0.266527	1.20975	2.8436	1.25159	1.74872	1.20761	1.30047	0.838739	1.12967	0.981112	0.36383	0.233633	0.316868	0.465616	0.559391	1.61505	1.55845	1.21545	0.493006	0.366004	1.16305	0.280869	0.997782	0.786453	0.224881	0.49915	0.669903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	4.55857	1.16268	0.833931	1.53992	3.02993	3.17565	1.74461	1.1856	0.930362	0.538414	0.199231	0	0	0	0.597028	0.776269	0.434222	1.082	1.15238	0.792245	1.21038	0.883833	0.976884	0.405748	0.336781	0	0.122484	1.08152	0.153115	0.190097	0.722741	0.611343	0.0607647	0.0233261	0.576073	2.1793	2.20291	0.785274	1.26331	1.2748	1.27963	0.512821
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.c463eafa-ded1-4a7b-ab31-187e5f8f0b63.fc.signal	4.7238	0.0194603	0.277685	1.42657	4.98872	5.87311	3.76962	1.50976	0.533848	0.723277	0.655789	1.49268	1.54372	2.16102	0.487321	0	1.03963	1.42223	0.224786	0.73206	0.0229274	0.690143	0.849109	0.463573	0.679408	0.58534	0.989472	0.405384	0.750786	0.0584445	0.261338	0.537271	0.0651877	0.527309	0.533042	0.241136	0.921018	0.601679	0.0794243	0.474574	0.122137	0.60177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.10de6d23-02d2-4d71-9c7c-c7a23a9dea76.fc.signal	14.2831	4.04935	2.66244	3.54079	15.911	17.8905	10.0682	5.70698	2.37689	2.25706	1.67069	0.705195	1.01504	0.912343	0.262274	0.313277	0.998301	0.431462	1.16973	1.1615	1.53651	1.02856	1.17411	0.257146	0.836504	0.569079	0.418251	0	0.0423837	1.39155	0.67536	1.67984	0.584617	0.207577	1.24226	1.85876	1.09048	0.247851	0.151809	1.02855	0.92945	0.618734
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.08666978-1909-4d2b-9188-2fa56b97d68c.fc.signal	10.4748	3.71645	2.84757	5.27637	10.0607	10.841	10.7983	7.74596	4.05466	1.96902	1.46081	1.27253	1.26892	0.58273	0.57377	0.377828	0.141259	0.487523	0.093968	0.0383335	0.201037	0.0757348	0.4717	0.279123	0.364988	0.462428	0.0912727	0.216061	0.539187	0.189246	0.30606	1.22644	0.768169	0.214589	0.227803	0.277916	0.21414	0.251452	0.363513	0.663045	0.658051	0.412698
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.727264aa-cb25-4bb6-be50-7f5732e7e88a.fc.signal	17.2594	9.6714	5.4194	6.57199	12.0834	9.51043	5.73298	3.6196	2.75209	2.46195	1.66055	1.242	0.871403	0.708868	0.550531	1.17664	1.7105	1.30051	1.05996	1.07202	1.42427	0.84873	0.92789	1.12369	0.798436	0.622688	1.42545	1.35852	0.350861	0.482273	0.82192	0.588261	0.585912	0.683367	0.771429	1.01098	1.18605	0.95898	0.456994	0.326058	0.60386	0.727545
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	7.45277	1.41823	0.187313	2.4625	10.3883	16.3709	16.0095	10.1634	6.11247	3.21409	2.6715	0.551023	1.69097	2.84645	0.59921	0.648687	0.0950983	0.507115	1.62793	1.56914	0.878609	1.55186	0.48307	0.57059	0.057059	0	0	0.403184	0.840863	1.10162	1.92598	0.197803	0	0.171157	1.55954	0.57619	0.527491	0.894355	0.0583686	1.14103	0.774286	0.676768
