	chr1:77915066-77915215	chr1:77915216-77915365	chr1:77915366-77915515	chr1:77915516-77915665	chr1:77915666-77915815	chr1:77915816-77915965	chr1:77915966-77916045	chr1:77916046-77916115	chr1:77916116-77916175	chr1:77916176-77916265	chr1:77916266-77916415	chr1:77916416-77916565	chr1:77916566-77916715	chr1:77916716-77916865	chr1:77916866-77917015	chr1:77917016-77917165	chr1:77917166-77917315	chr1:77917316-77917465	chr1:77917466-77917615	chr1:77917616-77917765	chr1:77917766-77917915	chr1:77917916-77918065	chr1:77918066-77918215	chr1:77918216-77918365	chr1:77918366-77918515	chr1:77918516-77918665	chr1:77918666-77918815	chr1:77918816-77918965	chr1:77918966-77919115	chr1:77919116-77919265	chr1:77919266-77919415	chr1:77919416-77919565	chr1:77919566-77919715	chr1:77919716-77919865	chr1:77919866-77920015	chr1:77920016-77920165	chr1:77920166-77920257	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	1.02742	0.360379	0.0577586	0.364997	0.14237	0	0	0.0573111	0.663763	0.98746	0.537429	0.41599	0.367016	0.0925293	0.501427	0.334776	0.305725	0.328702	0.0745139	0	0.0132053	0.360496	0.784852	0.394713	0	0.111256	0.538357	0.381804	0.0665966	0.423157	0.411544	0.358323	0	0	0.422827	0.199385	0.082836	0.104693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	0	0	0	0.121873	0.809525	0	0	0	0.256892	1.1051	0.873974	0.688896	0.997596	2.19891	0.652271	0	0	0	0.360781	0.439056	0.597399	0.61708	1.42015	2.01568	0.88896	0	0	0	0	0	0.278076	2.44397	0.807463	0	0	0	0	0.474684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	0	0.535291	0.200102	0	0	0.532098	0.390017	0	0	0	0.12063	1.22099	0.792214	1.04029	0.510089	0.522119	0.0855145	0.409289	0.0132539	0	0	0	0	0	0	0	0	0	0	0.307129	0.318397	0.122967	0.800133	0.0639048	0	0.165738	0.80196	0.203297
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0	0	0	0	0	0.0815824	0.31079	0.31079	0.404066	0.273495	0	0	0.0124316	0.363374	0.401993	0.468323	0.399941	0	0	0.271441	0.497342	0.252798	0.5844	0.0514901	0.113956	0.404066	0.31079	0	0	0	0	0	0	0	0	0	0.902375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.640965	0.0649074	0	0.162865	0.205061	0	0	0	0	0	0	0.176186	0.28136	0.35037	0.334685	0.095372	0.029011	0.401091	0.21367	0.0047324	0.0440027	0.184823	0.0113879	0	0.608822	1.02527	0.206185	0	0.302694	0.646604	0.319762	0.199845	0.135339	0.326328	0.335182	0.139134	0	0.251572
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.050c9613-31d2-4cab-9d90-4397cf218171.fc.signal	0.512063	0.734116	0.422237	0.178785	0.428554	0.759951	0.727461	0.598411	0.63617	1.00651	0.56905	0.755375	1.29011	0.597151	0.928055	0.558144	0.884277	3.06433	0.712199	0.260814	0.772509	0.190026	1.57064	1.25518	0.98593	0.121941	1.47466	1.42104	0.148353	0.517335	0	0.501963	0.266275	0.536355	0	0	0	0.19774
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.24408	0.183062	0	0	0.100723	0.230883	0.15261	0.0302713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0854304	1.03735	0.928424	0.721331	0.18337	0.128227	0.134826	0.243761	0.216652	0.171924	0.263179	0.112721	0.197016	0.333577	0.190222	0.15261	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.50e4b52f-c2ee-4e5a-94ba-4c206af20e08.fc.signal	0.0701062	0.170548	0.419785	0.939295	1.15658	0.252415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0695271	0.116761	0.275129	0.740528	0.640873	0.211452	0.440004	0.524091	0.144827	0.344706	0.506297	0.39992	0.338079	0.154403	0	0.380359
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.38d96ded-07f5-41c6-bca5-4d0a649a7511.fc.signal	0.500516	0.174295	0	0	0.292321	0.160571	0.010293	0.388193	0.41172	0.41172	0.307418	0.129006	0.469358	0.307418	0	0.0247032	0.444657	0.42956	0.006862	0	0	0	0	0	0.349002	0.354217	0.163206	0	0	0	0	0	0	0	0	0	0	0.184681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0	0	0.0668257	0.684929	0.706416	1.08713	0.943168	0.423454	0.484797	0.519514	0.304121	0.161667	0.271727	0.0381629	0.468812	0.6795	0.341415	0.0215625	0.238563	0.121667	0.192454	0.473734	0.135577	0.438106	0.125601	0.345613	0.249232	0.776248	0.367876	0.502387	1.52216	1.89232	0.703981	0.721581	1.23197	1.38041	1.02758	0.217143
