	chr19:4285743-4285852	chr19:4285853-4285892	chr19:4285893-4286042	chr19:4286043-4286192	chr19:4286193-4286342	chr19:4286343-4286492	chr19:4286493-4286642	chr19:4286643-4286792	chr19:4286793-4286942	chr19:4286943-4287092	chr19:4287093-4287242	chr19:4287243-4287392	chr19:4287393-4287542	chr19:4287543-4287622	chr19:4287623-4287692	chr19:4287693-4287802	chr19:4287803-4287842	chr19:4287843-4287992	chr19:4287993-4288142	chr19:4288143-4288292	chr19:4288293-4288442	chr19:4288443-4288592	chr19:4288593-4288742	chr19:4288743-4288892	chr19:4288893-4289042	chr19:4289043-4289112	chr19:4289113-4289192	chr19:4289193-4289342	chr19:4289343-4289352	chr19:4289353-4289402	chr19:4289403-4289492	chr19:4289493-4289552	chr19:4289553-4289642	chr19:4289643-4289792	chr19:4289793-4289942	chr19:4289943-4290092	chr19:4290093-4290182	chr19:4290183-4290242	chr19:4290243-4290392	chr19:4290393-4290542	chr19:4290543-4290692	chr19:4290693-4290842	chr19:4290843-4290862	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.583701	0.03589	0.433764	1.52267	0.820196	0.983839	1.40137	0.933411	1.765	0.452705	0.701887	1.31802	0.372328	0.0435247	1.22886	2.00579	0.482083	0.287449	0.132278	0.460391	0.249683	0.587246	0.274941	1.1204	0.0068898	0	0	0	0	0	0	0	0.517133	0.909418	0.387069	0.339629	0	0.26074	1.41089	0.898172	2.08478	0.562083	1.52592	0.320316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0	0.237733	0.51711	0.426162	0.680959	0.378242	0.36824	0.563818	0.822202	0.149398	0	0.0412443	0.18942	0.172963	0.301926	0.470167	0.50589	0.498173	0.685705	0.147925	1.23769	2.37651	0.455513	0.305171	0	0.252517	0.279711	0.186474	0.31079	0.31079	0.279711	0.317761	0.833634	0.216729	0	0.268636	0.57025	0.423349	0.0292002	0	0.30463	0.869903	0.269307
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	1.25172	0.416289	1.10071	0.881254	0.102648	1.93745	1.64712	1.07404	1.21565	0.444642	1.7994	0.00427	0.320274	0.421508	1.30806	1.50511	0.872217	1.04235	0.486339	1.76863	2.97345	1.286	0.715278	0.418552	0.568367	0.23211	0	0	0	0.706058	1.20081	0.286448	0	0.147635	0.470171	0.393754	0	0.0743292	1.13079	1.44722	0.61335	0.91245	0.80815	0.932039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.ea2564bf-c4d4-400e-ac7f-5d44b98fa6dd.fc.signal	0.0554945	0.15261	0.285189	0.0793546	0.0874695	0.251611	0.0762304	0.505243	0.420406	0.0537935	0	0.005087	0.548163	0.51104	0.061044	0	0	0.128561	0.0793998	0.142304	0.348388	0.0778398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101699	0.281589	0.51773
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0.82196	0.82196	0.20275	0.952876	1.2576	0.397281	0.332344	0.779098	1.00279	1.2779	0.510183	0.742999	0.676999	0	0	0.0633786	0.458115	0.521531	0.266566	0.0358542	0	0	0.308958	0.330484	0.48972	0.231909	0.0485501	0	0	0	0	0	0	0.177766	0.426611	0.10371	0.192602	0.41783	0.666533	0.769101	0.183166	0.494417	0.19919	0.410448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0.675618	1.27844	1.45937	0.408926	0.363286	1.25071	0	0	0.528588	0.049539	0.68256	0.0891755	1.11794	0.464428	0	0	0	0	0	0	0.459434	0.553856	0.254615	0.237864	0.260251	0	0	0	0	0	0.82565	0.688042	0	0.770607	0.311278	0.201522	0	0	0.0440347	0.570378	0.570059	0.831156	0.082565	0.479042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.9bfe73dc-10ea-4d00-8b81-764ba209e4a8.fc.signal	0	0	0	0	0	0	0.167563	0.62836	0.0209453	0	0	0	0	0	0	0.0514113	0.62836	0.611604	0	0	0	0.0413647	0.482944	0.108916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233871
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.cc1ccc19-c2bd-4f77-8714-4fe6bab0d403.fc.signal	1.66944	0.649711	0.525618	1.25688	0.844462	0.205534	0.328854	0.37877	0.23196	0	0	0.497732	1.7327	0.627685	1.11383	1.54568	0.726795	0.599049	0.525613	0.428673	0.256891	0.0455117	0.5934	0.300329	0.588916	0	0	0	0	0	0	0	0.348592	0.640169	0.0851498	0	0	0	0.544505	0.134444	0	0	0	0.217391
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0	0	0	0	0	0	0.133981	0.2138	0.0370587	0	0	0.02138	0.2138	0.2138	0.0763571	0	0	0.094072	0.2138	0.076968	0	0.111293	0.496885	0.530288	0.183868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0199547	0.2138	0.444777	0.4277	0.442177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.af2fffce-696b-421a-8732-73b351c68c67.fc.signal	0.43363	0.629366	0	0	0.0529992	2.24624	1.6765	0.764077	0.971657	0.485826	0	0.225247	0.983202	1.72248	1.87391	0.722722	0	1.07834	0.331687	2.07331	1.0972	0.710977	0.529387	0.816523	2.31032	0.66249	0	0	0	0	0.375411	0.651449	0	0	0	0	0.449023	3.91673	3.70638	3.85735	2.8308	0.718905	0.939664	0.539033
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	0.377952	0.541643	0.38647	0.0975933	0.0936896	0.685102	0.400133	0.212753	0.280204	0.185829	0.240179	0.135346	0.698454	0.462442	0.569112	0.362611	0.262811	0.497532	0.658913	0.083588	0	0.57539	1.08132	0.515369	0.870103	0.602288	0.0073195	0.103449	0.58556	0.58556	0.478207	0	0.211452	0.511387	0.296309	0	0.044447	0.29278	0.17762	1.04619	0.193234	0.0354605	0.412728	0.36107
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	0.426723	0.419527	0.134908	0.217713	0.320923	0.500093	0.424692	0.385448	0.189129	0.0897464	0.117051	0.145858	0.18689	0.343423	0.356019	0.232843	0.061754	0.0503074	0.104444	0.223826	0.421822	0.167211	0.0218944	0.337722	0.563626	0.196762	0	0	0	0.041496	0.0978799	0.114651	0.0451722	0.019325	0.0820729	0.0336155	0.0181383	0.0663318	0.182864	0.112913	0.342676	0.252127	0.047078	0.434975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0	0	0.448159	0.0565245	0	0	0.316031	0.177649	0.504683	0	0	0.035961	0.729216	0.893389	0.882571	0.346855	0.469356	0.379522	0.510829	0.669664	0.190184	0.266482	0	0	0	0	0	0	0	0	0.444121	0.595526	0	0	0	0	0	0	0.325317	0.448512	0.337287	0.941934	1.7116	0.51773
