	chr1:100265000-100265149	chr1:100265150-100265299	chr1:100265300-100265399	chr1:100265400-100265449	chr1:100265450-100265519	chr1:100265520-100265599	chr1:100265600-100265749	chr1:100265750-100265899	chr1:100265900-100266049	chr1:100266050-100266199	chr1:100266200-100266269	chr1:100266270-100266349	chr1:100266350-100266499	chr1:100266500-100266649	chr1:100266650-100266799	chr1:100266800-100266949	chr1:100266950-100267099	chr1:100267100-100267249	chr1:100267250-100267399	chr1:100267400-100267549	chr1:100267550-100267699	chr1:100267700-100267849	chr1:100267850-100267999	chr1:100268000-100268149	chr1:100268150-100268299	chr1:100268300-100268449	chr1:100268450-100268599	chr1:100268600-100268749	chr1:100268750-100268899	chr1:100268900-100269049	chr1:100269050-100269199	chr1:100269200-100269349	chr1:100269350-100269499	chr1:100269500-100269649	chr1:100269650-100269799	chr1:100269800-100269949	chr1:100269950-100270038	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.780743	0.600168	1.29611	1.75943	1.51504	2.50736	6.84761	20.626	32.8534	27.0892	27.1352	34.9685	43.4134	33.2298	14.2358	23.6379	18.8202	10.5052	4.26271	4.97626	5.5816	5.11645	4.77482	3.86919	5.04819	4.43733	2.92457	1.43597	1.15432	0.303923	0.441436	0.551305	0.661907	0.232741	0.413027	0.367718	0.510938	0.156463
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	3.92175	3.92882	5.48688	7.48251	6.88401	9.10082	8.40256	18.8649	15.768	7.09576	7.33011	15.2788	12.5588	9.26013	10.7581	18.2086	11.9047	8.52747	3.39674	3.8836	1.80573	0.900358	0.537555	0.162963	1.13943	0.612947	0.434914	0.353526	0.345924	0.417134	0.318022	1.23325	0.526501	0.71976	0.696852	0.602773	0.381511	0.493892
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	2.07536	0.611095	1.58768	3.02077	8.73384	15.2634	34.3774	77.8628	120.586	88.8594	93.4801	128.936	150.388	129.295	90.4502	45.4487	19.3576	9.32661	3.54067	3.01302	1.79451	2.7046	3.23039	1.69425	0.842726	0.156917	1.18216	1.3815	1.0756	0.415804	0.185566	0.501714	0.132985	0.445405	0.017182	0.0397933	0.385221	0.10625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.942106	1.88651	2.28632	0.494053	0.273553	1.69544	3.01571	7.58011	7.87871	4.72279	5.80384	8.59413	8.52702	8.00696	7.33573	4.93747	2.63853	2.55477	0.623672	0.457896	0.455167	0.967712	0.725779	0.190126	0.0787634	0.607521	1.10277	0.331257	0.409663	0.0390084	0	0.0464205	0.472712	0.0525103	0.882194	1.47394	0.74677	0.195255
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	1.56386	1.2958	2.87199	5.71518	11.4073	23.457	30.6924	69.8415	95.9397	42.8974	66.1314	127.696	143.534	83.2691	105.467	58.8879	24.8778	8.68186	7.74627	4.71133	2.5444	0.206232	0.181497	1.07187	0.550757	0.358837	0.393243	1.38071	0.974397	0.721797	1.68054	1.17915	1.13459	0.0342174	0.689778	0	0	0.167558
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0.816732	1.74564	2.54394	6.65245	16.5146	28.9706	73.62	95.6082	46.1372	46.382	70.7562	127.691	119.683	102.575	59.3861	27.7655	11.8971	4.87433	2.34709	0.432962	0	0.118475	1.65866	0.42651	0.260645	1.20845	0.32176	0.609183	0.895671	0.407554	0.587752	0	0.364903	0.700625	0.516387	0.367406	0.0681818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	2.10407	2.14444	2.63873	2.509	4.20345	8.27739	16.0987	29.7954	34.8073	15.5673	10.253	37.5256	55.6548	56.7067	50.3084	25.5818	15.8814	8.8298	4.57252	5.13333	3.138	2.86291	1.46191	1.98142	2.18865	1.80578	2.10519	1.10815	1.8507	2.28294	0.602725	0.0417717	0.865503	0.827781	1.74396	0.509626	0.617434	0.187348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	2.12502	2.66731	2.80557	2.63708	6.41094	12.5404	13.8358	11.3582	24.7815	13.2809	24.3677	35.4766	49.7476	49.2496	36.9356	11.9775	12.5833	9.08581	1.82141	4.59325	3.71885	2.04579	2.22762	1.86136	1.81076	1.47374	0.53047	0.980082	1.36137	1.12817	1.39236	1.10054	3.3881	1.52654	0.727823	1.81266	3.55695	0.305337
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	2.70314	0.511328	1.02813	0.300411	1.58647	3.7419	5.26404	3.51756	8.74312	4.66295	5.93158	8.90153	13.1741	10.4544	9.23404	4.6407	5.705	4.21451	3.47433	1.56744	1.26212	0.132921	0.550392	1.75702	2.38297	1.11508	0.0386166	1.49004	0.861907	0.686915	1.64109	0.944433	1.71974	2.175	0.562866	0.684848	2.19004	0.054409
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	0.818786	0.709649	1.35636	2.57258	5.95315	10.5985	18.9059	35.6988	45.0216	40.7873	41.5404	56.1063	76.9441	72.4218	52.1507	31.8408	21.6513	12.5474	5.87136	2.0427	1.81341	1.82008	0.516687	0.0389971	0.591796	0.574796	0.642922	0.221758	0.273253	0	0.344558	0.603544	0.672661	1.56935	0.64588	0.525275	0.371652	0.660999
