	chr11:65040525-65040604	chr11:65040605-65040674	chr11:65040675-65040824	chr11:65040825-65040904	chr11:65040905-65040974	chr11:65040975-65041124	chr11:65041125-65041274	chr11:65041275-65041424	chr11:65041425-65041574	chr11:65041575-65041724	chr11:65041725-65041874	chr11:65041875-65042024	chr11:65042025-65042104	chr11:65042105-65042174	chr11:65042175-65042324	chr11:65042325-65042474	chr11:65042475-65042624	chr11:65042625-65042774	chr11:65042775-65042924	chr11:65042925-65043074	chr11:65043075-65043224	chr11:65043225-65043374	chr11:65043375-65043524	chr11:65043525-65043674	chr11:65043675-65043824	chr11:65043825-65043974	chr11:65043975-65044124	chr11:65044125-65044274	chr11:65044275-65044424	chr11:65044425-65044574	chr11:65044575-65044724	chr11:65044725-65044874	chr11:65044875-65045024	chr11:65045025-65045174	chr11:65045175-65045324	chr11:65045325-65045474	chr11:65045475-65045624	chr11:65045625-65045664	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	6.94797	12.5075	14.7256	11.644	22.1811	20.043	5.64862	6.90249	8.21737	15.3818	13.3408	11.4779	8.14912	3.00835	3.33678	2.89173	1.4118	1.8558	1.9644	0.954062	1.87726	0.87533	2.02345	0.378958	1.7237	0.778546	2.38595	0.916748	0.36034	0.14418	0.660117	0.806817	1.39262	1.58661	0.467936	0.376566	1.09047	0.588438	0.297968
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	1.94216	2.67468	1.71625	2.29159	3.06578	3.40034	8.3015	16.9198	7.8742	9.38537	4.33374	1.68662	0.617968	0.0928714	0.38139	1.73359	0.095348	0	0.858125	0.658763	1.20138	0.993363	0.476739	1.31351	0.591319	0.541611	1.84342	1.11586	0.69105	0.334094	0.512318	0.433455	0.637798	0.399418	0.300844	0.477746	0.735675	1.47667	0.4
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	5.65045	9.38703	11.0049	14.1675	22.5383	32.1591	36.3752	78.957	77.1743	75.5389	65.8038	27.5947	12.4123	7.66693	3.0808	1.23103	1.08794	1.47025	1.05171	0.684916	0.161669	0.0325412	0.462099	0.287681	0	0.0901115	0.614147	0.491803	0.191709	0.155288	0.743078	0.334974	0.0210343	0.447971	0.579826	0.13497	0.239844	0.468391	0.456989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	9.73424	11.2755	16.8087	25.8069	37.4281	40.1806	22.0555	48.546	50.3431	28.8358	39.6685	56.7279	48.3008	38.1992	22.9805	17.0386	20.4836	18.5808	14.1615	11.7745	12.2028	6.989	6.52554	4.07496	4.76881	5.4403	5.01818	3.5469	5.49811	4.75285	3.40852	4.2002	2.34812	3.03269	3.78035	3.35424	1.45747	1.31368	0.346693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	5.96669	10.3557	13.1612	16.2888	26.0849	42.0306	77.1862	110.439	111.871	106.889	70.1243	56.4963	24.6305	14.5618	4.16456	5.30863	8.7891	5.23512	4.88629	3.13103	2.35468	0.720849	0	2.01546	2.37363	0.555977	0.721714	1.2563	0.759127	1.21887	0	0	0	0.488239	1.44757	0.890093	0.156208	0	0.758152
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	0	1.88153	3.85082	6.47741	7.41324	7.08465	10.2095	18.6464	21.8474	19.3908	11.5217	4.92073	1.33701	1.14779	0.864809	0.417346	0.167799	1.29076	1.74987	1.78523	0.318842	0.51797	0.584408	0.709918	1.42596	1.26087	1.34137	1.07844	0.952095	1.79537	0.773884	1.72043	1.83243	0.766756	0.628111	1.08654	0.855511	0	0.248175
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	14.3108	30.299	30.5939	18.2151	31.0225	34.9985	25.551	27.5807	29.8923	30.0257	31.5538	21.8219	12.699	6.76508	6.03514	6.0508	2.74494	2.10724	1.00602	0.714754	1.26631	1.5602	1.85834	0.696548	2.23108	2.11352	1.43748	0.644791	1.00837	1.6678	0.484154	0.0804003	0.188125	0.381383	0.275734	0.134922	0.525892	0.672556	0.318943
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.eaaac0a3-b084-49f5-8ed4-a37c494e32ee.fc.signal	5.10337	8.31489	12.8139	18.686	27.4207	34.7035	45.18	66.7062	63.6562	68.0898	64.3157	37.6516	17.973	9.56958	4.02185	2.23784	1.00632	0.592415	0.267888	0.426232	0.463538	0.578783	0.569477	0.221917	0.324874	0.317746	0.153155	0.188043	0.0929293	0	0.0402677	0.234628	0.479648	0.285939	0	0.110783	0.212558	0.135313	0.234286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	2.71942	3.54981	3.74722	5.1282	7.81082	8.63633	21.7526	27.6515	24.6021	19.6867	19.0073	11.7041	5.56724	2.63629	1.13151	0.822098	0.443792	1.21082	0.178243	0.690695	1.72556	1.41837	0.937203	0.264058	0.231117	0.699203	1.31645	0.8784	1.43072	1.42408	1.38747	0.785939	0.549413	0.487456	0.0737307	0.0337584	0.587938	0.387071	0.904412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001233.5.705d0a23-5da9-44fc-b8a6-299bfe826407.fc.signal	0.208099	1.09284	2.72768	2.79694	6.50188	8.03893	5.47429	13.928	11.6884	8.30708	6.44641	6.36166	1.5825	1.38773	2.21144	0.888244	0.13478	2.14129	1.30272	0.274947	0.399927	0.696649	0.624537	0.0679006	1.01988	0.9718	0.569178	1.27715	1.06714	1.59978	1.05465	0.101411	0.250868	0.53637	0.750073	1.33786	0.475826	0.690413	0.397985
