	chr9:1049161-1049310	chr9:1049311-1049460	chr9:1049461-1049610	chr9:1049611-1049760	chr9:1049761-1049820	chr9:1049821-1049910	chr9:1049911-1050060	chr9:1050061-1050140	chr9:1050141-1050210	chr9:1050211-1050320	chr9:1050321-1050360	chr9:1050361-1050510	chr9:1050511-1050660	chr9:1050661-1050810	chr9:1050811-1050960	chr9:1050961-1051110	chr9:1051111-1051260	chr9:1051261-1051410	chr9:1051411-1051560	chr9:1051561-1051710	chr9:1051711-1051860	chr9:1051861-1052010	chr9:1052011-1052160	chr9:1052161-1052310	chr9:1052311-1052460	chr9:1052461-1052610	chr9:1052611-1052760	chr9:1052761-1052910	chr9:1052911-1053060	chr9:1053061-1053210	chr9:1053211-1053360	chr9:1053361-1053510	chr9:1053511-1053660	chr9:1053661-1053810	chr9:1053811-1053960	chr9:1053961-1054110	chr9:1054111-1054260	chr9:1054261-1054410	chr9:1054411-1054560	chr9:1054561-1054630	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	1.03872	0.161902	2.31595	2.76726	1.12794	2.30076	4.10066	2.82004	0.191727	0	0	0	0	0.997885	0.241606	0	0.485706	2.12276	0.0170424	0	0	0	0	0.702995	3.64523	1.0752	0.212532	0.877678	1.76388	0	0	0	0.438862	1.22676	2.43257	0.545391	1.66094	2.9631	3.17993	4.0204	0.127572
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	2.7953	1.78514	1.99764	1.95606	2.4635	2.28117	1.10332	0.225235	0	0.0335141	0.852295	2.61167	8.89048	7.71512	5.06447	7.25982	5.89396	3.32091	6.61145	11.3982	11.5992	8.82257	4.28258	5.85119	5.32069	2.21446	1.16464	0.694597	2.6287	1.84917	1.07303	1.17801	0.895845	1.17237	0.955878	0.869265	0.523596	0.183842	0	0	0.516129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0.864891	2.67468	0.773484	1.21323	2.04197	2.81879	3.71666	5.31833	1.95991	2.25606	5.10826	8.80239	5.86396	3.41848	2.4106	1.20279	1.6049	2.50353	3.82343	6.54506	2.99901	4.93636	4.79811	5.05312	3.22376	1.73491	2.41494	2.87844	2.81535	0.888676	2.2725	3.63686	1.23247	0.808672	0.873539	1.57194	1.32977	1.02273	0.84327	0.32433	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.1fc96c71-e7b0-4c32-a9b8-85db9118188b.fc.signal	1.23717	0.26803	0.241987	1.14423	2.39583	2.81448	2.06569	1.13943	1.85422	2.92554	1.96425	2.68977	3.04746	5.01076	3.25562	3.39885	3.27499	2.18179	2.34063	1.54992	0.451892	0.251615	1.61833	1.60264	2.63759	2.52478	0.60171	0.232293	0.686224	1.28164	0.457921	1.02346	1.32022	0.709144	0.569346	0.246863	0.673049	0.633201	1.52628	1.17587	0.769912
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	0.0777191	0.0392028	0.0084538	1.01361	2.80849	4.08626	5.23091	3.87406	2.22172	2.02662	2.90067	4.44259	3.92458	2.5297	1.8982	0.969327	0.922239	0.516008	0.753829	0.927522	1.97846	3.36645	2.4545	2.26989	1.26913	0.985516	0.724233	0.677344	0.406677	0.180031	0.244438	0.206104	0.398033	0.630083	0.228978	0.565677	0.282177	0	0	0	0.542105
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.5ec97f16-e54d-4318-8ca6-fd123c69fcf5.fc.signal	1.173	0.221063	0.701708	1.84778	3.41233	4.6664	4.92831	5.30888	3.51949	1.72209	1.18438	5.99779	6.47556	4.42504	2.6783	3.90232	2.74134	4.00212	5.2111	9.57718	7.07964	5.20261	5.52747	5.89973	4.17627	4.48661	2.61816	1.22437	0.812249	1.51831	1.43937	1.80558	2.0779	0.597365	0.870868	1.68554	0.288969	0	0.832501	2.51482	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.b0b3e62c-a424-40a0-81dc-b67047b2608e.fc.signal	0.631763	0.303419	1.38836	3.06944	4.19749	6.11943	14.0336	14.6795	9.19192	3.58965	5.63316	12.9018	13.6559	9.45935	4.57263	3.41428	2.18865	3.27295	3.60149	3.77506	3.85153	3.89696	5.05815	3.4426	4.03959	3.51058	1.88031	2.46407	3.28451	2.10133	3.16891	2.7404	1.33913	1.78175	1.66897	3.47197	2.76714	1.57603	1.03312	0.425083	0.892857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.f277fd12-ef1b-437b-8412-8210645647cd.fc.signal	1.36186	0.641979	0.707838	2.2645	2.5031	2.24088	7.84538	22.8238	26.7077	28.8544	41.2197	42.9595	32.007	20.5202	19.2665	12.2342	8.45171	19.4954	21.7002	28.1811	56.712	71.6119	51.8539	43.7325	27.49	18.7425	11.3859	9.10398	9.98268	5.88276	1.36211	0.36642	0.635306	1.16455	0.552189	1.04237	0.998031	0.449987	0.179003	0	0.0915493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.34f373d0-ec85-43e8-be9c-456d096f409b.fc.signal	3.43052	0.618402	1.79542	5.54022	12.1489	16.696	27.674	15.1738	2.19725	4.56396	2.98248	26.5543	78.188	56.465	29.0309	29.3689	21.2423	21.3817	28.513	6.70982	5.54944	1.25826	1.53126	20.4855	26.1323	17.2911	10.5689	14.5819	23.3143	18.8002	10.7269	5.14396	1.84456	5.7648	5.11397	8.87062	7.56375	4.43361	2.44365	1.51272	0.524752
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003404.1.23508f0c-a4f9-4134-8818-79f90321c313.fc.signal	1.35034	0.717153	1.32402	2.28987	2.56648	2.19569	2.36886	0.992116	0.807628	1.41484	0.712178	2.70785	4.22957	4.34825	3.08366	3.77417	3.76078	4.67022	4.40976	2.42422	1.1175	0.485647	2.28855	3.06638	3.44589	2.04185	1.37743	0.942334	0.837222	0.72548	0.83942	0.654735	0.584965	0.151192	0	0	1.15027	1.42376	0.479426	0.939614	0.163934
