	chr4:140424204-140424353	chr4:140424354-140424503	chr4:140424504-140424653	chr4:140424654-140424803	chr4:140424804-140424953	chr4:140424954-140425103	chr4:140425104-140425253	chr4:140425254-140425403	chr4:140425404-140425553	chr4:140425554-140425703	chr4:140425704-140425853	chr4:140425854-140426003	chr4:140426004-140426153	chr4:140426154-140426303	chr4:140426304-140426373	chr4:140426374-140426453	chr4:140426454-140426603	chr4:140426604-140426753	chr4:140426754-140426903	chr4:140426904-140427053	chr4:140427054-140427203	chr4:140427204-140427353	chr4:140427354-140427503	chr4:140427504-140427653	chr4:140427654-140427803	chr4:140427804-140427893	chr4:140427894-140427953	chr4:140427954-140428023	chr4:140428024-140428103	chr4:140428104-140428253	chr4:140428254-140428403	chr4:140428404-140428553	chr4:140428554-140428703	chr4:140428704-140428853	chr4:140428854-140429003	chr4:140429004-140429153	chr4:140429154-140429287	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.610059	0.0796115	0	0.458081	0.334294	0.0634064	0	0	0.0399473	0.530686	0.479572	0.286373	0.707651	1.21518	1.92626	3.51689	5.00221	9.27059	20.4471	24.9531	20.7774	18.17	20.85	16.1951	12.3303	11.3403	10.9126	8.50487	2.76421	1.07336	0.929489	0	0.0810921	0.994832	0.583416	0.0170128	0	0.882353
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	0	0.271978	0.297773	0	0.0425748	0.507998	1.09544	0.15035	0.391543	1.09239	0.761873	0.286951	1.18361	1.21937	0.915059	1.33391	2.17137	6.47169	22.0318	31.9937	44.2198	42.959	46.1498	34.4913	17.0746	10.2594	4.68845	1.67119	1.29464	1.11085	0	0	0	0	0.152896	0.265217	0.488372
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	0	0	0	0.193719	0.47243	1.2471	0.483512	0.470408	0.3585	0.248632	0.355042	0.753617	1.18344	1.23498	1.51382	2.92935	4.34154	10.3161	18.1246	24.6794	22.7273	21.6787	15.129	15.4016	13.3831	18.4058	14.3414	9.86432	4.74937	2.1602	1.30556	0	0	0	0.0103597	1.11906	1.52873	0.691383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0	0.142891	0.0917628	0.607013	0.889034	0.978245	0.816675	1.10736	0.0266741	0.332257	0.183182	0.540566	0.356137	0.0629316	0.748812	1.50606	3.13832	3.77496	4.21099	12.9935	14.2022	17.5295	15.1982	8.45547	10.5169	9.63099	5.04429	3.01252	1.94099	1.26578	0.528631	1.17066	0.568183	0.656099	0.654472	0.324718	0.140586	0.638655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e56e7efe-813c-4380-b8af-078cacdb962a.fc.signal	0	0	0	0.354619	0.606552	0.851286	1.33105	0.720585	0.509615	1.03386	0.589842	0.499726	0.850611	0.739615	0.301622	0.891689	1.94454	3.22047	12.0375	14.0558	31.7146	38.8391	44.5978	26.8778	28.3109	24.551	10.1652	4.07658	2.39878	2.34506	0.685283	0.59066	0.654803	0.567781	0.637132	0.41042	0.470686	0.632075
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.afbe02e8-50de-460a-8edc-cfae9d057ff1.fc.signal	0.152703	0.387497	0.162986	1.04965	0.29954	0.632803	1.93034	0.0158644	0.571683	0.163932	0	0	0	0.638923	1.62914	2.05366	1.87456	5.61499	18.6819	27.0376	37.9042	45.2589	28.9932	35.6258	28.7343	27.2441	8.07533	4.21973	2.03591	2.96176	1.30587	0.798974	1.74071	0.555266	0.95931	0.0157332	0	0.487952
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.cc1ccc19-c2bd-4f77-8714-4fe6bab0d403.fc.signal	1.55018	0.0850701	0.100025	0.289932	0.280922	0	0	0.423426	2.22802	0.517208	0	0.233704	2.16938	3.38547	6.69121	8.88862	11.4056	20.7049	26.8222	55.5388	51.0268	50.2939	27.5868	45.8113	24.3431	32.5339	26.4099	26.5224	21.4778	6.51398	2.55319	2.5199	2.03541	1.5543	0.218765	0	0	0.237805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.4b84d196-177c-48b4-a7a5-bffad11f4762.fc.signal	0.78041	0.861038	0.415297	0.298725	0.838537	1.24844	0.729193	0.395251	0.709298	0.770651	1.09881	0.923446	2.19405	4.59932	8.72689	11.0094	14.8973	16.4229	18.5744	16.8057	16.0062	18.0721	22.682	15.5672	5.68959	5.96379	4.73944	3.80965	3.15712	2.59633	1.0706	0.752706	1.13292	1.07867	0.485722	0.207906	0.319557	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	0.0975933	0.210802	0.099524	0	0	0	0	0	0	0	0.0409892	0.271309	0.612881	1.47755	1.62282	3.36501	7.56097	14.7741	23.5539	28.4611	27.1181	32.6733	24.6919	29.5171	17.0657	17.7259	15.6195	9.89689	4.3823	0.985677	0.544258	0.230137	0.451885	0.29292	0.20885	0	0	0.768293
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.793fc11e-e9ef-4476-a0d2-85f945a7ed27.fc.signal	0	0	0	0	0	0	0	0	0.110534	0.594051	1.07307	0.836825	0.126346	0	0	0.142745	0.823575	2.4919	5.78903	7.69286	9.92436	12.534	13.6263	13.5597	13.834	12.1068	8.9288	5.49753	1.73291	0.431638	0.147496	0	0	0	0	0	0	0.347854
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	0	0	0.214365	1.29449	0.400235	0	0.241143	0.736838	0.294717	0.0066454	0.378174	0.657568	0.199215	0.200695	0.685275	1.28351	4.1211	4.15822	5.25831	6.54861	6.4141	6.01177	6.29329	6.6945	3.893	3.18633	2.81374	2.11212	0.874726	1.0214	0.720095	0.0100496	0	0	0.0196144	0.470617	0.146347	0.71466
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0	0	0	0.242891	0.743089	0.37805	1.04373	0.348377	0.876302	0.159978	0	0.706255	1.30944	0.982738	2.02772	2.62847	7.44299	13.2535	15.3181	30.7778	27.3745	33.0733	20.8945	29.8387	7.58903	7.5744	8.44284	8.98792	4.4911	2.53098	1.23883	0.522419	0.593524	0.146879	0.486039	0.238108	0	0.615385
