	chr1:150752501-150752650	chr1:150752651-150752800	chr1:150752801-150752950	chr1:150752951-150753100	chr1:150753101-150753250	chr1:150753251-150753400	chr1:150753401-150753550	chr1:150753551-150753700	chr1:150753701-150753850	chr1:150753851-150754000	chr1:150754001-150754150	chr1:150754151-150754300	chr1:150754301-150754450	chr1:150754451-150754600	chr1:150754601-150754750	chr1:150754751-150754900	chr1:150754901-150755050	chr1:150755051-150755200	chr1:150755201-150755350	chr1:150755351-150755500	chr1:150755501-150755650	chr1:150755651-150755800	chr1:150755801-150755950	chr1:150755951-150756100	chr1:150756101-150756250	chr1:150756251-150756400	chr1:150756401-150756550	chr1:150756551-150756700	chr1:150756701-150756850	chr1:150756851-150757000	chr1:150757001-150757150	chr1:150757151-150757300	chr1:150757301-150757450	chr1:150757451-150757600	chr1:150757601-150757650	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0	0	0.169115	0.926461	0.198926	1.01898	0.818251	0.729792	0.0486696	0.127082	0.373134	0	0.248756	0.616476	0.135193	0	0	0.111391	0.893705	0.335255	0	0.49213	0.989208	0.00385093	0.370428	0.482687	0.592212	0.539459	0.00260207	0	0	0.396779	0.510738	0.633779	0.282365	0.802817
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.733625	0.520369	0.15992	1.31873	1.05309	0.725065	0.173678	0.545952	1.24385	0.546723	0.078375	0.776354	0.102637	0	0	0	0.155187	0.28524	0	0.0926493	0.714024	0.50728	0.784981	1.09609	0.490988	0.468481	0.949579	0.967492	0.391162	0.91236	1.10899	0.96596	0.778663	0.237791	0.0684654	0.363889
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0	0.600574	1.34371	0.529229	0	0	0	0	0	0.0206184	0.51546	0.529215	1.4812	0.196353	0	0	0	0.444428	0.629461	0.569065	0.422677	0.661567	0.36464	0	0.443296	0.243984	0.171435	1.16528	0.659789	0.51546	0.0824736	0	0.248465	0.234462	0	0.393886
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.797468	0.403455	0.441653	0.631513	0.459577	1.00536	1.50259	1.21789	1.69065	1.29782	0.390157	0	0	0	0	0.0221053	0.544894	0.227639	0.467128	0.215847	0.193056	1.88138	1.88923	0.394293	2.00651	2.47903	2.73474	1.43288	0	0	0.125686	1.36345	1.35903	1.4042	0	0.616603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000159.3.2e817463-50da-4748-b0f1-6026956a5007.fc.signal	0.805761	0.859827	1.17657	0.95537	0	0	0	0.140903	1.85415	0.1546	0	0.463409	1.73524	0	0	0.084589	1.81709	0.281128	0	0	0	0	0.0623317	3.43657	0.545309	0	0	0	0	0	0.946053	2.69048	1.22874	0	0	0.604451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0	0	0	0	0	0	0	0.151207	0.148112	0	0	0	0.0309348	0.716656	0	0	0.342733	0.107539	0	0	0	0	0.240336	0.365669	0	0	0	0	0	0	0.257846	0.40678	0	0	0	0.683891
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0.158098	0	0	0	0	0	0	0.463547	0.203003	0	0	0	0.161126	0.573419	0	0	0.151631	0.859117	0.366201	0	0	0	0	0	0.401555	0.268769	0.882573	0.160907	0	0	0.0608963	0.593445	0.61607	0.850348	0	0.537769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.89525	0.517613	1.06562	0.659181	1.28061	0.979031	1.55926	1.37801	2.65001	2.06521	0.998094	0.9659	2.46021	3.8602	3.3353	1.14921	1.96188	2.15804	0.82287	0.0394497	1.64182	2.71698	1.82465	0.481695	1.79181	1.17113	2.04061	1.03927	0.622967	1.09362	1.46003	2.49552	1.08614	0.545345	0.018007	0.452334
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.379874	0	0.980762	1.5193	0.352496	0.385813	0.312786	1.05185	1.02397	0.657334	0.482367	0.634148	0.062612	0.305537	0.942925	0.573521	0.420294	0.314806	0.398316	0	0	0.626686	0.0976716	0	0	0	0	0	0.643378	1.071	0.634905	0.742601	0	0.560928	0.675331	0.49697
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.2491	0.0056784	1.2109	0.29009	2.19926	0.400044	0.590529	0.548288	0	0.561024	0.114847	1.10084	1.39367	0.419938	0.283956	0.340728	0.350635	0.553153	1.57447	0.257423	0.551	0.544358	0	0	0.429135	0.379058	0.835654	0.30433	0.531026	0.0510779	0.724467	0.261152	0.331551	0.206818	0	0.519328
