	chr18:30991954-30992043	chr18:30992044-30992103	chr18:30992104-30992253	chr18:30992254-30992403	chr18:30992404-30992553	chr18:30992554-30992703	chr18:30992704-30992853	chr18:30992854-30993003	chr18:30993004-30993153	chr18:30993154-30993303	chr18:30993304-30993453	chr18:30993454-30993603	chr18:30993604-30993753	chr18:30993754-30993903	chr18:30993904-30994053	chr18:30994054-30994203	chr18:30994204-30994353	chr18:30994354-30994503	chr18:30994504-30994653	chr18:30994654-30994803	chr18:30994804-30994953	chr18:30994954-30995103	chr18:30995104-30995253	chr18:30995254-30995403	chr18:30995404-30995473	chr18:30995474-30995553	chr18:30995554-30995703	chr18:30995704-30995793	chr18:30995794-30995853	chr18:30995854-30995963	chr18:30995964-30996003	chr18:30996004-30996153	chr18:30996154-30996303	chr18:30996304-30996453	chr18:30996454-30996603	chr18:30996604-30996753	chr18:30996754-30996903	chr18:30996904-30996996	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0	0	0	0	0.152422	0.794371	0.513896	0.243213	0	0.254899	0.314935	0.340734	0.254508	0.709176	0.559853	0.357247	0.18122	0.60163	0.996529	0.326467	1.04973	0.707141	0.763986	0.974737	0.719609	0.605289	0.366226	0.473543	0.21087	0	0	0	0.669908	0.775323	0.358836	0.295434	0.878058	1.10866	0.475524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.2bbf1d92-dd54-451c-865f-3578546b9653.fc.signal	0.0641636	0.306138	0.33227	0.389283	0.611367	0.568735	0.451433	0.671208	0.119618	0.323104	0.265358	0.29698	0.316229	0.0494976	0	0.299731	0.482575	0.0701216	0	0	0	0.353602	1.47758	1.49288	1.05752	0.518169	0	0	0	0	0	0	0	0	0	0.041248	0.384652	0.618791	0.214863
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.a99a5a16-aeda-4bbd-b32c-e69190f2f046.fc.signal	0	0	0	0	0	0	0.0930205	0.860058	0.516144	0	0	0	0	0.269453	0.413815	0	0	0	0.433775	0.26167	0.319247	0.108878	0.581865	1.36727	2.82147	2.03156	0.199321	0	0	0.464855	0.555926	0.544992	0.972451	0.269711	0.0259557	0	0.318339	0.462311	0.425647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.53f657c9-ccc3-46a9-8812-1aa30d387b18.fc.signal	0	0	0	0	0.099116	0.409727	0.882062	1.29274	0.333	0	0	0.267775	0.778196	0.452717	0	0.0175941	0.585782	0.424729	0.872652	0.468159	0.812651	0.584273	0.14457	1.0169	0.259196	0.0271596	0	0.263005	0.444272	0.226453	0	0	0	0	0	0.0478444	0.437384	0.390892	0.407252
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0	0	0.0536808	0.424754	0.683465	0.579425	0	0.171763	0.124266	0	0.0275765	1.09213	0.914566	0.568734	0.848522	0.943949	0	0.300557	0.148271	0	0.265621	0.0630787	0.462323	0	0	0	0	0	0.027555	0.554475	0.167478	0	0	0.276808	0.470778	0.083535	0.391205	0.897234	0.465217
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.29b88f8a-5864-41d5-9d2e-8cf436621ef7.fc.signal	0	0	0	0.310238	0.878148	0.529784	0.259319	0.4773	0.122493	0	0	0	0	0	0	0	0	0	0	0	0	0.459756	0.9545	0.303855	0	0	0	0	0	0	0	0	0	0	0	0.112941	0.868604	0.857008	0.545947
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.c621361d-dad0-4fef-8483-b87bec22a86a.fc.signal	0.0988088	0	0.114547	0.400687	0.708334	0.780704	0.619315	0.501638	0.203515	0.0309946	0	0	0	0	0	0	0	0	0	0	0.303679	1.04143	0.9373	0.245655	0	0	0.144808	0.222481	0.268797	0.41672	0.456808	0.542391	0.104541	0	0	0.0303589	0.109643	0.0968127	0.490411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.3324a0e7-9091-4952-b04e-d0a7fa0902ef.fc.signal	0.66855	1.73742	2.37035	2.01827	2.02629	2.80652	1.86365	0.908208	0.358267	0	0	0	0	0	0	0	0	0	0	0	0.34996	1.63311	1.12763	0.628583	0.76652	0.846359	0.855488	0.83327	0.631878	0.340867	0.83327	0.83327	0.249969	0	0	0	0.60827	0.83327	0.423421
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.02700347-df20-47c4-9f0c-4c735f739be2.fc.signal	0.182883	0	1.00276	2.08038	1.51479	0.915187	1.19593	2.96346	1.05334	0.926224	0.378875	0.134564	0.785265	0.924338	0.806475	0.320451	0.220485	0	0.444838	1.48216	1.24174	0.183934	0.755357	0.368716	0.348067	0.774718	0.592894	1.26088	1.14523	0.645277	0.0617238	0.0725611	0.70031	0.74853	0.970191	1.30387	0.478235	0.228886	0.468031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.3d784b78-f4bc-495c-ac9b-3091418dd4cd.fc.signal	0	0	1.08966	1.20357	0.156754	0	0.432566	0.446279	0.671165	0.57907	0	0.23046	0.717643	0.0621609	0	0.687725	1.39512	0.0982441	0.216135	0.754512	0.666202	0.654772	0.490735	0.036184	0.455432	1.07322	0.99291	0.566039	0.603061	0.552609	0.310954	0	0	0	0	0.310636	0.897508	0.0790302	0.121918
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.f1a05120-9b28-47d7-97dd-561e9dce1de5.fc.signal	0	0	0	0.28503	1.36404	0.458112	0.150499	0.451459	0.633215	0.63686	0	0.354335	0.90544	0.557961	1.0335	0.943601	1.41459	0.564878	0	0.465807	0.293275	0.389767	1.43371	0.54138	0.549482	0.659379	0.178814	0.654753	1.22886	0.65826	0.27976	0	0.417676	0.850765	0.974785	0.0740067	0	0.799302	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.ccd0be12-ccb0-4c4e-b1e2-a054444b344c.fc.signal	0	0	0	0.857245	0.627287	0.346629	0.194388	0.0753007	0.167674	0.02091	0	0.179655	0.425953	0.246268	0.839767	0.125167	0	0	0.0826273	0.316121	0.0976401	0.133519	0.089784	0.0773068	0.485965	0.890299	0.677815	0.20519	0	0	0	0.601541	0.833712	0.381485	0	0	0.351254	0.996278	0.360902
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.68f6c400-c106-443e-8636-56b5afbcfe6d.fc.signal	0.532302	0.495843	0.491468	0.759292	1.20475	1.40163	1.15235	0.322025	0.524814	0.744034	0.437773	0.721462	1.07536	1.20611	0.717732	0.345943	0.740301	0.30801	0.113782	0.127993	0.350143	0.440598	1.12309	1.06445	0.185487	0.290501	0.315493	0.208686	0.215394	0.114125	0	0.272558	0.545426	0.58626	0.421466	0.367504	1.30815	1.43954	0.615385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.9815b17b-4b2f-4371-98fe-9b674b10f52b.fc.signal	0.132841	0.418335	0.328025	0.125908	0.965155	1.20286	0.605498	0.739404	0.643603	0.686601	0.586641	0.923327	0.913522	0.886294	1.37574	0.377989	0.181586	0.400366	0.742512	0.431609	0.462053	0.419267	0.420346	0.392381	0.742067	0.810372	0.48406	0.023219	0.0823623	0.215214	0.46416	0.651642	1.32488	1.58242	1.27263	0.493787	0.65142	0.375571	0.413934
