	chr14:53049344-53049493	chr14:53049494-53049643	chr14:53049644-53049793	chr14:53049794-53049943	chr14:53049944-53050093	chr14:53050094-53050243	chr14:53050244-53050393	chr14:53050394-53050543	chr14:53050544-53050693	chr14:53050694-53050843	chr14:53050844-53050993	chr14:53050994-53051143	chr14:53051144-53051293	chr14:53051294-53051443	chr14:53051444-53051593	chr14:53051594-53051743	chr14:53051744-53051893	chr14:53051894-53052043	chr14:53052044-53052193	chr14:53052194-53052343	chr14:53052344-53052493	chr14:53052494-53052643	chr14:53052644-53052793	chr14:53052794-53052943	chr14:53052944-53053093	chr14:53053094-53053243	chr14:53053244-53053393	chr14:53053394-53053543	chr14:53053544-53053693	chr14:53053694-53053843	chr14:53053844-53053993	chr14:53053994-53054143	chr14:53054144-53054293	chr14:53054294-53054427	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000076.3.8c8cf71c-e370-472d-89ef-87dbd2cde25f.fc.signal	0.284329	0.489228	0.0339706	0.179108	0.0286896	0.257883	0.117602	0.400398	0.367394	0.19054	0.102368	0.0607087	0.165499	0.330499	0.373617	0.597492	0.423072	0.322887	0.298499	0.206478	0.546346	0.0528385	0.0395952	0.845317	1.05043	0.519994	1.15475	1.20907	0.396497	0.244807	0.605395	0.507188	0.182809	0.0358404	0.1875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	0.652532	1.80594	0.110657	0.193329	0.435923	1.09439	0.44005	0.592272	0.945346	1.5914	1.22588	0.661266	0	0.297625	0.417166	0.0483322	0	0.256924	1.04275	2.26624	1.32748	0.854413	0.494022	0	0	0.0535883	1.08641	0.78589	0.818967	0.959314	0.505048	0.234119	0.560456	0.17637	0.170385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.0bde8c3f-07de-437f-8926-bbf417d01abf.fc.signal	0.130999	0.232135	0.00839893	0	0.346422	0.149164	0	0.00247027	0.333389	0.302466	0.338057	0.287736	0	0	0	0	0	0	0.112964	0.460763	0.380185	0.295736	0.0512087	0	0	0	0	0	0.281356	0.533684	1.00915	0.429944	0.411541	0.492325	0.217795
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.645426	0.359277	1.44879	0.787583	0.475346	0.658647	0.929423	0.114947	0.650781	0.863989	0.0390087	0.934086	1.40405	0.800424	0.632989	1.16217	1.6097	1.62879	0.559725	1.24635	0.489078	0	0.186797	0.676443	1.84315	1.48173	0.971134	1.3073	0.513494	1.49499	1.68962	0.18223	0.74496	0.61571	0.477273
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	0.413042	0.652979	0.0686313	0	0	0	0.276464	0.173747	0.199896	0.287919	0.701063	0.436678	0	0	0	0	0.346491	0.594964	0	0	0	0	0.6921	0.178694	0	0.481075	0.0122204	0.0703898	0.282597	0	0	0	0	0	0.472347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.b1238445-4a00-452e-8684-dd41797bdbb3.fc.signal	0	0	0.962499	0.468433	0.512506	0.217994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386247	0.345182	0	0.215479	0.51087	0	0	0	0	0	0.391198
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.27a27ea1-2b00-4c14-813e-8060e6e66b8d.fc.signal	0.496505	0.418635	0.795299	0	0.271378	0.424832	0.261088	0	0	0.404932	0.626469	0.414294	0.130686	0.74979	0.598219	0.31467	0.271046	0.134527	0	0.295557	0.582725	0.111222	0.203111	0.858092	0.817762	0.415256	0.172379	0	0.405959	0.179582	0.236261	2.31769	1.46884	0.965451	0.266667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0.557681	0	0.756759	0.58588	0.153396	0.593661	0.949659	0.396707	0	0.665466	1.09682	0.886744	0.0115204	0	0	0	0	0.479583	0.744359	0.553245	0.527734	0.0075132	0	0	0.358684	0.436037	0	0.79882	0.791117	0.115204	0.450712	0.281178	0.6815	1.25387	0.108219
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.80ce343a-5712-49f6-8c5c-1e3104623262.fc.signal	0.239736	0.686838	0.30174	0	0	0.225938	1.17252	0.851422	0.198055	0.650933	0.339577	0.188787	0.268739	1.06111	0.9389	0.152991	0.793089	0.346508	0	0.249701	0.317038	0.325614	0.23529	0.450664	0.551314	0.139981	0.406862	0	0.164451	0.193601	0	0.261166	0.813676	0.455557	0.330645
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	0	0	0.0526817	0.488425	0.279725	0	0.245777	0.117849	0.147881	0.279944	0	0.419056	0.484109	0	0.241675	0.31928	0.812	0.708437	0.652208	0.294462	0.172395	0	1.05903	0.436957	0	0	0	0.2564	0.224501	0.255697	0.934284	0.598798	0.469751	0.856431	0.700306
