	chr15:50245745-50245894	chr15:50245895-50246044	chr15:50246045-50246194	chr15:50246195-50246244	chr15:50246245-50246344	chr15:50246345-50246494	chr15:50246495-50246644	chr15:50246645-50246754	chr15:50246755-50246794	chr15:50246795-50246944	chr15:50246945-50247094	chr15:50247095-50247244	chr15:50247245-50247394	chr15:50247395-50247494	chr15:50247495-50247544	chr15:50247545-50247694	chr15:50247695-50247844	chr15:50247845-50247994	chr15:50247995-50248144	chr15:50248145-50248224	chr15:50248225-50248294	chr15:50248295-50248444	chr15:50248445-50248594	chr15:50248595-50248744	chr15:50248745-50248834	chr15:50248835-50248894	chr15:50248895-50249044	chr15:50249045-50249194	chr15:50249195-50249344	chr15:50249345-50249494	chr15:50249495-50249644	chr15:50249645-50249794	chr15:50249795-50249944	chr15:50249945-50250094	chr15:50250095-50250244	chr15:50250245-50250394	chr15:50250395-50250464	chr15:50250465-50250544	chr15:50250545-50250694	chr15:50250695-50250754	chr15:50250755-50250843	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	0.388046	0.112684	1.37227	1.17017	2.4973	1.52122	1.4593	1.77299	0.585089	0.069344	1.17631	1.12215	0.182286	0.429408	0.218852	1.10929	0.685223	3.23973	1.89109	0.607337	0.334337	0.835089	1.07019	0.83067	1.30019	0.812621	0.44646	0.179349	0	0	0.653724	0.672657	0.474607	0.639231	0.841426	0.559497	1.22218	0.544459	1.05454	0.975506	2.93639	0.246575
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000193.3.aeed1346-11ea-42a3-9799-b44bd957c243.fc.signal	0.0888089	0.678986	0.947597	0.523406	0.589736	0.367828	0.39599	0.71703	0.740008	1.50268	0.949661	0.254515	1.36294	1.56328	1.19382	2.69211	2.33601	2.18999	3.76991	1.53201	1.26737	0.723167	0.969534	0.273119	0.423587	0.394323	0.629511	0.23913	0.374246	1.32728	1.00572	0.567876	0.906018	0.453724	0.391598	0.353764	0	0	0.364333	0.458643	0.948408	0.455556
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000277.2.29b532ed-a9ce-4294-8a49-639e0e106f5d.fc.signal	0.915837	0.0673821	0.174476	0.394315	0.132636	0.018948	0.582704	1.59514	0.823084	0.072219	0.359087	0.656698	0.533148	0.169746	0.6316	1.9377	3.03907	3.43864	10.1924	2.81974	1.99676	1.59954	1.0459	0.54188	0.13983	0.302642	1.11847	1.18391	0.489842	1.72102	0.319311	0.462083	0.760427	0.0353873	0	0	0.024491	0.323282	0.344226	0.721242	0.516555	0.263415
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.0fc65df4-d665-45e5-b601-58323279be58.fc.signal	0	0	0.162592	0.273664	0.397881	0.181066	0.244692	0.604231	0.32099	0	0	0	0	0.106947	0.463627	0.441183	1.22125	1.52722	3.75209	4.45761	3.19446	1.19582	0.0242213	0.237269	0.0791103	0	0.242638	0.935806	0.647222	0	0.348178	0.159677	0	0.0948008	0.386353	0.624704	0.60746	0.292419	0.207944	0.25829	0.236014	0.169811
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.c4a2d88f-1de5-4172-8460-f71aa0a40d72.fc.signal	1.30393	0.304217	0.798803	0.742587	0.819889	1.75012	0.975073	1.13493	1.09068	1.26731	0.486519	1.23123	0.753381	0.587984	2.45778	4.07793	2.92586	1.63615	1.18506	1.03724	3.10811	2.63549	2.13995	1.11367	0	1.27306	1.13807	1.06272	2.87467	1.37393	0.474809	0	0.0175176	0.627978	1.50227	1.16664	0.423336	0.829735	1.56657	0.0525525	0	0.191571
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.9ff516be-9731-44c0-b5ad-335ebcc58a4b.fc.signal	0.443749	1.23345	0.450644	0	0	0	0.399292	0.867206	0.544712	0.0878697	0.693944	1.20862	0.232698	0	0	0.627335	4.51809	5.19342	5.88862	5.02819	4.67073	3.3769	1.15169	0.389474	0.706796	0.7842	0.363039	0.321795	0.298126	0.564271	0.26696	0.0236061	0	0	0	0.315007	0.428494	0.205411	0	0	0	0.0911162
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.904617c9-5677-4e7c-8f0d-04de984b486a.fc.signal	1.06011	1.10799	0	0	0	0.0732666	1.30621	1.28441	0.416119	0.474779	0.128279	0	0.0577217	0.661756	0.65782	0.584039	1.42119	0.64963	0.892793	0.0719513	0	0	0.306992	0.958622	1.0243	1.75651	1.37942	0.166515	2.04086	2.96012	0.0732983	0.747372	0.588354	0.749283	0.21609	0	0	0	0.299727	0.395936	0.236983	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.5050d4b5-87ba-43fc-a1ee-5886ad0c0413.fc.signal	1.06067	0.313529	0.957841	0.641044	0.69736	1.20027	1.15149	0	0	0.648563	0.197389	0.0836708	1.47468	0.864852	0.461595	1.4922	4.49305	2.6529	2.63366	1.58407	2.15144	2.09458	0.854929	0.732547	1.45777	0.751343	0.547941	1.03212	0.486703	1.5813	0.337253	0.585614	0.205515	0.692193	0.495201	0	0	0.392258	0.445583	0.375052	0.855746	0.273159
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.5cca9e62-7744-4270-aebf-4fe1b59068e9.fc.signal	0.489083	0.524694	0.789913	0.572715	0.360841	2.06793	1.36535	0.0713573	0	1.17594	1.05688	0.512272	0.978618	0.219104	0	0	0	0.442398	0.41526	0.870366	0.591077	0.761485	0.125601	0.112485	1.09665	1.11306	0.426984	0.767664	1.13064	0.83935	0.402339	1.0517	0.42845	0.897168	0.0969419	0	0.17987	1.71024	1.63832	0.777849	0.158916	0.270968
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003825.5.363f53ef-d108-4b4c-9b78-21b7e518a941.fc.signal	0	0.167238	0.434222	0.646919	0.475529	0.424895	0.677864	0.409472	0.926379	1.11847	0.0438129	0.776534	1.96822	1.1585	2.09246	4.16964	8.13659	4.40537	7.0994	4.8773	2.82052	2.02889	1.55287	1.45546	2.1814	1.67065	2.60064	3.91532	4.26394	2.54982	2.78776	2.03851	1.85096	1.17662	0.107675	0.255042	0.792704	0.703381	1.34767	1.18469	1.40294	0.257933
