	chr12:21935518-21935667	chr12:21935668-21935817	chr12:21935818-21935967	chr12:21935968-21936117	chr12:21936118-21936267	chr12:21936268-21936417	chr12:21936418-21936477	chr12:21936478-21936567	chr12:21936568-21936717	chr12:21936718-21936867	chr12:21936868-21936967	chr12:21936968-21937017	chr12:21937018-21937097	chr12:21937098-21937167	chr12:21937168-21937317	chr12:21937318-21937347	chr12:21937348-21937467	chr12:21937468-21937617	chr12:21937618-21937767	chr12:21937768-21937917	chr12:21937918-21938067	chr12:21938068-21938217	chr12:21938218-21938297	chr12:21938298-21938367	chr12:21938368-21938517	chr12:21938518-21938667	chr12:21938668-21938817	chr12:21938818-21938897	chr12:21938898-21938967	chr12:21938968-21939117	chr12:21939118-21939267	chr12:21939268-21939417	chr12:21939418-21939567	chr12:21939568-21939717	chr12:21939718-21939867	chr12:21939868-21939957	chr12:21939958-21940017	chr12:21940018-21940167	chr12:21940168-21940317	chr12:21940318-21940467	chr12:21940468-21940577	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	0	0	0	0.702656	0.764624	0.60152	0.231657	0	0.523842	0.481042	0.32553	0	0.424428	0.507975	0.155449	0	0.806123	1.34303	0.129235	1.87151	3.09848	0.469555	0	0	0	0	0.20251	0.609492	0.442221	0	1.05166	3.64834	2.04904	0.951066	1.66309	0.940375	0.746248	1.24575	2.02273	1.42152	2.32185	0.475248
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.e9a22a10-4147-4184-8f97-9e6f19793d99.fc.signal	0.875683	0.351995	0.362266	0.803142	0.426198	0.457536	0.769474	1.05336	0.440341	0.0873827	0.234267	0.229526	0.162691	0.299096	0.504621	0.605785	0.676458	1.23518	0.368572	0.188269	0.50522	0.819483	0.414959	0.309149	0.254137	0.80115	0.878582	1.14994	1.35443	1.57324	2.10624	4.85126	4.45406	3.1835	1.33008	1.91844	3.77499	4.8025	2.07249	2.53653	4.3593	0.474178
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004615.1.e5b6a748-5a0b-4664-9385-4b3edaab31e2.fc.signal	0.955026	1.03382	0.522128	1.23507	1.41747	1.59604	0.842356	1.83369	3.4331	0.668111	1.92545	2.33373	1.79027	1.19118	0.692993	1.69195	3.37694	2.64074	1.97581	1.54383	0.946162	1.38534	1.25782	1.53927	0.722004	1.90606	3.59012	2.87661	4.50161	4.34897	2.54299	3.98146	2.79173	2.78229	2.3609	2.49377	4.81095	3.68443	2.29629	2.13322	2.82563	0.376963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.efaf5424-48a2-426f-8f4e-0fdd590e949e.fc.signal	0.35752	0.112518	0.114327	0.162134	0.371487	0.296479	0.388568	0.611887	0.455524	0.402891	0.331952	0.186487	0.336991	0.39852	0.285805	0.15956	0.146588	0.236161	0.422336	0.368115	0.119842	0.166034	0.684935	0.931662	0.83209	0.876215	0.730642	0.992537	2.12436	3.21756	4.9325	5.66825	4.60425	5.29845	4.50624	5.68024	7.63825	10.2037	14.1991	15.8191	21.8309	0.59
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.5ec97f16-e54d-4318-8ca6-fd123c69fcf5.fc.signal	2.72531	1.94464	0.365505	2.28758	1.9489	1.60631	1.58826	2.40124	1.85298	1.06668	2.20278	1.75973	1.78934	1.95312	1.48861	2.12073	1.62592	1.99879	1.33287	2.66204	1.3424	0.821289	0.363828	0	0.198553	1.66047	1.89455	2.37263	2.77019	2.76154	1.53503	1.83722	0.904913	1.79491	2.04209	0.258453	1.30755	2.4976	3.83272	2.89938	5.78885	0.348276
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.280608e3-f2db-495d-8512-5761688a7d39.fc.signal	0	0.504125	0.177125	1.4906	1.48154	0.558625	0.68125	0.174097	0	0	0	0	0	0	0	0.722726	1.63621	3.37191	1.10359	1.75296	0	0	0	0	0	0	0	0.604606	1.88789	1.99399	10.6972	10.9208	5.54012	4.02853	2.29502	2.75093	8.70323	14.4447	4.46874	3.86228	18.3825	0.744493
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.f60db18a-9bf4-4a85-95cc-68f3cffdac0c.fc.signal	0	0	0	0	0	0	0.411964	6.97838	1.58459	0	0	6.9004	7.6117	0	0	3.09683	14.5532	0.924282	5.85563	6.55597	0	4.55868	8.48739	0.727856	0	1.08929	2.02647	2.36282	8.93059	7.24289	5.19275	6.17415	0.390227	7.0233	16.3336	29.6895	9.65564	17.5832	19.0438	6.7535	26.1989	0.425
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000784.3.34f373d0-ec85-43e8-be9c-456d096f409b.fc.signal	0.66421	0.227103	0.573202	0.0868337	2.02206	2.26782	0.606213	0.541271	1.01198	0.794255	0.784882	0.679198	0.361769	0.507959	0.701956	2.20721	2.76613	2.65093	2.93622	2.74137	3.39218	2.53616	1.32174	0.840631	0.441357	1.97843	3.36929	1.67124	1.83076	5.77446	6.70152	9.67491	7.85002	8.69512	8.67505	11.1055	12.3146	28.2109	26.445	35.8781	49.3994	0.461969
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.221dc4c8-df92-4d92-a47c-49ab8394aec7.fc.signal	0.833429	0.974126	0.519292	0.575497	0.730031	1.61197	1.37893	1.16164	0.846187	0.790152	0.993677	1.36834	1.26185	0.771373	1.04001	1.25618	1.11868	0.938845	1.07287	1.70136	2.00007	1.5704	1.51766	2.17454	2.26154	1.27129	2.10067	2.16408	1.64574	1.87975	1.63469	1.11645	3.38596	4.61554	5.7597	7.2204	6.97556	7.78779	8.45139	10.2367	11.8374	0.558824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.f1a05120-9b28-47d7-97dd-561e9dce1de5.fc.signal	0	0.236709	2.0766	1.41939	0.70351	1.59767	0.771071	0.191948	0.563039	0	0	0	0	0	0	0	0	0	0.540874	0.12043	0	0	0	0	0.797204	0.865125	0.946333	1.43187	3.64333	3.12969	1.19528	1.56346	1.3314	0.849136	0.320001	1.0367	1.5083	1.48578	0.392737	1.27257	3.47617	0.45122
