	chr9:137189674-137189823	chr9:137189824-137189973	chr9:137189974-137190123	chr9:137190124-137190273	chr9:137190274-137190423	chr9:137190424-137190573	chr9:137190574-137190723	chr9:137190724-137190873	chr9:137190874-137191023	chr9:137191024-137191173	chr9:137191174-137191323	chr9:137191324-137191473	chr9:137191474-137191623	chr9:137191624-137191773	chr9:137191774-137191923	chr9:137191924-137192073	chr9:137192074-137192223	chr9:137192224-137192373	chr9:137192374-137192523	chr9:137192524-137192673	chr9:137192674-137192823	chr9:137192824-137192973	chr9:137192974-137193123	chr9:137193124-137193273	chr9:137193274-137193423	chr9:137193424-137193573	chr9:137193574-137193723	chr9:137193724-137193873	chr9:137193874-137194023	chr9:137194024-137194173	chr9:137194174-137194323	chr9:137194324-137194473	chr9:137194474-137194623	chr9:137194624-137194759	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.a6a9e168-f700-4b04-bb33-9eedccb77991.fc.signal	2.58905	3.47669	4.1481	3.94719	3.16636	2.95529	0.996985	1.18008	2.22283	0.668896	1.10124	0.970574	0.4181	0.242581	0.607861	0.345933	1.10279	1.38863	2.24825	0.981715	1.07583	1.70845	1.32542	0.40883	1.17829	0.639171	0.662603	0.27196	0.580391	0.900346	1.23352	1.58366	2.43645	3.13051	0.303318
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.fc.signal	2.97703	2.03619	1.42917	0.334803	0.736063	1.03231	0.948973	0.214164	0	1.0939	0.729869	0.342386	0.128211	1.19315	0	1.49956	1.1012	0.463823	1.09216	0.598092	0.533891	1.00958	0.294804	0.192537	0	0.332949	0.470529	1.67705	0.814381	0.613621	0.274115	0.713858	1.17451	1.56788	0.72
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.c8dc6fda-b050-49b5-ab4a-886e58f3d031.fc.signal	23.0798	8.92366	8.89788	5.23568	3.41973	2.75005	3.22204	2.03524	0	0.250928	0.424132	0.548952	0.19592	0	0.153131	1.46746	0.689377	0.430946	0.340497	0	0	0	0.958006	0.314448	1.20451	0.212597	0.11919	0.929679	0.134051	0	0	0.541775	0.0048882	0	0.823529
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.12487572-adf6-40c8-9745-66a141c14768.fc.signal	11.3092	13.0719	10.0721	7.3708	4.86829	6.44296	5.07354	7.61137	5.50432	1.65004	3.5918	2.07815	2.12497	3.37404	2.17132	2.48556	2.09028	2.18696	5.43045	3.06464	2.80398	5.09805	5.46274	3.86542	4.00573	3.21057	3.52474	6.37684	6.06699	6.59358	15.1787	12.6129	7.11792	8.20139	0.62963
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003814.1.10334cc2-577d-467e-a601-b7232b684380.fc.signal	8.113	3.26474	2.87723	0.628841	0.536156	0.882729	0.772187	0.585661	0.76801	0.698954	0.540631	1.04059	0.386148	0.115266	0.167238	0.0826015	0.18335	0.33589	0.481731	0.411194	0.375616	0.518906	0.816664	0.257599	0.173617	0.712202	0.229279	0.669465	0.422107	0.168974	0.906597	0.802372	1.7687	2.11448	0.492308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.0d6e9ac4-1ee5-4f7e-8d0d-48a48250ff2d.fc.signal	27.6312	22.5047	19.9871	14.5857	13.2085	6.88535	10.9314	7.81017	6.57517	7.12883	7.59649	6.02882	3.53927	3.05203	4.06886	3.85721	5.30193	2.81122	2.26299	3.38926	3.06228	3.61777	2.82686	4.85995	4.69588	3.60645	2.87705	2.64836	2.09466	2.90409	3.05471	3.41552	2.4977	3.28032	0.551867
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.2e9e766f-a8f0-4144-be3d-bffc3ef3aedd.fc.signal	1.26422	0.850331	0	0	0.779684	0.541092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.786982
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.b7b102bf-d880-40c6-aa7d-dceb11c67807.fc.signal	49.5242	26.8098	22.8649	11.0396	4.24671	2.38446	3.6325	5.3407	2.54878	0.802976	0.846071	2.16862	0.723608	0.440157	0.382309	0	0	0.59882	0.442284	0.234476	0.159263	1.21252	0.972299	0.181778	2.34157	1.03181	2.04217	0.336794	0.0735613	0.495618	0.210305	0.960688	1.03904	0.686994	0.857143
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.342281be-4e86-4e27-9e01-e85aacc54324.fc.signal	2.68469	1.72052	1.39171	2.68255	3.40007	2.27479	3.38451	2.96918	0.349502	0.466219	0.343893	0.415982	0.894047	1.47787	3.0166	1.67979	1.93444	1.19607	1.2219	1.64351	0.466935	0.551693	0.356261	0	0.964981	1.91672	0.94726	1.53421	1.26062	1.071	1.87174	3.24753	4.30086	4.76413	0.514672
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.2aab058a-2f5b-45b4-aeba-aa0a2d209eb3.fc.signal	10.4529	5.97452	3.90429	2.08893	1.42369	2.0806	0.91446	1.29519	1.65371	1.16823	1.07202	0.827023	0.888908	1.776	2.37694	0.896752	1.07138	2.39322	2.85083	2.75414	1.25373	1.72525	1.48322	1.58738	2.03296	1.33873	1.37397	1.05479	0.482821	0.880739	2.47645	4.45965	3.90637	4.78095	0.445594
